candidate_id,split,throw_count,yaw_moment_beta_coeff,transition_yaw_moment_beta_coeff,post_stall_yaw_moment_beta_rbf_20_coeff,dx_mae_m,dy_mae_m,altitude_loss_mae_m,sink_mae_m_s,roll_mae_deg,pitch_mae_deg,yaw_mae_deg,objective,heldout_strict_gate,train_guard_gate,selection_score,selection_reason
H0044_Cn_beta,heldout,11,-0.0125,-0.007337912235,-0.0374172029,0.3863120843367506,0.4533025681319087,0.15448119767506138,0.14006375724452863,14.310293391773506,4.649336222157561,6.5243566872951195,10.728543895107805,False,False,0.01839712273086578,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0045_Cn_beta,train,63,-0.0125,-0.007337912235,-0.05612580435,0.3654885377749878,0.5996955232071753,0.2894702420711303,0.2193187588663472,17.59431650958272,6.474269597330043,8.668596838242646,14.880435909295127,False,False,-0.016009447992753056,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0045_Cn_beta,heldout,11,-0.0125,-0.007337912235,-0.05612580435,0.3925920151281707,0.44467447830440476,0.1574870722215474,0.14258754832911166,13.701019630776187,4.877646370384704,7.354693615444342,10.69954849187504,False,False,-0.016009447992753056,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0046_Cn_beta,train,63,-0.0125,-0.007337912235,-0.0748344058,0.4433508426485746,0.5698239447603772,0.2696435970097839,0.21451005447761937,16.794678173508842,7.2179227856443715,7.6731175065006525,14.78291301741103,False,False,-0.05109303420906089,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0046_Cn_beta,heldout,11,-0.0125,-0.007337912235,-0.0748344058,0.39971244437249853,0.4355041185000866,0.16048338744699198,0.14510676157762592,13.079189827053483,5.087052552101255,8.211790512912945,10.674900971839463,False,False,-0.05109303420906089,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0047_Cn_beta,train,63,-0.0125,-0.007337912235,-0.1122516087,0.5646758304202558,0.5374791543483893,0.3729632921832621,0.2449089014777532,14.580367026941223,6.657402214985674,10.055339291779687,17.51616177278524,False,False,-0.13123508488568747,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0047_Cn_beta,heldout,11,-0.0125,-0.007337912235,-0.1122516087,0.416575688182837,0.42499233072697906,0.16624133457204535,0.14995560344251782,11.68566158861105,5.456702925989708,10.845300353111647,10.752623816189118,False,False,-0.13123508488568747,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0048_Cn_beta,train,63,-0.0125,-0.01467582447,0.0,0.2967888670568081,0.5974032644090452,0.29583496297739714,0.2193880087357541,20.816761720558908,6.323221699189895,9.223076694586675,15.494481727642508,False,True,0.016337883243578766,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_pass
H0048_Cn_beta,heldout,11,-0.0125,-0.01467582447,0.0,0.3773886206431393,0.4814447432701735,0.14897413191777628,0.13545078265579386,16.524758966316472,4.219871420114629,6.478557074663493,10.999833751898286,False,True,0.016337883243578766,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_pass
H0049_Cn_beta,train,63,-0.0125,-0.01467582447,-0.01870860145,0.31098290457156014,0.5946846309080682,0.29526995943577133,0.2197910487869393,19.743592295013265,6.418265090324654,9.182775197496216,15.39435181330992,True,True,0.03276367535046509,passes_strict_heldout_and_train_guard
H0049_Cn_beta,heldout,11,-0.0125,-0.01467582447,-0.01870860145,0.3821074532283554,0.46645018900011176,0.15193483746104947,0.13793032302152,15.186071991572312,4.441769460267778,6.340895812192315,10.829351459270123,True,True,0.03276367535046509,passes_strict_heldout_and_train_guard
H0050_Cn_beta,train,63,-0.0125,-0.01467582447,-0.0374172029,0.33746872067089223,0.598960517878184,0.2932294381632817,0.21979787858201216,18.663332710675654,6.467466926425812,8.79498303833816,15.133963663290404,False,False,0.01224378124175695,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0050_Cn_beta,heldout,11,-0.0125,-0.01467582447,-0.0374172029,0.3876607406268588,0.4521030669878666,0.15492376393354204,0.1404367666469961,14.210153207629633,4.680362032514575,6.579240171227099,10.71915714878786,False,False,0.01224378124175695,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0051_Cn_beta,train,63,-0.0125,-0.01467582447,-0.05612580435,0.38435460973380114,0.6024589560215022,0.2839117688445721,0.21786057335400497,17.392396523337368,6.3944731655936575,8.402151774182903,14.837191558894176,False,False,-0.02257432663635371,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0051_Cn_beta,heldout,11,-0.0125,-0.01467582447,-0.05612580435,0.39406521807516465,0.4434064214177246,0.15792939553355156,0.14296078006089907,13.627744631060484,4.905969896302725,7.416383257444928,10.693127889481307,False,False,-0.02257432663635371,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0052_Cn_beta,train,63,-0.0125,-0.01467582447,-0.0748344058,0.5224604408569743,0.6069199745654728,0.3559703690399611,0.2388096138878703,16.79010368336944,6.423420828610517,7.517280294796726,17.44818517314479,False,False,-0.05762762495819389,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0052_Cn_beta,heldout,11,-0.0125,-0.01467582447,-0.0748344058,0.4013076318360629,0.43414563662501576,0.1609175402754586,0.1454734474827584,12.999665295077877,5.112056541309081,8.268490852156004,10.667789479727922,False,False,-0.05762762495819389,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0053_Cn_beta,train,63,-0.0125,-0.01467582447,-0.1122516087,0.5679161181190487,0.5302014938024189,0.37302768002684733,0.2450177446039119,14.402541805456524,6.670041159374259,10.276336108304069,17.469177258382864,False,False,-0.13901173219694882,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_yaw_mae_deg_degraded
H0053_Cn_beta,heldout,11,-0.0125,-0.01467582447,-0.1122516087,0.4184401556917553,0.42478182859637664,0.16663135663279005,0.15028538210993533,11.594191398577165,5.475853703172393,11.007497943573087,10.75695642130189,False,False,-0.13901173219694882,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_yaw_mae_deg_degraded
H0054_Cn_beta,train,63,-0.0125,-0.022013736705,0.0,0.2997737811072155,0.5972894604479525,0.29560753177177085,0.21939071798262055,20.659811408329137,6.334753286751697,9.222432450102291,15.464645002521028,False,True,0.018539146004742713,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_pass
H0054_Cn_beta,heldout,11,-0.0125,-0.022013736705,0.0,0.3785109706976845,0.47924348050900956,0.14940890546696825,0.13581646909870104,16.347520281645266,4.245897866353297,6.44214220459489,10.974892960994353,False,True,0.018539146004742713,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_pass
H0055_Cn_beta,train,63,-0.0125,-0.022013736705,-0.01870860145,0.31653366662927473,0.5964974254520067,0.29481210201069963,0.21973216697215267,19.605735845477522,6.424766810639936,9.073068498821137,15.363439499030582,True,True,0.03143519599818436,passes_strict_heldout_and_train_guard
H0055_Cn_beta,heldout,11,-0.0125,-0.022013736705,-0.01870860145,0.3833541870483162,0.4641794514202461,0.15237395710876428,0.1383000242271454,14.999057933482199,4.4742130956369275,6.306030486849536,10.804885177031549,True,True,0.03143519599818436,passes_strict_heldout_and_train_guard
H0056_Cn_beta,train,63,-0.0125,-0.022013736705,-0.0374172029,0.35339862614142725,0.6047617287719314,0.2900461944817632,0.21897897870389282,18.503070367366284,6.388390193828333,8.579734585852462,15.097301163554945,False,False,0.00573196111836588,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0056_Cn_beta,heldout,11,-0.0125,-0.022013736705,-0.0374172029,0.38903500528309914,0.45089300200146404,0.1553657087529984,0.14080925976911274,14.140407780795783,4.711249225592775,6.641151096499558,10.712835770505988,False,False,0.00573196111836588,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0057_Cn_beta,train,63,-0.0125,-0.022013736705,-0.05612580435,0.40677276486138725,0.5993525512016744,0.27636447617132837,0.2158506476600939,17.01942733885104,6.420073438104227,7.877611393179447,14.762345762886458,False,False,-0.029163057331425893,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0057_Cn_beta,heldout,11,-0.0125,-0.022013736705,-0.05612580435,0.39556338996551105,0.44212318872744966,0.1583699416140199,0.1433325073739409,13.553284271544756,4.934057081784971,7.477109625181658,10.68666366002569,False,False,-0.029163057331425893,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0058_Cn_beta,train,63,-0.0125,-0.022013736705,-0.0748344058,0.5304650799818309,0.5995125355091742,0.36465911768584947,0.2413467276083492,16.609060611090655,6.422368218338827,7.680354249244965,17.64589278747304,False,False,-0.06418145077616315,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0058_Cn_beta,heldout,11,-0.0125,-0.022013736705,-0.0748344058,0.4029286456247607,0.4327710059063371,0.16134825868717861,0.145837203618855,12.918731672723379,5.136912003819907,8.339569419765308,10.661463783952874,False,False,-0.06418145077616315,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0059_Cn_beta,train,63,-0.0125,-0.022013736705,-0.1122516087,0.5710224587889189,0.5228980919471342,0.3732392401538341,0.24517407801610783,14.22321272168515,6.682433701330335,10.497840554599488,17.424155612015465,False,False,-0.14683386685070327,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_yaw_mae_deg_degraded
H0059_Cn_beta,heldout,11,-0.0125,-0.022013736705,-0.1122516087,0.420336369121905,0.424562845062935,0.16701456954708016,0.15060932652910156,11.501181529634932,5.495205446269066,11.169511202445234,10.761127700711048,False,False,-0.14683386685070327,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_yaw_mae_deg_degraded
H0060_Cn_beta,train,63,-0.0125,-0.02935164894,0.0,0.3032696746645536,0.5974989773366746,0.29534026892793064,0.21938307911579383,20.512066326348247,6.346176242381938,9.23494880910483,15.436643839722302,False,True,0.020749906917135186,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_pass
H0060_Cn_beta,heldout,11,-0.0125,-0.02935164894,0.0,0.3796584272213618,0.4770327195966171,0.1498437037633128,0.13618217447157369,16.16890304341532,4.271966437437491,6.406257105104988,10.950007690377154,False,True,0.020749906917135186,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_pass
H0061_Cn_beta,train,63,-0.0125,-0.02935164894,-0.01870860145,0.3241727309922469,0.5995253939131523,0.29409838742284516,0.21960257981155654,19.480273199726042,6.419137246724254,8.940281909784941,15.341883776012628,True,False,0.02882770870238956,blocked:heldout_pass;train_dx_mae_m_degraded
H0061_Cn_beta,heldout,11,-0.0125,-0.02935164894,-0.01870860145,0.3846267668099539,0.4619008606609576,0.15281283587074873,0.1386695281958619,14.871896229305635,4.50667126064921,6.271740013395887,10.785597287153433,True,False,0.02882770870238956,blocked:heldout_pass;train_dx_mae_m_degraded
H0062_Cn_beta,train,63,-0.0125,-0.02935164894,-0.0374172029,0.3750070370664161,0.6093335842904546,0.28360373347520657,0.2172485510384514,18.302977621889333,6.28545026891526,8.210158236486444,14.992981936110107,False,False,-0.0008234356219523342,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0062_Cn_beta,heldout,11,-0.0125,-0.02935164894,-0.0374172029,0.3904347745260409,0.449671521604643,0.15580687069275753,0.1411810988968921,14.069833970165694,4.741987630792765,6.702739398775154,10.70656651322405,False,False,-0.0008234356219523342,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0063_Cn_beta,train,63,-0.0125,-0.02935164894,-0.05612580435,0.42979335233869354,0.5739940940363096,0.27212192257359413,0.2147670314640602,17.391557172577738,7.248927768069197,6.947251789470061,14.848356212227332,False,False,-0.03577549905384231,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0063_Cn_beta,heldout,11,-0.0125,-0.02935164894,-0.05612580435,0.3970866569888152,0.4408244215982664,0.15880843843014214,0.14370249577280853,13.477568333773087,4.961942273692211,7.5367591394794,10.680146740775804,False,False,-0.03577549905384231,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0064_Cn_beta,train,63,-0.0125,-0.02935164894,-0.0748344058,0.5358436961587434,0.5929498956154108,0.36778402312782327,0.2423227694313989,16.425877051433115,6.431042745843364,7.830787714305987,17.69146291042921,False,False,-0.07075698321975235,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0064_Cn_beta,heldout,11,-0.0125,-0.02935164894,-0.0748344058,0.4045759718751132,0.4313805023672392,0.1617752378409624,0.1461977677620148,12.836365547893609,5.161663480304852,8.458135750862528,10.657769024154923,False,False,-0.07075698321975235,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0065_Cn_beta,train,63,-0.0125,-0.02935164894,-0.1122516087,0.573990931618209,0.5156308224804792,0.37358950392562407,0.2453674686902505,14.049030237161578,6.694622000061161,10.725204858415456,17.382045367425885,False,False,-0.1548140954003133,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_yaw_mae_deg_degraded
H0065_Cn_beta,heldout,11,-0.0125,-0.02935164894,-0.1122516087,0.4222653541604943,0.4244434746780536,0.16739060943364253,0.15092712261442925,11.406582362577877,5.514824239162795,11.331501117557456,10.7653909852277,False,False,-0.1548140954003133,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_yaw_mae_deg_degraded
H0066_Cn_beta,train,63,-0.0125,-0.04402747341,0.0,0.31314780463203706,0.6004239596024661,0.2945535397636776,0.2192997343759489,20.243715047628136,6.362537033653822,9.156405652803866,15.543654515799664,True,True,0.023064574445511053,passes_strict_heldout_and_train_guard
H0066_Cn_beta,heldout,11,-0.0125,-0.04402747341,0.0,0.3820291866936801,0.47258407666494473,0.1507132202809237,0.13691351657233441,15.807488534507145,4.3301855701668694,6.336023797575217,10.901012647451681,True,True,0.023064574445511053,passes_strict_heldout_and_train_guard
H0067_Cn_beta,train,63,-0.0125,-0.04402747341,-0.01870860145,0.36133325653419646,0.6152389760481967,0.2853452527017486,0.21729321283747127,19.191265196962085,6.221149321097293,8.323507004146586,15.248109567706855,True,False,0.020201547574648406,blocked:heldout_pass;train_dx_mae_m_degraded
H0067_Cn_beta,heldout,11,-0.0125,-0.04402747341,-0.01870860145,0.3872494343060342,0.457322988920791,0.1536895754584191,0.13940769483719814,14.628845152979778,4.5715771897613005,6.223113348854892,10.749556843055222,True,False,0.020201547574648406,blocked:heldout_pass;train_dx_mae_m_degraded
H0068_Cn_beta,train,63,-0.0125,-0.04402747341,-0.0374172029,0.4201607131058171,0.5758877563304107,0.27457732914779415,0.21491562599193342,18.401919676624395,6.899158898698017,6.699173103149512,14.944388290812324,False,False,-0.014053399401147817,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0068_Cn_beta,heldout,11,-0.0125,-0.04402747341,-0.0374172029,0.39331059666385004,0.44719122372208026,0.15668608066163933,0.14192216248645592,13.925862202865687,4.8030158348926655,6.824396569920589,10.694114965674165,False,False,-0.014053399401147817,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0069_Cn_beta,train,63,-0.0125,-0.04402747341,-0.05612580435,0.45968351406451113,0.5587432044955821,0.27186852112635507,0.21490536204488211,17.437010371825686,6.4381022942278,7.867443656430557,14.820582985944343,False,False,-0.04907131762572922,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0069_Cn_beta,heldout,11,-0.0125,-0.04402747341,-0.05612580435,0.40020937435280535,0.4381796710325572,0.15967809996130955,0.1444362379647323,13.322138918587145,5.017217274162402,7.663063613315751,10.667508569203457,False,False,-0.04907131762572922,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0070_Cn_beta,train,63,-0.0125,-0.04402747341,-0.0748344058,0.5446699330690791,0.5803157632350475,0.37033142995449836,0.24323213135540453,16.062252306634193,6.454639106814488,8.132566424081086,17.68003702353493,False,False,-0.08638215059872088,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0070_Cn_beta,heldout,11,-0.0125,-0.04402747341,-0.0748344058,0.4079518281176365,0.43095296625827184,0.16261679856747013,0.1469083019368064,12.66724582316603,5.210997602033914,8.718254915062277,10.66144926505992,False,False,-0.08638215059872088,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0071_Cn_beta,train,63,-0.0125,-0.04402747341,-0.1122516087,0.5795565843322099,0.5019530798510738,0.37464825291199544,0.2458487037831638,13.706687974269503,6.718637885066627,11.18821399052563,17.30593273780234,False,False,-0.17348397760499407,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_yaw_mae_deg_degraded
H0071_Cn_beta,heldout,11,-0.0125,-0.04402747341,-0.1122516087,0.4262262290722502,0.4267306116795325,0.16811961716513277,0.15154292695787722,11.212399608354582,5.554949435585337,11.705189727143761,10.781888269919392,False,False,-0.17348397760499407,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_yaw_mae_deg_degraded
H0072_Cn_beta,train,63,-0.025,0.0,0.0,0.32509238990587896,0.5897461290023595,0.29015623018902187,0.21760463281150802,19.464696053929472,6.211068624465011,8.959925488773454,15.167813955572296,False,False,0.0627887736146361,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0072_Cn_beta,heldout,11,-0.025,0.0,0.0,0.3810714204789773,0.445758112266512,0.1513129527904062,0.13732481442633027,14.749434085600956,4.310419577311553,6.857301157690319,10.621773419091959,False,False,0.0627887736146361,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0073_Cn_beta,train,63,-0.025,0.0,-0.01870860145,0.36808349583905775,0.5976829622565503,0.27873321488668606,0.21495221402027148,18.176556009075426,6.1795168877149464,8.154849255149335,14.759600328958458,False,False,0.04995583914907957,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0073_Cn_beta,heldout,11,-0.025,0.0,-0.01870860145,0.3866565626495139,0.4311287089668936,0.15414862208297803,0.13970314964929226,14.113125210823888,4.543218541823674,7.062683376064802,10.536554339787687,False,False,0.04995583914907957,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0074_Cn_beta,train,63,-0.025,0.0,-0.0374172029,0.4155649792209963,0.5786101477468593,0.26815677986405106,0.21260272958336301,16.6466008376319,6.758702225894489,7.3683441571604344,14.571085356147222,False,False,0.015906653192222814,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0074_Cn_beta,heldout,11,-0.025,0.0,-0.0374172029,0.3930958294468732,0.4225274258512726,0.1569879020356047,0.1420878091468842,13.563653389634378,4.762478017517659,7.88862766463426,10.511329426817905,False,False,0.015906653192222814,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0075_Cn_beta,train,63,-0.025,0.0,-0.05612580435,0.5308701088532659,0.5877660251130865,0.3739260623980597,0.2429534166810478,16.6074893653694,6.203826939564328,7.602574393661528,17.754165842569396,False,False,-0.018747045378324764,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0075_Cn_beta,heldout,11,-0.025,0.0,-0.05612580435,0.400374376182285,0.4137695391598241,0.15980011832954225,0.14445289105277637,12.97280865819376,4.961686313695623,8.731448588497505,10.505458220422886,False,False,-0.018747045378324764,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0076_Cn_beta,train,63,-0.025,0.0,-0.0748344058,0.5501176550506696,0.5581048526617401,0.37701935724324825,0.2445176417693654,15.436781866834316,6.321395046470081,8.69516261397237,17.633183173830705,False,False,-0.05934099829756079,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0076_Cn_beta,heldout,11,-0.025,0.0,-0.0748344058,0.40850359690972354,0.41061895569940127,0.16253053202619155,0.14675160931196493,12.331755781026413,5.139686432054007,9.961801391929555,10.552705941921854,False,False,-0.05934099829756079,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0077_Cn_beta,train,63,-0.025,0.0,-0.1122516087,0.5825968772776613,0.4864783941351481,0.3775526986865013,0.24595049445124936,13.199838839741922,6.560407022318734,11.887214471720442,17.183840043206366,False,False,-0.1571214596398951,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_yaw_mae_deg_degraded
H0077_Cn_beta,heldout,11,-0.025,0.0,-0.1122516087,0.42763070095831635,0.4185613021162806,0.16752501642385395,0.1509608718695816,10.920794087770831,5.4556060794939265,13.073598952014748,10.700848849450617,False,False,-0.1571214596398951,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_yaw_mae_deg_degraded
H0078_Cn_beta,train,63,-0.025,-0.007337912235,0.0,0.34202864067333033,0.5999360126980804,0.28462268725974743,0.21612545405074243,19.304633157483224,6.110336685215928,8.62525786882069,15.089532274591653,False,False,0.061935553118945386,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0078_Cn_beta,heldout,11,-0.025,-0.007337912235,0.0,0.3823917868677619,0.4434176450877821,0.15174991386530978,0.13769255169086433,14.56783018504031,4.344281718586705,6.837024646876273,10.598679200267695,False,False,0.061935553118945386,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0079_Cn_beta,train,63,-0.025,-0.007337912235,-0.01870860145,0.3857881106588069,0.5944937543455979,0.2744284690472216,0.21382106559425101,17.869262162437984,6.292482478306443,7.7413976160718345,14.68972574022487,False,False,0.04321824041266386,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0079_Cn_beta,heldout,11,-0.025,-0.007337912235,-0.01870860145,0.3881111197074992,0.42983542572546973,0.15458519720545183,0.14007093310290297,14.04369208257441,4.5756929811257585,7.127919801340829,10.530517862179355,False,False,0.04321824041266386,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0080_Cn_beta,train,63,-0.025,-0.007337912235,-0.0374172029,0.4363468711721928,0.56452561527552,0.267645586323259,0.21255892509952698,17.438439112774827,6.7165691884188545,7.267995201451431,14.641628214463408,False,False,0.009062841762491364,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0080_Cn_beta,heldout,11,-0.025,-0.007337912235,-0.0374172029,0.3946824616153675,0.4211618889395066,0.15742025362625758,0.14245241874511325,13.490183124093006,4.792365866264034,7.954319415317116,10.505350825009799,False,False,0.009062841762491364,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0081_Cn_beta,train,63,-0.025,-0.007337912235,-0.05612580435,0.5351413353278739,0.5821831719832763,0.3751722907393911,0.2434081138027963,16.422245467225785,6.215796778711403,7.727907969714376,17.74785242601429,False,False,-0.02684005447792956,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0081_Cn_beta,heldout,11,-0.025,-0.007337912235,-0.05612580435,0.4020913620972809,0.4135759786960897,0.16021974589390728,0.1448070614687494,12.893091431626173,4.988542816079176,8.793018443434777,10.506991202317684,False,False,-0.02684005447792956,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0082_Cn_beta,train,63,-0.025,-0.007337912235,-0.0748344058,0.5536675488769162,0.5525164535919413,0.3770475736825029,0.24462216857563415,15.26474905636831,6.334248186149762,8.860366678492756,17.592597207799432,False,False,-0.06885291080815188,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0082_Cn_beta,heldout,11,-0.025,-0.007337912235,-0.0748344058,0.4103592105162703,0.41178512388208793,0.16292696958053934,0.1470863677357997,12.245564581275888,5.163806891574371,10.09487165432281,10.559936863955198,False,False,-0.06885291080815188,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0083_Cn_beta,train,63,-0.025,-0.007337912235,-0.1122516087,0.5852341069941212,0.48033593918571593,0.3779867373467483,0.2461556755577646,13.076490442524374,6.5725092307712565,12.136675344316606,17.146502129943304,False,False,-0.16689717172317922,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_yaw_mae_deg_degraded
H0083_Cn_beta,heldout,11,-0.025,-0.007337912235,-0.1122516087,0.42982106394817293,0.4197763556450653,0.16784246115140822,0.15122886217168569,10.823571408607974,5.475697600953646,13.266593900094495,10.7088744241039,False,False,-0.16689717172317922,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_yaw_mae_deg_degraded
H0084_Cn_beta,train,63,-0.025,-0.01467582447,0.0,0.36173126380080983,0.6042213376858158,0.2780866174133186,0.21436623552498915,18.964445367346116,6.120175300761044,8.106295641190906,14.9778819991713,False,False,0.058507760411671716,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0084_Cn_beta,heldout,11,-0.025,-0.01467582447,0.0,0.38373995174075337,0.4410676022709243,0.15218589575625127,0.13805946372898978,14.500296096835926,4.378208053150775,6.817633987882901,10.585303469973711,False,False,0.058507760411671716,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0085_Cn_beta,train,63,-0.025,-0.01467582447,-0.01870860145,0.4077244765634872,0.5803747739116839,0.2694981448123415,0.21251566386460302,17.889530377125855,6.8604520059658585,6.95884452352438,14.727814286555256,False,False,0.036428136390480724,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0085_Cn_beta,heldout,11,-0.025,-0.01467582447,-0.01870860145,0.38959361996567843,0.42853096087053627,0.1550202577628582,0.14043744271181444,13.973625215399966,4.608076752381922,7.193203486762699,10.524587885978583,False,False,0.036428136390480724,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0086_Cn_beta,train,63,-0.025,-0.01467582447,-0.0374172029,0.5154872312970797,0.6063455966960021,0.3634064230221069,0.2395006970802393,17.46367408579837,6.1297610079569465,7.067747853307021,17.602880572590145,False,False,0.002188011800656864,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0086_Cn_beta,heldout,11,-0.025,-0.01467582447,-0.0374172029,0.3962966986364604,0.41978025723834217,0.1578497965591782,0.14281464877784103,13.415611574131372,4.822101652970559,8.019278513554347,10.499371853491708,False,False,0.002188011800656864,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0087_Cn_beta,train,63,-0.025,-0.01467582447,-0.05612580435,0.5391424670226949,0.5769047932068787,0.37594542237270623,0.24372859223382914,16.235975638308734,6.228444327320264,7.860437459539379,17.728871774072932,False,False,-0.03496397042278407,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
H0087_Cn_beta,heldout,11,-0.025,-0.01467582447,-0.05612580435,0.4038372981028248,0.4133695936954652,0.16063468863696606,0.14515723990626261,12.812052384407808,5.015334813734424,8.891373421845923,10.510404746153325,False,False,-0.03496397042278407,blocked:heldout_lateral_not_all_nonworse_with_dy_improved;train_dx_mae_m_degraded
