compact_library_id,library_size_case_id,library_size_human_label,primitive_variant_id,primitive_id,entry_role,controller_id,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,primitive_timing_contract_status,continuation_probability,terminal_useful_probability,hard_failure_risk,expected_energy_residual_m,expected_updraft_gain_proxy_m,expected_lift_dwell_time_s,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,saturation_fraction_mean,known_failure_boundaries,environment_coverage,runtime_context_conditioning_required,runtime_context_conditioning_version,runtime_context_conditioning_policy,context_conditioning_keys,sample_count,margin_class,prediction_source,claim_status
v53lib_no_cluster_no_merge_88f7903655f3,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_bbb5b325b87d,mild_turn_left,inflight_only,lqrta_mild_turn_left_59cd33f7376b,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0028239607752354,0.0,0.058,0.2938410367417052,0.5413634832154528,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_04bc167e3950,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_bcd3d49a9680,mild_turn_left,inflight_only,lqrta_mild_turn_left_ce2bd4765ce8,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0023290516405295,0.0,0.0564999999999999,0.2938236579240492,0.5423457176324823,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_2a15e8a8deb6,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_629200e386d5,mild_turn_left,inflight_only,lqrta_mild_turn_left_da89a35c0d1c,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0033636375454514,0.0,0.049,0.2926356222079977,0.5402211298406357,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_9f07af082f85,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_dda8bd0bc5fa,mild_turn_left,inflight_only,lqrta_mild_turn_left_fcf3a19fbbb5,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0021364961853991,0.0,0.0535,0.2940757627524792,0.5399725714582986,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_45149c75159a,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_b36ab9c4c090,mild_turn_left,inflight_only,lqrta_mild_turn_left_0f8b78daa63f,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0046380122720102,0.0,0.052,0.2933353668909229,0.5432507267895986,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_2741309d158c,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_b02ef00792d2,mild_turn_left,inflight_only,lqrta_mild_turn_left_7d1e2f745bc2,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0026452898532761,0.0,0.0554999999999999,0.2936618009258431,0.5412690408538663,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_99379f6cfceb,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_c75d7690ddef,mild_turn_left,inflight_only,lqrta_mild_turn_left_2dd230263e1b,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0051737595238751,0.0,0.052,0.2933911197448431,0.5419086208510914,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_714c83be05bb,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_a504b348a84a,mild_turn_left,inflight_only,lqrta_mild_turn_left_d395d6fc8b9c,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.00149815565076,0.0,0.0635,0.2939203828016294,0.5413613123733813,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_bed1051d394e,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_e30a118801c7,mild_turn_left,inflight_only,lqrta_mild_turn_left_4900c1f2ba70,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0035508069950703,0.0,0.0545,0.29411354362305,0.5397618788293066,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_207a607a79a1,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_6a65b7fbde3d,mild_turn_left,inflight_only,lqrta_mild_turn_left_ad18ac39c3df,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0007366471221177,0.0,0.0635,0.2933798223860657,0.5406098655635995,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_56269fe8f74a,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_9a81f186d704,mild_turn_left,inflight_only,lqrta_mild_turn_left_63b9e76b6abd,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,0.0009051206217641,0.0,0.062,0.2940263606882896,0.5408538664751147,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_f835581d4f53,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_35ee02933a99,mild_turn_left,inflight_only,lqrta_mild_turn_left_ffcd1ce9bfe0,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0041258138448525,0.0,0.048,0.2931792180519341,0.5392146340559504,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_eb861a968752,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_c2fabb242ec7,mild_turn_left,inflight_only,lqrta_mild_turn_left_1d620de522e6,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0026090042060219,0.0,0.0595,0.2934615868773269,0.5404812559541282,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_1487363bd7d1,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_406dc259efa9,mild_turn_left,inflight_only,lqrta_mild_turn_left_753dd89d4aeb,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0010637241501634,0.0,0.0565,0.2935173883145161,0.5398269268052296,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_dbc345dbdaf9,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_5f00d0b9f8db,mild_turn_left,inflight_only,lqrta_mild_turn_left_250a85708647,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0045322279729195,0.0,0.0555,0.293534418023837,0.5414451346182463,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_67fbcb2e19d0,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_92f813e09cc4,mild_turn_left,inflight_only,lqrta_mild_turn_left_6f3732969a9f,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0027232232546959,0.0,0.0505,0.2936558887935714,0.5399533200523947,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_b84a5edfbd9b,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_f2753f27dc4f,mild_turn_left,inflight_only,lqrta_mild_turn_left_e17be3ab657e,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0044894595162832,0.0,0.052,0.2936182436270904,0.5412981320852264,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_f7764b18bd97,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_176a1c52988d,mild_turn_left,inflight_only,lqrta_mild_turn_left_58398e23bf67,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0034593112856677,0.0,0.05,0.2928652645342771,0.5396140616433909,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_fbbca47dad46,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_c9af8d8f7855,mild_turn_left,inflight_only,lqrta_mild_turn_left_48e19c274540,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0051409474190075,0.0,0.053,0.2939274229265862,0.5422998020440419,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_4fe0ab370647,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_b7435edd4c72,mild_turn_left,inflight_only,lqrta_mild_turn_left_ef5f697021c0,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0047619471603724,0.0,0.0475,0.29302674012244,0.5408407810082828,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_548367508a7c,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_fff96644b144,mild_turn_left,inflight_only,lqrta_mild_turn_left_8f390b10bb87,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0030364522577878,0.0,0.052,0.292820785276259,0.540811555289195,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_e979ca6638d3,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_26102c35149a,mild_turn_left,inflight_only,lqrta_mild_turn_left_f65701aab32a,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0021500604919721,0.0,0.0535,0.2934942472550492,0.5407610004348729,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_5c7ee8e348bb,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_c650ae64534b,mild_turn_left,inflight_only,lqrta_mild_turn_left_7a6323b784a9,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0013049920085008,0.0,0.058,0.293682071576951,0.5428449702386492,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_fff3fe233969,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_510409bc8647,mild_turn_left,inflight_only,lqrta_mild_turn_left_51523f4a9391,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.00127518501686,0.0,0.056,0.2932808008405621,0.5442722997547105,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_09c86ae8c046,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_6c0473a447bd,mild_turn_left,inflight_only,lqrta_mild_turn_left_fccfbfa9a3e1,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,0.0001670476559657,0.0,0.06,0.2943546699942398,0.5414636373735557,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_dfe937f6657b,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_62d0e3f0c382,mild_turn_left,inflight_only,lqrta_mild_turn_left_3e6ebd7de742,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0052522876709932,0.0,0.058,0.2939800586258592,0.5441552182643884,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_155601640f36,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_63f290e6bb4b,mild_turn_left,inflight_only,lqrta_mild_turn_left_8dbdf4c8a273,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0016640931350917,0.0,0.056,0.2937330031596197,0.5419846521888205,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_5dc545b83ac9,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_left_inflight_only_4e5fdb27d26b,mild_turn_left,inflight_only,lqrta_mild_turn_left_7f389a89a86a,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-6.386630305740757e-05,0.0,0.063,0.2934432069054535,0.5422185446971514,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_295a4ab893b3,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_right_inflight_only_8254e0401c83,mild_turn_right,inflight_only,lqrta_mild_turn_right_94e0f3a00e5c,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0038251562807068,0.0,0.0564999999999999,0.2931486887905246,0.5439104504047961,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_08a9971b1dce,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_right_inflight_only_f7c0de61292f,mild_turn_right,inflight_only,lqrta_mild_turn_right_e76d7eebdd53,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0024639277216805,0.0,0.06,0.2935312736271234,0.5443830062117152,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_eaeaf214e5ff,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_right_inflight_only_a579137f02b4,mild_turn_right,inflight_only,lqrta_mild_turn_right_51704f88d5e1,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0032294645568691,0.0,0.0505,0.2940347322650414,0.5405434284646474,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_c637883f9235,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_right_inflight_only_0a9fb43e66da,mild_turn_right,inflight_only,lqrta_mild_turn_right_dc474cf1734e,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0028412383493251,0.0,0.0574999999999999,0.2933851642542615,0.5403262765889644,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_5450cf353223,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_right_inflight_only_fb9d67378e48,mild_turn_right,inflight_only,lqrta_mild_turn_right_79c1ab5bcab1,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,0.0037999894058465,0.0,0.0725,0.2940102539866593,0.539916907681625,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_042056949ae3,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_right_inflight_only_8e546d61250e,mild_turn_right,inflight_only,lqrta_mild_turn_right_03b37b0f73c6,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0045482108381458,0.0,0.0495,0.2937308153102638,0.5396702395769197,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_176194b84b0d,no_cluster_no_merge,no-clustering/no-merging,primvar_mild_turn_right_inflight_only_3f7b2199074d,mild_turn_right,inflight_only,lqrta_mild_turn_right_7d4397127d7a,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0040045733075426,0.0,0.055,0.2941236272218299,0.5420547570135951,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
