primitive_variant_id,robustness_profile_version,robustness_profile_row_count,robustness_profile_axis_count,robustness_coverage_labels_json,robustness_coverage_rates_json,robustness_terminal_rates_json,robustness_hard_failure_rates_json,robustness_worst_case_coverage,robustness_mean_coverage,robustness_max_hard_failure_rate,robustness_environment_modes_seen,robustness_start_families_seen,robustness_active_fan_counts_seen,updraft_gain_proxy_mean_m,positive_specific_energy_gain_mean_m,rollout_duration_mean_s
primvar_mild_turn_right_inflight_only_d66a6b70e244,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.022695806076701984,0.1
primvar_mild_turn_right_inflight_only_d681769ea913,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.023855563372986964,0.1
primvar_mild_turn_right_inflight_only_d857dee43684,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.025489757392578444,0.1
primvar_mild_turn_right_inflight_only_f7c0de61292f,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.024224749967304934,0.1
primvar_mild_turn_right_inflight_only_fb9d67378e48,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.029263778297200303,0.1
primvar_recovery_terminal_or_recovery_09b4f822eed4,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.45,0.4,0.85,0.0,0.0,0.0,0.0,0.48,0.0,1.0,0.0]","[0.05,0.1,0.15,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0]",0.0,0.4,0.15,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.026833766804076998,0.06999999999999999
primvar_recovery_terminal_or_recovery_0a200a230626,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.4,0.4,0.8,0.0,0.0,0.0,0.0,0.48,0.0,0.8,0.0]","[0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.12,0.0,0.2,0.0]",0.0,0.4,0.2,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.026412607969081504,0.06999999999999999
primvar_recovery_terminal_or_recovery_184e13a31b4c,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.45,0.4,0.85,0.0,0.0,0.0,0.0,0.48,0.0,1.0,0.0]","[0.05,0.1,0.15,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0]",0.0,0.4,0.15,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.02664956733323819,0.06999999999999999
primvar_recovery_terminal_or_recovery_192f39355ba6,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.5,0.4,0.9,0.0,0.0,0.0,0.0,0.52,0.0,1.0,0.0]","[0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0]",0.0,0.4,0.1,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.026419504779764947,0.06999999999999999
primvar_recovery_terminal_or_recovery_1ec82eaa2052,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.4,0.4,0.8,0.0,0.0,0.0,0.0,0.48,0.0,0.8,0.0]","[0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.12,0.0,0.2,0.0]",0.0,0.4,0.2,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.026440768375116924,0.06999999999999999
primvar_recovery_terminal_or_recovery_1ed3ec89cb21,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.45,0.4,0.85,0.0,0.0,0.0,0.0,0.48,0.0,1.0,0.0]","[0.05,0.1,0.15,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0]",0.0,0.4,0.15,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.025963216467444882,0.06999999999999999
primvar_recovery_terminal_or_recovery_229d1079caa3,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.45,0.4,0.85,0.0,0.0,0.0,0.0,0.48,0.0,1.0,0.0]","[0.05,0.1,0.15,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0]",0.0,0.4,0.15,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.026615167731694055,0.06999999999999999
primvar_recovery_terminal_or_recovery_26810e0f475a,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.45,0.4,0.85,0.0,0.0,0.0,0.0,0.48,0.0,1.0,0.0]","[0.05,0.1,0.15,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0]",0.0,0.4,0.15,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.026205077158577495,0.06999999999999999
primvar_recovery_terminal_or_recovery_2eed512345c7,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.4,0.4,0.8,0.0,0.0,0.0,0.0,0.48,0.0,0.8,0.0]","[0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.12,0.0,0.2,0.0]",0.0,0.4,0.2,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.026777200941143598,0.06999999999999999
primvar_recovery_terminal_or_recovery_348387465858,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.5,0.4,0.9,0.0,0.0,0.0,0.0,0.52,0.0,1.0,0.0]","[0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0]",0.0,0.4,0.1,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.027151562447202682,0.06999999999999999
primvar_recovery_terminal_or_recovery_34b8c92bce23,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.45,0.4,0.85,0.0,0.0,0.0,0.0,0.52,0.0,0.8,0.0]","[0.05,0.1,0.15,0.0,0.0,0.0,0.0,0.08,0.0,0.2,0.0]",0.0,0.4,0.2,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.02672912794047303,0.06999999999999999
primvar_recovery_terminal_or_recovery_4255f8f0431f,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.5,0.4,0.9,0.0,0.0,0.0,0.0,0.52,0.0,1.0,0.0]","[0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0]",0.0,0.4,0.1,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.02647205519057406,0.06999999999999999
primvar_recovery_terminal_or_recovery_4ef27e17335e,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.45,0.4,0.85,0.0,0.0,0.0,0.0,0.48,0.0,1.0,0.0]","[0.05,0.1,0.15,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0]",0.0,0.4,0.15,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.026221335004401637,0.06999999999999999
primvar_recovery_terminal_or_recovery_599c23e11ab4,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.4,0.4,0.8,0.0,0.0,0.0,0.0,0.48,0.0,0.8,0.0]","[0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.12,0.0,0.2,0.0]",0.0,0.4,0.2,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.0270374611926467,0.06999999999999999
primvar_recovery_terminal_or_recovery_77559ee5184e,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.45,0.4,0.85,0.0,0.0,0.0,0.0,0.48,0.0,1.0,0.0]","[0.05,0.1,0.15,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0]",0.0,0.4,0.15,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.02706083177890487,0.06999999999999999
primvar_recovery_terminal_or_recovery_80a8472a5354,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.45,0.4,0.85,0.0,0.0,0.0,0.0,0.48,0.0,1.0,0.0]","[0.05,0.1,0.15,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0]",0.0,0.4,0.15,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.027263645442093427,0.06999999999999999
primvar_recovery_terminal_or_recovery_8952a4a8e60b,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.5,0.4,0.9,0.0,0.0,0.0,0.0,0.52,0.0,1.0,0.0]","[0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0]",0.0,0.4,0.1,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.026912852355496397,0.06999999999999999
primvar_recovery_terminal_or_recovery_a61c59e2f603,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.4,0.4,0.8,0.0,0.0,0.0,0.0,0.48,0.0,0.8,0.0]","[0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.12,0.0,0.2,0.0]",0.0,0.4,0.2,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.026642007184181533,0.06999999999999999
primvar_recovery_terminal_or_recovery_a72f864286db,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.4,0.4,0.8,0.0,0.0,0.0,0.0,0.48,0.0,0.8,0.0]","[0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.12,0.0,0.2,0.0]",0.0,0.4,0.2,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.026444104698219235,0.06999999999999999
primvar_recovery_terminal_or_recovery_affbda1b7bf4,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.4,0.4,0.8,0.0,0.0,0.0,0.0,0.48,0.0,0.8,0.0]","[0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.12,0.0,0.2,0.0]",0.0,0.4,0.2,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.0257079090713903,0.06999999999999999
primvar_recovery_terminal_or_recovery_b2d41b86043a,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.45,0.4,0.85,0.0,0.0,0.0,0.0,0.48,0.0,1.0,0.0]","[0.05,0.1,0.15,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0]",0.0,0.4,0.15,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.02657578816810179,0.06999999999999999
primvar_recovery_terminal_or_recovery_b3f22b212bcb,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.45,0.4,0.85,0.0,0.0,0.0,0.0,0.48,0.0,1.0,0.0]","[0.05,0.1,0.15,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0]",0.0,0.4,0.15,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.0275624408251049,0.06999999999999999
primvar_recovery_terminal_or_recovery_c059aa272d4c,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.5,0.4,0.9,0.0,0.0,0.0,0.0,0.52,0.0,1.0,0.0]","[0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0]",0.0,0.4,0.1,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.026849471656245467,0.06999999999999999
primvar_recovery_terminal_or_recovery_c4c0da570999,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.45,0.4,0.85,0.0,0.0,0.0,0.0,0.52,0.0,0.8,0.0]","[0.05,0.1,0.15,0.0,0.0,0.0,0.0,0.08,0.0,0.2,0.0]",0.0,0.4,0.2,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.027052876669290814,0.06999999999999999
primvar_recovery_terminal_or_recovery_c79d20f9e97a,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.4,0.4,0.8,0.0,0.0,0.0,0.0,0.48,0.0,0.8,0.0]","[0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.12,0.0,0.2,0.0]",0.0,0.4,0.2,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.025971233945220207,0.06999999999999999
primvar_recovery_terminal_or_recovery_cd197b0a7fab,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.45,0.4,0.85,0.0,0.0,0.0,0.0,0.48,0.0,1.0,0.0]","[0.05,0.1,0.15,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0]",0.0,0.4,0.15,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.026121491178846358,0.06999999999999999
primvar_recovery_terminal_or_recovery_cd482263e774,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.4,0.4,0.8,0.0,0.0,0.0,0.0,0.48,0.0,0.8,0.0]","[0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.12,0.0,0.2,0.0]",0.0,0.4,0.2,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.02653168122747581,0.06999999999999999
primvar_recovery_terminal_or_recovery_df0c19aadcde,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,1.0]","[0.45,0.4,0.85,0.0,0.0,0.0,0.0,0.48,0.0,1.0,0.0]","[0.05,0.1,0.15,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0]",0.0,0.4,0.15,w3_randomised_four;w3_randomised_single,inflight_boundary_near;inflight_recovery_edge,1;2;3;4,0.0,0.02723514616127954,0.06999999999999999
