case_id,case_type,alpha_deg,beta_deg,speed_m_s,delta_a_deg,delta_e_deg,delta_r_deg,cl_lift_asb,cd_drag_asb,cm_pitch_asb,cy_asb,cl_roll_asb,cn_yaw_asb,valid_aerosandbox,aerosandbox_status
case_000681,elevator,12.0,0.0,4.5,0.0,10.0,0.0,0.7299210063031212,0.17264225845962158,0.23306740927457256,1.550268813480679e-17,1.1273921250105988e-18,-6.154402501213823e-18,True,ok: AeroSandbox AeroBuildup.run
case_000682,elevator,-8.0,6.0,4.5,0.0,10.0,0.0,-0.7604987949957912,0.18628092990300593,0.06584018529002261,-0.006473059797209239,-0.0060871371279581825,0.007841786548992015,True,ok: AeroSandbox AeroBuildup.run
case_000683,elevator,-6.0,6.0,4.5,0.0,10.0,0.0,-0.6292053347358387,0.13528937294203858,0.10190924399993843,-0.01175270641354806,-0.008822020301237821,0.007501772274250863,True,ok: AeroSandbox AeroBuildup.run
case_000684,elevator,-4.0,6.0,4.5,0.0,10.0,0.0,-0.47758305225236625,0.08889836419193584,0.14254356288288866,-0.015985944552901355,-0.011200183730924372,0.008146979927093815,True,ok: AeroSandbox AeroBuildup.run
case_000685,elevator,-2.0,6.0,4.5,0.0,10.0,0.0,-0.29059312147724464,0.05935751054649314,0.20118990259350034,-0.018284491039616626,-0.010782522194272977,0.00760762692467476,True,ok: AeroSandbox AeroBuildup.run
case_000686,elevator,0.0,6.0,4.5,0.0,10.0,0.0,-0.1461528209558314,0.04611893447182856,0.26812134277203653,-0.01880752160295291,-0.009206935351276774,0.007321538789954671,True,ok: AeroSandbox AeroBuildup.run
case_000687,elevator,2.0,6.0,4.5,0.0,10.0,0.0,-0.0039556151558950885,0.037362999356117255,0.3355540989184841,-0.019359657371770717,-0.01086253453722315,0.006840944226153147,True,ok: AeroSandbox AeroBuildup.run
case_000688,elevator,4.0,6.0,4.5,0.0,10.0,0.0,0.20115255872200627,0.03990855564031769,0.3614952812756386,-0.018006470249629355,-0.011135777882154467,0.006266770649536482,True,ok: AeroSandbox AeroBuildup.run
case_000689,elevator,6.0,6.0,4.5,0.0,10.0,0.0,0.38789621048837597,0.06673650428439869,0.3426724505120484,-0.014403821863967622,-0.008610248549485769,0.007072384387644508,True,ok: AeroSandbox AeroBuildup.run
case_000690,elevator,8.0,6.0,4.5,0.0,10.0,0.0,0.5523256801047655,0.10591811662848738,0.3230239596807112,-0.009531231116381607,-0.00499354307977122,0.007064372624803978,True,ok: AeroSandbox AeroBuildup.run
case_000691,elevator,10.0,6.0,4.5,0.0,10.0,0.0,0.6492676044082186,0.14130858687634756,0.2878410369102117,-0.005560721238951539,-0.004122926340885746,0.00593341681597018,True,ok: AeroSandbox AeroBuildup.run
case_000692,elevator,12.0,6.0,4.5,0.0,10.0,0.0,0.7269511884146675,0.17202697331347772,0.23575318164086193,-0.0007899245037366114,-0.0020927197332099834,0.006007410799337197,True,ok: AeroSandbox AeroBuildup.run
case_000693,elevator,-8.0,-6.0,5.5,0.0,10.0,0.0,-0.7576154070461181,0.18293958408015845,0.06292113450067591,0.007457611887938265,0.006711907235024147,-0.008285106916478893,True,ok: AeroSandbox AeroBuildup.run
case_000694,elevator,-6.0,-6.0,5.5,0.0,10.0,0.0,-0.6149894250128894,0.1318951867602119,0.10835406320096388,0.012440194102788316,0.008283596996598206,-0.007783618241739646,True,ok: AeroSandbox AeroBuildup.run
case_000695,elevator,-4.0,-6.0,5.5,0.0,10.0,0.0,-0.48430336306828603,0.08972310881305369,0.1641841948519067,0.016439391117842258,0.010610578607184947,-0.008460345652581169,True,ok: AeroSandbox AeroBuildup.run
case_000696,elevator,-2.0,-6.0,5.5,0.0,10.0,0.0,-0.3069501600337108,0.06127835203590074,0.22895031548043665,0.018913364986997912,0.010776829426696583,-0.00796307083583816,True,ok: AeroSandbox AeroBuildup.run
case_000697,elevator,0.0,-6.0,5.5,0.0,10.0,0.0,-0.15185045137639305,0.04578109263285015,0.27742815934441306,0.01954347400495825,0.009330132580156227,-0.007631759030674004,True,ok: AeroSandbox AeroBuildup.run
case_000698,elevator,2.0,-6.0,5.5,0.0,10.0,0.0,0.00035862069174144264,0.03607692298842275,0.3283931286301652,0.020032489383282615,0.010835922653025477,-0.007130394747701746,True,ok: AeroSandbox AeroBuildup.run
case_000699,elevator,4.0,-6.0,5.5,0.0,10.0,0.0,0.19987804373245244,0.0380691907984987,0.35343906513768675,0.01851835222849485,0.01054320903669878,-0.00657513668648295,True,ok: AeroSandbox AeroBuildup.run
case_000700,elevator,6.0,-6.0,5.5,0.0,10.0,0.0,0.37200975865372876,0.06421203688034711,0.33828291973495606,0.015109661097322752,0.008137442068110318,-0.007306392748399013,True,ok: AeroSandbox AeroBuildup.run
case_000701,elevator,8.0,-6.0,5.5,0.0,10.0,0.0,0.548674326017028,0.10248728154109855,0.3263291631327284,0.010527063551689725,0.0058597461855106284,-0.007093641052666685,True,ok: AeroSandbox AeroBuildup.run
case_000702,elevator,10.0,-6.0,5.5,0.0,10.0,0.0,0.6428827148406551,0.13844473307194113,0.2891484868589884,0.006407029823280921,0.004374937262753881,-0.006290030829390924,True,ok: AeroSandbox AeroBuildup.run
case_000703,elevator,12.0,-6.0,5.5,0.0,10.0,0.0,0.7250830309197197,0.17049242298210823,0.23460119291022755,0.0015977787787649345,0.002385764435530546,-0.006231149623176389,True,ok: AeroSandbox AeroBuildup.run
case_000704,elevator,-8.0,0.0,5.5,0.0,10.0,0.0,-0.767719362406458,0.1839110937317052,0.05967330437439348,1.1627439398520597e-17,7.9264168078111855e-19,-4.992607492169934e-18,True,ok: AeroSandbox AeroBuildup.run
case_000705,elevator,-6.0,0.0,5.5,0.0,10.0,0.0,-0.6188656684178453,0.13287635784191398,0.10681675970217178,1.1627451650915621e-17,8.058192604578644e-19,-4.994230653901559e-18,True,ok: AeroSandbox AeroBuildup.run
case_000706,elevator,-4.0,0.0,5.5,0.0,10.0,0.0,-0.4885127534959677,0.08948682566336039,0.1629328172100631,1.1627460445536109e-17,8.190450613941949e-19,-4.995391485697173e-18,True,ok: AeroSandbox AeroBuildup.run
case_000707,elevator,-2.0,0.0,5.5,0.0,10.0,0.0,-0.30612924458656515,0.060430469768684845,0.2297106367231545,1.162746573951431e-17,8.323029559667901e-19,-4.996088557366285e-18,True,ok: AeroSandbox AeroBuildup.run
case_000708,elevator,0.0,0.0,5.5,0.0,10.0,0.0,-0.1518506584519033,0.04507017252085129,0.2778759412461806,1.1627467507045564e-17,8.455767781185449e-19,-4.996321010058119e-18,True,ok: AeroSandbox AeroBuildup.run
case_000709,elevator,2.0,0.0,5.5,0.0,10.0,0.0,-0.00043647358347909283,0.035178132321335064,0.3284313304115933,1.162746573951431e-17,8.588503431922419e-19,-4.996088557366285e-18,True,ok: AeroSandbox AeroBuildup.run
case_000710,elevator,4.0,0.0,5.5,0.0,10.0,0.0,0.20446663190697978,0.037468121118027484,0.35482508506195626,1.1627460445536109e-17,8.721074677837505e-19,-4.995391485697173e-18,True,ok: AeroSandbox AeroBuildup.run
case_000711,elevator,6.0,0.0,5.5,0.0,10.0,0.0,0.37659004663034235,0.06488824175983408,0.3395592375847469,1.1627451650915621e-17,8.853319895891178e-19,-4.994230653901559e-18,True,ok: AeroSandbox AeroBuildup.run
case_000712,elevator,8.0,0.0,5.5,0.0,10.0,0.0,0.5593488483637781,0.10294810475689058,0.3291232259299315,1.1627439398520597e-17,8.985077872199106e-19,-4.992607492169934e-18,True,ok: AeroSandbox AeroBuildup.run
case_000713,elevator,10.0,0.0,5.5,0.0,10.0,0.0,0.6463648130313339,0.13897520227738466,0.28842284262370604,1.1627423748072656e-17,9.116187999612857e-19,-4.990524000193379e-18,True,ok: AeroSandbox AeroBuildup.run
case_000714,elevator,12.0,0.0,5.5,0.0,10.0,0.0,0.7283197507887619,0.17108727038286836,0.23188151785234995,1.1627404775855735e-17,9.246490474473484e-19,-4.987982744592867e-18,True,ok: AeroSandbox AeroBuildup.run
case_000715,elevator,-8.0,6.0,5.5,0.0,10.0,0.0,-0.7576150764753086,0.1829395411300186,0.06292130882880378,-0.007457615805258765,-0.006711904381703831,0.008285105311264394,True,ok: AeroSandbox AeroBuildup.run
case_000716,elevator,-6.0,6.0,5.5,0.0,10.0,0.0,-0.614989236535458,0.13189516688198014,0.10835416759335931,-0.012440195201754605,-0.008283594100127281,0.007783617397922311,True,ok: AeroSandbox AeroBuildup.run
case_000717,elevator,-4.0,6.0,5.5,0.0,10.0,0.0,-0.48430327407272017,0.08972310141997451,0.16418424445886332,-0.01643939089142684,-0.010610575933240048,0.008460345307540338,True,ok: AeroSandbox AeroBuildup.run
case_000718,elevator,-2.0,6.0,5.5,0.0,10.0,0.0,-0.30695013968838886,0.06127835096358171,0.22895032716138572,-0.018913364614584784,-0.010776828053983537,0.00796307078912661,True,ok: AeroSandbox AeroBuildup.run
case_000719,elevator,0.0,6.0,5.5,0.0,10.0,0.0,-0.15185045137639305,0.04578109263285015,0.27742815934441306,-0.01954347400495824,-0.009330132580156225,0.007631759030674001,True,ok: AeroSandbox AeroBuildup.run
case_000720,elevator,2.0,6.0,5.5,0.0,10.0,0.0,0.0003586410370633765,0.03607692299095377,0.3283931401476101,-0.020032489755695732,-0.010835924049363555,0.0071303946137268055,True,ok: AeroSandbox AeroBuildup.run
case_000721,elevator,4.0,6.0,5.5,0.0,10.0,0.0,0.19987813272801822,0.03806919385017138,0.35343911338420153,-0.018518352454910257,-0.010543211735429393,0.006575136284675548,True,ok: AeroSandbox AeroBuildup.run
case_000722,elevator,6.0,6.0,5.5,0.0,10.0,0.0,0.37200994713116003,0.06421204890335061,0.3382830198512619,-0.01510965999835645,-0.008137444971607547,0.0073063921828351005,True,ok: AeroSandbox AeroBuildup.run
case_000723,elevator,8.0,6.0,5.5,0.0,10.0,0.0,0.5486746565878378,0.10248731264268612,0.3263293275055712,-0.010527059634369215,-0.005859748639316712,0.0070936404776805835,True,ok: AeroSandbox AeroBuildup.run
case_000724,elevator,10.0,6.0,5.5,0.0,10.0,0.0,0.6428831721496228,0.13844478348844094,0.28914870151662003,-0.006407022325373694,-0.004374939199433554,0.006290030297851627,True,ok: AeroSandbox AeroBuildup.run
case_000725,elevator,12.0,6.0,5.5,0.0,10.0,0.0,0.7250836164879387,0.17049249580153128,0.23460145582294398,-0.0015977664059963128,-0.002385764935834032,0.006231149482585866,True,ok: AeroSandbox AeroBuildup.run
case_000726,elevator,-8.0,-6.0,6.5,0.0,10.0,0.0,-0.7557268676155596,0.18027003683746057,0.06119442135373175,0.008054467516223053,0.007436953112384857,-0.008574141416809981,True,ok: AeroSandbox AeroBuildup.run
case_000727,elevator,-6.0,-6.0,6.5,0.0,10.0,0.0,-0.6071395265766819,0.12975286378868367,0.11148284825678637,0.012777330540898545,0.008082666642468195,-0.008025757861591874,True,ok: AeroSandbox AeroBuildup.run
case_000728,elevator,-4.0,-6.0,6.5,0.0,10.0,0.0,-0.47964251032209154,0.08804255024749964,0.16503435523751495,0.01660893629509195,0.010078004063495512,-0.008529060529640113,True,ok: AeroSandbox AeroBuildup.run
case_000729,elevator,-2.0,-6.0,6.5,0.0,10.0,0.0,-0.3115282810300454,0.0612953290520315,0.23647023155599797,0.019185968349931012,0.01072301743462182,-0.008106240650736889,True,ok: AeroSandbox AeroBuildup.run
case_000730,elevator,0.0,-6.0,6.5,0.0,10.0,0.0,-0.15525814655554274,0.04537141980434435,0.28266462712731455,0.019872877916442815,0.00939024721897521,-0.007765659416761025,True,ok: AeroSandbox AeroBuildup.run
case_000731,elevator,2.0,-6.0,6.5,0.0,10.0,0.0,0.0036412894510070883,0.035173426005320765,0.321891946402193,0.020309821251741994,0.010770596716551978,-0.007256186889375013,True,ok: AeroSandbox AeroBuildup.run
case_000732,elevator,4.0,-6.0,6.5,0.0,10.0,0.0,0.19811267970399185,0.03662861200212654,0.3463513019722168,0.01866673301143636,0.010013957679716573,-0.006746430000109635,True,ok: AeroSandbox AeroBuildup.run
case_000733,elevator,6.0,-6.0,6.5,0.0,10.0,0.0,0.3636162012155375,0.062402296979183536,0.3356617983231449,0.015452770033158186,0.007971249307404837,-0.007276756008428133,True,ok: AeroSandbox AeroBuildup.run
case_000734,elevator,8.0,-6.0,6.5,0.0,10.0,0.0,0.5464219717728496,0.09976754494940894,0.3280860634347179,0.011129263225200402,0.006715002060009907,-0.006974079741975215,True,ok: AeroSandbox AeroBuildup.run
case_000735,elevator,10.0,-6.0,6.5,0.0,10.0,0.0,0.6388348133497884,0.1363202488470027,0.28942577630967087,0.006770834654526258,0.0044093840478500205,-0.006505072940534841,True,ok: AeroSandbox AeroBuildup.run
case_000736,elevator,12.0,-6.0,6.5,0.0,10.0,0.0,0.7229880794836061,0.16916228783871629,0.23350504852520604,0.0019892378365097825,0.0025407204232712204,-0.006313334257600351,True,ok: AeroSandbox AeroBuildup.run
case_000737,elevator,-8.0,0.0,6.5,0.0,10.0,0.0,-0.7686847038099739,0.18127454845873636,0.056066392065802384,5.167964265212871e-18,3.758264708676085e-19,-2.05162691663006e-18,True,ok: AeroSandbox AeroBuildup.run
case_000738,elevator,-6.0,0.0,6.5,0.0,10.0,0.0,-0.6101583575466764,0.13019438697826333,0.11034387558455735,5.167971871868288e-18,3.758270346283696e-19,-2.0516299376913737e-18,True,ok: AeroSandbox AeroBuildup.run
case_000739,elevator,-4.0,0.0,6.5,0.0,10.0,0.0,-0.48392550046553856,0.0876269931852385,0.16356030821289896,5.1679773318385316e-18,3.758274423160944e-19,-2.0516321061712074e-18,True,ok: AeroSandbox AeroBuildup.run
case_000740,elevator,-2.0,0.0,6.5,0.0,10.0,0.0,-0.31070555559507645,0.0603789249879642,0.23715740497239568,5.167980618504761e-18,3.7582769198203887e-19,-2.05163341150103e-18,True,ok: AeroSandbox AeroBuildup.run
case_000741,elevator,0.0,0.0,6.5,0.0,10.0,0.0,-0.15525844229193203,0.044608159908138045,0.28309897809993445,5.16798171584346e-18,3.7582778244794433e-19,-2.0516338473189935e-18,True,ok: AeroSandbox AeroBuildup.run
case_000742,elevator,2.0,0.0,6.5,0.0,10.0,0.0,0.0029285311595690666,0.03421211114257365,0.3218261434571476,5.167980618504761e-18,3.7582771331174897e-19,-2.05163341150103e-18,True,ok: AeroSandbox AeroBuildup.run
case_000743,elevator,4.0,0.0,6.5,0.0,10.0,0.0,0.20274346470592108,0.03585152459931454,0.3479634098219154,5.1679773318385316e-18,3.758274849495004e-19,-2.0516321061712074e-18,True,ok: AeroSandbox AeroBuildup.run
case_000744,elevator,6.0,0.0,6.5,0.0,10.0,0.0,0.3673191388042225,0.0625677787435838,0.33649419057721697,5.167971871868288e-18,3.758270985134755e-19,-2.0516299376913737e-18,True,ok: AeroSandbox AeroBuildup.run
case_000745,elevator,8.0,0.0,6.5,0.0,10.0,0.0,0.5599635886215081,0.10016050785214217,0.33257745997447735,5.167964265212871e-18,3.758265559265001e-19,-2.05162691663006e-18,True,ok: AeroSandbox AeroBuildup.run
case_000746,elevator,10.0,0.0,6.5,0.0,10.0,0.0,0.6418178966125907,0.1368344476954255,0.288442918806634,5.1679545489564285e-18,3.7582585987250904e-19,-2.051623057710867e-18,True,ok: AeroSandbox AeroBuildup.run
case_000747,elevator,12.0,0.0,6.5,0.0,10.0,0.0,0.7263586047786981,0.1697283957052783,0.23080099793464137,5.167942770467241e-18,3.758250137833879e-19,-2.051618379740535e-18,True,ok: AeroSandbox AeroBuildup.run
case_000748,elevator,-8.0,6.0,6.5,0.0,10.0,0.0,-0.755726407559621,0.18026997721296478,0.06119466618509137,-0.008054472753094842,-0.007436948535630337,0.008574139124421775,True,ok: AeroSandbox AeroBuildup.run
case_000749,elevator,-6.0,6.0,6.5,0.0,10.0,0.0,-0.6071392680902656,0.12975283687491831,0.11148299176744461,-0.012777332060068517,-0.008082662714429058,0.00802575671076688,True,ok: AeroSandbox AeroBuildup.run
case_000750,elevator,-4.0,6.0,6.5,0.0,10.0,0.0,-0.4796423877324674,0.08804254016182554,0.16503442349404623,-0.016608936037774708,-0.010078000547337337,0.008529060060266484,True,ok: AeroSandbox AeroBuildup.run
case_000751,elevator,-2.0,6.0,6.5,0.0,10.0,0.0,-0.31152825258305716,0.06129532753036183,0.23647024782756115,-0.019185967834244158,-0.010723015529528973,0.008106240584888841,True,ok: AeroSandbox AeroBuildup.run
case_000752,elevator,0.0,6.0,6.5,0.0,10.0,0.0,-0.15525814655554274,0.04537141980434435,0.28266462712731455,-0.019872877916442832,-0.009390247218975212,0.007765659416761032,True,ok: AeroSandbox AeroBuildup.run
case_000753,elevator,2.0,6.0,6.5,0.0,10.0,0.0,0.0036413178979953355,0.03517342602488335,0.321891962445258,-0.020309821767428883,-0.010770598651950071,0.007256186703655919,True,ok: AeroSandbox AeroBuildup.run
case_000754,elevator,4.0,6.0,6.5,0.0,10.0,0.0,0.19811280229361605,0.03662861616846017,0.34635136835600866,-0.018666733268753653,-0.01001396122647459,0.00674642946390227,True,ok: AeroSandbox AeroBuildup.run
case_000755,elevator,6.0,6.0,6.5,0.0,10.0,0.0,0.3636164597019537,0.06240231309582928,0.3356619359696541,-0.015452768513988269,-0.00797125325986077,0.0072767552339812755,True,ok: AeroSandbox AeroBuildup.run
case_000756,elevator,8.0,6.0,6.5,0.0,10.0,0.0,0.5464224318287884,0.09976758805566627,0.3280862944064353,-0.011129257988328655,-0.006715006180509105,0.006974078819334248,True,ok: AeroSandbox AeroBuildup.run
case_000757,elevator,10.0,6.0,6.5,0.0,10.0,0.0,0.6388354479135039,0.13632031836391814,0.28942607663509184,-0.006770824236985783,-0.004409386752788538,0.006505072218702575,True,ok: AeroSandbox AeroBuildup.run
case_000758,elevator,12.0,6.0,6.5,0.0,10.0,0.0,0.7229888941517052,0.16916238885443288,0.23350541564503968,-0.0019892206679217143,-0.0025407212854818245,0.006313334033852827,True,ok: AeroSandbox AeroBuildup.run
case_000759,elevator,-8.0,-6.0,7.5,0.0,10.0,0.0,-0.7548607430275747,0.17805408151727026,0.05976956744933509,0.008282996753780211,0.00788903890745903,-0.008702845782071289,True,ok: AeroSandbox AeroBuildup.run
case_000760,elevator,-6.0,-6.0,7.5,0.0,10.0,0.0,-0.6037702372799459,0.12812676548601815,0.11235574834027094,0.012861606023725084,0.00804002711649538,-0.008162271586525683,True,ok: AeroSandbox AeroBuildup.run
case_000761,elevator,-4.0,-6.0,7.5,0.0,10.0,0.0,-0.4749904283114862,0.08688190503938657,0.16578648615592587,0.016541767851704848,0.009605269217882219,-0.00847308157393813,True,ok: AeroSandbox AeroBuildup.run
case_000762,elevator,-2.0,-6.0,7.5,0.0,10.0,0.0,-0.3105715460846779,0.06039085244454838,0.2343663806201213,0.019224680823614077,0.01066501882617618,-0.008117398803965737,True,ok: AeroSandbox AeroBuildup.run
case_000763,elevator,0.0,-6.0,7.5,0.0,10.0,0.0,-0.15565021159156445,0.04453825014415718,0.28253875272580303,0.019936523292312082,0.009411268166335444,-0.007772304176623641,True,ok: AeroSandbox AeroBuildup.run
case_000764,elevator,2.0,-6.0,7.5,0.0,10.0,0.0,0.006753674736925275,0.03444159405626057,0.315483570267395,0.020333680363483316,0.010704596765289707,-0.007271036976010759,True,ok: AeroSandbox AeroBuildup.run
case_000765,elevator,4.0,-6.0,7.5,0.0,10.0,0.0,0.19599161273401564,0.0356068422262851,0.3405255441922604,0.01858106421386908,0.009539735335385439,-0.006838046312683469,True,ok: AeroSandbox AeroBuildup.run
case_000766,elevator,6.0,-6.0,7.5,0.0,10.0,0.0,0.360070478516209,0.06086835529182594,0.3347758329359484,0.015538983447232172,0.007957595993262198,-0.00716022315893456,True,ok: AeroSandbox AeroBuildup.run
case_000767,elevator,8.0,-6.0,7.5,0.0,10.0,0.0,0.5453880234444102,0.0975792053417129,0.32933405530752474,0.011360257198569751,0.007241332663353795,-0.00683868164345011,True,ok: AeroSandbox AeroBuildup.run
case_000768,elevator,10.0,-6.0,7.5,0.0,10.0,0.0,0.635689269469818,0.1345494071144976,0.2890845445636399,0.006832449092151716,0.004317267771890695,-0.006623973667632203,True,ok: AeroSandbox AeroBuildup.run
case_000769,elevator,12.0,-6.0,7.5,0.0,10.0,0.0,0.7207376382939696,0.16798063862411422,0.2324343194666744,0.0021219093582804695,0.0026532881272377717,-0.006298994904764521,True,ok: AeroSandbox AeroBuildup.run
case_000770,elevator,-8.0,0.0,7.5,0.0,10.0,0.0,-0.768745873671225,0.17906958234818499,0.05395196340721221,-1.808874650852412e-17,-1.2625175047792361e-18,7.557717405759884e-18,True,ok: AeroSandbox AeroBuildup.run
case_000771,elevator,-6.0,0.0,7.5,0.0,10.0,0.0,-0.6055612803713882,0.12807680239639146,0.1118317173872089,-1.808878195887206e-17,-1.2756981349960296e-18,7.559350291474498e-18,True,ok: AeroSandbox AeroBuildup.run
case_000772,elevator,-4.0,0.0,7.5,0.0,10.0,0.0,-0.4792118220834719,0.08626960584889691,0.1642353857421616,-1.8088807404754993e-17,-1.2889265462827976e-18,7.560518104398598e-18,True,ok: AeroSandbox AeroBuildup.run
case_000773,elevator,-2.0,0.0,7.5,0.0,10.0,0.0,-0.30975207150569484,0.05944213928126563,0.2350362006653354,-1.8088822722088865e-17,-1.3021865933565584e-18,7.561219378953745e-18,True,ok: AeroSandbox AeroBuildup.run
case_000774,elevator,0.0,0.0,7.5,0.0,10.0,0.0,-0.15565060635626748,0.043748390742841314,0.2829597908096852,-1.80888278361797e-17,-1.3154620945953798e-18,7.561453234979595e-18,True,ok: AeroSandbox AeroBuildup.run
case_000775,elevator,2.0,0.0,7.5,0.0,10.0,0.0,0.0060880846381546685,0.03344928648936396,0.31533419512321315,-1.8088822722088865e-17,-1.3287368520167808e-18,7.561219378953745e-18,True,ok: AeroSandbox AeroBuildup.run
case_000776,elevator,4.0,0.0,7.5,0.0,10.0,0.0,0.20051467449093702,0.034634248937850165,0.34224319727283264,-1.8088807404754993e-17,-1.3419946712654678e-18,7.560518104398598e-18,True,ok: AeroSandbox AeroBuildup.run
case_000777,elevator,6.0,0.0,7.5,0.0,10.0,0.0,0.36253113362180805,0.06059338296260628,0.33495720928927475,-1.808878195887206e-17,-1.3552193815833546e-18,7.559350291474498e-18,True,ok: AeroSandbox AeroBuildup.run
case_000778,elevator,8.0,0.0,7.5,0.0,10.0,0.0,0.5598656360436339,0.0979524277776421,0.3344392846045058,-1.808874650852412e-17,-1.3683948557348268e-18,7.557717405759884e-18,True,ok: AeroSandbox AeroBuildup.run
case_000779,elevator,10.0,0.0,7.5,0.0,10.0,0.0,0.6381578695774796,0.13505819975275452,0.28785499438878315,-1.8088701226578542e-17,-1.3815050298604239e-18,7.555621496220948e-18,True,ok: AeroSandbox AeroBuildup.run
case_000780,elevator,12.0,0.0,7.5,0.0,10.0,0.0,0.7242102647930418,0.16853633139519894,0.22976858957596083,-1.8088646333840783e-17,-1.3945339232322914e-18,7.553065192374875e-18,True,ok: AeroSandbox AeroBuildup.run
case_000781,elevator,-8.0,6.0,7.5,0.0,10.0,0.0,-0.7548601314003478,0.17805400233960864,0.05976989466410082,-0.008283003535532662,-0.00788903231079448,0.008702842685045967,True,ok: AeroSandbox AeroBuildup.run
case_000782,elevator,-6.0,6.0,7.5,0.0,10.0,0.0,-0.6037698958074159,0.12812673012902834,0.11235593835306826,-0.012861608020714128,-0.00804002190644853,0.008162270066403465,True,ok: AeroSandbox AeroBuildup.run
case_000783,elevator,-4.0,6.0,7.5,0.0,10.0,0.0,-0.47499026726318894,0.08688189191832958,0.16578657572472968,-0.016541767576344207,-0.0096052647903849,0.00847308096342981,True,ok: AeroSandbox AeroBuildup.run
case_000784,elevator,-2.0,6.0,7.5,0.0,10.0,0.0,-0.3105715082138071,0.06039085042500637,0.23436640219561553,-0.01922468014153073,-0.010665016301813967,0.00811739871575108,True,ok: AeroSandbox AeroBuildup.run
case_000785,elevator,0.0,6.0,7.5,0.0,10.0,0.0,-0.15565021159156445,0.04453825014415718,0.28253875272580303,-0.019936523292312075,-0.009411268166335442,0.0077723041766236374,True,ok: AeroSandbox AeroBuildup.run
case_000786,elevator,2.0,6.0,7.5,0.0,10.0,0.0,0.006753712607796118,0.03444159410250743,0.3154835915387955,-0.020333681045566637,-0.010704599326104862,0.007271036730265017,True,ok: AeroSandbox AeroBuildup.run
case_000787,elevator,4.0,6.0,7.5,0.0,10.0,0.0,0.19599177378231286,0.03560684764088331,0.340525631302238,-0.018581064489229714,-0.00953973979848424,0.006838045628777747,True,ok: AeroSandbox AeroBuildup.run
case_000788,elevator,6.0,6.0,7.5,0.0,10.0,0.0,0.36007081998873897,0.06086837637499605,0.3347760152017085,-0.01553898145024312,-0.007957601254672701,0.007160222129395517,True,ok: AeroSandbox AeroBuildup.run
case_000789,elevator,8.0,6.0,7.5,0.0,10.0,0.0,0.5453886350716368,0.0975792625414949,0.329334364092334,-0.011360250416817291,-0.007241338730766293,0.006838680314322327,True,ok: AeroSandbox AeroBuildup.run
case_000790,elevator,10.0,6.0,7.5,0.0,10.0,0.0,0.6356901099854002,0.1345494987399275,0.28908494430848236,-0.006832435237009475,-0.004317271229879216,0.006623972752777584,True,ok: AeroSandbox AeroBuildup.run
case_000791,elevator,12.0,6.0,7.5,0.0,10.0,0.0,0.7207387189147771,0.1679807721993691,0.23243480734341637,-0.002121886639226854,-0.0026532894548548422,0.006298994572820911,True,ok: AeroSandbox AeroBuildup.run
case_000792,elevator,-8.0,-6.0,8.5,0.0,10.0,0.0,-0.7546893764397872,0.17617404281356364,0.05847630185373866,0.008279452967682161,0.008041661543311346,-0.00872601708982036,True,ok: AeroSandbox AeroBuildup.run
case_000793,elevator,-6.0,-6.0,8.5,0.0,10.0,0.0,-0.602843182974315,0.12671059674575727,0.11176819528471948,0.012844810655970753,0.008135226017986117,-0.0082228742079468,True,ok: AeroSandbox AeroBuildup.run
case_000794,elevator,-4.0,-6.0,8.5,0.0,10.0,0.0,-0.4712910635479361,0.08613489706739152,0.1667851592726873,0.01639954788255652,0.009289303317418817,-0.008361535906995994,True,ok: AeroSandbox AeroBuildup.run
case_000795,elevator,-2.0,-6.0,8.5,0.0,10.0,0.0,-0.30949316353837203,0.05963982704113451,0.23205968805664237,0.01914908145161168,0.01062004863259366,-0.008081510213398473,True,ok: AeroSandbox AeroBuildup.run
case_000796,elevator,0.0,-6.0,8.5,0.0,10.0,0.0,-0.155082877719224,0.04359380171787523,0.28085709040219164,0.019879302401994665,0.009424820850551649,-0.007721906940332569,True,ok: AeroSandbox AeroBuildup.run
case_000797,elevator,2.0,-6.0,8.5,0.0,10.0,0.0,0.009685436079212243,0.03379308420982472,0.3097587091132779,0.020243442877200073,0.010649243757149934,-0.007232450442569707,True,ok: AeroSandbox AeroBuildup.run
case_000798,elevator,4.0,-6.0,8.5,0.0,10.0,0.0,0.1942526602843812,0.03495724912543175,0.3357553867386558,0.018424514577521707,0.009221471135944435,-0.0068848959809777975,True,ok: AeroSandbox AeroBuildup.run
case_000799,elevator,6.0,-6.0,8.5,0.0,10.0,0.0,0.35921280212600915,0.05948508095518003,0.33494287460792704,0.015521425324839013,0.008080873939464574,-0.007029130018901908,True,ok: AeroSandbox AeroBuildup.run
case_000800,elevator,8.0,-6.0,8.5,0.0,10.0,0.0,0.5451482647625714,0.09577478530120569,0.33035461497732194,0.011357717414463437,0.007438445594328402,-0.006742752932502393,True,ok: AeroSandbox AeroBuildup.run
case_000801,elevator,10.0,-6.0,8.5,0.0,10.0,0.0,0.6330779568402499,0.13303040770194655,0.2884430303562721,0.006752508079599234,0.00416624295851655,-0.00669702403048845,True,ok: AeroSandbox AeroBuildup.run
