case_id,case_type,alpha_deg,beta_deg,speed_m_s,delta_a_deg,delta_e_deg,delta_r_deg,cx_body,cy_body,cz_body,cl_roll,cm_pitch,cn_yaw,cl_lift,cd_drag,valid_local,local_status,cl_lift_asb,cd_drag_asb,cm_pitch_asb,cy_asb,cl_roll_asb,cn_yaw_asb,valid_aerosandbox,aerosandbox_status,comparison_status,cl_lift_minus_aerosandbox,cd_drag_minus_aerosandbox,cm_pitch_minus_aerosandbox,cy_body_minus_aerosandbox,cl_roll_minus_aerosandbox,cn_yaw_minus_aerosandbox
case_000293,aileron,6.0,6.0,7.5,-10.0,0.0,0.0,-0.008091848803588394,-0.04018498475097933,-0.47064866473893624,-0.05769591082710322,-0.021248222093172706,0.008086304603574564,0.46682307043885124,0.06113059018410999,True,ok,0.40295997380314796,0.12070541809049813,-0.055829020757308834,-0.040791833209370514,-0.1127572904887835,0.012564684280772875,True,ok: AeroSandbox AeroBuildup.run,matched,0.06386309663570328,-0.05957482790638814,0.03458079866413613,0.0006068484583911862,0.055061379661680274,-0.004478379677198311
case_000294,aileron,8.0,6.0,7.5,-10.0,0.0,0.0,0.007271008158636404,-0.035948555238725935,-0.5981008972034385,-0.043008470699948745,-0.03554974162065903,0.010816562595578318,0.5928197383441753,0.07938040528682991,True,ok,0.5449799065052437,0.15360356475880638,-0.06555836952317128,-0.03352102717729454,-0.09836982504126222,0.015532522513140875,True,ok: AeroSandbox AeroBuildup.run,matched,0.04783983183893159,-0.07422315947197647,0.03000862790251225,-0.002427528061431393,0.05536135434131348,-0.004715959917562558
case_000295,aileron,10.0,6.0,7.5,-10.0,0.0,0.0,0.022901665268145723,-0.032402922335570274,-0.7049069501583911,-0.03141128733094198,-0.033680919016206505,0.013937224285822595,0.6976545931740762,0.10269209739782015,True,ok,0.6374330051579541,0.18886735930763257,-0.0634743707564561,-0.02670498289617474,-0.08727577919497428,0.018019597868939318,True,ok: AeroSandbox AeroBuildup.run,matched,0.060221588016122096,-0.08617526190981242,0.02979345174024959,-0.005697939439395533,0.055864491864032306,-0.0040823735831167236
case_000296,aileron,12.0,6.0,7.5,-10.0,0.0,0.0,0.027299276546195763,-0.029277168662646964,-0.7494160374368202,-0.0216898211531709,-0.008742814419170637,0.01748755051359464,0.7381860837410377,0.13146265498123744,True,ok,0.7291194224134189,0.2240806397888187,-0.04983401068808335,-0.01891094772960839,-0.07488866155587467,0.020661201233087463,True,ok: AeroSandbox AeroBuildup.run,matched,0.009066661327618797,-0.09261798480758127,0.041091196268912715,-0.010366220933038576,0.05319884040270377,-0.003173650719492823
case_000297,aileron,-8.0,-6.0,8.5,-10.0,0.0,0.0,0.011582044013835726,0.016300174303903646,0.6239226859728966,-0.02787511472901438,0.023423740939550148,-0.01451556816078789,-0.6192733836791438,0.07665490730408286,True,ok,-0.5624437745790637,0.14829023815959333,0.06667780382671251,-0.011534283703556338,-0.08473805365671563,-0.021153318724899044,True,ok: AeroSandbox AeroBuildup.run,matched,-0.05682960910008006,-0.07163533085551047,-0.04325406288716237,0.027834458007459983,0.05686293892770125,0.006637750564111155
case_000298,aileron,-6.0,-6.0,8.5,-10.0,0.0,0.0,-0.004821367720152116,0.012371620696550536,0.501678135784604,-0.04267267302925992,0.007734294782610297,-0.012426388712368631,-0.4983263998939933,0.05821424972211711,True,ok,-0.42423894373471466,0.11412915822253913,0.05292557131669137,-0.011138133798647495,-0.09729429993488974,-0.019239169192521343,True,ok: AeroSandbox AeroBuildup.run,matched,-0.07408745615927864,-0.05591490850042202,-0.045191276534081073,0.02350975449519803,0.054621626905629814,0.006812780480152712
case_000299,aileron,-4.0,-6.0,8.5,-10.0,0.0,0.0,-0.019402782476465413,0.009041716837111734,0.35845765195750856,-0.05501032540815534,-0.004768599105444989,-0.011497560637825064,-0.35618964839455247,0.04506236668086944,True,ok,-0.28916571019651965,0.0892868683901703,0.04364742793016751,-0.01196911560219005,-0.11084758683580051,-0.01725084343710083,True,ok: AeroSandbox AeroBuildup.run,matched,-0.06702393819803282,-0.04422450170930087,-0.0484160270356125,0.021010832439301783,0.05583726142764517,0.0057532827992757656
case_000300,aileron,-2.0,-6.0,8.5,-10.0,0.0,0.0,-0.030147859656615386,0.007663620151575244,0.18781188858386524,-0.06015155253946671,-0.005021791927000663,-0.01149812651624791,-0.186630266422836,0.03728414223806832,True,ok,-0.1425207397423447,0.08025896634973607,0.018766293509429266,-0.012338026562848482,-0.11888446252242614,-0.01385104398810815,True,ok: AeroSandbox AeroBuildup.run,matched,-0.04410952668049131,-0.04297482411166775,-0.023788085436429927,0.020001646714423726,0.05873290998295943,0.0023529174718602396
case_000301,aileron,0.0,-6.0,8.5,-10.0,0.0,0.0,-0.03406708832431927,0.007368654086950974,0.004208220513007584,-0.061269897277985146,0.0005826954105559102,-0.011738613302326601,-0.004208220513007584,0.034650699338040276,True,ok,1.7652119709067964e-17,0.07509210918965212,0.009522362390899068,-0.015065165198441203,-0.1316868873762086,-0.009737363903630723,True,ok: AeroSandbox AeroBuildup.run,matched,-0.004208220513007601,-0.04044140985161184,-0.008939666980343158,0.022433819285392176,0.07041699009822344,-0.0020012493986958785
case_000302,aileron,2.0,-6.0,8.5,-10.0,0.0,0.0,-0.030207606070065764,0.007625544617991999,-0.17969312549314276,-0.06028897408929876,0.005801075197861775,-0.011907461423223955,0.17851447090687775,0.03705775660541906,True,ok,0.1425207018549453,0.08025896540183089,0.00020559495770346915,-0.012338016275714927,-0.11929097584746659,-0.004855054662446813,True,ok: AeroSandbox AeroBuildup.run,matched,0.03599376905193244,-0.04320120879641183,0.0055954802401583055,0.019963560893706926,0.05900200175816783,-0.0070524067607771425
case_000303,aileron,4.0,-6.0,8.5,-10.0,0.0,0.0,-0.019435165575559833,0.008910163852307484,-0.3515021743742147,-0.05548599429144749,0.004749962622220665,-0.01159618420635981,0.3492496507398888,0.04459821122906981,True,ok,0.2891655623986007,0.08928686101889774,-0.02659626962063525,-0.011969095605055609,-0.11152316746745249,-0.0008909180504136399,True,ok: AeroSandbox AeroBuildup.run,matched,0.06008408834128809,-0.04468864978982793,0.03134623224285592,0.020879259457363093,0.056037173176005,-0.01070526615594617
case_000304,aileron,6.0,-6.0,8.5,-10.0,0.0,0.0,-0.0046939057198782655,0.012131410764885164,-0.49628720109647056,-0.043545423925704055,-0.008503275837555432,-0.009924346989862312,0.4929804752184335,0.057502652449036316,True,ok,0.42423861714918565,0.11412913440483545,-0.03748029340168469,-0.01113810539452882,-0.09817220930982637,0.0019132281163372943,True,ok: AeroSandbox AeroBuildup.run,matched,0.06874185806924787,-0.056626481955799134,0.028977017564129258,0.023269516159413986,0.054626785384122314,-0.011837575106199608
case_000305,aileron,8.0,-6.0,8.5,-10.0,0.0,0.0,0.011826235704683077,0.016098915511744943,-0.6190005011986438,-0.02862603908900157,-0.025383269889687282,-0.0068633600043208854,0.6144351253789073,0.0757120964656866,True,ok,0.5624431961080504,0.14829018228259927,-0.052986354336068034,-0.01153424662460214,-0.0860560159596631,0.004623308651994331,True,ok: AeroSandbox AeroBuildup.run,matched,0.05199192927085694,-0.07257808581691266,0.027603084446380752,0.027633162136347082,0.05742997687066153,-0.011486668656315216
case_000306,aileron,10.0,-6.0,8.5,-10.0,0.0,0.0,0.027618952962844535,0.0185319060604525,-0.7189347038032631,-0.018647225811338652,-0.027064298656971495,-0.003825314932804034,0.7125358562592656,0.09904455886409279,True,ok,0.6535804296538642,0.1846760189964442,-0.04941589308506552,-0.012602176786613507,-0.07534351911539748,0.00732752546464337,True,ok: AeroSandbox AeroBuildup.run,matched,0.05895542660540143,-0.08563146013235141,0.022351594428094024,0.031134082847066008,0.05669629330405883,-0.011152840397447404
case_000307,aileron,12.0,-6.0,8.5,-10.0,0.0,0.0,0.03228318083410299,0.01966961354054391,-0.7599859275676569,-0.012982470682266191,-0.003935542446500133,-0.0012334338150855576,0.7497644261620733,0.12779566874008466,True,ok,0.7489374008644456,0.222597775930998,-0.03604552600084961,-0.01367086063309581,-0.062223465825989734,0.010503400551609976,True,ok: AeroSandbox AeroBuildup.run,matched,0.0008270252976276815,-0.09480210719091334,0.03210998355434948,0.03334047417363972,0.04924099514372354,-0.011736834366695533
case_000308,aileron,-8.0,0.0,8.5,-10.0,0.0,0.0,0.007956250566359966,-0.009785504066868369,0.6206059975488224,-0.03531448411706312,0.02969640132224232,-0.004418831936999484,-0.6156735987054436,0.07849284027051108,True,ok,-0.5594451902595206,0.15028481391989945,0.07222491839323028,-0.022413014127674342,-0.0918145064444135,-0.014688888429933955,True,ok: AeroSandbox AeroBuildup.run,matched,-0.05622840844592303,-0.07179197364938837,-0.04252851707098796,0.012627510060805973,0.05650002232735037,0.01027005649293447
case_000309,aileron,-6.0,0.0,8.5,-10.0,0.0,0.0,-0.00809094877820651,-0.013933957646201882,0.4944047960362651,-0.050285659545191194,0.015101978373998345,-0.0023714306187985865,-0.4908506603909877,0.05972599927605799,True,ok,-0.4139579448712491,0.11643170699583702,0.061156018951403275,-0.02585545664914407,-0.1049879356653499,-0.012798339248537013,True,ok: AeroSandbox AeroBuildup.run,matched,-0.07689271551973859,-0.05670570771977903,-0.046054040577404934,0.011921499002942188,0.05470227612015871,0.010426908629738427
case_000310,aileron,-4.0,0.0,8.5,-10.0,0.0,0.0,-0.021545138776596435,-0.017848838119723973,0.35463965243497014,-0.06441390305290055,-0.0002878133066187967,-0.001458432904852717,-0.35227285515838197,0.046231067505097256,True,ok,-0.2834112802037614,0.09316460308557913,0.04980047205991674,-0.029103788062433664,-0.11753277182162505,-0.01070298398318695,True,ok: AeroSandbox AeroBuildup.run,matched,-0.06886157495462059,-0.04693353558048187,-0.050088285366535534,0.011254949942709692,0.0531188687687245,0.009244551078334232
case_000311,aileron,-2.0,0.0,8.5,-10.0,0.0,0.0,-0.031702185668983356,-0.019728437893011867,0.18752320760785446,-0.07119710971109912,-0.0034130540783493327,-0.0016860339530807848,-0.1863025832122705,0.038227339119590927,True,ok,-0.135427810680279,0.08522022945184678,0.02449968170335897,-0.03148933160538262,-0.1267509389126558,-0.007572293210590063,True,ok: AeroSandbox AeroBuildup.run,matched,-0.05087477253199149,-0.04699289033225585,-0.027912735781708303,0.011760893712370754,0.05555382920155667,0.005886259257509277
case_000312,aileron,0.0,0.0,8.5,-10.0,0.0,0.0,-0.03552424992476818,-0.020167008629931624,0.004203170734866752,-0.07277984875216703,0.0010483948953056575,-0.0022917209611066428,-0.004203170734866752,0.03552424992476818,True,ok,-6.693053836353915e-17,0.08221827197839691,0.010541962182769565,-0.03371992957669261,-0.1355849634883641,-0.003760137451287435,True,ok: AeroSandbox AeroBuildup.run,matched,-0.004203170734866685,-0.046694022053628735,-0.009493567287463908,0.013552920946760989,0.06280511473619707,0.0014684164901807924
case_000313,aileron,2.0,0.0,8.5,-10.0,0.0,0.0,-0.031748583213129344,-0.01978166009442528,-0.17951946040943978,-0.07138918102123763,0.0052049655327420525,-0.0028143121597785617,0.17830209242945613,0.03799438165064791,True,ok,0.13542781068027937,0.08522022945184665,-0.0038725801128378715,-0.031489331605382594,-0.12676439355737282,0.0005459194086037256,True,ok: AeroSandbox AeroBuildup.run,matched,0.04287428174917676,-0.04722584780119874,0.009077545645579924,0.011707671510957314,0.055375212536135185,-0.0033602315683822874
case_000314,aileron,4.0,0.0,8.5,-10.0,0.0,0.0,-0.021528677421422192,-0.0180149682049019,-0.34800960867962705,-0.06501344276125814,0.001546553654184631,-0.002678590887748617,0.34566011014249204,0.04575215777581487,True,ok,0.2834112802037617,0.09316460308557871,-0.031244781999059112,-0.02910378806243367,-0.11756830977595081,0.0043610229233839405,True,ok: AeroSandbox AeroBuildup.run,matched,0.06224882993873032,-0.04741244530976384,0.03279133565324374,0.011088819857531771,0.05255486701469267,-0.007039613811132557
case_000315,aileron,6.0,0.0,8.5,-10.0,0.0,0.0,-0.007921679843260976,-0.014191316669699661,-0.48905563113130435,-0.051214431439371585,-0.01443264421202039,-0.000969297862720361,0.4855484921927175,0.058998517626768186,True,ok,0.4139579448712479,0.11643170699583659,-0.04433908955219712,-0.025855456649144095,-0.10505448166294071,0.007345866511374181,True,ok: AeroSandbox AeroBuildup.run,matched,0.07159054732146963,-0.0574331893690684,0.02990644534017673,0.011664139979444434,0.05384005022356912,-0.008315164374094542
case_000316,aileron,8.0,0.0,8.5,-10.0,0.0,0.0,0.008184500380744886,-0.009994322190234148,-0.6153606229477986,-0.03606807884765276,-0.030273048238637308,0.0019964781713751813,0.6105110379639233,0.07753679671870785,True,ok,0.5594451902595204,0.1502848139198989,-0.05735785813972283,-0.022413014127674363,-0.09192083843343372,0.010170114164276434,True,ok: AeroSandbox AeroBuildup.run,matched,0.05106584770440281,-0.07274801720119105,0.02708480990108552,0.012418691937440215,0.05585275958578097,-0.008173635992901253
case_000317,aileron,10.0,0.0,8.5,-10.0,0.0,0.0,0.02433544484402659,-0.006988110938666957,-0.7209748397328526,-0.025219092554197527,-0.02963669037830812,0.005110982779298136,0.7142474175455267,0.10123023230791867,True,ok,0.6467907745259921,0.1862268027473606,-0.05535560236367331,-0.019499537423431888,-0.08106765720394185,0.012800321295987188,True,ok: AeroSandbox AeroBuildup.run,matched,0.06745664301953458,-0.08499657043944192,0.02571891198536519,0.01251142648476493,0.055848564649744324,-0.007689338516689052
case_000318,aileron,12.0,0.0,8.5,-10.0,0.0,0.0,0.028972036723788133,-0.004845060055850013,-0.7638317434196299,-0.017485128534956422,-0.005547279431010914,0.00821198725336255,0.7531638123319078,0.13047062106490712,True,ok,0.7425091608101132,0.2234408949242099,-0.04168668277207565,-0.015946629153723312,-0.067878759521429,0.015806714994233508,True,ok: AeroSandbox AeroBuildup.run,matched,0.010654651521794567,-0.09297027385930279,0.03613940334106473,0.011101569097873298,0.05039363098647257,-0.007594727740870957
case_000319,aileron,-8.0,6.0,8.5,-10.0,0.0,0.0,0.007048748966211264,-0.03573675176313019,0.6034667646023802,-0.0422687124344633,0.034496234504524485,0.005754182217867434,-0.5981064617301863,0.08031984970848609,True,ok,-0.5444948724672903,0.15211020358445906,0.07926248391389396,-0.0334693252441058,-0.09957177256893113,-0.008058458493353175,True,ok: AeroSandbox AeroBuildup.run,matched,-0.053611589262896,-0.07179035387597298,-0.04476624940936947,-0.002267426519024389,0.05730306013446783,0.01381264071122061
case_000320,aileron,-6.0,6.0,8.5,-10.0,0.0,0.0,-0.008289393401969372,-0.0399263854275832,0.4759388295646862,-0.05676853048912739,0.021387620490717983,0.007663216356842007,-0.4720669758447035,0.06184888893770912,True,ok,-0.4001409635727928,0.11947819381840959,0.06754412400438427,-0.04069222784021795,-0.11326098126368622,-0.006271736617994562,True,ok: AeroSandbox AeroBuildup.run,matched,-0.0719260122719107,-0.05762930488070046,-0.046156503513666285,0.0007658424126347485,0.05649245077455883,0.01393495297483657
case_000321,aileron,-4.0,6.0,8.5,-10.0,0.0,0.0,-0.020324777482554863,-0.04421383922639801,0.3413756602177158,-0.0719208320459902,0.004120364083274014,0.008540950790379226,-0.33882953171942193,0.04846851326395192,True,ok,-0.27193965779809504,0.09907681873233676,0.0556817340144993,-0.0461887198130603,-0.1248394998196716,-0.003925972060688396,True,ok: AeroSandbox AeroBuildup.run,matched,-0.06688987392132689,-0.05060830546838484,-0.05156136993122529,0.0019748805866622934,0.0529186677736814,0.012466922851067621
case_000322,aileron,-2.0,6.0,8.5,-10.0,0.0,0.0,-0.02946781106400171,-0.046609639793467855,0.18224512129035383,-0.080399060149267,-0.002247342870828598,0.008143239269523747,-0.18094894546803486,0.040485985499181844,True,ok,-0.12258126656137103,0.09114673113664479,0.030846367862066022,-0.05074243102907233,-0.13615822622324772,-0.0013723376248419479,True,ok: AeroSandbox AeroBuildup.run,matched,-0.058367678906663834,-0.050660745637462944,-0.03309371073289462,0.004132791235604477,0.05575916607398072,0.009515576894365696
case_000323,aileron,0.0,6.0,8.5,-10.0,0.0,0.0,-0.03303875141618345,-0.04722225251978738,0.004084707611880987,-0.08255603741549697,0.0005178375017715726,0.007209256407672098,-0.004084707611880987,0.037793831166954436,True,ok,4.704148631658164e-16,0.09047868939422157,0.010631199353507306,-0.052015721077753,-0.13955053909648282,0.002106566335006859,True,ok: AeroSandbox AeroBuildup.run,matched,-0.004084707611881457,-0.05268485822726714,-0.010113361851735734,0.00479346855796562,0.056994501680985854,0.005102690072665239
case_000324,aileron,2.0,6.0,8.5,-10.0,0.0,0.0,-0.02949321421154229,-0.04668100812861336,-0.17459312390581194,-0.08065660586300369,0.0030923990978122583,0.0063752472562043,0.17330042258149875,0.040253106192932965,True,ok,0.12258129749184692,0.09114673188895943,-0.010454807319457889,-0.050742442750879316,-0.13575182763002266,0.00581786642023686,True,ok: AeroSandbox AeroBuildup.run,matched,0.05071912508965183,-0.050893625696026464,0.013547206417270148,0.004061434622265957,0.055095221767018976,0.0005573808359674399
case_000325,aileron,4.0,6.0,8.5,-10.0,0.0,0.0,-0.020252154735321954,-0.044410542615972076,-0.33521868182365616,-0.0726297934525731,-0.0035119010786618223,0.006397241216956659,0.3326909679091562,0.047989889075563744,True,ok,0.27193979358300346,0.09907682522846568,-0.03711990702721943,-0.04618874037405204,-0.12413950316446376,0.009200797866277123,True,ok: AeroSandbox AeroBuildup.run,matched,0.060751174326152735,-0.05108693615290194,0.033608005948557604,0.0017781977580799621,0.05150970971189066,-0.002803556649320464
case_000326,aileron,6.0,6.0,8.5,-10.0,0.0,0.0,-0.008091848803588389,-0.04018498475097931,-0.4706486647389362,-0.05769591082710321,-0.021248222093172807,0.008086304603574568,0.4668230704388512,0.061130590184109976,True,ok,0.400141264976064,0.11947821468355456,-0.051006999174211025,-0.04069225359924905,-0.11246480531682951,0.012548743851014598,True,ok: AeroSandbox AeroBuildup.run,matched,0.06668180546278718,-0.058347624499444584,0.029758777081038218,0.0005072688482697374,0.0547688944897263,-0.004462439247440031
case_000327,aileron,8.0,6.0,8.5,-10.0,0.0,0.0,0.007271008158636409,-0.03594855523872594,-0.5981008972034387,-0.04300847069994876,-0.035549741620659096,0.010816562595578323,0.5928197383441756,0.07938040528682994,True,ok,0.5444954259656529,0.1521102554217542,-0.06469312468356848,-0.033469350781494475,-0.09834952135389785,0.015421132229028734,True,ok: AeroSandbox AeroBuildup.run,matched,0.04832431237852264,-0.07272985013492425,0.029143383062909388,-0.0024792044572314667,0.05534105065394909,-0.004604569633450411
