split,session_label,case_id,throw_id,residual_status,sample_index,t_since_alignment_s,regime,speed_m_s,q_bar_pa,alpha_deg,q_rad_s,q_hat,post_stall_activation,theta_deg,z_m,cx_required,cx_model,cx_residual,cz_required,cz_model,cz_residual,cl_required,cl_model,cl_residual,cd_required,cd_model,cd_residual,cm_required,cm_model,cm_residual,pitch_moment_required_n_m,pitch_moment_model_n_m,pitch_moment_residual_n_m,force_residual_norm_n,angular_accel_q_rad_s2
train,20260604_151619,C0_neutral,v002,ok,163,0.9557713,post_stall,2.324361375,3.30912668,64.2488066,-1.079136732,-0.03830246936,1,13.18448758,1.283072918,0.05791438162,0.03270907181,0.02520530981,-1.210183215,-1.671663181,0.4614799668,0.5779439191,0.7557382095,-0.1777942904,1.064837225,1.491438042,-0.4266008177,0.04049968659,0.2721748886,-0.231675202,0.002787573341,0.01873366259,-0.01594608925,0.7024323219,1.253549655
train,20260604_151619,C0_neutral,v002,ok,164,0.9616098,post_stall,2.335899678,3.342061725,64.28653232,-1.070624685,-0.03781264125,1,12.85128079,1.273281148,0.07039642565,0.0327265412,0.03766988444,-1.175053306,-1.67793703,0.5028837247,0.5732468306,0.757493806,-0.1842469754,1.028150767,1.497580328,-0.4694295611,0.04028183452,0.2698016392,-0.2295198047,0.002800173586,0.01875513945,-0.01595496586,0.7359538236,1.255635767
train,20260604_151619,C0_neutral,v002,ok,165,0.9676228,post_stall,2.34642916,3.372259503,64.44805701,-1.084336992,-0.03812508101,1,12.4663195,1.263353448,0.04381698142,0.03301178316,0.01080519826,-1.177757456,-1.697653204,0.5198957484,0.547532605,0.7620304212,-0.2144978162,1.0436669,1.517374646,-0.4737077457,0.05219478699,0.2731506778,-0.2209558908,0.003661081221,0.01915951524,-0.01549843402,0.732295081,1.564888424
train,20260604_151619,C0_neutral,v002,ok,166,0.9733686,post_stall,2.359599341,3.410221793,64.44224796,-1.086103911,-0.03797406242,1,12.11392885,1.253361186,0.04775246373,0.03318399681,0.01456846692,-1.157276421,-1.706115779,0.5488393582,0.5423528741,0.7659905518,-0.2236376777,1.02343655,1.524857601,-0.5014210511,0.05064507653,0.2727637779,-0.2221187014,0.003592370358,0.01934775456,-0.0157553842,0.7567962835,1.518448764
train,20260604_151619,C0_neutral,v002,ok,167,0.9794452,post_stall,2.386135684,3.487356646,64.92186059,-1.027326526,-0.03551953854,1,11.50683894,1.232886576,0.05676621449,0.03290297484,0.02386323965,-1.159834213,-1.731168647,0.5713344341,0.5430151299,0.7635637817,-0.2205486518,1.026436736,1.554026332,-0.5275895962,0.04700236684,0.2603686047,-0.2133662379,0.003409395149,0.01888627143,-0.01547687628,0.7683372711,1.419153575
train,20260604_151619,C0_neutral,v002,ok,168,0.985499,post_stall,2.394296453,3.511251496,64.93742006,-1.062284641,-0.03660302082,1,11.09290087,1.22264877,0.009518301041,0.03337600656,-0.02385770552,-1.157126906,-1.749693516,0.5925666103,0.4987902129,0.7714175105,-0.2726272976,1.044146349,1.570813924,-0.5266675748,0.05623975577,0.2683077348,-0.212067979,0.004107396326,0.01959550124,-0.01548810491,0.7593834016,1.65113051
train,20260604_151619,C0_neutral,v002,ok,169,0.9915382,post_stall,2.424931069,3.601678048,65.21377579,-1.008934574,-0.03432555399,1,10.49504652,1.201614195,0.03566098,0.03329619878,0.002364781222,-1.147867557,-1.773993836,0.6261262785,0.5136007202,0.7739470924,-0.2603463722,1.027173761,1.59661162,-0.5694378591,0.05214579038,0.256227147,-0.2040813567,0.003906478068,0.01919513969,-0.01528866162,0.7766709031,1.533837847
train,20260604_151619,C0_neutral,v002,ok,170,0.9975888,post_stall,2.440803165,3.648981054,65.25386161,-1.024954631,-0.03464382475,1,10.13274953,1.190948865,0.02546423681,0.03357189146,-0.008107654644,-1.133310278,-1.78808069,0.6547704129,0.4975279073,0.7789769794,-0.2814490721,1.018580676,1.609830579,-0.5912499027,0.05529542877,0.2593139261,-0.2040184973,0.00419683684,0.01968152273,-0.01548468589,0.7904298711,1.628253241
train,20260604_151619,C0_neutral,v002,ok,171,1.0040115,post_stall,2.453369625,3.686651292,65.48206826,-1.004846543,-0.03379019573,1,9.81744846,1.180174014,0.02572581123,0.03346158372,-0.007735772494,-1.142923739,-1.80125092,0.6583271813,0.4976943718,0.7779239251,-0.2802295533,1.029192306,1.624948898,-0.5957565923,0.06148303748,0.2552077269,-0.1937246894,0.00471464094,0.01956983335,-0.01485519241,0.7887875083,1.816426132
train,20260604_151619,C0_neutral,v002,ok,172,1.010013,post_stall,2.464790773,3.721056051,65.49971878,-0.9975633972,-0.03338984436,1,9.488209267,1.169413863,0.01940049929,0.03365670417,-0.01425620489,-1.173795707,-1.816215391,0.6424196839,0.504424054,0.7838065904,-0.2793825364,1.060060901,1.63872461,-0.5786637089,0.0558277081,0.2537546729,-0.1979269648,0.004320930272,0.01964000109,-0.01531907082,0.7883602484,1.623214095
train,20260604_151619,C0_neutral,v002,ok,173,1.0160655,post_stall,2.474764728,3.75123203,65.44119763,-1.011514176,-0.03372034464,1,9.127915089,1.158612992,0.01978306738,0.03394606189,-0.01416299451,-1.219184826,-1.826826436,0.6076416105,0.5247194212,0.7901533698,-0.2654339486,1.100669132,1.64745404,-0.5467849085,0.04474832339,0.2565979628,-0.2118496395,0.003491499169,0.02002112048,-0.01652962132,0.7838184928,1.266672846
train,20260604_151619,C0_neutral,v002,ok,174,1.0221378,post_stall,2.496059528,3.816066814,65.74101492,-0.9664885469,-0.03194447257,1,8.858751743,1.147410582,0.02740377924,0.03365875743,-0.006254978187,-1.249001309,-1.841922107,0.5929207982,0.5381509233,0.7874620959,-0.2493111726,1.127452359,1.66544691,-0.537994551,0.04236434477,0.2466452879,-0.2042809431,0.003362619373,0.01957717575,-0.01621455638,0.7800946,1.190408332
train,20260604_151619,C0_neutral,v002,ok,175,1.0282631,post_stall,2.51641513,3.878561377,65.65058048,-0.9906774424,-0.03247909617,1,8.149931306,1.125307838,0.001227386656,0.03431998718,-0.03309260052,-1.259737113,-1.870173332,0.6104362194,0.5205082242,0.8023402207,-0.2818319966,1.147174916,1.689667519,-0.5424926026,0.03988598458,0.2521475459,-0.2122615613,0.003217749506,0.02034167264,-0.01712392313,0.7829880557,1.069909114
train,20260604_151619,C0_neutral,v002,ok,176,1.0341785,post_stall,2.530554986,3.922271479,65.63714939,-0.9586527675,-0.03125356048,1,7.876744069,1.114108306,0.03866890826,0.03441251654,0.004256391711,-1.256595145,-1.883412743,0.6268175974,0.5535884252,0.8082820154,-0.2546935902,1.128745542,1.701501679,-0.572756137,0.03561934966,0.2450193501,-0.2094000005,0.002905928222,0.019989378,-0.01708344978,0.8012147719,0.9176571294
train,20260604_151619,C0_neutral,v002,ok,177,1.0402012,post_stall,2.550664294,3.984856609,65.88572388,-0.9314953612,-0.03012876586,1,7.595616307,1.10257904,0.06752958723,0.03419779586,0.03333179137,-1.247744143,-1.89662245,0.6488783065,0.5714121626,0.806093511,-0.2346813484,1.111266769,1.717136994,-0.6058702251,0.02803345406,0.2388675024,-0.2108340484,0.002323542158,0.01979844193,-0.01747489977,0.8292852217,0.6751707418
train,20260604_151619,C0_neutral,v002,ok,178,1.0460047,post_stall,2.555834553,4.001027787,65.84969421,-0.9635346298,-0.03110201591,1,7.209165001,1.091305887,0.03648906084,0.03469344811,0.00179561273,-1.264048556,-1.915537992,0.6514894366,0.5504577937,0.8153643696,-0.2649065759,1.138484264,1.733686933,-0.5952026683,0.02647041153,0.2468439598,-0.2203735483,0.002202893532,0.02054259572,-0.01833970219,0.818572569,0.5652438161
train,20260604_151619,C0_neutral,v002,ok,179,1.052085,post_stall,2.570035534,4.045613119,65.62291311,-0.9715939734,-0.03118886948,1,6.880065564,1.079910708,0.04682501355,0.03515744202,0.01166757153,-1.252793891,-1.92628777,0.6734938786,0.5597289157,0.8270795245,-0.2673506088,1.121779237,1.740045999,-0.6182667618,0.02364228855,0.2479216598,-0.2242793713,0.001989459532,0.02086219819,-0.01887273866,0.8433694364,0.4593575932
train,20260604_151619,C0_neutral,v002,ok,180,1.0580761,post_stall,2.58000396,4.077057515,65.86300747,-0.9694966282,-0.03100129809,1,6.54018163,1.068309743,0.05574760716,0.03509508276,0.0206525244,-1.272516617,-1.940952878,0.6684362606,0.5712307762,0.8257206758,-0.2544898996,1.13846464,1.756904979,-0.6184403385,0.01719160721,0.2482013458,-0.2310097386,0.001457889355,0.02104806698,-0.01959017762,0.862351364,0.2140890414
train,20260604_151619,C0_neutral,v002,ok,181,1.0639036,post_stall,2.607626114,4.164824795,65.7098284,-0.9267761458,-0.02932131705,1,5.977007636,1.045060215,0.07562862416,0.03548149713,0.04014712704,-1.300531291,-1.968016765,0.667485474,0.6039174802,0.8418999214,-0.2379824412,1.154289827,1.779200226,-0.6249103995,0.02004971333,0.2387584857,-0.2187087724,0.001736865348,0.02068315559,-0.01894629025,0.847688022,0.2804330664
train,20260604_151619,C0_neutral,v002,ok,182,1.0698827,post_stall,2.619377801,4.20244829,65.66474506,-0.9727680301,-0.03063833039,1,5.581093095,1.033297807,0.0464106505,0.03595588422,0.01045476627,-1.282117736,-1.981619206,0.6995014697,0.5706158289,0.8493370942,-0.2787212654,1.149076766,1.790735604,-0.6416588381,0.01565746789,0.2487863078,-0.2331288399,0.001368627162,0.0217465366,-0.02037790944,0.8591965271,0.1034623888
train,20260604_151619,C0_neutral,v002,ok,183,1.0759816,post_stall,2.63004059,4.23673202,65.59574436,-0.9636126147,-0.0302269254,1,5.270323345,1.021537659,0.06354151584,0.03618491253,0.02735660332,-1.282864849,-1.994764232,0.7118993829,0.587908195,0.8571327642,-0.2692245692,1.141991111,1.801587387,-0.6595962754,0.01601713288,0.2469987641,-0.2309816312,0.001411487449,0.02176642087,-0.02035493342,0.865611327,0.09629122498
train,20260604_151619,C0_neutral,v002,ok,184,1.0822764,post_stall,2.643430121,4.279980218,65.64460737,-0.9523035635,-0.02972087038,1,4.963877304,1.009598449,0.06638815296,0.036240378,0.03014777496,-1.264085189,-2.006261724,0.7421765343,0.5817827255,0.8603880631,-0.2786053377,1.124209773,1.812769111,-0.6885593382,0.02417907899,0.2445554266,-0.2203763476,0.00215249803,0.021771097,-0.01961859897,0.8710741326,0.3777903083
train,20260604_151619,C0_neutral,v002,ok,185,1.088176,post_stall,2.667867189,4.359478144,65.51392386,-0.9514386395,-0.0294218873,1,4.326788722,0.9856424831,0.04641491908,0.03677208362,0.009642835457,-1.249963719,-2.033072808,0.7831090891,0.5603155352,0.8761168209,-0.3158012857,1.11830682,1.834981347,-0.7166745269,0.02631345511,0.2446694019,-0.2183559468,0.002386017523,0.02218581627,-0.01979979874,0.865565652,0.4196980304
train,20260604_151619,C0_neutral,v002,ok,186,1.0938755,post_stall,2.678473743,4.394210727,65.36453831,-0.9528620707,-0.02934922212,1,4.008856823,0.9736516032,0.06606479027,0.03715945875,0.02890533152,-1.26654083,-2.047734734,0.7811939039,0.5880007217,0.8873619726,-0.2993612509,1.123719441,1.845856738,-0.7221372966,0.0242381765,0.2454054792,-0.2211673027,0.002215348577,0.02242985066,-0.02021450208,0.8530307217,0.3127619925
train,20260604_151619,C0_neutral,v002,ok,187,1.0999405,post_stall,2.688966607,4.428706616,65.20261599,-0.9390160471,-0.02880988692,1,3.718440037,0.9616150994,-0.005677781736,0.03737925649,-0.04305703823,-1.471304825,-2.057188772,0.5858839468,0.6119266198,0.8967396122,-0.2848129923,1.338026882,1.851831774,-0.513804892,0.01201968965,0.2422824543,-0.2302627646,0.001107213602,0.02231824919,-0.02121103559,0.7105526593,-0.1468677096
train,20260604_151619,C0_neutral,v002,ok,188,1.1350467,post_stall,2.74812837,4.625728341,64.7071795,-0.964208967,-0.02894596943,1,2.125896106,0.9000224107,0.09969607258,0.03835847246,0.06133760012,-1.466493155,-2.104626665,0.6381335102,0.7166900594,0.9338716004,-0.217181541,1.283314785,1.886480481,-0.6031656955,-0.02178387405,0.2472607461,-0.2690446201,-0.002095928622,0.02379011527,-0.02588604389,0.8932940164,-1.507317045
train,20260604_151619,C0_neutral,v002,ok,189,1.1410837,post_stall,2.779830347,4.733067265,64.42377097,-0.9799527112,-0.02908310529,1,1.152860774,0.8624712705,0.1872862623,0.03904879544,0.1482374668,-1.43189676,-2.132954629,0.7010578697,0.7871007831,0.9560436366,-0.1689428536,1.210734005,1.907092243,-0.6963582379,-0.02450010639,0.2510666838,-0.2755667902,-0.002411969956,0.02471684361,-0.02712881357,1.028831173,-1.708163255
train,20260604_151619,C0_neutral,v002,ok,190,1.1470797,post_stall,2.785918708,4.753822616,64.19485245,-0.9777769558,-0.02895511582,1,0.8425649528,0.8500242738,0.1709466098,0.0394769477,0.1314696621,-1.465100352,-2.141299337,0.6761989851,0.7916754975,0.9676735557,-0.1759980582,1.244584948,1.910583463,-0.6659985158,-0.0249295564,0.2510564358,-0.2759859922,-0.002465010481,0.02482421811,-0.02728922859,0.9595673614,-1.755941372
train,20260604_151619,C0_neutral,v002,ok,191,1.1531344,post_stall,2.811087472,4.840105325,63.9234375,-0.976074364,-0.02864590157,1,0.2328363981,0.8246142893,0.1473821006,0.03997591352,0.107406187,-1.521973251,-2.152421922,0.6304486716,0.8013962003,0.9820506091,-0.1806544089,1.302262719,1.91574915,-0.6134864311,-0.05051510773,0.2500456939,-0.3005608016,-0.005085543142,0.02517302686,-0.03025857,0.8995275807,-2.819278407
train,20260604_151619,C0_neutral,v002,ok,192,1.1590193,post_stall,2.822343788,4.87894498,63.7473379,-1.003156762,-0.02932329974,1,-0.1211833066,0.8118533428,0.1491148604,0.04038517311,0.1087296873,-1.560753186,-2.157354659,0.5966014733,0.8241025088,0.9904829954,-0.1663804866,1.333806884,1.916964664,-0.5831577802,-0.06642313722,0.255227729,-0.3216508663,-0.006740724096,0.02590091006,-0.03264163416,0.8967487214,-3.497921443
train,20260604_151619,C0_neutral,v002,ok,193,1.1655918,post_stall,2.833379101,4.917172742,63.51573732,-1.016150764,-0.02958744137,1,-0.4547084265,0.7990628468,0.1451951229,0.04071088858,0.1044842343,-1.584275733,-2.16154766,0.5772719275,0.8364688041,1.000385034,-0.1639162296,1.353266847,1.916553012,-0.5632861646,-0.0624887036,0.2577329946,-0.3202216982,-0.006391138474,0.02636008051,-0.03275121898,0.8626180773,-3.365060071
train,20260604_151619,C0_neutral,v002,ok,194,1.1716614,post_stall,2.848206176,4.968770534,63.02239278,-1.070623402,-0.0310112489,1,-1.184000315,0.7734969127,0.09862202332,0.04140491075,0.05721711257,-1.560635481,-2.169710209,0.6090747284,0.7958605257,1.021171578,-0.2253110523,1.34607408,1.914827764,-0.5687536835,-0.05978350976,0.2692219039,-0.3290054136,-0.006178621563,0.02782406498,-0.03400268654,0.8068608763,-3.294675237
train,20260604_151619,C0_neutral,v002,ok,195,1.1779565,post_stall,2.87058521,5.047158911,63.12584692,-1.004787737,-0.02887738293,1,-1.401324473,0.7602513573,0.1192996566,0.04095158596,0.07834807068,-1.622475865,-2.170977838,0.5485019729,0.8398270732,1.017881115,-0.1780540422,1.393323662,1.918004129,-0.524680467,-0.06078198878,0.254037743,-0.3148197318,-0.006380917533,0.02666898404,-0.03304990157,0.7455412033,-3.349436642
train,20260604_151619,C0_neutral,v002,ok,196,1.1839963,post_stall,2.876998746,5.069737092,62.68019169,-1.050749305,-0.03013098904,1,-1.778487163,0.7473844738,0.09282798645,0.04137246184,0.05145552461,-1.635517541,-2.17136875,0.5358512093,0.8331056232,1.033322043,-0.20021642,1.410485619,1.910183102,-0.4996974831,-0.06433134975,0.2633992559,-0.3277306056,-0.00678374241,0.027775458,-0.03455920041,0.6970315715,-3.494376304
train,20260604_151619,C0_neutral,v002,ok,197,1.1904363,post_stall,2.866599214,5.03315202,62.10177198,-1.178279623,-0.03391058939,1,-2.323758508,0.734889523,0.01433780194,0.04223245016,-0.02789464821,-1.655285052,-2.175824985,0.5205399329,0.7871834479,1.055398109,-0.2682146615,1.456199298,1.903190157,-0.4469908595,-0.05628488268,0.2916406926,-0.3479255752,-0.005892411386,0.03053158958,-0.03642400097,0.6158864149,-3.234519644
train,20260604_151619,C0_neutral,v002,ok,198,1.1965389,post_stall,2.884021126,5.094516437,61.41888268,-1.209772285,-0.03460661665,1,-3.084392562,0.7090427446,-0.04185274059,0.04246266226,-0.08431540284,-1.594609846,-2.170993914,0.576384068,0.7261127095,1.075897063,-0.3497843531,1.420314241,1.886123846,-0.4658096042,-0.03764649031,0.2964126915,-0.3340591818,-0.003989226626,0.03140949904,-0.03539872567,0.5791834619,-2.417050701
train,20260604_151619,C0_neutral,v002,ok,199,1.2026185,post_stall,2.896462265,5.138564861,61.12844413,-1.147459909,-0.03268312646,1,-3.326015931,0.6960085682,-0.01441025631,0.0420881335,-0.05649838981,-1.640591465,-2.1647588,0.5241673343,0.7795366997,1.082105579,-0.3025688796,1.443631028,1.875366521,-0.4317354926,-0.04018840935,0.282395616,-0.3225840254,-0.00429540291,0.03018290523,-0.03447830813,0.5335661185,-2.438900034
train,20260604_151619,C0_neutral,v002,ok,200,1.2086046,post_stall,2.912716601,5.196399774,60.93303994,-1.169407521,-0.03312238494,1,-3.701602058,0.6827605389,-0.0284833667,0.04218782786,-0.07067119456,-1.657024065,-2.161454944,0.5044308797,0.7801384187,1.086977132,-0.3068387137,1.462164184,1.868728981,-0.4065647967,-0.03707604333,0.2850679505,-0.3221439938,-0.004007349152,0.03081145417,-0.03481880332,0.5052122097,-2.295839236
train,20260604_151619,C0_neutral,v002,ok,201,1.2148209,post_stall,2.922982725,5.233094657,60.5219694,-1.17775593,-0.03324168268,1,-4.053914154,0.6696313593,-0.0207653313,0.04219098245,-0.06295631375,-1.71028401,-2.154297612,0.4440136015,0.8235361662,1.096836998,-0.2733008319,1.499096654,1.854650069,-0.3555534151,-0.04744251914,0.2850052629,-0.332447782,-0.005164015996,0.03102220884,-0.03618622483,0.4823629883,-2.699755336
train,20260604_151619,C0_neutral,v002,ok,202,1.2208755,post_stall,2.93428325,5.273636141,60.24547006,-1.211166884,-0.03405304105,1,-4.453676645,0.6563855759,-0.02189811937,0.04236443063,-0.06426255,-1.721429411,-2.150248287,0.4288188759,0.8353087807,1.103915367,-0.2686065859,1.505343145,1.845733811,-0.3403906662,-0.04218762858,0.2905618775,-0.3327495061,-0.00462760757,0.03187205324,-0.03649966081,0.4721417794,-2.452183763
train,20260604_151619,C0_neutral,v002,ok,203,1.2269484,post_stall,2.933808745,5.271930673,59.79572355,-1.175226869,-0.03304789956,1,-4.740650863,0.6434387744,0.009647421107,0.04215242238,-0.03250500127,-1.77859934,-2.141249876,0.3626505364,0.9031233369,1.113659217,-0.2105358798,1.532278344,1.829341687,-0.2970633433,-0.04013705323,0.2830501525,-0.3231872057,-0.00440125389,0.03103804302,-0.03543929691,0.4330659736,-2.297102543
train,20260604_151619,C0_neutral,v002,ok,204,1.2330929,post_stall,2.965496078,5.386427279,60.18831169,-1.105603209,-0.03075784367,1,-4.970367131,0.6294774787,0.04499704324,0.04184847435,0.003148568888,-1.84096979,-2.137902274,0.296932484,0.954282242,1.099170616,-0.1448883737,1.574972985,1.834175942,-0.2592029565,-0.05449382408,0.265689269,-0.3201830931,-0.006105332675,0.02976706816,-0.03587240083,0.4332852825,-3.010370912
train,20260604_151619,C0_neutral,v002,ok,205,1.2395289,post_stall,2.948130465,5.32352736,58.96130988,-1.253179986,-0.03506878343,1,-5.532262684,0.6169536321,-0.00735363696,0.04234349231,-0.04969712927,-1.843742016,-2.125838129,0.2820961127,0.9443635774,1.132398526,-0.1880349487,1.583545431,1.799626156,-0.2160807246,-0.06494963493,0.2960669145,-0.3610165494,-0.007191797522,0.03278314504,-0.03997494256,0.3897429143,-3.324918614
train,20260604_151619,C0_neutral,v002,ok,206,1.2456621,post_stall,2.963204725,5.378106625,58.26657793,-1.249711479,-0.034793815,1,-6.243851769,0.5904383983,-0.0006696697746,0.0419990492,-0.04266871898,-1.857457509,-2.106898153,0.2494406436,0.9763933961,1.143881093,-0.1674876969,1.580128091,1.769836092,-0.189708001,-0.07157125278,0.2926607342,-0.364231987,-0.008006252347,0.03273822378,-0.04074447612,0.3542023882,-3.550831156
train,20260604_151619,C0_neutral,v002,ok,207,1.2516634,post_stall,2.950341252,5.331514522,57.51662218,-1.326363047,-0.03708891346,1,-6.733235308,0.5776933359,-0.006683490741,0.0420010912,-0.04868458194,-1.889840141,-2.094718996,0.2048788542,1.009310083,1.160409024,-0.1510989412,1.597758926,1.744437634,-0.146678708,-0.07232533791,0.3081496275,-0.3804749654,-0.008020516099,0.03417224336,-0.04219275945,0.3188882144,-3.510350087
train,20260604_151619,C0_neutral,v002,ok,208,1.2577495,post_stall,2.974134795,5.417855141,56.63984701,-1.324778987,-0.03674825587,1,-7.487142446,0.5510691347,-0.002749776414,0.04116898873,-0.04391876515,-1.859879339,-2.066795482,0.2069161422,1.020450956,1.170916435,-0.1504654793,1.554940052,1.703611796,-0.1486717438,-0.06857943639,0.302847569,-0.3714270054,-0.007728274647,0.03412814851,-0.04185642315,0.2907257815,-3.221373905
train,20260604_151619,C0_neutral,v002,ok,209,1.2639537,post_stall,2.970179098,5.403452875,56.10341347,-1.341759216,-0.03726884192,1,-7.894991796,0.5380231659,-0.007918120053,0.04074002567,-0.04865814573,-1.850560838,-2.053559734,0.2029988955,1.025477346,1.179077424,-0.1536000782,1.54046562,1.681827505,-0.1413618855,-0.06195898415,0.3056818364,-0.3676408206,-0.006963649502,0.0343559727,-0.0413196222,0.2549992291,-2.83173438
train,20260604_151619,C0_neutral,v002,ok,210,1.269958,post_stall,2.977212107,5.429072556,55.55056207,-1.403607922,-0.03889466033,1,-8.385189168,0.5247455932,-0.05226482272,0.04041339991,-0.09267822263,-1.833436553,-2.038550707,0.205114154,0.9940371741,1.186490736,-0.1924535623,1.541464013,1.658180316,-0.1167163035,-0.04996917081,0.3146059474,-0.3645751182,-0.005642726952,0.0355266143,-0.04116934125,0.2242465109,-2.205027356
train,20260604_151619,C0_neutral,v002,ok,211,1.2759625,post_stall,2.992302678,5.484248631,55.16899623,-1.329598881,-0.03665802544,1,-8.66021819,0.5112975335,-0.04120788992,0.03959278104,-0.08080067095,-1.807629597,-2.021030767,0.2134011701,0.9986166891,1.186826881,-0.1882101919,1.507311367,1.636329705,-0.1290183379,-0.0220524661,0.2981305617,-0.3201830278,-0.002515565012,0.0340082967,-0.03652386171,0.1951860181,-0.8633559552
train,20260604_151619,C0_neutral,v002,ok,212,1.2819863,post_stall,2.988936027,5.471914878,54.45417704,-1.405337865,-0.03878984789,1,-9.172892845,0.4981768245,-0.0988552973,0.03903924232,-0.1378945396,-1.777034721,-2.004928134,0.2278934122,0.9526523141,1.197337038,-0.2446847239,1.503355693,1.608615834,-0.1052601409,-0.008653395709,0.3105047419,-0.3191581376,-0.0009848886752,0.03534018485,-0.03632507352,0.1912613865,-0.09055028146
train,20260604_151619,C0_neutral,v002,ok,213,1.2885908,post_stall,2.997926596,5.504882872,53.28071212,-1.374507006,-0.03782508491,1,-9.924902741,0.4716919806,-0.1108418391,0.03727127408,-0.1481131132,-1.709890456,-1.966232328,0.2563418719,0.9334870067,1.205476218,-0.271989211,1.436876228,1.553797221,-0.1169209934,0.000120133567,0.3007784891,-0.3006583555,1.375541515e-05,0.03443944177,-0.03442568635,0.2054798997,0.5228220224
train,20260604_151619,C0_neutral,v002,ok,214,1.2946166,post_stall,3.010429702,5.550895784,52.90292928,-1.352506576,-0.0370650716,1,-10.28644654,0.4581506427,-0.1267142405,0.03656313864,-0.1632773791,-1.705180201,-1.950232372,0.2450521703,0.9274396353,1.205479518,-0.2780398826,1.436506784,1.533480453,-0.09697366847,0.00471147103,0.2936106906,-0.2888992195,0.0005439773859,0.03389972578,-0.03335574839,0.2069455469,0.8306740134
train,20260604_151619,C0_neutral,v002,ok,215,1.3006868,post_stall,3.024226963,5.601893592,52.50869705,-1.32318082,-0.03609597395,1,-10.62896985,0.4445647015,-0.1059351409,0.03578589266,-0.1417210336,-1.687454429,-1.930918891,0.2434644622,0.9430001606,1.203630564,-0.2606304029,1.403379992,1.5102986,-0.1069186083,0.01395275238,0.2853854132,-0.2714326609,0.001625758334,0.03325277346,-0.03162701512,0.2002290396,1.325894561
train,20260604_151619,C0_neutral,v002,ok,216,1.3067504,post_stall,3.01415059,5.564626065,51.72731776,-1.339509289,-0.03666356841,1,-11.04644416,0.4315059206,-0.1151813234,0.03466385298,-0.1498451764,-1.690807098,-1.910770817,0.2199637196,0.9568684114,1.210754213,-0.2538858017,1.398748806,1.478621295,-0.07987248913,0.02289321959,0.287505952,-0.2646127324,0.002649745155,0.03327699279,-0.03062724763,0.1898132376,1.888050663
train,20260604_151619,C0_neutral,v002,ok,217,1.3130882,post_stall,3.030124956,5.623765065,50.55899566,-1.316917613,-0.03585518903,1,-11.80047363,0.404627157,-0.1260437385,0.03248786273,-0.1585316012,-1.655261864,-1.868832314,0.2135704498,0.9542193804,1.212327781,-0.2581084002,1.358397673,1.422621184,-0.06422351068,0.01359708579,0.2781796529,-0.2645825671,0.001590502127,0.03253971744,-0.03094921531,0.1939200462,1.723689204
train,20260604_151619,C0_neutral,v002,ok,218,1.3190904,post_stall,3.034095807,5.638514136,49.97935157,-1.28436763,-0.03492319829,1,-12.13892017,0.3912381426,-0.1308955541,0.03133337549,-0.1622289296,-1.623465412,-1.84694222,0.2234768076,0.9437500897,1.21169688,-0.2679467905,1.327444673,1.394262534,-0.06681786158,0.03524596923,0.2701025462,-0.234856577,0.004133665958,0.03167776983,-0.02754410387,0.2042383192,2.851112909
train,20260604_151619,C0_neutral,v003,ok,16,0,attached,4.884917407,14.61573107,9.775334329,1.245666189,0.02103770689,0,0.982102002,1.356481473,-0.03994784133,-0.08425463269,0.04430679136,-0.8427204667,-0.7204967314,-0.1222237353,0.8237025223,0.695730703,0.1279718193,0.1824493623,0.2053610773,-0.02291171502,0.07509952498,0.01163889385,0.06346063113,0.02283068702,0.003538290592,0.01929239642,0.423982429,9.387719384
train,20260604_151619,C0_neutral,v003,ok,17,0.006025399998,attached,4.879639718,14.58416632,9.963122122,1.268574113,0.02144776467,0,1.376897833,1.352706151,-0.04107815903,-0.08439765877,0.04331949974,-0.874176242,-0.730370215,-0.1438060271,0.8538859583,0.7047537324,0.1491322259,0.1917036451,0.209489361,-0.01778571587,0.06640471305,0.01278039168,0.05362432137,0.02014381664,0.003876921605,0.01626689504,0.4399293808,8.276657539
train,20260604_151619,C0_neutral,v003,ok,18,0.0126601,attached,4.859260638,14.46260354,10.31984759,1.310552702,0.02225042161,0,2.185122348,1.345560766,-0.0400505449,-0.08463693602,0.04458639112,-0.9092660659,-0.7482311904,-0.1610348755,0.88738213,0.7209649679,0.166417162,0.2022913251,0.2173081688,-0.01501684369,0.05815817536,0.01359081663,0.04456735873,0.01749518346,0.004088399074,0.01340678438,0.4554581402,7.175128912
train,20260604_151619,C0_neutral,v003,ok,19,0.0187804,attached,4.8501454,14.40839512,10.5507681,1.343256441,0.02284852252,0,2.618897038,1.342093981,-0.03497596412,-0.08468411417,0.04970815005,-0.9398386039,-0.7586400056,-0.1811985983,0.9175444649,0.7303074879,0.1872369769,0.2064753603,0.222164422,-0.01568906171,0.04896301416,0.01291845318,0.03604456098,0.0146738813,0.003871572283,0.01080230902,0.4973981439,6.022301117
train,20260604_151619,C0_neutral,v003,ok,20,0.0250229,attached,4.828486511,14.27999771,10.95960059,1.381303733,0.02360109275,0,3.46932744,1.335556605,-0.02296586739,-0.08479267038,0.06182680299,-0.9798249188,-0.7763541772,-0.2034707416,0.9575881646,0.7460741144,0.2115140502,0.2088281822,0.2308441494,-0.02201596726,0.03913475943,0.01175129095,0.02738346848,0.01162390504,0.003490398105,0.008133506936,0.5428136587,4.779789756
