primitive_variant_id,primitive_id,entry_role,transition_entry_class,controller_id,candidate_index,candidate_weight_label,local_lqr_speed_bin_id,local_lqr_reference_speed_m_s,K_gain_checksum,augmented_A_checksum,augmented_B_checksum,augmented_gain_checksum,Q_weight_json,R_weight_json,reference_state_vector,reference_command_vector,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,timing_augmentation_type,transition_object_id,w3_variant_status,eligible_for_post_w3_library_size_study,compatible_row_count,incompatible_row_count,continuation_valid_count,episode_terminal_useful_count,hard_failure_count,blocked_count,positive_continuation_count,transition_chain_compatible_count,transition_chain_compatible_rate,transition_success_probability,transition_exit_classes_seen,transition_pairs_seen,accepted_count,continuation_valid_rate,episode_terminal_useful_rate,hard_failure_rate,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,energy_residual_mean_m,lift_dwell_mean_s,saturation_fraction_mean,w3_environment_modes_seen,w3_environment_mode_count,both_w3_modes_positive,status_reason
primvar_energy_retaining_bank_transition_object_eec55cf9d0d5,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_3d9fa48cd376,5,energy_retaining_bank_robust_anchor_surface_aggressive_ref_agile_pitch_up_005,speed_bin_5p0_m_s,5.0,849b223fb42c157d433d98f3db22f7beba99b8dfee573f6d002cea1dff514750,46f7e19c62c0c6d4eb88fcf9b345043db8a00901e32d949735a0a37072ae2af0,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,97e83c29a686e5c127559af461c7fad8ed0be0ed5b67e413e5c719e9e98f5f15,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":5.28,""q_rates"":1.9800000000000002,""q_surfaces"":0.12,""q_velocity"":0.66,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":0.018,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.6,""r_elevator"":0.54,""r_rudder"":0.72}","[0.0,0.0,0.0,0.16,0.04144303491240779,0.0,4.961198229091909,0.0,0.6217009985960275,0.0,0.0,0.0,0.0,-0.021914755184844342,0.0]","[0.0,-0.021914755184844342,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_eec55cf9d0d5__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,1,0.45,0.45,0.1,-0.0720468283606461,0.5045565355719802,0.7971669948028199,-0.03241259479905288,0.019999999999999997,0.6700000000000002,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_0f7e4e5b8a41,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_a0b2856f2f1e,26,energy_retaining_bank_robust_lhs_logqr_refbias_026,speed_bin_4p0_m_s,4.0,60399ae6d3d50ae1af3ebf9451433564d7dba36526517957a4bb69dd1b8480ab,54927bcefebfb3a189c1207a244274e701e97e6071e85e03dc6da4071a460bfc,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,1f473e3560d99ec5af4f392e3056a041307a69c6f43a5ec81fcdc884f2fe607b,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.883611084072577,""q_rates"":0.8156850547681472,""q_surfaces"":0.44140907643139227,""q_velocity"":0.1765636305725569,""reference_bank_bias_rad"":-0.02333333333333333,""reference_pitch_bias_rad"":-0.035,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.25482967479793467,""r_elevator"":0.1986060662176131,""r_rudder"":0.9670106253137782}","[0.0,0.0,0.0,0.13666666666666666,-0.0025465766124777786,0.0,3.9626688033853164,0.0,0.5452118438522628,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_0f7e4e5b8a41__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0,0.45,0.45,0.1,-0.0721779980354488,0.5054463206750458,0.7971669948028199,-0.03179368284229483,0.026000000000000002,0.56,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_15b07ecbe472,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_9a2b94b7330b,26,energy_retaining_bank_robust_lhs_logqr_refbias_026,speed_bin_3p5_m_s,3.5,2041ec5ffe58614afb10fdc579159a3290e1329d3e5f70eff4a2646fd09768df,05a0875ef9c591e85119d8eedc262de1b628a67b8f5e379aa700ae1875e54222,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,bc5179124283a1269d1fa3c3c1389e29297da5cb3b7dfa9278e0c88731fa0512,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.883611084072577,""q_rates"":0.8156850547681472,""q_surfaces"":0.44140907643139227,""q_velocity"":0.1765636305725569,""reference_bank_bias_rad"":-0.02333333333333333,""reference_pitch_bias_rad"":-0.035,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.25482967479793467,""r_elevator"":0.1986060662176131,""r_rudder"":0.9670106253137782}","[0.0,0.0,0.0,0.13666666666666666,-0.0025465766124777786,0.0,3.467335202962152,0.0,0.47706036337073,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_15b07ecbe472__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0,0.45,0.45,0.1,-0.0721301511356742,0.5039588105364865,0.7971669948028199,-0.032864081171455894,0.023,0.61,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_22b2087a5f38,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_07d0116f6976,26,energy_retaining_bank_robust_lhs_logqr_refbias_026,speed_bin_5p0_m_s,5.0,2df5909021dbd28354933c76ce64a1883fad44bb04b5a6361003be6b16b5eb7b,46f7e19c62c0c6d4eb88fcf9b345043db8a00901e32d949735a0a37072ae2af0,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,c8ea482dbd6d9f0a8dedb414b6f539e2b352b926918de2cbc9981011bf6b880e,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.883611084072577,""q_rates"":0.8156850547681472,""q_surfaces"":0.44140907643139227,""q_velocity"":0.1765636305725569,""reference_bank_bias_rad"":-0.02333333333333333,""reference_pitch_bias_rad"":-0.035,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.25482967479793467,""r_elevator"":0.1986060662176131,""r_rudder"":0.9670106253137782}","[0.0,0.0,0.0,0.13666666666666666,-0.011556965087592207,0.0,4.961198229091909,0.0,0.6217009985960275,0.0,0.0,0.0,0.0,-0.021914755184844342,0.0]","[0.0,-0.021914755184844342,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_22b2087a5f38__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,2,0.45,0.45,0.1,-0.0721114980642276,0.5055485962370749,0.7971669948028199,-0.03268608281420597,0.024,0.48999999999999994,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_2da110c493cd,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_444387960b33,26,energy_retaining_bank_robust_lhs_logqr_refbias_026,speed_bin_8p0_m_s,8.0,a16b3d9c369531fbff8dc265dd5f396702fca9a8b7adeddec70f5dfe745251fb,a07a3f5eab717036e5a1f18b1f433cf3acba38596179990bedb7a3a288dc8899,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,9628c4c491b99abc7c978cb0d295880b9d6d4176ec5d57d515820f2e0e5f5ab8,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.883611084072577,""q_rates"":0.8156850547681472,""q_surfaces"":0.44140907643139227,""q_velocity"":0.1765636305725569,""reference_bank_bias_rad"":-0.02333333333333333,""reference_pitch_bias_rad"":-0.035,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.25482967479793467,""r_elevator"":0.1986060662176131,""r_rudder"":0.9670106253137782}","[0.0,0.0,0.0,0.13666666666666666,-0.11396388045251644,0.0,7.990758646972372,0.0,0.3844167606078879,0.0,0.0,0.0,0.0,-0.007922324452238772,0.0]","[0.0,-0.007922324452238772,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_2da110c493cd__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,2,0.45,0.45,0.1,-0.0721226205855263,0.5050811889658753,0.7971669948028199,-0.03266128455417682,0.025000000000000005,0.425,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_410bb4c098b2,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_cf765bd8fe86,26,energy_retaining_bank_robust_lhs_logqr_refbias_026,speed_bin_3p0_m_s,3.0,22455a3052945811f5458f913519f950ac3db6b2b7c1d7239a6be9cdebfaebbf,1d1fcb4bc0a3d44eb46fb20c2ff74df8038da7f13c084e0025398358a3b0e8e7,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,553d13acafbdc7daf4c9490ed7e2dce2f6314892cd6727bf2cb78a26ef91ef43,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.883611084072577,""q_rates"":0.8156850547681472,""q_surfaces"":0.44140907643139227,""q_velocity"":0.1765636305725569,""reference_bank_bias_rad"":-0.02333333333333333,""reference_pitch_bias_rad"":-0.035,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.25482967479793467,""r_elevator"":0.1986060662176131,""r_rudder"":0.9670106253137782}","[0.0,0.0,0.0,0.13666666666666666,-0.0025465766124777786,0.0,2.9720016025389873,0.0,0.40890888288919713,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_410bb4c098b2__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,2,0.45,0.45,0.1,-0.072116434219791,0.5047967095964633,0.7971669948028199,-0.032880744427736086,0.02,0.6849999999999999,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_64ef29558d0e,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_abc05a9f81ed,26,energy_retaining_bank_robust_lhs_logqr_refbias_026,speed_bin_7p0_m_s,7.0,9f2bebb4365ba34be7a286a0c9a7cadac1ed41cb88f7d11ee23487a672bb357a,4960290c4b345812154abcd290cb6390b92798e13de9f1681834a40c6dd42943,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,f0ae9e2ddf1ec9575c50be79b45ac3093a55badf12bd65398e929a5c5b0661f1,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.883611084072577,""q_rates"":0.8156850547681472,""q_surfaces"":0.44140907643139227,""q_velocity"":0.1765636305725569,""reference_bank_bias_rad"":-0.02333333333333333,""reference_pitch_bias_rad"":-0.035,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.25482967479793467,""r_elevator"":0.1986060662176131,""r_rudder"":0.9670106253137782}","[0.0,0.0,0.0,0.13666666666666666,-0.08310246358724732,0.0,6.986238655337723,0.0,0.4387134037899517,0.0,0.0,0.0,0.0,-0.010271096863337612,0.0]","[0.0,-0.010271096863337612,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_64ef29558d0e__entry_boundary_near,route_usable,True,40,0,18,19,3,0,19,19,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,1,0.45,0.475,0.075,-0.0722189277614289,0.5047806094177971,0.7971669948028199,-0.03257369351924101,0.0225,0.37,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_7b1fd3e9bc26,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_56d2c1034caa,26,energy_retaining_bank_robust_lhs_logqr_refbias_026,speed_bin_4p5_m_s,4.5,c1649cfc367d3ca47623bebb1f83bb813cdd6dc7f4e7b772737b37d45afaf686,4ad3ab5e902cad25034db9a655f3937276a05148421391a3e0edd469161fdaa1,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,3b4b362249bf0ff11c0b2af490c0f5d0c8913da228117263ce369e65a123dd69,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.883611084072577,""q_rates"":0.8156850547681472,""q_surfaces"":0.44140907643139227,""q_velocity"":0.1765636305725569,""reference_bank_bias_rad"":-0.02333333333333333,""reference_pitch_bias_rad"":-0.035,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.25482967479793467,""r_elevator"":0.1986060662176131,""r_rudder"":0.9670106253137782}","[0.0,0.0,0.0,0.13666666666666666,-0.0025465766124777786,0.0,4.4580024038084805,0.0,0.6133633243337958,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_7b1fd3e9bc26__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,2,0.45,0.45,0.1,-0.0721612709840897,0.505020059304624,0.7971669948028199,-0.03233743697296264,0.023,0.5449999999999999,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_bcd71098f9db,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_23db4697d0e7,26,energy_retaining_bank_robust_lhs_logqr_refbias_026,speed_bin_6p0_m_s,6.0,4292e77bde91a99efe1bfe2f3644aac2614794f52a3f875ab2c6826fe05853dd,b148f66e4f45ae527c4d5dcdc76ca8c8d29f7cdb9bd3a8ee6e8492396dd0b15b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,1163c6cc0e29746d7f3887c75afcf9439bcdab81e1e804cbca6d7ca91159a6bc,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.883611084072577,""q_rates"":0.8156850547681472,""q_surfaces"":0.44140907643139227,""q_velocity"":0.1765636305725569,""reference_bank_bias_rad"":-0.02333333333333333,""reference_pitch_bias_rad"":-0.035,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.25482967479793467,""r_elevator"":0.1986060662176131,""r_rudder"":0.9670106253137782}","[0.0,0.0,0.0,0.13666666666666666,-0.05037413620674215,0.0,5.9781252864518635,0.0,0.5118769964403785,0.0,0.0,0.0,0.0,-0.013881220204409472,0.0]","[0.0,-0.013881220204409472,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_bcd71098f9db__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,1,0.45,0.45,0.1,-0.072083703435906,0.5049944105078019,0.7971669948028199,-0.032227423400763636,0.022000000000000002,0.41500000000000004,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_c45fe70907b9,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_357c08a3a4de,26,energy_retaining_bank_robust_lhs_logqr_refbias_026,speed_bin_6p5_m_s,6.5,c991a457bdbb1f5c98748d753c5e284018c50280224eb400fa57870be76f7dda,7763002034843e2314c6c07973b672a307171b5d67b1fbca1d674b1f61398794,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,9cdd6eccf36563ccb5d0874bba7707935f6a9176c727103444908e10c455af0a,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.883611084072577,""q_rates"":0.8156850547681472,""q_surfaces"":0.44140907643139227,""q_velocity"":0.1765636305725569,""reference_bank_bias_rad"":-0.02333333333333333,""reference_pitch_bias_rad"":-0.035,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.25482967479793467,""r_elevator"":0.1986060662176131,""r_rudder"":0.9670106253137782}","[0.0,0.0,0.0,0.13666666666666666,-0.06716286506372278,0.0,6.482818095890479,0.0,0.4723023772912313,0.0,0.0,0.0,0.0,-0.011856491499609824,0.0]","[0.0,-0.011856491499609824,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_c45fe70907b9__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,2,0.45,0.45,0.1,-0.0723061499367814,0.5049224259532878,0.7971669948028199,-0.03179140062378709,0.025500000000000002,0.41,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_f0816af749e7,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_5539cb94093a,26,energy_retaining_bank_robust_lhs_logqr_refbias_026,speed_bin_7p5_m_s,7.499999999999999,54b8d58b3d2e5e3ddbeb901664c55a0a49d0f44062b4934b06b59636ab7f4115,4f5d934bc3d60a8e43ce0972e21274db050873d01b035e2087f8e340a1eb6746,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,8f24351186d35f1c06bd3abd3360e76663feffb5b2cd399e431fd9997284e0a3,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.883611084072577,""q_rates"":0.8156850547681472,""q_surfaces"":0.44140907643139227,""q_velocity"":0.1765636305725569,""reference_bank_bias_rad"":-0.02333333333333333,""reference_pitch_bias_rad"":-0.035,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.25482967479793467,""r_elevator"":0.1986060662176131,""r_rudder"":0.9670106253137782}","[0.0,0.0,0.0,0.13666666666666666,-0.09860645252588102,0.0,7.488799706034377,0.0,0.40973035389072937,0.0,0.0,0.0,0.0,-0.008985397011923286,0.0]","[0.0,-0.008985397011923286,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_f0816af749e7__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,1,0.45,0.45,0.1,-0.0722869283797056,0.506136883330211,0.7971669948028199,-0.031192300542733132,0.028000000000000004,0.425,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_0ab2bd05d6db,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_98bcff69f803,27,energy_retaining_bank_robust_lhs_logqr_refbias_027,speed_bin_5p0_m_s,5.0,5a13048633ab29a616a02f321100083fb60af41d99bdaa6d9b5cb34f9b4ad206,46f7e19c62c0c6d4eb88fcf9b345043db8a00901e32d949735a0a37072ae2af0,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,d2b1fec14d620b751630679d0669b9133dad5c610b0e31819497c31fd91c5d54,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.4125090445804551,""q_rates"":0.5296908917176707,""q_surfaces"":0.09064445853571992,""q_velocity"":0.27189501825604906,""reference_bank_bias_rad"":-0.009999999999999995,""reference_pitch_bias_rad"":-0.028333333333333335,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.6042963902381329,""r_elevator"":0.5438667512143196,""r_rudder"":0.40778499947310715}","[0.0,0.0,0.0,0.15000000000000002,-0.004890298420925539,0.0,4.961198229091909,0.0,0.6217009985960275,0.0,0.0,0.0,0.0,-0.021914755184844342,0.0]","[0.0,-0.021914755184844342,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_0ab2bd05d6db__entry_boundary_near,route_usable,True,40,0,18,19,3,0,19,19,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,2,0.45,0.475,0.075,-0.0720930920660647,0.5039680051107075,0.7971669948028199,-0.03222397283701937,0.025500000000000002,0.47000000000000003,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
