group,parameter_name,parameter_symbol,baseline_parameter_value,step_used,quantity_name,quantity_symbol,baseline_quantity_value,sensitivity_raw,sensitivity_normalized,difference_scheme,fd_stability_abs,fd_stability_rel,fd_stable,unit_raw,step_selection_reason,notes,reeval_path
requirement,static_margin_min,SM_min,5.0,0.01,roll_tau_s,tau_roll,0.0224076468471464,0.0,0.0,central,0.0,0.0,False,s/%MAC,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,static_margin_min,SM_min,5.0,0.01,static_margin,SM,8.839820823022325,0.0,0.0,central,0.0,0.0,False,%MAC/%MAC,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,static_margin_min,SM_min,5.0,0.01,nom_cl_margin_to_cap,Delta_CL,0.8484469405208732,0.0,0.0,central,0.0,0.0,False,1/%MAC,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,static_margin_min,SM_min,5.0,0.01,nom_util_e,u_e,0.0014777075007547573,0.0,0.0,central,0.0,0.0,False,1/%MAC,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,static_margin_min,SM_min,5.0,0.01,nom_lateral_residual,r_lat,2.4430072921502608e-17,0.0,0.0,central,0.0,0.0,False,1/%MAC,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,static_margin_min,SM_min,5.0,0.005,static_margin_min_margin,Delta_SM_min,3.8398208230223254,-0.9999999999999787,-1.3021440922507395,central,0.0,0.0,True,%MAC/%MAC,smaller_step_selected,,derived_only
requirement,static_margin_min,SM_min,5.0,0.01,roll_tau_limit_margin,Delta_tau_max,0.4275923531528536,0.0,0.0,central,0.0,0.0,False,s/%MAC,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,static_margin_min,SM_min,5.0,0.01,elevator_util_margin,Delta_u_e,0.9985222924992453,0.0,0.0,central,0.0,0.0,False,1/%MAC,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,static_margin_min,SM_min,5.0,0.01,bank_entry_margin_deg,Delta_phi_be,-25.02014294650231,0.0,0.0,central,0.0,0.0,False,deg/%MAC,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,static_margin_min,SM_min,5.0,0.01,turn_radius_allow_m,R_allow,1.8192150167370904,0.0,0.0,central,0.0,0.0,False,m/%MAC,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,static_margin_min,SM_min,5.0,0.01,turn_radius_ach_m,R_ach,2.1291046725740643,0.0,0.0,central,0.0,0.0,False,m/%MAC,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,static_margin_min,SM_min,5.0,0.01,turn_footprint_margin_m,Delta_footprint,-0.30988965583697414,0.0,0.0,central,0.0,0.0,False,m/%MAC,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,static_margin_min,SM_min,5.0,0.01,agility_lateral_margin_mps2,Delta_a_lat,-1.2801062471306155,0.0,0.0,central,0.0,0.0,False,m/s^2/%MAC,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,max_cl_nominal,CL_cap,1.2,0.0024,objective,J,2.139787141052715,2.035408878479454e-12,1.1414643107789257e-12,central,3.33066907387547e-12,0.0033306690738754696,False,-,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,full_trim
requirement,max_cl_nominal,CL_cap,1.2,0.0024,sink_rate_mps,V_sink,0.6647593597440051,2.1973164029039558e-12,3.966517574871237e-12,central,2.474872159060245e-12,0.002474872159060245,False,m/s,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,full_trim
requirement,max_cl_nominal,CL_cap,1.2,0.0024,mass_total_kg,m,0.11807208277118897,0.0,0.0,central,0.0,0.0,False,kg,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,full_trim
requirement,max_cl_nominal,CL_cap,1.2,0.0024,roll_tau_s,tau_roll,0.0224076468471464,-1.3682631416767068e-12,-7.327479682326147e-11,central,1.1058862159352145e-13,0.00011058862159352144,False,s,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,full_trim
requirement,max_cl_nominal,CL_cap,1.2,0.0024,static_margin,SM,8.839820823022325,2.0168570517379675e-07,2.7378704959520747e-08,central,8.369790046221701e-07,1.317468648494988,False,%MAC,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,full_trim
requirement,max_cl_nominal,CL_cap,1.2,0.0012,nom_cl_margin_to_cap,Delta_CL,0.8484469405208732,1.0000000000003062,1.4143489034961583,central,1.3414824806545766e-12,1.3414824806541659e-12,True,-,smaller_step_selected,,full_trim
requirement,max_cl_nominal,CL_cap,1.2,0.0024,nom_util_e,u_e,0.0014777075007547573,1.087861354817643e-12,8.834181494743752e-10,central,1.4008795570323108e-13,0.00014008795570323107,False,-,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,full_trim
