comparison_type,environment_block_id,library_size_case_id,outer_case_index,common_final_launch_key,policy_id,baseline_policy_id,history_length,launch_score,baseline_launch_score,delta_launch_score,accumulated_selected_score,baseline_accumulated_selected_score,delta_accumulated_selected_score,executed_selected_decision_count,baseline_executed_selected_decision_count,mission_success_delta,safe_success_delta,hard_failure_delta,no_viable_primitive_delta,claim_status
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,30,r10_changed_final_0030,spatial_flow_belief_memory_h10,no_memory_baseline,10,120.0,120.0,0.0,11.55907003106499,11.12641663715196,0.43265339391303037,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,18,r10_changed_final_0018,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,9.814911468971749,9.284590488382669,0.5303209805890798,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,14,r10_changed_final_0014,spatial_flow_belief_memory_h10,no_memory_baseline,10,-100.0,-100.0,0.0,12.551309079905725,11.919339748746232,0.6319693311594925,13,13,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,22,r10_changed_final_0022,spatial_flow_belief_memory_h10,no_memory_baseline,10,120.02013441487726,120.02013090220115,3.512676116201874e-06,11.443347427425664,10.982860411523152,0.46048701590251184,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,26,r10_changed_final_0026,spatial_flow_belief_memory_h10,no_memory_baseline,10,131.782183904141,131.782183904141,0.0,13.476490503309693,13.092106493159417,0.384384010150276,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,31,r10_changed_final_0031,spatial_flow_belief_memory_h10,no_memory_baseline,10,120.00263038529981,120.00263038529981,0.0,14.868987527049832,14.458700609001044,0.41028691804878825,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,23,r10_changed_final_0023,spatial_flow_belief_memory_h10,no_memory_baseline,10,-40.0,-40.0,0.0,0.0,0.0,0.0,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,35,r10_changed_final_0035,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,7.715048560704181,7.154547085617495,0.5605014750866859,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,27,r10_changed_final_0027,spatial_flow_belief_memory_h10,no_memory_baseline,10,120.04156407440357,120.04156407440357,0.0,13.22533022635124,12.641113649062147,0.5842165772890926,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,19,r10_changed_final_0019,spatial_flow_belief_memory_h10,no_memory_baseline,10,159.48139279011127,159.49799822669038,-0.01660543657911262,13.225017070506981,12.415023584210306,0.8099934862966744,15,15,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,28,r10_changed_final_0028,spatial_flow_belief_memory_h10,no_memory_baseline,10,121.08789055781854,121.08789055781854,0.0,11.861948461507035,11.430241590234154,0.43170687127288154,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,40,r10_changed_final_0040,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,3.415223593785131,3.0144393165404373,0.4007842772446937,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,32,r10_changed_final_0032,spatial_flow_belief_memory_h10,no_memory_baseline,10,130.78067395672667,130.78067395672667,0.0,14.292883239392083,13.82554620967164,0.46733702972044355,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,36,r10_changed_final_0036,spatial_flow_belief_memory_h10,no_memory_baseline,10,127.05357743238743,127.05357743238743,0.0,12.137791352547218,11.743116526391848,0.3946748261553701,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,29,r10_changed_final_0029,spatial_flow_belief_memory_h10,no_memory_baseline,10,-100.0,-100.0,0.0,8.161062734480634,7.7971414545545725,0.3639212799260614,7,7,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,33,r10_changed_final_0033,spatial_flow_belief_memory_h10,no_memory_baseline,10,120.08490766420017,120.08490766420017,0.0,10.589390023772356,10.217602154016015,0.37178786975634104,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,41,r10_changed_final_0041,spatial_flow_belief_memory_h10,no_memory_baseline,10,-100.0,-100.0,0.0,9.560367738505006,9.005861137757478,0.5545066007475281,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,45,r10_changed_final_0045,spatial_flow_belief_memory_h10,no_memory_baseline,10,120.0,120.0,0.0,11.840977790873321,11.37260995190791,0.46836783896541156,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,37,r10_changed_final_0037,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,11.019557583014613,10.463018106140629,0.5565394768739846,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,24,r10_changed_final_0024,spatial_flow_belief_memory_h10,no_memory_baseline,10,-40.0,-40.0,0.0,0.0,0.0,0.0,18,18,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,34,r10_changed_final_0034,spatial_flow_belief_memory_h10,no_memory_baseline,10,130.30492508513265,130.30492508513265,0.0,11.509544876668516,11.071436871926101,0.4381080047424142,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,46,r10_changed_final_0046,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,2.953245124321412,2.5291890839844426,0.42405604033696953,7,7,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,42,r10_changed_final_0042,spatial_flow_belief_memory_h10,no_memory_baseline,10,135.50286742817127,135.50286742817127,0.0,13.74929031612267,13.231503479872233,0.517786836250437,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,39,r10_changed_final_0039,spatial_flow_belief_memory_h10,no_memory_baseline,10,-100.0,-100.0,0.0,9.93932887663757,9.373541379558642,0.5657874970789276,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,47,r10_changed_final_0047,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,4.255659126834326,3.8753103329796543,0.38034879385467146,7,7,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,38,r10_changed_final_0038,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,6.182797049323296,5.4695097156159065,0.71328733370739,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,43,r10_changed_final_0043,spatial_flow_belief_memory_h10,no_memory_baseline,10,139.7711002214799,139.7711002214799,0.0,11.016971232228709,10.601968555589002,0.41500267663970725,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,48,r10_changed_final_0048,spatial_flow_belief_memory_h10,no_memory_baseline,10,127.21844733770953,127.21844733770953,0.0,12.125555598745143,11.652850663008463,0.4727049357366795,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,49,r10_changed_final_0049,spatial_flow_belief_memory_h10,no_memory_baseline,10,-100.0,-100.0,0.0,9.439132937681348,8.963463003228252,0.47566993445309613,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,44,r10_changed_final_0044,spatial_flow_belief_memory_h10,no_memory_baseline,10,125.69554903798517,125.69554903798517,0.0,13.355514653829323,12.758882021146428,0.5966326326828941,13,13,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,0,r10_changed_final_0000,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,6.6912322811207785,6.131702385164469,0.5595298959563095,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,5,r10_changed_final_0005,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.0,120.0,0.0,12.279809275292164,11.85965271211506,0.4201565631771036,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,10,r10_changed_final_0010,spatial_flow_belief_memory_h30,no_memory_baseline,30,-40.0,-40.0,0.0,0.0,0.0,0.0,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,1,r10_changed_final_0001,spatial_flow_belief_memory_h30,no_memory_baseline,30,117.06648144303944,117.06648144303944,0.0,13.486717929923486,12.948611864316666,0.5381060656068204,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,11,r10_changed_final_0011,spatial_flow_belief_memory_h30,no_memory_baseline,30,113.28529567541968,113.31708934881236,-0.03179367339268424,16.525788539136386,15.953394454005918,0.5723940851304672,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,6,r10_changed_final_0006,spatial_flow_belief_memory_h30,no_memory_baseline,30,123.57610668688507,123.57610668688507,0.0,11.572730648538998,11.155123321747475,0.4176073267915239,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,2,r10_changed_final_0002,spatial_flow_belief_memory_h30,no_memory_baseline,30,-50.0,-50.0,0.0,9.349225868365226,9.080443310247837,0.2687825581173886,6,6,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,15,r10_changed_final_0015,spatial_flow_belief_memory_h30,no_memory_baseline,30,117.53515669530208,117.53515669530208,0.0,13.762378253853424,13.376236180838465,0.38614207301495895,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,12,r10_changed_final_0012,spatial_flow_belief_memory_h30,no_memory_baseline,30,-50.0,-50.0,0.0,7.932593565998154,7.481047198619793,0.45154636737836107,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,7,r10_changed_final_0007,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,3.905186503397186,3.3393753241232407,0.5658111792739455,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,16,r10_changed_final_0016,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.00295074304003,120.00295074304003,0.0,10.477560628146902,10.046779365562703,0.43078126258419935,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,3,r10_changed_final_0003,spatial_flow_belief_memory_h30,no_memory_baseline,30,121.99039500430337,122.01070639913351,-0.02031139483014499,12.343553090439844,12.704420758675212,-0.3608676682353682,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,4,r10_changed_final_0004,spatial_flow_belief_memory_h30,no_memory_baseline,30,-40.0,-40.0,0.0,0.0,0.0,0.0,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,9,r10_changed_final_0009,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,10.367454331039252,10.005510710565718,0.361943620473534,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,8,r10_changed_final_0008,spatial_flow_belief_memory_h30,no_memory_baseline,30,132.53606844969295,132.53606844969295,0.0,11.594864475022383,11.160163033619298,0.4347014414030852,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,17,r10_changed_final_0017,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,9.977293891174492,9.572633997635645,0.404659893538847,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,20,r10_changed_final_0020,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,10.933557127440299,10.431961633483876,0.5015954939564224,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,25,r10_changed_final_0025,spatial_flow_belief_memory_h30,no_memory_baseline,30,115.74109519551153,115.74109519551153,0.0,13.90476445030727,13.407687029053465,0.49707742125380605,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,21,r10_changed_final_0021,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.02586319489345,120.02586319489345,0.0,14.231103933612282,13.840175021785914,0.3909289118263679,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,18,r10_changed_final_0018,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,9.81461776443493,9.284590488382669,0.5300272760522606,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,14,r10_changed_final_0014,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,12.553117128290777,11.919339748746232,0.6337773795445454,13,13,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,30,r10_changed_final_0030,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.0,120.0,0.0,11.556777446445786,11.12641663715196,0.43036080929382514,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,13,r10_changed_final_0013,spatial_flow_belief_memory_h30,no_memory_baseline,30,129.99317128587654,129.99317128587654,0.0,13.61846983430154,13.115933028142713,0.502536806158826,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,26,r10_changed_final_0026,spatial_flow_belief_memory_h30,no_memory_baseline,30,131.782183904141,131.782183904141,0.0,13.475458205180903,13.092106493159417,0.38335171202148643,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,22,r10_changed_final_0022,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.02013441487726,120.02013090220115,3.512676116201874e-06,11.443358364364187,10.982860411523152,0.4604979528410347,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,23,r10_changed_final_0023,spatial_flow_belief_memory_h30,no_memory_baseline,30,-40.0,-40.0,0.0,0.0,0.0,0.0,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,31,r10_changed_final_0031,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.00263038529981,120.00263038529981,0.0,14.868173572782876,14.458700609001044,0.4094729637818322,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,27,r10_changed_final_0027,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.04156407440357,120.04156407440357,0.0,13.227094083177128,12.641113649062147,0.5859804341149815,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,35,r10_changed_final_0035,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,7.71398072500658,7.154547085617495,0.5594336393890851,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,32,r10_changed_final_0032,spatial_flow_belief_memory_h30,no_memory_baseline,30,130.78067395672667,130.78067395672667,0.0,14.302908908319964,13.82554620967164,0.47736269864832437,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,28,r10_changed_final_0028,spatial_flow_belief_memory_h30,no_memory_baseline,30,121.08789055781854,121.08789055781854,0.0,11.86322099787375,11.430241590234154,0.4329794076395963,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,19,r10_changed_final_0019,spatial_flow_belief_memory_h30,no_memory_baseline,30,159.48139279011127,159.49799822669038,-0.01660543657911262,13.227794866411255,12.415023584210306,0.8127712822009485,15,15,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
