episode_id,environment_block_id,library_size_case_id,outer_case_index,common_final_launch_key,policy_id,history_length,mission_success,front_wall_terminal_success,safe_success,full_safe_success,wrong_wall_exit,no_viable_primitive,hard_failure,floor_or_ceiling_violation,launch_score,selector_decision_count,executed_selected_decision_count,blocked_selector_decision_count,accumulated_selected_score,accumulated_base_library_score_component,accumulated_mission_score_component,accumulated_exploration_score_component,accumulated_memory_score_component,accumulated_calibrated_regime_mismatch_score_component,posthoc_score_source
r10_super_light_cluster_spatial_flow_belief_memory_h10_final_0044,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,44,r10_changed_final_0044,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,125.88193210236123,13,13.0,0.0,13.411342326282067,12.812720644776117,9.008311275671504,0.0534890377892604,0.5986216815059489,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h10_final_0048,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,48,r10_changed_final_0048,spatial_flow_belief_memory_h10,10,True,True,True,False,False,False,False,False,127.21841502284424,10,10.0,0.0,12.139030757442145,11.66629312958786,7.662239709824531,0.0450096685626414,0.4727376278542837,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h10_final_0049,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,49,r10_changed_final_0049,spatial_flow_belief_memory_h10,10,False,False,False,False,False,False,True,True,-100.0,9,9.0,0.0,8.844131906782366,8.368652237051005,4.620878479853248,0.0361501147658739,0.4754796697313584,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0000,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,0,r10_changed_final_0000,spatial_flow_belief_memory_h30,30,False,False,False,False,False,False,False,False,0.0,10,10.0,0.0,6.828832102887186,6.286330817491464,3.9150477337970973,0.0379771437862999,0.5425012853957213,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0005,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,5,r10_changed_final_0005,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,120.0,9,9.0,0.0,12.288879855758587,11.865727826940944,6.622622584886546,0.0391413244079951,0.4231520288176434,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0010,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,10,r10_changed_final_0010,spatial_flow_belief_memory_h30,30,False,False,False,False,False,True,False,False,-40.0,9,9.0,0.0,-inf,11.058766719084407,5.451544139837212,0.0346693895165632,0.3848173825258983,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0001,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,1,r10_changed_final_0001,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,117.77669809871529,12,12.0,0.0,13.583584842073025,13.015288824989266,8.102640203940316,0.049840554260301,0.5682960170837579,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0011,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,11,r10_changed_final_0011,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,113.22355294166204,12,12.0,0.0,16.69562336341929,16.144840956152162,8.08631274466142,0.0514696925537351,0.5507824072671278,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0006,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,6,r10_changed_final_0006,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,123.56518252364657,9,9.0,0.0,11.599412735668782,11.172322857807389,6.65784828392619,0.0384791947567186,0.4270898778613925,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0003,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,3,r10_changed_final_0003,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,121.99039500430337,9,9.0,0.0,12.343502123874593,11.90447069714841,6.605646384007142,0.0403191953655022,0.4390314267261834,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0002,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,2,r10_changed_final_0002,spatial_flow_belief_memory_h30,30,False,False,True,False,True,False,False,False,-50.0,6,6.0,0.0,9.66738355587513,9.400855408623736,4.929726464742288,0.02745477197363,0.2665281472513949,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0004,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,4,r10_changed_final_0004,spatial_flow_belief_memory_h30,30,False,False,False,False,False,True,False,False,-40.0,11,11.0,0.0,-inf,5.211736391844672,2.9955768127325615,0.0353858670212609,0.5589577652888356,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0009,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,9,r10_changed_final_0009,spatial_flow_belief_memory_h30,30,False,False,False,False,True,False,True,False,-100.0,8,8.0,0.0,10.381269606842867,10.016762247189243,6.363655405879469,0.0359405000135442,0.364507359653625,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0015,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,15,r10_changed_final_0015,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,117.53515669530208,9,9.0,0.0,13.762332130312684,13.376236180838465,7.290830362388117,0.0390805645515508,0.386095949474219,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0012,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,12,r10_changed_final_0012,spatial_flow_belief_memory_h30,30,False,False,True,False,True,False,False,False,-50.0,9,9.0,0.0,9.369843689110752,8.917271060324516,4.276263407764267,0.0358509871222684,0.4525726287862343,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0007,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,7,r10_changed_final_0007,spatial_flow_belief_memory_h30,30,False,False,False,False,False,False,False,False,0.0,10,10.0,0.0,3.98859651252341,3.4117264958752394,1.8147931593544275,0.0315250128265669,0.5768700166481702,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0008,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,8,r10_changed_final_0008,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,132.56062835715045,9,9.0,0.0,11.61463005293151,11.176404859249105,6.579594065717551,0.0402381399368756,0.43822519368240453,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0016,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,16,r10_changed_final_0016,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,120.002950718318,9,9.0,0.0,10.485694118930102,10.054901484618552,6.5768857720095175,0.0400618943573735,0.4307926343115491,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0017,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,17,r10_changed_final_0017,spatial_flow_belief_memory_h30,30,False,False,False,False,False,False,True,True,-100.0,8,8.0,0.0,9.986281723540667,9.61472759388628,5.631398968936242,0.03663771228622,0.3715541296543867,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0020,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,20,r10_changed_final_0020,spatial_flow_belief_memory_h30,30,False,False,False,False,False,False,False,False,0.0,10,10.0,0.0,11.251371646885021,10.752602632391191,4.798600251441604,0.0395406348855784,0.49876901449382827,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0014,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,14,r10_changed_final_0014,spatial_flow_belief_memory_h30,30,False,False,False,False,True,False,True,False,-100.0,13,13.0,0.0,12.604188999814761,11.962513908724018,7.435394811907654,0.0539207268640772,0.6416750910907436,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0025,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,25,r10_changed_final_0025,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,115.7012563078369,11,11.0,0.0,13.92955331901546,13.432669331814544,7.753237917088018,0.0458183568979152,0.4968839872009153,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0018,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,18,r10_changed_final_0018,spatial_flow_belief_memory_h30,30,False,False,False,False,False,False,False,False,0.0,11,11.0,0.0,9.862635084593528,9.333262354557615,5.997160718423318,0.0445888116326604,0.5293727300359135,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0013,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,13,r10_changed_final_0013,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,129.80395590984114,11,11.0,0.0,13.637360380866056,13.135172235960285,7.991754848429817,0.0494422810240939,0.5021881449057697,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0030,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,30,r10_changed_final_0030,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,120.0,9,9.0,0.0,11.556575184635513,11.12641663715196,6.600799410332162,0.040246429323064,0.4301585474835524,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0021,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,21,r10_changed_final_0021,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,120.02586319489345,9,9.0,0.0,14.231210322731528,13.840175021785914,7.414702236208444,0.039780348674503904,0.39103530094561123,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0022,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,22,r10_changed_final_0022,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,120.02013441487726,10,10.0,0.0,11.450126092398017,10.955614569654218,6.848394470542972,0.0441333015187624,0.4945115227437986,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0026,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,26,r10_changed_final_0026,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,131.75305229751586,8,8.0,0.0,13.181847477394385,12.838298109975618,7.126089064001487,0.0374670151237117,0.343549367418767,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0023,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,23,r10_changed_final_0023,spatial_flow_belief_memory_h30,30,False,False,False,False,False,True,False,False,-40.0,9,9.0,0.0,-inf,10.14872977983725,4.620726236974014,0.0343131163600338,0.400302336296284,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0027,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,27,r10_changed_final_0027,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,120.0415818283861,12,12.0,0.0,13.33946292224962,12.753612902028635,8.297761644936605,0.053377346177177,0.5858500202209845,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0028,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,28,r10_changed_final_0028,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,121.0879518214106,9,9.0,0.0,11.868158676245022,11.435186042233822,6.607072124141356,0.0403287175326271,0.4329726340111999,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0019,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,19,r10_changed_final_0019,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,158.7309640836734,15,15.0,0.0,12.801934611435076,11.973740554114183,7.489169803093532,0.0586074503381823,0.8281940573208929,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0031,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,31,r10_changed_final_0031,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,120.00265567572706,9,9.0,0.0,13.791992386928413,13.388121257712367,7.370895731100377,0.0408083273247731,0.4038711292160467,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0029,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,29,r10_changed_final_0029,spatial_flow_belief_memory_h30,30,False,False,False,False,False,False,True,True,-100.0,7,7.0,0.0,8.164691106485499,7.7971414545545725,4.482804246429363,0.0313978081792027,0.3675496519309266,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0035,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,35,r10_changed_final_0035,spatial_flow_belief_memory_h30,30,False,False,False,False,False,False,False,False,0.0,11,11.0,0.0,7.843574825962708,7.2798428528291605,4.825564067017452,0.0409248698910826,0.5637319731335468,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0032,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,32,r10_changed_final_0032,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,130.78067395672667,10,10.0,0.0,14.310053104956435,13.832706850562051,7.65680174307572,0.044791481059685,0.4773462543943826,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0024,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,24,r10_changed_final_0024,spatial_flow_belief_memory_h30,30,False,False,False,False,False,True,False,False,-40.0,18,18.0,0.0,-inf,14.132690374977646,12.511253120403962,0.0767647330203596,0.7867586869761775,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0036,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,36,r10_changed_final_0036,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,127.16849076127068,9,9.0,0.0,12.154098670242526,11.757794654459518,7.396420386171076,0.0396223038674989,0.3963040157830079,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0000,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,0,r10_changed_final_0000,no_memory_baseline,0,False,False,False,False,False,False,False,False,0.0,10,10.0,0.0,6.33268885799388,6.33268885799388,3.9190242905005244,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0001,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,1,r10_changed_final_0001,no_memory_baseline,0,True,True,True,False,False,False,False,False,118.09736009495197,12,12.0,0.0,13.019256710484866,13.019256710484866,8.10667298615639,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0002,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,2,r10_changed_final_0002,no_memory_baseline,0,False,False,True,False,True,False,False,False,-50.0,6,6.0,0.0,9.400855408623736,9.400855408623736,4.929726464742288,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0003,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,3,r10_changed_final_0003,no_memory_baseline,0,True,True,True,False,False,False,False,False,122.01070639913351,9,9.0,0.0,12.704420758675212,12.704420758675212,6.681283147550277,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0004,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,4,r10_changed_final_0004,no_memory_baseline,0,False,False,False,False,False,True,False,False,-40.0,11,11.0,0.0,-inf,5.266445088146565,3.059091107733712,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0005,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,5,r10_changed_final_0005,no_memory_baseline,0,True,True,True,False,False,False,False,False,120.0,9,9.0,0.0,11.865727826940944,11.865727826940944,6.622622584886546,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0006,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,6,r10_changed_final_0006,no_memory_baseline,0,True,True,True,False,False,False,False,False,123.57348528739449,9,9.0,0.0,11.17223106972551,11.17223106972551,6.663144376072347,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0007,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,7,r10_changed_final_0007,no_memory_baseline,0,False,False,False,False,False,False,False,False,0.0,10,10.0,0.0,3.4196554916234527,3.4196554916234527,1.8169113156071166,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0033,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,33,r10_changed_final_0033,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,120.08133212565347,8,8.0,0.0,10.601590627092698,10.226514598939263,6.3335464975766715,0.036507784730860096,0.3750760281534349,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0040,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,40,r10_changed_final_0040,spatial_flow_belief_memory_h30,30,False,False,False,False,False,False,False,False,0.0,8,8.0,0.0,3.525621410213894,3.1025460218046903,1.2252899936541577,0.022938835743148,0.4230753884092029,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0008,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,8,r10_changed_final_0008,no_memory_baseline,0,True,True,True,False,False,False,False,False,132.56062835715045,9,9.0,0.0,11.176404859249105,11.176404859249105,6.579594065717551,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_super_light_cluster_spatial_flow_belief_memory_h30_final_0041,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,41,r10_changed_final_0041,spatial_flow_belief_memory_h30,30,False,False,False,False,False,False,True,True,-100.0,10,10.0,0.0,9.716417334832558,9.200939145867816,4.948206787707454,0.0412086426865987,0.5154781889647422,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0010,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,10,r10_changed_final_0010,no_memory_baseline,0,False,False,False,False,False,True,False,False,-40.0,9,9.0,0.0,-inf,11.058766719084407,5.451544139837212,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0009,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,9,r10_changed_final_0009,no_memory_baseline,0,False,False,False,False,True,False,True,False,-100.0,8,8.0,0.0,10.016762247189243,10.016762247189243,6.363655405879469,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0011,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,11,r10_changed_final_0011,no_memory_baseline,0,True,True,True,False,False,False,False,False,113.27524757431596,12,12.0,0.0,16.158489253965982,16.158489253965982,8.07774858569483,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0012,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,12,r10_changed_final_0012,no_memory_baseline,0,False,False,True,False,True,False,False,False,-50.0,9,9.0,0.0,7.92133935937872,7.92133935937872,3.2276298637214085,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0015,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,15,r10_changed_final_0015,no_memory_baseline,0,True,True,True,False,False,False,False,False,117.53515669530208,9,9.0,0.0,13.376236180838465,13.376236180838465,7.290830362388117,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0013,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,13,r10_changed_final_0013,no_memory_baseline,0,True,True,True,False,False,False,False,False,128.8397333875781,11,11.0,0.0,14.576814368964508,14.576814368964508,8.711556207894763,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0016,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,16,r10_changed_final_0016,no_memory_baseline,0,True,True,True,False,False,False,False,False,120.0029506515147,9,9.0,0.0,10.05855834553112,10.05855834553112,6.589912789388313,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0017,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,17,r10_changed_final_0017,no_memory_baseline,0,False,False,False,False,False,False,True,True,-100.0,8,8.0,0.0,9.61472759388628,9.61472759388628,5.631398968936242,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0014,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,14,r10_changed_final_0014,no_memory_baseline,0,False,False,False,False,True,False,True,False,-100.0,13,13.0,0.0,11.93730649137928,11.93730649137928,7.423850152629131,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0020,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,20,r10_changed_final_0020,no_memory_baseline,0,False,False,False,False,False,False,False,False,0.0,10,10.0,0.0,10.835048227774218,10.835048227774218,4.790482464455218,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0018,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,18,r10_changed_final_0018,no_memory_baseline,0,False,False,False,False,False,False,False,False,0.0,11,11.0,0.0,9.333446802510498,9.333446802510498,5.9974234573610525,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0021,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,21,r10_changed_final_0021,no_memory_baseline,0,True,True,True,False,False,False,False,False,120.02586319489345,9,9.0,0.0,13.840175021785914,13.840175021785914,7.414702236208444,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0022,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,22,r10_changed_final_0022,no_memory_baseline,0,True,True,True,False,False,False,False,False,120.02010311710494,10,10.0,0.0,10.984411518084757,10.984411518084757,6.869332484264567,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0023,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,23,r10_changed_final_0023,no_memory_baseline,0,False,False,False,False,False,True,False,False,-40.0,9,9.0,0.0,-inf,10.14872977983725,4.620726236974014,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0019,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,19,r10_changed_final_0019,no_memory_baseline,0,True,True,True,False,False,False,False,False,158.81877830904799,15,15.0,0.0,11.979711530190492,11.979711530190492,7.492884303624228,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0025,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,25,r10_changed_final_0025,no_memory_baseline,0,True,True,True,False,False,False,False,False,115.7012563078369,11,11.0,0.0,13.432669331814544,13.432669331814544,7.753237917088018,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0026,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,26,r10_changed_final_0026,no_memory_baseline,0,True,True,True,False,False,False,False,False,131.75305229751586,8,8.0,0.0,12.838298109975618,12.838298109975618,7.126089064001487,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0027,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,27,r10_changed_final_0027,no_memory_baseline,0,True,True,True,False,False,False,False,False,120.04156886339692,12,12.0,0.0,12.784464373145681,12.784464373145681,8.298900212766856,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0028,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,28,r10_changed_final_0028,no_memory_baseline,0,True,True,True,False,False,False,False,False,121.0879518214106,9,9.0,0.0,11.435186042233822,11.435186042233822,6.607072124141356,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0029,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,29,r10_changed_final_0029,no_memory_baseline,0,False,False,False,False,False,False,True,True,-100.0,7,7.0,0.0,7.7971414545545725,7.7971414545545725,4.482804246429363,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0030,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,30,r10_changed_final_0030,no_memory_baseline,0,True,True,True,False,False,False,False,False,120.0,9,9.0,0.0,11.12641663715196,11.12641663715196,6.600799410332162,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0024,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,24,r10_changed_final_0024,no_memory_baseline,0,False,False,False,False,False,False,True,True,-100.0,18,18.0,0.0,16.335756970875174,16.335756970875174,13.543135048570567,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0031,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,31,r10_changed_final_0031,no_memory_baseline,0,True,True,True,False,False,False,False,False,120.002506755562,9,9.0,0.0,12.662636013764047,12.662636013764047,7.380010610347265,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0032,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,32,r10_changed_final_0032,no_memory_baseline,0,True,True,True,False,False,False,False,False,130.78067395672667,10,10.0,0.0,13.832761850562052,13.832761850562052,7.65680174307572,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_no_cluster_no_merge_no_memory_baseline_final_0035,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,35,r10_changed_final_0035,no_memory_baseline,0,False,False,False,False,False,False,False,False,0.0,11,11.0,0.0,7.892028333777975,7.892028333777975,4.82460137364999,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
