source_rollout_id,rollout_id,source_outcome_class,w2_outcome_class,source_reuse_count
r646_c00052_00146,w2_r648_003912,weak,failed,1
r646_c00068_00311,w2_r648_003913,weak,weak,1
r646_c00073_00523,w2_r648_003914,boundary_terminal,boundary_terminal,1
r646_c00008_00092,w2_r648_003915,boundary_terminal,boundary_terminal,1
r646_c00008_00860,w2_r648_003916,failed,failed,1
r646_c00018_00452,w2_r648_003917,failed,failed,1
r646_c00048_00605,w2_r648_003918,rejected,rejected,1
r646_c00051_00598,w2_r648_003919,rejected,rejected,1
r646_c00023_00146,w2_r648_003920,accepted,failed,1
r646_c00023_00310,w2_r648_003921,accepted,failed,1
r646_c00052_00147,w2_r648_003922,weak,failed,1
r646_c00068_00351,w2_r648_003923,weak,failed,1
r646_c00073_00646,w2_r648_003924,boundary_terminal,failed,1
r646_c00008_00094,w2_r648_003925,boundary_terminal,boundary_terminal,1
r646_c00008_00861,w2_r648_003926,failed,failed,1
r646_c00018_00458,w2_r648_003927,failed,failed,1
r646_c00048_00760,w2_r648_003928,rejected,rejected,1
r646_c00051_00599,w2_r648_003929,rejected,rejected,1
r646_c00023_00164,w2_r648_003930,accepted,accepted,1
r646_c00023_00314,w2_r648_003931,accepted,accepted,1
r646_c00052_00165,w2_r648_003932,weak,failed,1
r646_c00068_00449,w2_r648_003933,weak,accepted,1
r646_c00073_00662,w2_r648_003934,boundary_terminal,failed,1
r646_c00008_00096,w2_r648_003935,boundary_terminal,boundary_terminal,1
r646_c00008_00862,w2_r648_003936,failed,failed,1
r646_c00018_00459,w2_r648_003937,failed,failed,1
r646_c00048_00761,w2_r648_003938,rejected,rejected,1
r646_c00051_00698,w2_r648_003939,rejected,rejected,1
r646_c00023_00165,w2_r648_003940,accepted,accepted,1
r646_c00023_00353,w2_r648_003941,accepted,accepted,1
r646_c00052_00286,w2_r648_003942,weak,failed,1
r646_c00068_00609,w2_r648_003943,weak,failed,1
r646_c00073_00763,w2_r648_003944,boundary_terminal,boundary_terminal,1
r646_c00008_00097,w2_r648_003945,boundary_terminal,boundary_terminal,1
r646_c00008_00866,w2_r648_003946,failed,failed,1
r646_c00018_00472,w2_r648_003947,failed,failed,1
r646_c00048_00764,w2_r648_003948,rejected,rejected,1
r646_c00051_00699,w2_r648_003949,rejected,rejected,1
r646_c00023_00166,w2_r648_003950,accepted,accepted,1
r646_c00023_00374,w2_r648_003951,accepted,boundary_terminal,1
r646_c00052_00487,w2_r648_003952,weak,failed,1
r646_c00068_00619,w2_r648_003953,weak,failed,1
r646_c00073_00824,w2_r648_003954,boundary_terminal,failed,1
r646_c00008_00098,w2_r648_003955,boundary_terminal,boundary_terminal,1
r646_c00008_00867,w2_r648_003956,failed,failed,1
r646_c00018_00478,w2_r648_003957,failed,failed,1
r646_c00048_00826,w2_r648_003958,rejected,rejected,1
r646_c00051_00918,w2_r648_003959,rejected,rejected,1
r646_c00023_00167,w2_r648_003960,accepted,accepted,1
r646_c00023_00375,w2_r648_003961,accepted,accepted,1
r646_c00052_00521,w2_r648_003962,weak,failed,1
r646_c00068_00688,w2_r648_003963,weak,failed,1
r646_c00073_00867,w2_r648_003964,boundary_terminal,rejected,1
r646_c00008_00099,w2_r648_003965,boundary_terminal,boundary_terminal,1
r646_c00008_00880,w2_r648_003966,failed,failed,1
r646_c00018_00479,w2_r648_003967,failed,failed,1
r646_c00048_00827,w2_r648_003968,rejected,rejected,1
r646_c00051_00919,w2_r648_003969,rejected,failed,1
r646_c00023_00186,w2_r648_003970,accepted,accepted,1
r646_c00023_00410,w2_r648_003971,accepted,accepted,1
r646_c00052_00581,w2_r648_003972,weak,accepted,1
r646_c00068_00775,w2_r648_003973,weak,weak,1
r646_c00073_00947,w2_r648_003974,boundary_terminal,failed,1
r646_c00008_00110,w2_r648_003975,boundary_terminal,boundary_terminal,1
r646_c00008_00881,w2_r648_003976,failed,failed,1
r646_c00018_00495,w2_r648_003977,failed,weak,1
r646_c00048_00880,w2_r648_003978,rejected,rejected,1
r646_c00051_00978,w2_r648_003979,rejected,rejected,1
r646_c00023_00187,w2_r648_003980,accepted,accepted,1
r646_c00023_00428,w2_r648_003981,accepted,weak,1
r646_c00052_00783,w2_r648_003982,weak,failed,1
r646_c00068_00834,w2_r648_003983,weak,accepted,1
r646_c00073_00986,w2_r648_003984,boundary_terminal,failed,1
r646_c00008_00114,w2_r648_003985,boundary_terminal,boundary_terminal,1
r646_c00008_00884,w2_r648_003986,failed,failed,1
r646_c00018_00498,w2_r648_003987,failed,failed,1
r646_c00048_00881,w2_r648_003988,rejected,rejected,1
r646_c00051_00979,w2_r648_003989,rejected,rejected,1
r646_c00023_00224,w2_r648_003990,accepted,accepted,1
r646_c00023_00434,w2_r648_003991,accepted,accepted,1
r646_c00052_00800,w2_r648_003992,weak,failed,1
r646_c00068_00855,w2_r648_003993,weak,failed,1
r646_c00073_00987,w2_r648_003994,boundary_terminal,boundary_terminal,1
r646_c00008_00115,w2_r648_003995,boundary_terminal,boundary_terminal,1
r646_c00008_00900,w2_r648_003996,failed,rejected,1
r646_c00018_00499,w2_r648_003997,failed,failed,1
r646_c00048_00904,w2_r648_003998,rejected,rejected,1
r646_c00056_00059,w2_r648_003999,rejected,rejected,1
r646_c00023_00225,w2_r648_004000,accepted,accepted,1
r646_c00023_00435,w2_r648_004001,accepted,accepted,1
r646_c00052_00827,w2_r648_004002,weak,accepted,1
r646_c00068_00874,w2_r648_004003,weak,accepted,1
r646_c00078_00027,w2_r648_004004,boundary_terminal,failed,1
r646_c00008_00116,w2_r648_004005,boundary_terminal,boundary_terminal,1
r646_c00008_00901,w2_r648_004006,failed,failed,1
r646_c00018_00514,w2_r648_004007,failed,failed,1
r646_c00048_00926,w2_r648_004008,rejected,rejected,1
r646_c00056_00418,w2_r648_004009,rejected,rejected,1
r646_c00023_00240,w2_r648_004010,accepted,failed,1
r646_c00023_00450,w2_r648_004011,accepted,failed,1
r646_c00052_00841,w2_r648_004012,weak,failed,1
r646_c00068_00890,w2_r648_004013,weak,failed,1
r646_c00078_00100,w2_r648_004014,boundary_terminal,boundary_terminal,1
r646_c00008_00130,w2_r648_004015,boundary_terminal,boundary_terminal,1
r646_c00008_00902,w2_r648_004016,failed,rejected,1
r646_c00018_00515,w2_r648_004017,failed,failed,1
r646_c00048_00941,w2_r648_004018,rejected,rejected,1
r646_c00056_00419,w2_r648_004019,rejected,rejected,1
r646_c00023_00241,w2_r648_004020,accepted,weak,1
r646_c00023_00451,w2_r648_004021,accepted,failed,1
r646_c00052_00843,w2_r648_004022,weak,weak,1
r646_c00068_00891,w2_r648_004023,weak,failed,1
r646_c00078_00101,w2_r648_004024,boundary_terminal,boundary_terminal,1
r646_c00008_00131,w2_r648_004025,boundary_terminal,boundary_terminal,1
r646_c00008_00903,w2_r648_004026,failed,rejected,1
r646_c00018_00518,w2_r648_004027,failed,failed,1
r646_c00048_00942,w2_r648_004028,rejected,rejected,1
r646_c00056_00778,w2_r648_004029,rejected,rejected,1
r646_c00023_00264,w2_r648_004030,accepted,accepted,1
r646_c00023_00474,w2_r648_004031,accepted,accepted,1
r646_c00052_00940,w2_r648_004032,weak,failed,1
r646_c00068_00908,w2_r648_004033,weak,failed,1
r646_c00078_00124,w2_r648_004034,boundary_terminal,boundary_terminal,1
r646_c00008_00132,w2_r648_004035,boundary_terminal,boundary_terminal,1
r646_c00008_00904,w2_r648_004036,failed,rejected,1
r646_c00018_00519,w2_r648_004037,failed,failed,1
r646_c00048_00984,w2_r648_004038,rejected,rejected,1
r646_c00056_00779,w2_r648_004039,rejected,rejected,1
r646_c00023_00265,w2_r648_004040,accepted,accepted,1
r646_c00023_00532,w2_r648_004041,accepted,failed,1
r646_c00057_00020,w2_r648_004042,weak,failed,1
r646_c00068_00909,w2_r648_004043,weak,failed,1
r646_c00078_00220,w2_r648_004044,boundary_terminal,boundary_terminal,1
r646_c00008_00133,w2_r648_004045,boundary_terminal,boundary_terminal,1
r646_c00008_00905,w2_r648_004046,failed,rejected,1
r646_c00018_00532,w2_r648_004047,failed,failed,1
r646_c00053_00020,w2_r648_004048,rejected,rejected,1
r646_c00056_00812,w2_r648_004049,rejected,rejected,1
r646_c00023_00266,w2_r648_004050,accepted,failed,1
r646_c00023_00554,w2_r648_004051,accepted,boundary_terminal,1
r646_c00057_00063,w2_r648_004052,weak,weak,1
r646_c00068_00957,w2_r648_004053,weak,failed,1
r646_c00078_00221,w2_r648_004054,boundary_terminal,boundary_terminal,1
r646_c00008_00134,w2_r648_004055,boundary_terminal,boundary_terminal,1
r646_c00008_00906,w2_r648_004056,failed,accepted,1
r646_c00018_00538,w2_r648_004057,failed,failed,1
r646_c00053_00021,w2_r648_004058,rejected,rejected,1
r646_c00056_00819,w2_r648_004059,rejected,rejected,1
r646_c00023_00267,w2_r648_004060,accepted,failed,1
r646_c00023_00569,w2_r648_004061,accepted,weak,1
r646_c00057_00203,w2_r648_004062,weak,accepted,1
r646_c00068_00977,w2_r648_004063,weak,failed,1
r646_c00078_00222,w2_r648_004064,boundary_terminal,rejected,1
r646_c00008_00136,w2_r648_004065,boundary_terminal,boundary_terminal,1
r646_c00008_00907,w2_r648_004066,failed,accepted,1
r646_c00018_00539,w2_r648_004067,failed,failed,1
r646_c00053_00064,w2_r648_004068,rejected,rejected,1
r646_c00056_00978,w2_r648_004069,rejected,rejected,1
r646_c00023_00281,w2_r648_004070,accepted,weak,1
r646_c00023_00574,w2_r648_004071,accepted,accepted,1
r646_c00057_00226,w2_r648_004072,weak,accepted,1
r646_c00068_00988,w2_r648_004073,weak,failed,1
r646_c00078_00304,w2_r648_004074,boundary_terminal,rejected,1
r646_c00008_00137,w2_r648_004075,boundary_terminal,boundary_terminal,1
r646_c00008_00920,w2_r648_004076,failed,accepted,1
r646_c00018_00555,w2_r648_004077,failed,boundary_terminal,1
r646_c00053_00065,w2_r648_004078,rejected,rejected,1
r646_c00056_00979,w2_r648_004079,rejected,rejected,1
r646_c00023_00282,w2_r648_004080,accepted,failed,1
r646_c00023_00575,w2_r648_004081,accepted,accepted,1
r646_c00057_00266,w2_r648_004082,weak,accepted,1
r646_c00073_00015,w2_r648_004083,weak,failed,1
r646_c00078_00426,w2_r648_004084,boundary_terminal,failed,1
r646_c00008_00138,w2_r648_004085,boundary_terminal,boundary_terminal,1
r646_c00008_00922,w2_r648_004086,failed,failed,1
r646_c00018_00558,w2_r648_004087,failed,failed,1
r646_c00053_00080,w2_r648_004088,rejected,rejected,1
r646_c00056_00998,w2_r648_004089,rejected,rejected,1
r646_c00023_00283,w2_r648_004090,accepted,failed,1
r646_c00023_00591,w2_r648_004091,accepted,accepted,1
r646_c00057_00346,w2_r648_004092,weak,accepted,1
r646_c00073_00054,w2_r648_004093,weak,failed,1
r646_c00078_00427,w2_r648_004094,boundary_terminal,boundary_terminal,1
r646_c00008_00139,w2_r648_004095,boundary_terminal,boundary_terminal,1
r646_c00008_00925,w2_r648_004096,failed,weak,1
r646_c00018_00559,w2_r648_004097,failed,failed,1
r646_c00053_00081,w2_r648_004098,rejected,rejected,1
r646_c00056_00999,w2_r648_004099,rejected,rejected,1
r646_c00023_00300,w2_r648_004100,accepted,rejected,1
r646_c00023_00593,w2_r648_004101,accepted,accepted,1
r646_c00057_00401,w2_r648_004102,weak,failed,1
r646_c00073_00133,w2_r648_004103,weak,failed,1
r646_c00078_00506,w2_r648_004104,boundary_terminal,boundary_terminal,1
r646_c00008_00148,w2_r648_004105,boundary_terminal,boundary_terminal,1
r646_c00008_00926,w2_r648_004106,failed,failed,1
r646_c00018_00575,w2_r648_004107,failed,failed,1
r646_c00053_00164,w2_r648_004108,rejected,rejected,1
r646_c00061_00078,w2_r648_004109,rejected,rejected,1
r646_c00023_00302,w2_r648_004110,accepted,accepted,1
r646_c00023_00615,w2_r648_004111,accepted,accepted,1
r646_c00057_00404,w2_r648_004112,weak,failed,1
r646_c00073_00134,w2_r648_004113,weak,accepted,1
r646_c00078_00507,w2_r648_004114,boundary_terminal,rejected,1
r646_c00008_00149,w2_r648_004115,boundary_terminal,boundary_terminal,1
r646_c00008_00927,w2_r648_004116,failed,failed,1
r646_c00018_00578,w2_r648_004117,failed,failed,1
r646_c00053_00165,w2_r648_004118,rejected,rejected,1
r646_c00061_00079,w2_r648_004119,rejected,rejected,1
r646_c00023_00303,w2_r648_004120,accepted,accepted,1
r646_c00023_00632,w2_r648_004121,accepted,failed,1
r646_c00057_00485,w2_r648_004122,weak,failed,1
r646_c00073_00135,w2_r648_004123,weak,accepted,1
r646_c00078_00523,w2_r648_004124,boundary_terminal,rejected,1
r646_c00008_00150,w2_r648_004125,boundary_terminal,boundary_terminal,1
r646_c00008_00944,w2_r648_004126,failed,rejected,1
r646_c00018_00579,w2_r648_004127,failed,failed,1
r646_c00053_00226,w2_r648_004128,rejected,rejected,1
r646_c00061_00432,w2_r648_004129,rejected,rejected,1
r646_c00023_00304,w2_r648_004130,accepted,failed,1
r646_c00023_00633,w2_r648_004131,accepted,accepted,1
r646_c00057_00486,w2_r648_004132,weak,accepted,1
r646_c00073_00215,w2_r648_004133,weak,accepted,1
r646_c00078_00707,w2_r648_004134,boundary_terminal,boundary_terminal,1
r646_c00008_00151,w2_r648_004135,boundary_terminal,boundary_terminal,1
r646_c00008_00945,w2_r648_004136,failed,rejected,1
r646_c00018_00593,w2_r648_004137,failed,failed,1
r646_c00053_00240,w2_r648_004138,rejected,rejected,1
r646_c00061_00498,w2_r648_004139,rejected,rejected,1
r646_c00023_00305,w2_r648_004140,accepted,weak,1
r646_c00023_00672,w2_r648_004141,accepted,failed,1
r646_c00057_00540,w2_r648_004142,weak,failed,1
r646_c00073_00230,w2_r648_004143,weak,accepted,1
r646_c00078_00726,w2_r648_004144,boundary_terminal,boundary_terminal,1
r646_c00008_00154,w2_r648_004145,boundary_terminal,boundary_terminal,1
r646_c00008_00946,w2_r648_004146,failed,failed,1
r646_c00018_00598,w2_r648_004147,failed,weak,1
r646_c00053_00241,w2_r648_004148,rejected,rejected,1
r646_c00061_00499,w2_r648_004149,rejected,rejected,1
r646_c00023_00306,w2_r648_004150,accepted,accepted,1
r646_c00023_00673,w2_r648_004151,accepted,accepted,1
r646_c00057_00541,w2_r648_004152,weak,failed,1
r646_c00073_00234,w2_r648_004153,weak,accepted,1
r646_c00078_00744,w2_r648_004154,boundary_terminal,rejected,1
r646_c00008_00155,w2_r648_004155,boundary_terminal,boundary_terminal,1
r646_c00008_00947,w2_r648_004156,failed,failed,1
r646_c00018_00599,w2_r648_004157,failed,accepted,1
r646_c00053_00286,w2_r648_004158,rejected,rejected,1
r646_c00061_00638,w2_r648_004159,rejected,rejected,1
r646_c00023_00307,w2_r648_004160,accepted,weak,1
r646_c00023_00674,w2_r648_004161,accepted,boundary_terminal,1
r646_c00057_00605,w2_r648_004162,weak,accepted,1
r646_c00073_00235,w2_r648_004163,weak,weak,1
r646_c00078_00860,w2_r648_004164,boundary_terminal,boundary_terminal,1
r646_c00008_00156,w2_r648_004165,boundary_terminal,boundary_terminal,1
r646_c00008_00960,w2_r648_004166,failed,failed,1
r646_c00018_00608,w2_r648_004167,failed,accepted,1
r646_c00053_00287,w2_r648_004168,rejected,rejected,1
r646_c00061_00812,w2_r648_004169,rejected,rejected,1
r646_c00023_00340,w2_r648_004170,accepted,accepted,1
r646_c00023_00692,w2_r648_004171,accepted,weak,1
r646_c00057_00782,w2_r648_004172,weak,failed,1
r646_c00073_00289,w2_r648_004173,weak,failed,1
r646_c00078_00980,w2_r648_004174,boundary_terminal,boundary_terminal,1
r646_c00008_00168,w2_r648_004175,boundary_terminal,boundary_terminal,1
r646_c00008_00961,w2_r648_004176,failed,failed,1
r646_c00018_00615,w2_r648_004177,failed,failed,1
r646_c00053_00320,w2_r648_004178,rejected,rejected,1
r646_c00061_00818,w2_r648_004179,rejected,rejected,1
r646_c00023_00341,w2_r648_004180,accepted,accepted,1
r646_c00023_00708,w2_r648_004181,accepted,failed,1
r646_c00057_00821,w2_r648_004182,weak,failed,1
r646_c00073_00332,w2_r648_004183,weak,accepted,1
r646_c00078_00981,w2_r648_004184,boundary_terminal,boundary_terminal,1
r646_c00008_00169,w2_r648_004185,boundary_terminal,boundary_terminal,1
r646_c00008_00962,w2_r648_004186,failed,failed,1
r646_c00018_00617,w2_r648_004187,failed,failed,1
r646_c00053_00321,w2_r648_004188,rejected,rejected,1
r646_c00061_00819,w2_r648_004189,rejected,rejected,1
r646_c00023_00344,w2_r648_004190,accepted,accepted,1
r646_c00023_00709,w2_r648_004191,accepted,failed,1
r646_c00057_00967,w2_r648_004192,weak,failed,1
r646_c00073_00335,w2_r648_004193,weak,accepted,1
r646_c00078_00987,w2_r648_004194,boundary_terminal,boundary_terminal,1
r646_c00008_00170,w2_r648_004195,boundary_terminal,boundary_terminal,1
r646_c00008_00963,w2_r648_004196,failed,failed,1
r646_c00018_00638,w2_r648_004197,failed,failed,1
r646_c00053_00342,w2_r648_004198,rejected,rejected,1
r646_c00061_00858,w2_r648_004199,rejected,rejected,1
r646_c00023_00345,w2_r648_004200,accepted,accepted,1
r646_c00023_00712,w2_r648_004201,accepted,failed,1
r646_c00062_00040,w2_r648_004202,weak,weak,1
r646_c00073_00369,w2_r648_004203,weak,accepted,1
r646_c00002_00003,w2_r648_004204,boundary_terminal,boundary_terminal,1
r646_c00008_00171,w2_r648_004205,boundary_terminal,boundary_terminal,1
r646_c00008_00964,w2_r648_004206,failed,failed,1
r646_c00018_00639,w2_r648_004207,failed,failed,1
r646_c00053_00343,w2_r648_004208,rejected,rejected,1
r646_c00061_00859,w2_r648_004209,rejected,rejected,1
r646_c00023_00360,w2_r648_004210,accepted,accepted,1
r646_c00023_00714,w2_r648_004211,accepted,accepted,1
r646_c00062_00047,w2_r648_004212,weak,failed,1
r646_c00073_00394,w2_r648_004213,weak,accepted,1
r646_c00002_00166,w2_r648_004214,boundary_terminal,boundary_terminal,1
r646_c00008_00173,w2_r648_004215,boundary_terminal,boundary_terminal,1
r646_c00008_00965,w2_r648_004216,failed,failed,1
r646_c00018_00652,w2_r648_004217,failed,failed,1
r646_c00053_00381,w2_r648_004218,rejected,rejected,1
r646_c00061_00992,w2_r648_004219,rejected,rejected,1
r646_c00023_00361,w2_r648_004220,accepted,weak,1
r646_c00023_00734,w2_r648_004221,accepted,weak,1
r646_c00062_00100,w2_r648_004222,weak,failed,1
r646_c00073_00473,w2_r648_004223,weak,weak,1
r646_c00002_00242,w2_r648_004224,boundary_terminal,failed,1
r646_c00008_00174,w2_r648_004225,boundary_terminal,boundary_terminal,1
r646_c00008_00966,w2_r648_004226,failed,failed,1
r646_c00018_00655,w2_r648_004227,failed,failed,1
r646_c00053_00522,w2_r648_004228,rejected,rejected,1
r646_c00066_00258,w2_r648_004229,rejected,rejected,1
r646_c00023_00366,w2_r648_004230,accepted,failed,1
r646_c00023_00735,w2_r648_004231,accepted,accepted,1
r646_c00062_00320,w2_r648_004232,weak,accepted,1
r646_c00073_00492,w2_r648_004233,weak,failed,1
r646_c00002_00243,w2_r648_004234,boundary_terminal,boundary_terminal,1
r646_c00008_00176,w2_r648_004235,boundary_terminal,boundary_terminal,1
r646_c00008_00980,w2_r648_004236,failed,failed,1
r646_c00018_00657,w2_r648_004237,failed,failed,1
r646_c00053_00523,w2_r648_004238,rejected,rejected,1
r646_c00066_00259,w2_r648_004239,rejected,rejected,1
r646_c00023_00385,w2_r648_004240,accepted,accepted,1
r646_c00023_00751,w2_r648_004241,accepted,accepted,1
r646_c00062_00342,w2_r648_004242,weak,accepted,1
r646_c00073_00529,w2_r648_004243,weak,accepted,1
r646_c00002_00400,w2_r648_004244,boundary_terminal,failed,1
r646_c00008_00177,w2_r648_004245,boundary_terminal,boundary_terminal,1
r646_c00008_00981,w2_r648_004246,failed,failed,1
r646_c00018_00658,w2_r648_004247,failed,boundary_terminal,1
r646_c00053_00540,w2_r648_004248,rejected,rejected,1
r646_c00066_00408,w2_r648_004249,rejected,rejected,1
r646_c00023_00400,w2_r648_004250,accepted,accepted,1
r646_c00023_00753,w2_r648_004251,accepted,accepted,1
r646_c00062_00424,w2_r648_004252,weak,accepted,1
r646_c00073_00572,w2_r648_004253,weak,failed,1
r646_c00002_00460,w2_r648_004254,boundary_terminal,rejected,1
r646_c00008_00178,w2_r648_004255,boundary_terminal,rejected,1
r646_c00008_00982,w2_r648_004256,failed,failed,1
r646_c00018_00672,w2_r648_004257,failed,failed,1
r646_c00053_00541,w2_r648_004258,rejected,rejected,1
r646_c00066_00659,w2_r648_004259,rejected,failed,1
r646_c00023_00401,w2_r648_004260,accepted,accepted,1
r646_c00023_00770,w2_r648_004261,accepted,accepted,1
r646_c00062_00482,w2_r648_004262,weak,failed,1
r646_c00073_00593,w2_r648_004263,weak,accepted,1
r646_c00002_00461,w2_r648_004264,boundary_terminal,boundary_terminal,1
r646_c00008_00179,w2_r648_004265,boundary_terminal,rejected,1
r646_c00008_00983,w2_r648_004266,failed,failed,1
r646_c00018_00678,w2_r648_004267,failed,failed,1
r646_c00053_00542,w2_r648_004268,rejected,rejected,1
r646_c00066_00710,w2_r648_004269,rejected,rejected,1
r646_c00023_00406,w2_r648_004270,accepted,failed,1
r646_c00023_00771,w2_r648_004271,accepted,failed,1
r646_c00062_00640,w2_r648_004272,weak,failed,1
