environment_block_id,library_size_case_id,policy_id,history_length,launch_speed_bin_id,launch_count,launch_speed_bin_min_m_s,launch_speed_bin_max_m_s,launch_speed_bin_label,start_energy_feasibility_threshold_m_s,start_energy_group_basis,mission_success_count,mission_success_rate,safe_success_count,safe_success_rate,full_safe_success_count,full_safe_success_rate,front_wall_terminal_success_count,front_wall_terminal_success_rate,wrong_wall_exit_count,wrong_wall_exit_rate,expected_low_energy_dry_air_sink_count,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_count,claim_bearing_episode_rate,no_viable_primitive_count,no_viable_primitive_rate,hard_failure_count,hard_failure_rate,floor_or_ceiling_violation_count,floor_or_ceiling_violation_rate,physical_hard_failure_count,physical_hard_failure_rate,physical_floor_or_ceiling_violation_count,physical_floor_or_ceiling_violation_rate,terminal_useful_count,terminal_useful_rate,lift_capture_count,lift_capture_rate,memory_changed_selection_count,memory_changed_selection_rate,exploration_changed_selection_count,exploration_changed_selection_rate,mean_initial_launch_speed_m_s,min_initial_launch_speed_m_s,max_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_episode_flight_time_s,mean_lift_dwell_time_s,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_net_specific_energy_delta_m,mean_gross_specific_energy_loss_m
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,4,0.4,0,0.0,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,124.14819318343298,120.01244406076785,0.9239999999999998,0.21600000000000003,3.3157549545414056,2.9157549545414057,20.0,0.00952757015998346,0.15340965917164856,-0.49097470175502733,0.5005022719150108
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,no_memory_baseline,0,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,6,1.0,0,0.0,4,0.6666666666666666,0,0.0,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,0.0,0.0,1.0599999999999998,0.5933333333333334,1.3545481310831269,0.9545481310831269,0.0,0.005588950633679983,0.5478826261510393,-0.9259189730224501,0.9315079236561301
r11_l0_dry_air_fixed,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,0,0.0,1,0.1111111111111111,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,120.0,120.0,1.0377777777777777,0.0,2.7687183024713544,2.3687183024713545,20.0,0.0,0.0,-0.46665971877937484,0.46665971877937484
r11_l0_dry_air_fixed,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,120.0,120.0,0.7828571428571429,0.0,4.090567251227804,3.6905672512278045,20.0,0.0,0.0,-0.4925759037097152,0.4925759037097152
r11_l0_dry_air_fixed,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,0.0,0.0,1.0066666666666666,0.0,1.0810558413626115,0.6810558413626113,0.0,0.0,0.0,-1.1994112627429658,1.1994112627429658
r11_l0_dry_air_fixed,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,5,0.45454545454545453,5,0.45454545454545453,0,0.0,5,0.45454545454545453,0,0.0,3,0.2727272727272727,8,0.7272727272727273,3,0.2727272727272727,0,0.0,0,0.0,3,0.2727272727272727,3,0.2727272727272727,5,0.45454545454545453,0,0.0,2,0.18181818181818182,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,40.23498483464202,0.0,1.249090909090909,0.0,1.475305213750456,1.075305213750456,5.68953028918747,0.0,0.0,-1.2450986141200844,1.2450986141200844
r11_l0_dry_air_fixed,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,120.0,120.0,0.8999999999999998,0.0,3.318736110627628,2.918736110627628,20.0,0.0,0.0,-0.48799354566880504,0.48799354566880504
r11_l1_single_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,9,1.0,1,0.1111111111111111,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,133.60089528496184,135.78414169687977,1.1244444444444444,0.47555555555555556,2.7988207940187597,2.3988207940187594,19.997837560479972,0.022344463101333166,0.5612639973352038,-0.43655722723196977,0.4589016903333029
r11_l1_single_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,14,1.0,0,0.0,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,129.10058647961472,130.85654221536316,0.8185714285714285,0.36714285714285716,4.373836850806479,3.9738368508064794,20.0,0.1133972440802665,0.3632436096950203,-0.20930630413104018,0.3227035482113067
r11_l1_single_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333,2,0.3333333333333333,0,0.0,0,0.0,4,0.6666666666666666,4,0.6666666666666666,0,0.0,6,1.0,0,0.0,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-13.333333333333334,0.0,1.1900000000000002,0.64,0.9558821720004019,0.555882172000402,0.0,0.0,0.7271038053503501,-1.324584932105175,1.324584932105175
r11_l1_single_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,6,0.5454545454545454,6,0.5454545454545454,0,0.0,6,0.5454545454545454,0,0.0,3,0.2727272727272727,8,0.7272727272727273,2,0.18181818181818182,0,0.0,0,0.0,3,0.2727272727272727,3,0.2727272727272727,6,0.5454545454545454,11,1.0,0,0.0,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,65.29728775359935,125.40009378650072,1.4727272727272729,0.8090909090909091,1.5621914997220847,1.1621914997220841,7.0407880957470415,0.007785414028352172,0.8730781000840725,-1.158212328148456,1.1659977421768082
r11_l1_single_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,10,1.0,0,0.0,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,127.96746917796266,128.58431074099445,0.9319999999999998,0.346,3.4558241518451056,3.0558241518451057,20.0,0.02215169195723777,0.3118734588981328,-0.3509055044513274,0.3730571964085653
r11_l2_four_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,9,1.0,1,0.1111111111111111,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,139.17047726372667,138.83707117599042,1.1466666666666667,1.0933333333333333,2.8708894456944853,2.4708894456944854,19.463323225792767,0.03277196228659926,0.7120243685633636,-0.3644885755562441,0.3972605378428434
r11_l2_four_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,14,1.0,0,0.0,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,135.1457072893798,134.2534042353169,0.8257142857142857,0.7914285714285715,4.526818308577886,4.126818308577886,20.0,0.11837380242003001,0.5594282216118452,-0.05632484635963414,0.17469864877966418
r11_l2_four_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,10,0.9090909090909091,10,0.9090909090909091,0,0.0,10,0.9090909090909091,0,0.0,1,0.09090909090909091,10,0.9090909090909091,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,1,0.09090909090909091,10,0.9090909090909091,11,1.0,0,0.0,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,127.06079434362401,139.53116485443337,1.4309090909090911,1.3636363636363635,1.6428642132969609,1.2428642132969607,11.674466513390497,0.0,1.033034359798892,-1.0775396145735796,1.0775396145735796
r11_l2_four_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,9,0.9,10,1.0,0,0.0,9,0.9,1,0.1,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,10,1.0,0,0.0,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,118.34622533812589,136.12993145350165,0.9559999999999998,0.9199999999999999,3.8072704299815014,3.4072704299815015,18.0,0.12167245350207416,0.6239851957098516,0.0005407736850683291,0.12113167981700583
r11_l2_four_fan_fixed_nominal,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,1,0.16666666666666666,1,0.16666666666666666,0,0.0,1,0.16666666666666666,0,0.0,3,0.5,3,0.5,2,0.3333333333333333,0,0.0,0,0.0,3,0.5,3,0.5,1,0.16666666666666666,6,1.0,2,0.3333333333333333,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,10.284783026022609,0.0,1.3999999999999997,1.3066666666666666,1.016826655438894,0.6168266554388939,0.5409875218776384,0.0,1.1711498848409412,-1.2636404486666832,1.2636404486666832
r11_l3_fan_parameter_uncertainty,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,8,0.8888888888888888,8,0.8888888888888888,0,0.0,8,0.8888888888888888,1,0.1111111111111111,0,0.0,9,1.0,0,0.0,1,0.1111111111111111,0,0.0,1,0.1111111111111111,0,0.0,8,0.8888888888888888,9,1.0,0,0.0,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,107.94206914177796,130.93355888869775,1.1399999999999997,0.948888888888889,2.6340033132855645,2.234003313285564,16.347199453636684,0.007123114120535922,0.5598843048127118,-0.6013747079651649,0.6084978220857009
r11_l3_fan_parameter_uncertainty,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,13,0.9285714285714286,13,0.9285714285714286,0,0.0,13,0.9285714285714286,0,0.0,0,0.0,14,1.0,1,0.07142857142857142,0,0.0,0,0.0,0,0.0,0,0.0,13,0.9285714285714286,14,1.0,0,0.0,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,120.33143435908131,131.78810775348197,0.8114285714285715,0.7,4.4539988493610085,4.053998849361009,18.571428571428573,0.1028770660760969,0.488930530751173,-0.1291443055765113,0.2320213716526082
r11_l3_fan_parameter_uncertainty,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.8333333333333334,1,0.16666666666666666,1,0.16666666666666666,0,0.0,0,0.0,5,0.8333333333333334,5,0.8333333333333334,0,0.0,6,1.0,0,0.0,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-6.666666666666667,0.0,1.13,0.9733333333333333,1.0888126258771271,0.6888126258771271,0.0,0.0,0.6480464207984772,-1.19165447822845,1.19165447822845
r11_l3_fan_parameter_uncertainty,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,4,0.36363636363636365,4,0.36363636363636365,0,0.0,4,0.36363636363636365,0,0.0,6,0.5454545454545454,5,0.45454545454545453,1,0.09090909090909091,0,0.0,0,0.0,6,0.5454545454545454,6,0.5454545454545454,4,0.36363636363636365,11,1.0,2,0.18181818181818182,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,44.3787747554446,0.0,1.329090909090909,1.2000000000000002,1.5257007101017657,1.1257007101017658,4.386129779096094,0.0,0.7399457311456086,-1.1947031177687746,1.1947031177687746
r11_l3_fan_parameter_uncertainty,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,10,1.0,0,0.0,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,138.42932981593697,139.73306180905487,0.958,0.8080000000000002,3.6763000326816773,3.2763000326816774,20.0,0.08918280720395272,0.7194664907968502,-0.1304296236147563,0.21961243081870907
r11_l4_local_fan_position_uncertainty,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,8,0.8888888888888888,9,1.0,0,0.0,8,0.8888888888888888,1,0.1111111111111111,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,9,1.0,0,0.0,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,113.49429500523132,131.5679568533955,1.171111111111111,1.037777777777778,2.6482527065433548,2.2482527065433544,16.28125316002237,0.010910060350367089,0.6495846831561951,-0.5871253147073747,0.598035375057742
r11_l4_local_fan_position_uncertainty,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,13,0.9285714285714286,13,0.9285714285714286,0,0.0,13,0.9285714285714286,0,0.0,0,0.0,14,1.0,0,0.0,1,0.07142857142857142,1,0.07142857142857142,1,0.07142857142857142,1,0.07142857142857142,13,0.9285714285714286,14,1.0,1,0.07142857142857142,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,116.05491998187723,130.6231751626422,0.8157142857142858,0.6999999999999998,4.469760734049782,4.069760734049782,18.571428571428573,0.1260323973145002,0.5002733437509441,-0.11338242088773796,0.23941481820223814
r11_l4_local_fan_position_uncertainty,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,6,1.0,0,0.0,6,1.0,0,0.0,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,0.0,0.0,1.1533333333333333,0.81,1.1557292652166338,0.7557292652166337,0.0,0.0,0.6215973744435549,-1.124737838888943,1.124737838888943
r11_l4_local_fan_position_uncertainty,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,4,0.36363636363636365,4,0.36363636363636365,0,0.0,4,0.36363636363636365,0,0.0,5,0.45454545454545453,6,0.5454545454545454,2,0.18181818181818182,0,0.0,0,0.0,5,0.45454545454545453,5,0.45454545454545453,4,0.36363636363636365,11,1.0,0,0.0,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,38.614112675970375,0.0,1.361818181818182,1.1418181818181818,1.3929192090668738,0.9929192090668739,4.124150538751845,0.0,0.6394964497721668,-1.3274846188036664,1.3274846188036664
r11_l4_local_fan_position_uncertainty,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,10,1.0,0,0.0,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,139.13226741034762,142.88966077435518,0.9579999999999999,0.8240000000000001,3.65636673771118,3.25636673771118,20.0,0.09515631431215862,0.750613370517381,-0.15036291858525302,0.2455192328974117
r11_l5_active_fan_count_uncertainty,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,5,0.5555555555555556,0,0.0,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,125.3040955971188,123.98183489129376,1.0599999999999998,0.4022222222222222,2.7545742694223674,2.354574269422367,19.89735505624202,0.0,0.1697814714882836,-0.4808037518283618,0.4808037518283618
r11_l5_active_fan_count_uncertainty,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,4,0.36363636363636365,4,0.36363636363636365,0,0.0,4,0.36363636363636365,0,0.0,2,0.18181818181818182,9,0.8181818181818182,5,0.45454545454545453,0,0.0,0,0.0,2,0.18181818181818182,2,0.18181818181818182,4,0.36363636363636365,10,0.9090909090909091,0,0.0,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,26.77078625933915,0.0,1.2854545454545454,0.9309090909090909,1.4841472851229247,1.0841472851229248,3.991689092892491,0.0,0.516568149836409,-1.2362565427476155,1.2362565427476155
r11_l5_active_fan_count_uncertainty,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,13,0.9285714285714286,0,0.0,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,126.15390688599538,124.9999519735079,0.8042857142857143,0.3928571428571429,4.233994288549659,3.8339942885496585,20.0,0.044752510675539266,0.2094810585854828,-0.3491488663878613,0.39390137706340056
r11_l5_active_fan_count_uncertainty,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,5,0.5,0,0.0,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,126.61733419229321,120.43143694811313,0.9099999999999998,0.284,3.449764583581188,3.049764583581188,20.0,0.02103327443645851,0.2598667096146598,-0.3569650727152449,0.37799834715170344
r11_l5_active_fan_count_uncertainty,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333,2,0.3333333333333333,0,0.0,0,0.0,4,0.6666666666666666,4,0.6666666666666666,0,0.0,5,0.8333333333333334,1,0.16666666666666666,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-13.333333333333334,0.0,1.08,0.77,1.1631247463540022,0.7631247463540021,0.0,0.0,0.5385291439853817,-1.117342357751575,1.117342357751575
r11_l6_environment_only_full_uncertainty,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,7,0.7777777777777778,0,0.0,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,126.50269042700012,126.8585017015886,1.0933333333333333,0.4955555555555555,2.707170116145254,2.307170116145254,19.260867722607767,0.0029990499587221665,0.23820224633072756,-0.5282079051054753,0.5312069550641976
r11_l6_environment_only_full_uncertainty,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,4,0.36363636363636365,4,0.36363636363636365,0,0.0,4,0.36363636363636365,0,0.0,5,0.45454545454545453,6,0.5454545454545454,2,0.18181818181818182,0,0.0,0,0.0,5,0.45454545454545453,5,0.45454545454545453,4,0.36363636363636365,10,0.9090909090909091,0,0.0,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,37.35379983152958,0.0,1.2854545454545454,0.8345454545454545,1.451235917410809,1.0512359174108088,3.964227417102897,0.0,0.3978941795974594,-1.2691679104597315,1.2691679104597315
r11_l6_environment_only_full_uncertainty,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,13,0.9285714285714286,0,0.0,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,126.40468141740408,126.03984988303586,0.7985714285714286,0.43142857142857144,4.226396524201795,3.8263965242017948,20.0,0.028471931434158798,0.21237692801306066,-0.35674663073572466,0.3852185621698835
r11_l6_environment_only_full_uncertainty,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,5,0.5,0,0.0,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,126.28331646494476,120.36684780333476,0.9139999999999999,0.252,3.4651723042962934,3.0651723042962935,20.0,0.04914813521643037,0.2511658232472374,-0.34155735200013976,0.39070548721657017
r11_l6_environment_only_full_uncertainty,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,6,1.0,0,0.0,4,0.6666666666666666,0,0.0,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,0.0,0.0,1.0799999999999998,0.5866666666666667,1.092105239785227,0.6921052397852271,0.0,0.0,0.3957013165192251,-1.18836186432035,1.18836186432035
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,6,0.6666666666666666,3,0.3333333333333333,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,122.95490813369848,120.4272102908642,1.1111111111111112,0.2755555555555556,2.470336361688471,2.070336361688471,18.32887468049212,0.0008589759597616222,0.16241278377142881,-0.7650416595622583,0.7659006355220198
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,4,0.36363636363636365,4,0.36363636363636365,0,0.0,4,0.36363636363636365,1,0.09090909090909091,4,0.36363636363636365,7,0.6363636363636364,2,0.18181818181818182,1,0.09090909090909091,0,0.0,5,0.45454545454545453,4,0.36363636363636365,4,0.36363636363636365,8,0.7272727272727273,2,0.18181818181818182,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,26.10839459257179,0.0,1.230909090909091,0.36909090909090914,1.5607537752994824,1.1607537752994828,3.8955083066624834,0.008410775987606138,0.26877660485755706,-1.1596500525710578,1.168060828558664
