primitive_id,primitive_family,entry_role,primitive_variant_id,controller_id,candidate_index,candidate_weight_label,transition_entry_class,row_count,expected_row_count,rows_complete_for_entry_class,per_environment_row_count_json,transition_success_count,transition_success_rate,transition_success_lcb,hard_failure_count,hard_failure_rate,hard_failure_ucb,worst_environment_success_rate,worst_environment_success_lcb,useful_environment_count,updraft_gain_proxy_mean_m,clipped_updraft_gain,lift_dwell_mean_s,clipped_lift_dwell,rollout_duration_mean_s,clipped_rollout_duration,saturation_mean,transition_exit_class_distribution_json,timing_compliant,success_lcb_threshold,hard_failure_ucb_threshold,useful_environment_count_threshold,r5_transition_training_score,r5_training_eligible,r5_training_blockers,pareto_front,selected_for_r7,selected_rank,r5_training_status,r5_transition_training_version,r5_transition_training_score_formula
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_0e097d5b334f,lqrta_mild_turn_left_04c3cc8b24fa,17,mild_turn_left_robust_lhs_logqr_017,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.00014442263753468228,0.00014442263753468228,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11693378732136411,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_2d18acef989c,lqrta_mild_turn_left_a8ec7d6e517a,7,mild_turn_left_robust_anchor_balanced_agile_007,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.0003371973092078465,0.0003371973092078465,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11695306478853146,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_2fa19f01777d,lqrta_mild_turn_left_edfb1b99f409,30,mild_turn_left_robust_lhs_logqr_030,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,9.081740092613174e-06,9.081740092613174e-06,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11692025323161992,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_325fadb1aefa,lqrta_mild_turn_left_378a4f21c8b1,4,mild_turn_left_robust_anchor_surface_conservative_004,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,6.7638086845022e-06,6.7638086845022e-06,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11692002143847907,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_35ccf287750b,lqrta_mild_turn_left_a457d6846802,24,mild_turn_left_robust_lhs_logqr_024,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.0,0.0,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11691934505761065,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_37f0d41e8148,lqrta_mild_turn_left_90fac8c4b33b,2,mild_turn_left_robust_anchor_velocity_energy_heavy_002,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.008303369388890385,0.008303369388890385,0.08,0.7999999999999999,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.1577496819964997,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,True,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_601c6f216b30,lqrta_mild_turn_left_e59a3e7ff639,19,mild_turn_left_robust_lhs_logqr_019,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,1.050871841870447e-05,1.050871841870447e-05,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11692039592945253,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_635c62594d70,lqrta_mild_turn_left_1615201a7afe,27,mild_turn_left_robust_lhs_logqr_027,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.12731374858509076,0.12731374858509076,0.1,1.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.10461246989588753,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_68e846c1cd05,lqrta_mild_turn_left_fd08e87666e3,18,mild_turn_left_robust_lhs_logqr_018,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,4.718772614501937e-06,4.718772614501937e-06,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11691981693487208,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_70e218a83c43,lqrta_mild_turn_left_0543fbf0ee41,8,mild_turn_left_robust_lhs_logqr_008,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,1.311606528951919e-05,1.311606528951919e-05,0.0,0.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.16734253314786765,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_72b37012f574,lqrta_mild_turn_left_4e84336d245c,25,mild_turn_left_robust_lhs_logqr_025,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,6.666527587979985e-06,6.666527587979985e-06,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11692001171036942,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_75afd25cec55,lqrta_mild_turn_left_3326f06c266b,23,mild_turn_left_robust_lhs_logqr_023,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,1.7693726956439075e-07,1.7693726956439075e-07,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11691936275133763,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_806f6c32b0c0,lqrta_mild_turn_left_5794cecda06e,0,mild_turn_left_robust_anchor_nominal_000,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.0011351855744142188,0.0011351855744142188,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11703286361505205,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_8be42f909f67,lqrta_mild_turn_left_aee81f5744ff,10,mild_turn_left_robust_lhs_logqr_010,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.0005470962520778386,0.0005470962520778386,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.1169740546828184,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_9486bc728a73,lqrta_mild_turn_left_b5929a933192,14,mild_turn_left_robust_lhs_logqr_014,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,5.403540303309524e-05,5.403540303309524e-05,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11692474859791396,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_95e4efa01658,lqrta_mild_turn_left_e0bafc182632,31,mild_turn_left_robust_lhs_logqr_031,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.0002873915738793346,0.0002873915738793346,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11694808421499858,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_9bcb55181266,lqrta_mild_turn_left_de9ff0eefcf8,29,mild_turn_left_robust_lhs_logqr_029,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.0,0.0,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11691934505761065,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_9f95deea3a14,lqrta_mild_turn_left_1faea0f5b2ac,3,mild_turn_left_robust_anchor_rate_damped_003,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.0,0.0,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11691934505761065,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_a27ae112050a,lqrta_mild_turn_left_5d3a1f2eaa60,22,mild_turn_left_robust_lhs_logqr_022,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.18151311795161354,0.18151311795161354,0.1,1.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.09919253295923525,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_a8561d8250dd,lqrta_mild_turn_left_48b0590aded2,15,mild_turn_left_robust_lhs_logqr_015,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.0,0.0,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11691934505761065,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_ab4419a5717e,lqrta_mild_turn_left_19d8a7934296,9,mild_turn_left_robust_lhs_logqr_009,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.0007491964292870487,0.0007491964292870487,0.0,0.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.1672689251114679,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_ab90d731e1d5,lqrta_mild_turn_left_af2bccc78ec9,5,mild_turn_left_robust_anchor_surface_aggressive_005,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,4.454170982592293e-05,4.454170982592293e-05,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11692379922859325,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_b9e66bd04737,lqrta_mild_turn_left_393a8ed39041,16,mild_turn_left_robust_lhs_logqr_016,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.10273494873925149,0.10273494873925149,0.1,1.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.10707034988047145,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_d2f1d1473497,lqrta_mild_turn_left_7e3ccbd71917,26,mild_turn_left_robust_lhs_logqr_026,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.0,0.0,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11691934505761065,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_d5f594983383,lqrta_mild_turn_left_cf4538f774f2,6,mild_turn_left_robust_anchor_balanced_robust_006,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.08028880698420003,0.08028880698420003,0.1,1.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.1093149640559766,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_d8948b12d3d4,lqrta_mild_turn_left_1345c24c9796,1,mild_turn_left_robust_anchor_attitude_heavy_001,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,2.1961827180751835e-06,2.1961827180751835e-06,0.0,0.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.1673436251361248,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_d8a8b52992c9,lqrta_mild_turn_left_11e2c4bb1275,28,mild_turn_left_robust_lhs_logqr_028,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.0012866907402822058,0.0012866907402822058,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11704801413163884,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_dca20f11cc6f,lqrta_mild_turn_left_2f4a7e0873fa,20,mild_turn_left_robust_lhs_logqr_020,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.16734384475439662,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_dfbd0a31d091,lqrta_mild_turn_left_44bd83305c2d,11,mild_turn_left_robust_lhs_logqr_011,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",0,0.0,0.0,0,0.0,0.6209824135839903,0.0,0.0,0,0.07529813134429221,0.07529813134429221,0.1,1.0,0.1,1.0,0.0,"{""recoverable_degraded"":1}",True,0.2,0.6,2,-0.10981403161996739,False,incomplete_rows_expected_120_actual_1;success_lcb_below_threshold;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
mild_turn_left,mild_turn,transition_object,primvar_mild_turn_left_transition_object_e007f3bf06b0,lqrta_mild_turn_left_da9d83fb26dc,12,mild_turn_left_robust_lhs_logqr_012,inflight_stable,1,120,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,2.510055168812199e-07,2.510055168812199e-07,0.0,0.0,0.1,1.0,0.0,"{""inflight_stable"":1}",True,0.2,0.6,2,0.11691937015816234,False,incomplete_rows_expected_120_actual_1;hard_failure_ucb_above_threshold;insufficient_useful_environment_count,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
recovery,recovery,transition_object,primvar_recovery_transition_object_073d0dedb089,lqrta_recovery_d290c874ac71,16,recovery_robust_lhs_logqr_016,boundary_near,1,30,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,8.885799814037707e-06,8.885799814037707e-06,0.0,0.0,0.04,0.39999999999999997,0.0,"{""safe_terminal"":1}",True,0.1,0.7,1,0.0869202336375921,False,incomplete_rows_expected_30_actual_1,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
recovery,recovery,transition_object,primvar_recovery_transition_object_0a97a3678262,lqrta_recovery_99b50bba6b1a,31,recovery_robust_lhs_logqr_031,boundary_near,1,30,False,"{""w1_annular_gp_randomised_four"":1}",1,1.0,0.3790175864160097,0,0.0,0.6209824135839903,1.0,0.3790175864160097,1,0.0016765995597982472,0.0016765995597982472,0.02,0.19999999999999998,0.02,0.19999999999999998,0.0,"{""safe_terminal"":1}",True,0.1,0.7,1,0.08708700501359051,False,incomplete_rows_expected_30_actual_1,False,False,,ineligible,r5_transition_robust_qr_training_v1,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
