candidate_id,selection_class,joint_pareto_profile,accepted,acceptance_reason,pareto_member,alignment_window_s,reference_candidate_id,global_reference_candidate_id,longitudinal_source_id,lateral_source_id,split,score,longitudinal_score,reference_longitudinal_score,delta_longitudinal_score,lateral_score,reference_lateral_score,delta_lateral_score,global_reference_longitudinal_score,global_delta_longitudinal_score,global_reference_lateral_score,global_delta_lateral_score,parameter_count,lateral_parameter_count,dx_mae_m,reference_dx_mae_m,delta_dx_mae_m,global_reference_dx_mae_m,global_delta_dx_mae_m,dy_mae_m,reference_dy_mae_m,delta_dy_mae_m,global_reference_dy_mae_m,global_delta_dy_mae_m,altitude_loss_mae_m,reference_altitude_loss_mae_m,delta_altitude_loss_mae_m,global_reference_altitude_loss_mae_m,global_delta_altitude_loss_mae_m,sink_mae_m_s,reference_sink_mae_m_s,delta_sink_mae_m_s,global_reference_sink_mae_m_s,global_delta_sink_mae_m_s,roll_mae_deg,reference_roll_mae_deg,delta_roll_mae_deg,global_reference_roll_mae_deg,global_delta_roll_mae_deg,pitch_mae_deg,reference_pitch_mae_deg,delta_pitch_mae_deg,global_reference_pitch_mae_deg,global_delta_pitch_mae_deg,yaw_mae_deg,reference_yaw_mae_deg,delta_yaw_mae_deg,global_reference_yaw_mae_deg,global_delta_yaw_mae_deg,parameter_updates_json
jp040local_L02_active_baseline_local_yaw_beta_s0p65_local_post_stall_Cl_r_s0p6,,local_audit_only,False,rejected_lateral_metrics_not_all_improved:final_psi_mae_deg,False,0.04,jp040local_L02_active_baseline_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,active_baseline,local_yaw_beta_s0p65+local_post_stall_Cl_r_s0p6,heldout,9.234051901,6.974247709,6.948793451,0.02545425773,2.259804193,2.841821047,-0.5820168544,6.898168128,0.07607958044,2.889249518,-0.6294453256,2,2,0.2612786881,0.2533052249,0.007973463178,0.2855181765,-0.02423948842,0.5820469755,0.5929179065,-0.010870931,0.6124369379,-0.03038996242,0.333342104,0.3322518425,0.001090261422,0.3265137476,0.006828356364,0.2876043086,0.2867404885,0.0008638200459,0.2818881716,0.005716137004,8.72732752,15.60615516,-6.878827635,15.53625683,-6.80892931,4.494247958,4.68272461,-0.1884766517,4.066112604,0.4281353545,4.303605169,4.026829856,0.2767753132,4.204628567,0.09897660236,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.46003383312128726, ""yaw_moment_beta_coeff"": -0.03141577799944087}"
jp040local_L02_active_baseline_local_yaw_beta_s0p65_local_post_stall_Cl_r_s0p55,,local_audit_only,False,rejected_lateral_metrics_not_all_improved:final_psi_mae_deg,False,0.04,jp040local_L02_active_baseline_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,active_baseline,local_yaw_beta_s0p65+local_post_stall_Cl_r_s0p55,heldout,9.257225093,6.972947719,6.948793451,0.02415426809,2.284277374,2.841821047,-0.5575436733,6.898168128,0.07477959081,2.889249518,-0.6049721444,2,2,0.2610892112,0.2533052249,0.007783986241,0.2855181765,-0.02442896536,0.5817301076,0.5929179065,-0.01118779895,0.6124369379,-0.03070683037,0.333264326,0.3322518425,0.001012483468,0.3265137476,0.00675057841,0.2875404868,0.2867404885,0.0007999982132,0.2818881716,0.005652315172,9.14662605,15.60615516,-6.459529105,15.53625683,-6.389630781,4.500427639,4.68272461,-0.1822969708,4.066112604,0.4343150355,4.127849353,4.026829856,0.1010194971,4.204628567,-0.07677921372,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.42169768036118005, ""yaw_moment_beta_coeff"": -0.03141577799944087}"
jp040local_L00_proposal_stage_5_stage5_tran_local_post_stall_Cl_r_s0p75,,local_audit_only,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_post_stall_Cl_r_s0p75,heldout,9.326008657,6.91261253,6.898168128,0.01444440238,2.413396126,2.889249518,-0.475853392,6.898168128,0.01444440238,2.889249518,-0.475853392,3,1,0.2878403263,0.2855181765,0.002322149794,0.2855181765,0.002322149794,0.6388574455,0.6124369379,0.02642050756,0.6124369379,0.02642050756,0.3273286679,0.3265137476,0.0008149202777,0.3265137476,0.0008149202777,0.2825401327,0.2818881716,0.0006519611019,0.2818881716,0.0006519611019,7.09819913,15.53625683,-8.438057701,15.53625683,-8.438057701,4.000045501,4.066112604,-0.06606710264,4.066112604,-0.06606710264,7.23953376,4.204628567,3.034905193,4.204628567,3.034905193,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.5750422914016091}"
jp040local_L00_proposal_stage_5_stage5_tran_local_post_stall_Cl_r_s0p7,,local_audit_only,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_post_stall_Cl_r_s0p7,heldout,9.350421484,6.912328974,6.898168128,0.0141608455,2.438092511,2.889249518,-0.4511570075,6.898168128,0.0141608455,2.889249518,-0.4511570075,3,1,0.2871726488,0.2855181765,0.001654472293,0.2855181765,0.001654472293,0.6369551647,0.6124369379,0.02451822677,0.6124369379,0.02451822677,0.3274117375,0.3265137476,0.0008979899284,0.3265137476,0.0008979899284,0.2826124901,0.2818881716,0.0007243185438,0.2818881716,0.0007243185438,7.612311764,15.53625683,-7.923945067,15.53625683,-7.923945067,4.005307634,4.066112604,-0.06080496988,4.066112604,-0.06080496988,6.988990962,4.204628567,2.784362395,4.204628567,2.784362395,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.5367061386415017}"
jp040local_L00_proposal_stage_5_stage5_tran_local_post_stall_Cl_r_s0p65,,local_audit_only,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_post_stall_Cl_r_s0p65,heldout,9.376310102,6.911803457,6.898168128,0.01363532931,2.464506644,2.889249518,-0.424742874,6.898168128,0.01363532931,2.889249518,-0.424742874,3,1,0.2865908872,0.2855181765,0.001072710671,0.2855181765,0.001072710671,0.6350636682,0.6124369379,0.02262673026,0.6124369379,0.02262673026,0.3274710982,0.3265137476,0.0009573505634,0.3265137476,0.0009573505634,0.2826649651,0.2818881716,0.0007767935582,0.2818881716,0.0007767935582,8.146286967,15.53625683,-7.389969864,15.53625683,-7.389969864,4.009250305,4.066112604,-0.05686229868,4.066112604,-0.05686229868,6.73914242,4.204628567,2.534513853,4.204628567,2.534513853,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.4983699858813946}"
jp040local_L02_active_baseline_local_post_stall_Cl_r_s0p75,,local_audit_only,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040local_L02_active_baseline_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,active_baseline,local_post_stall_Cl_r_s0p75,heldout,9.388025986,6.978382045,6.948793451,0.02958859464,2.409643941,2.841821047,-0.4321771065,6.898168128,0.08021391736,2.889249518,-0.4796055777,1,1,0.2543357748,0.2533052249,0.001030549848,0.2855181765,-0.03118240175,0.6215857125,0.5929179065,0.02866780597,0.6124369379,0.009148774548,0.3347326545,0.3322518425,0.002480812002,0.3265137476,0.008218906944,0.2887716135,0.2867404885,0.002031124993,0.2818881716,0.006883441952,7.696888286,15.60615516,-7.909266869,15.53625683,-7.839368545,4.534412062,4.68272461,-0.148312548,4.066112604,0.4682994582,6.964830004,4.026829856,2.938000148,4.204628567,2.760201437,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.5750422914016091}"
jp040local_L00_proposal_stage_5_stage5_tran_local_post_stall_Cl_r_s0p6,,local_audit_only,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_post_stall_Cl_r_s0p6,heldout,9.402132657,6.91103993,6.898168128,0.01287180192,2.491092727,2.889249518,-0.3981567915,6.898168128,0.01287180192,2.889249518,-0.3981567915,3,1,0.2860911964,0.2855181765,0.0005730198377,0.2855181765,0.0005730198377,0.6331865536,0.6124369379,0.02074961563,0.6124369379,0.02074961563,0.3275077295,0.3265137476,0.0009939818756,0.3265137476,0.0009939818756,0.282698409,0.2818881716,0.0008102374471,0.2818881716,0.0008102374471,8.681664729,15.53625683,-6.854592101,15.53625683,-6.854592101,4.011874394,4.066112604,-0.05423820974,4.066112604,-0.05423820974,6.489709847,4.204628567,2.285081281,4.204628567,2.285081281,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.46003383312128726}"
jp040local_L02_active_baseline_local_post_stall_Cl_r_s0p7,,local_audit_only,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040local_L02_active_baseline_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,active_baseline,local_post_stall_Cl_r_s0p7,heldout,9.410577483,6.976065608,6.948793451,0.02727215673,2.434511875,2.841821047,-0.4073091718,6.898168128,0.07789747944,2.889249518,-0.454737643,1,1,0.253971126,0.2533052249,0.0006659010219,0.2855181765,-0.03154705058,0.6192090558,0.5929179065,0.02629114927,0.6124369379,0.006772117848,0.3346701788,0.3322518425,0.00241833626,0.3265137476,0.008156431201,0.2887196271,0.2867404885,0.001979138591,0.2818881716,0.006831455549,8.237904816,15.60615516,-7.368250339,15.53625683,-7.298352015,4.533807596,4.68272461,-0.1489170142,4.066112604,0.4676949921,6.695994301,4.026829856,2.669164445,4.204628567,2.491365734,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.5367061386415017}"
jp040local_L00_proposal_stage_5_stage5_tran_local_post_stall_Cl_r_s0p55,,local_audit_only,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_post_stall_Cl_r_s0p55,heldout,9.427861543,6.91003324,6.898168128,0.01186511214,2.517828303,2.889249518,-0.3714212156,6.898168128,0.01186511214,2.889249518,-0.3714212156,3,1,0.2856702105,0.2855181765,0.000152033944,0.2855181765,0.000152033944,0.6313266822,0.6124369379,0.01888974423,0.6124369379,0.01888974423,0.3275222018,0.3265137476,0.001008454181,0.3265137476,0.001008454181,0.2827133127,0.2818881716,0.0008251411405,0.2818881716,0.0008251411405,9.21817408,15.53625683,-6.318082751,15.53625683,-6.318082751,4.013143964,4.066112604,-0.05296863912,4.066112604,-0.05296863912,6.240581042,4.204628567,2.035952475,4.204628567,2.035952475,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.42169768036118005}"
jp040local_L02_active_baseline_local_post_stall_Cl_r_s0p65,,local_audit_only,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040local_L02_active_baseline_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,active_baseline,local_post_stall_Cl_r_s0p65,heldout,9.432975268,6.973838603,6.948793451,0.02504515262,2.459136664,2.841821047,-0.3826843828,6.898168128,0.07567047533,2.889249518,-0.4301128539,1,1,0.2536583231,0.2533052249,0.0003530981684,0.2855181765,-0.03185985343,0.6168646893,0.5929179065,0.02394678278,0.6124369379,0.004427751357,0.3345891367,0.3322518425,0.002337294201,0.3265137476,0.008075389142,0.2886523529,0.2867404885,0.001911864386,0.2818881716,0.006764181344,8.772825932,15.60615516,-6.833329223,15.53625683,-6.763430899,4.535445242,4.68272461,-0.1472793681,4.066112604,0.4693326382,6.43063349,4.026829856,2.403803634,4.204628567,2.226004923,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.4983699858813946}"
jp040local_L00_proposal_stage_5_stage5_tran_local_post_stall_Cl_r_s0p5,,local_audit_only,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_post_stall_Cl_r_s0p5,heldout,9.45347839,6.908779242,6.898168128,0.01061111395,2.544699148,2.889249518,-0.3445503701,6.898168128,0.01061111395,2.889249518,-0.3445503701,3,1,0.2853249168,0.2855181765,-0.000193259744,0.2855181765,-0.000193259744,0.6294863066,0.6124369379,0.01704936871,0.6124369379,0.01704936871,0.3275149864,0.3265137476,0.001001238755,0.3265137476,0.001001238755,0.2827100848,0.2818881716,0.0008219132048,0.2818881716,0.0008219132048,9.755584697,15.53625683,-5.780672134,15.53625683,-5.780672134,4.013037851,4.066112604,-0.05307475243,4.066112604,-0.05307475243,5.991755356,4.204628567,1.787126789,4.204628567,1.787126789,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3833615276010727}"
jp040local_L02_active_baseline_local_post_stall_Cl_r_s0p6,,local_audit_only,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040local_L02_active_baseline_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,active_baseline,local_post_stall_Cl_r_s0p6,heldout,9.455194791,6.971696472,6.948793451,0.02290302076,2.483498319,2.841821047,-0.3583227279,6.898168128,0.07352834348,2.889249518,-0.4057511991,1,1,0.253394344,0.2533052249,8.911905632e-05,0.2855181765,-0.03212383255,0.614555794,0.5929179065,0.02163788753,0.6124369379,0.00211885611,0.33449092,0.3322518425,0.002239077425,0.3265137476,0.007977172366,0.2885710081,0.2867404885,0.001830519578,0.2818881716,0.006682836536,9.30165117,15.60615516,-6.304503985,15.53625683,-6.234605661,4.539142439,4.68272461,-0.1435821708,4.066112604,0.4730298354,6.168261229,4.026829856,2.141431373,4.204628567,1.963632662,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.46003383312128726}"
jp040local_L02_active_baseline_local_post_stall_Cl_r_s0p55,,local_audit_only,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040local_L02_active_baseline_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,active_baseline,local_post_stall_Cl_r_s0p55,heldout,9.478438944,6.969631491,6.948793451,0.02083803986,2.508807453,2.841821047,-0.3330135939,6.898168128,0.07146336258,2.889249518,-0.3804420651,1,1,0.2531766037,0.2533052249,-0.0001286212272,0.2855181765,-0.03234157283,0.6122846606,0.5929179065,0.01936675405,0.6124369379,-0.0001522773767,0.3343766368,0.3322518425,0.002124794272,0.3265137476,0.007862889213,0.2884765608,0.2867404885,0.001736072266,0.2818881716,0.006588389224,9.824426231,15.60615516,-5.781728924,15.53625683,-5.7118306,4.544718967,4.68272461,-0.138005643,4.066112604,0.4786063632,5.930508391,4.026829856,1.903678535,4.204628567,1.725879824,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.42169768036118005}"
jp040local_L00_proposal_stage_5_stage5_tran_local_post_stall_Cl_r_s0p45,,local_audit_only,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_post_stall_Cl_r_s0p45,heldout,9.479868813,6.907270966,6.898168128,0.009102838302,2.572597847,2.889249518,-0.3166516716,6.898168128,0.009102838302,2.889249518,-0.3166516716,3,1,0.2850525982,0.2855181765,-0.0004655783108,0.2855181765,-0.0004655783108,0.6276672853,0.6124369379,0.01523034733,0.6124369379,0.01523034733,0.327486425,0.3265137476,0.0009726773534,0.3265137476,0.0009726773534,0.2826890239,0.2818881716,0.0008008522852,0.2818881716,0.0008008522852,10.29372156,15.53625683,-5.242535267,15.53625683,-5.242535267,4.011518589,4.066112604,-0.0545940146,4.066112604,-0.0545940146,5.759487486,4.204628567,1.55485892,4.204628567,1.55485892,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.34502537484096546}"
jp040local_L02_active_baseline_local_post_stall_Cl_r_s0p5,,local_audit_only,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040local_L02_active_baseline_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,active_baseline,local_post_stall_Cl_r_s0p5,heldout,9.502712866,6.96763422,6.948793451,0.01884076948,2.535078645,2.841821047,-0.3067424019,6.898168128,0.06946609219,2.889249518,-0.3541708731,1,1,0.2530028405,0.2533052249,-0.0003023844848,0.2855181765,-0.03251533609,0.6100529276,0.5929179065,0.01713502114,0.6124369379,-0.002384010287,0.334247206,0.3322518425,0.001995363468,0.3265137476,0.00773345841,0.2883698124,0.2867404885,0.001629323894,0.2818881716,0.006481640852,10.34122873,15.60615516,-5.264926426,15.53625683,-5.195028101,4.551999109,4.68272461,-0.1307255008,4.066112604,0.4858865055,5.717455415,4.026829856,1.690625559,4.204628567,1.512826849,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3833615276010727}"
jp040local_L00_proposal_stage_5_stage5_tran_local_post_stall_Cl_r_s0p4,,local_audit_only,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_post_stall_Cl_r_s0p4,heldout,9.507712332,6.905501208,6.898168128,0.007333079547,2.602211124,2.889249518,-0.287038394,6.898168128,0.007333079547,2.889249518,-0.287038394,3,1,0.284850753,0.2855181765,-0.0006674235401,0.2855181765,-0.0006674235401,0.625871139,0.6124369379,0.01343420106,0.6124369379,0.01343420106,0.3274368005,0.3265137476,0.0009230528763,0.3265137476,0.0009230528763,0.2826503809,0.2818881716,0.0007622092806,0.2818881716,0.0007622092806,10.83245114,15.53625683,-4.703805689,15.53625683,-4.703805689,4.008548849,4.066112604,-0.05756375428,4.066112604,-0.05756375428,5.556277966,4.204628567,1.3516494,4.204628567,1.3516494,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3066892220808582}"
jp040local_L02_active_baseline_local_post_stall_Cl_r_s0p45,,local_audit_only,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040local_L02_active_baseline_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,active_baseline,local_post_stall_Cl_r_s0p45,heldout,9.526775127,6.965693876,6.948793451,0.0169004251,2.561081252,2.841821047,-0.2807397956,6.898168128,0.06752574781,2.889249518,-0.3281682668,1,1,0.2528710308,0.2533052249,-0.0004341941947,0.2855181765,-0.0326471458,0.6078617524,0.5929179065,0.01494384593,0.6124369379,-0.00457518549,0.3341034026,0.3322518425,0.001851560022,0.3265137476,0.007589654964,0.2882514379,0.2867404885,0.0015109494,0.2818881716,0.006363266358,10.85215715,15.60615516,-4.753998006,15.53625683,-4.684099681,4.560810392,4.68272461,-0.1219142177,4.066112604,0.4946977885,5.506756707,4.026829856,1.479926851,4.204628567,1.30212814,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.34502537484096546}"
jp040local_L02_active_baseline_local_post_stall_Cl_r_s0p4,,local_audit_only,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040local_L02_active_baseline_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,active_baseline,local_post_stall_Cl_r_s0p4,heldout,9.550621595,6.963798742,6.948793451,0.01500529155,2.586822853,2.841821047,-0.2549981944,6.898168128,0.06563061426,2.889249518,-0.3024266656,1,1,0.2527793328,0.2533052249,-0.0005258920957,0.2855181765,-0.0327388437,0.6057119271,0.5929179065,0.01279402063,0.6124369379,-0.006725010794,0.3339458958,0.3322518425,0.001694053302,0.3265137476,0.007432148244,0.2881220193,0.2867404885,0.001381530751,0.2818881716,0.006233847709,11.35732279,15.60615516,-4.248832363,15.53625683,-4.178934038,4.570983078,4.68272461,-0.1117415316,4.066112604,0.5048704746,5.298350076,4.026829856,1.27152022,4.204628567,1.093721509,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3066892220808582}"
jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,,local_audit_only,False,reference_longitudinal_only,False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,no_lateral_update,heldout,9.787417646,6.898168128,6.898168128,0,2.889249518,2.889249518,0,6.898168128,0,2.889249518,0,2,0,0.2855181765,0.2855181765,0,0.2855181765,0,0.6124369379,0.6124369379,0,0.6124369379,0,0.3265137476,0.3265137476,0,0.3265137476,0,0.2818881716,0.2818881716,0,0.2818881716,0,15.53625683,15.53625683,0,15.53625683,0,4.066112604,4.066112604,0,4.066112604,0,4.204628567,4.204628567,0,4.204628567,0,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0}"
jp040local_L02_active_baseline_no_lateral_update,,local_audit_only,False,reference_longitudinal_only,False,0.04,jp040local_L02_active_baseline_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,active_baseline,no_lateral_update,heldout,9.790614498,6.948793451,6.948793451,0,2.841821047,2.841821047,0,6.898168128,0.05062532271,2.889249518,-0.04742847118,0,0,0.2533052249,0.2533052249,0,0.2855181765,-0.0322129516,0.5929179065,0.5929179065,0,0.6124369379,-0.01951903143,0.3322518425,0.3322518425,0,0.3265137476,0.005738094942,0.2867404885,0.2867404885,0,0.2818881716,0.004852316958,15.60615516,15.60615516,0,15.53625683,0.06989832439,4.68272461,4.68272461,0,4.066112604,0.6166120062,4.026829856,4.026829856,0,4.204628567,-0.1777987108,{}
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s0p95_local_post_stall_Cl_r_s0p75,,local_audit_only,False,rejected_lateral_metrics_not_all_improved:final_psi_mae_deg,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s0p95+local_post_stall_Cl_r_s0p75,heldout,10.22949919,8.121069165,8.081417405,0.03965176007,2.108430028,2.796788314,-0.6883582855,6.898168128,1.222901037,2.889249518,-0.78081949,4,2,0.3587936177,0.3388509899,0.01994262777,0.2855181765,0.07327544112,0.5779679043,0.5871055795,-0.009137675238,0.6124369379,-0.03446903368,0.3833899147,0.3831664026,0.0002235120755,0.3265137476,0.05687616709,0.3299026497,0.3298521507,5.04989738e-05,0.2818881716,0.04801447808,7.222187132,15.28888652,-8.066699388,15.53625683,-8.314069698,4.311479871,4.603392433,-0.2919125619,4.066112604,0.2453672674,3.999743641,3.924636689,0.07510695254,4.204628567,-0.2048849254,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.5750422914016091, ""yaw_moment_beta_coeff"": -0.04014613707610588}"
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s0p9_local_post_stall_Cl_r_s0p75,,local_audit_only,False,rejected_lateral_metrics_not_all_improved:final_psi_mae_deg,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s0p9+local_post_stall_Cl_r_s0p75,heldout,10.23357109,8.119018073,8.081417405,0.03760066833,2.114553021,2.796788314,-0.682235293,6.898168128,1.220849945,2.889249518,-0.7746964976,4,2,0.3576244956,0.3388509899,0.01877350567,0.2855181765,0.07210631902,0.5772478732,0.5871055795,-0.009857706292,0.6124369379,-0.03518906474,0.3834589668,0.3831664026,0.0002925641445,0.3265137476,0.05694521916,0.3299670955,0.3298521507,0.0001149447628,0.2818881716,0.04807892386,7.221826746,15.28888652,-8.067059773,15.53625683,-8.314430084,4.317740772,4.603392433,-0.2856516606,4.066112604,0.2516281687,4.139299326,3.924636689,0.2146626371,4.204628567,-0.06532924091,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.5750422914016091, ""yaw_moment_beta_coeff"": -0.03869107722999504}"
jp040local_L01_proposal_stage_9_stage9_post_local_yaw_beta_s0p85_local_post_stall_Cl_r_s0p75,,local_audit_only,False,rejected_lateral_metrics_not_all_improved:final_psi_mae_deg,False,0.04,jp040local_L01_proposal_stage_9_stage9_post_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_9_stage9_post_blend_post_stall_lift_dr,local_yaw_beta_s0p85+local_post_stall_Cl_r_s0p75,heldout,10.23767533,8.117161069,8.081417405,0.03574366354,2.12051426,2.796788314,-0.6762740538,6.898168128,1.21899294,2.889249518,-0.7687352584,4,2,0.3564901638,0.3388509899,0.01763917389,0.2855181765,0.07097198723,0.5765450108,0.5871055795,-0.01056056869,0.6124369379,-0.03589192713,0.383532726,0.3831664026,0.0003663234004,0.3265137476,0.05701897842,0.3300354193,0.3298521507,0.0001832686411,0.2818881716,0.04814724774,7.222375826,15.28888652,-8.066510694,15.53625683,-8.313881005,4.324002791,4.603392433,-0.2793896417,4.066112604,0.2578901877,4.273892509,3.924636689,0.3492558204,4.204628567,0.06926394245,"{""post_stall_drag_residual_coeff"": 0.04638060194305253, ""post_stall_lift_residual_coeff"": -0.04241034892042336, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.5750422914016091, ""yaw_moment_beta_coeff"": -0.037236017383884205}"
