candidate_id,selection_class,sweep_stage,split,score,longitudinal_score,lateral_score,parameter_count,lateral_parameter_count,dx_mae_m,dy_mae_m,altitude_loss_mae_m,sink_mae_m_s,roll_mae_deg,pitch_mae_deg,yaw_mae_deg,parameter_updates_json
joint_0234_transition_Cn_p_1.5,,transition_Cn_p,train,10.12634706,6.248948088,3.87739897,8,3,0.2805187027,0.6275674858,0.29876865,0.2195877646,23.23925985,6.282693497,9.83159224,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.1461483136170422}"
joint_0235_transition_Cn_p_0,,transition_Cn_p,train,10.16480553,6.214965647,3.949839886,7,2,0.2761918802,0.6340876025,0.298315214,0.2186016734,23.63215249,6.223491957,10.28538511,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25}"
joint_0236_transition_Cn_p_0.5,,transition_Cn_p,train,10.15498547,6.221936123,3.933049349,8,3,0.2770253367,0.634170778,0.2983877534,0.2187823757,23.51265666,6.241299655,10.15907217,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25, ""transition_yaw_moment_p_hat_coeff"": -0.048716104539014066}"
joint_0237_transition_Cn_p_0.75,,transition_Cn_p,train,10.15054898,6.225525834,3.925023149,8,3,0.2775020944,0.6342357245,0.2984224392,0.2188720305,23.45466882,6.249448873,10.09898446,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25, ""transition_yaw_moment_p_hat_coeff"": -0.0730741568085211}"
joint_0238_transition_Cn_p_1,,transition_Cn_p,train,10.14643776,6.229201473,3.917236289,8,3,0.2780257179,0.634316798,0.2984549951,0.2189609029,23.39778336,6.257150921,10.04090625,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25, ""transition_yaw_moment_p_hat_coeff"": -0.09743220907802813}"
joint_0239_transition_Cn_p_1.25,,transition_Cn_p,train,10.14252776,6.232844351,3.909683407,8,3,0.2785624816,0.6344145629,0.2984844866,0.2190487132,23.34192989,6.264448919,9.984823971,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25, ""transition_yaw_moment_p_hat_coeff"": -0.12179026134753516}"
joint_0240_transition_Cn_p_1.5,,transition_Cn_p,train,10.138907,6.236446767,3.902460237,8,3,0.2791120874,0.634529676,0.2985099634,0.2191351843,23.28701961,6.27138271,9.932567826,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25, ""transition_yaw_moment_p_hat_coeff"": -0.1461483136170422}"
joint_0241_transition_Cn_p_0,,transition_Cn_p,train,10.17263314,6.259959164,3.912673978,7,2,0.278334724,0.6260903729,0.299408784,0.2195844604,23.45010031,6.412589468,10.20936622,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0}"
joint_0242_transition_Cn_p_0.5,,transition_Cn_p,train,10.16332393,6.266934748,3.896389183,8,3,0.2791278939,0.6261974725,0.299475901,0.2197543203,23.3331065,6.433327241,10.08744665,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.048716104539014066}"
joint_0243_transition_Cn_p_0.75,,transition_Cn_p,train,10.15923246,6.27063916,3.888593301,8,3,0.2795998987,0.6262710127,0.2995088338,0.2198389435,23.27630384,6.443431148,10.02938316,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.0730741568085211}"
joint_0244_transition_Cn_p_1,,transition_Cn_p,train,10.1554227,6.274344117,3.881078579,8,3,0.2800902072,0.6263584973,0.2995404247,0.2199230848,23.22056974,6.453090391,9.974219908,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.09743220907802813}"
joint_0245_transition_Cn_p_1.25,,transition_Cn_p,train,10.15188441,6.278029232,3.873855177,8,3,0.2805943168,0.6264604986,0.299569864,0.2200065103,23.16584701,6.462342065,9.92220273,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.12179026134753516}"
joint_0246_transition_Cn_p_1.5,,transition_Cn_p,train,10.14860547,6.281759136,3.866846332,8,3,0.2811334896,0.6265776924,0.2995962694,0.2200889602,23.11206341,6.471223236,9.872031169,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.1461483136170422}"
joint_0247_transition_Cn_p_0,,transition_Cn_p,train,10.18078862,6.202545292,3.978243329,7,2,0.2751639055,0.6416972575,0.2979815145,0.2181044064,23.67998007,6.211089222,10.42051953,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -1.5}"
joint_0248_transition_Cn_p_0.5,,transition_Cn_p,train,10.17054307,6.20968144,3.960861625,8,3,0.2759082926,0.6416324885,0.2980800029,0.2183062288,23.5602179,6.229248202,10.28988286,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -1.5, ""transition_yaw_moment_p_hat_coeff"": -0.048716104539014066}"
joint_0249_transition_Cn_p_0.75,,transition_Cn_p,train,10.16600718,6.213421651,3.952585532,8,3,0.27635873,0.6416241302,0.2981278656,0.2184064381,23.50211195,6.23762623,10.22840645,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -1.5, ""transition_yaw_moment_p_hat_coeff"": -0.0730741568085211}"
joint_0250_transition_Cn_p_1,,transition_Cn_p,train,10.16172568,6.217177866,3.944547816,8,3,0.2768340661,0.6416321083,0.2981739829,0.21850592,23.44512262,6.245552546,10.16889243,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -1.5, ""transition_yaw_moment_p_hat_coeff"": -0.09743220907802813}"
joint_0251_transition_Cn_p_1.25,,transition_Cn_p,train,10.15765048,6.220907625,3.936742855,8,3,0.2773228031,0.6416567788,0.2982176393,0.2186044562,23.38918974,6.253067256,10.11131562,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -1.5, ""transition_yaw_moment_p_hat_coeff"": -0.12179026134753516}"
joint_0252_transition_Cn_p_1.5,,transition_Cn_p,train,10.15400053,6.224604775,3.929395758,8,3,0.2778246362,0.6416986027,0.2982580663,0.2187018144,23.33424102,6.260206247,10.059818,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -1.5, ""transition_yaw_moment_p_hat_coeff"": -0.1461483136170422}"
joint_0253_transition_Cn_p_0,,transition_Cn_p,train,10.18725159,6.246335556,3.940916034,7,2,0.2772998069,0.633632264,0.2990093745,0.2190411299,23.50023154,6.398467797,10.34085076,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25}"
joint_0254_transition_Cn_p_0.5,,transition_Cn_p,train,10.1776977,6.253486533,3.92421117,8,3,0.2780307141,0.633616107,0.29909989,0.2192313789,23.38294078,6.419046142,10.21674561,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25, ""transition_yaw_moment_p_hat_coeff"": -0.048716104539014066}"
joint_0255_transition_Cn_p_0.75,,transition_Cn_p,train,10.17350339,6.257296429,3.916206958,8,3,0.2784665278,0.6336289616,0.2991445141,0.2193261324,23.32601039,6.429423946,10.15755118,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25, ""transition_yaw_moment_p_hat_coeff"": -0.0730741568085211}"
joint_0256_transition_Cn_p_1,,transition_Cn_p,train,10.16952333,6.26109525,3.908428083,8,3,0.2789168099,0.6336561622,0.2991879875,0.2194204137,23.2701638,6.439351842,10.1002133,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25, ""transition_yaw_moment_p_hat_coeff"": -0.09743220907802813}"
joint_0257_transition_Cn_p_1.25,,transition_Cn_p,train,10.16574776,6.264878107,3.900869649,8,3,0.2793812066,0.6336981127,0.2992296552,0.2195140218,23.21534831,6.448867407,10.04470671,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25, ""transition_yaw_moment_p_hat_coeff"": -0.12179026134753516}"
joint_0258_transition_Cn_p_1.5,,transition_Cn_p,train,10.16226419,6.268737561,3.893526631,8,3,0.2798888642,0.6337553125,0.2992687966,0.2196067371,23.16150161,6.458006712,9.991014439,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25, ""transition_yaw_moment_p_hat_coeff"": -0.1461483136170422}"
joint_0259_transition_Cn_p_0,,transition_Cn_p,train,10.20298146,6.232740238,3.970241226,7,2,0.2763449425,0.6413505225,0.2985916317,0.2184870342,23.55006123,6.3845649,10.48522933,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -1.5}"
joint_0260_transition_Cn_p_0.5,,transition_Cn_p,train,10.1930961,6.240140832,3.952955269,8,3,0.2770222032,0.6412095131,0.2987070448,0.2186988392,23.43243438,6.405197233,10.35616275,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -1.5, ""transition_yaw_moment_p_hat_coeff"": -0.048716104539014066}"
joint_0261_transition_Cn_p_0.75,,transition_Cn_p,train,10.18869535,6.244026847,3.944668501,8,3,0.277419129,0.6411609333,0.2987640617,0.2188042867,23.37536309,6.415530355,10.29455105,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -1.5, ""transition_yaw_moment_p_hat_coeff"": -0.0730741568085211}"
joint_0262_transition_Cn_p_1,,transition_Cn_p,train,10.18454404,6.247932703,3.936611334,8,3,0.2778306352,0.6411271967,0.2988200158,0.2189092295,23.31939263,6.42571492,10.2348272,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -1.5, ""transition_yaw_moment_p_hat_coeff"": -0.09743220907802813}"
joint_0263_transition_Cn_p_1.25,,transition_Cn_p,train,10.18080551,6.251836197,3.928969317,8,3,0.2782599402,0.641108565,0.2988743757,0.219013496,23.26447243,6.435483047,10.18039646,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -1.5, ""transition_yaw_moment_p_hat_coeff"": -0.12179026134753516}"
joint_0264_transition_Cn_p_1.5,,transition_Cn_p,train,10.17742585,6.255814463,3.921611389,8,3,0.278731169,0.6411053714,0.2989265558,0.2191169017,23.21054691,6.444869172,10.12896978,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -1.5, ""transition_yaw_moment_p_hat_coeff"": -0.1461483136170422}"
joint_0265_post_stall_Cn_p_0,,post_stall_Cn_p,train,10.12634706,6.248948088,3.87739897,8,3,0.2805187027,0.6275674858,0.29876865,0.2195877646,23.23925985,6.282693497,9.83159224,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.1461483136170422}"
joint_0266_post_stall_Cn_p_0.5,,post_stall_Cn_p,train,10.11372792,6.254170648,3.859557277,9,4,0.2808435288,0.626524117,0.2989108406,0.2197553108,23.10917696,6.295487722,9.747300869,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.023733066950850472, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.1461483136170422}"
joint_0267_post_stall_Cn_p_0.75,,post_stall_Cn_p,train,10.10762832,6.256692126,3.850936189,9,4,0.2810068323,0.626015388,0.298978784,0.2198361609,23.04608708,6.301512094,9.707105261,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.035599600426275704, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.1461483136170422}"
joint_0268_post_stall_Cn_p_1,,post_stall_Cn_p,train,10.10166436,6.259155443,3.842508917,9,4,0.2811706297,0.6255152011,0.2990446733,0.2199151122,22.98426245,6.307299447,9.668158787,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.047466133901700944, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.1461483136170422}"
joint_0269_post_stall_Cn_p_1.25,,post_stall_Cn_p,train,10.09583285,6.261561806,3.834271041,9,4,0.2813348533,0.6250234834,0.2991085442,0.2199922016,22.92367676,6.312857436,9.630424253,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.05933266737712618, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.1461483136170422}"
joint_0270_post_stall_Cn_p_1.5,,post_stall_Cn_p,train,10.09013077,6.263912568,3.826218201,9,4,0.2814994433,0.6245401592,0.2991704347,0.2200674675,22.86430368,6.318194604,9.593865735,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.07119920085255141, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.1461483136170422}"
joint_0271_post_stall_Cn_p_0,,post_stall_Cn_p,train,10.12971827,6.245444201,3.884274073,8,3,0.2799193404,0.6273781786,0.298758967,0.2195124809,23.2941779,6.275968655,9.880539318,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.12179026134753516}"
joint_0272_post_stall_Cn_p_0.5,,post_stall_Cn_p,train,10.11686826,6.250795996,3.866072266,9,4,0.2802392338,0.626322655,0.298906579,0.2196840081,23.16207878,6.289369776,9.793276413,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.023733066950850472, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.12179026134753516}"
joint_0273_post_stall_Cn_p_0.75,,post_stall_Cn_p,train,10.11065813,6.253380084,3.85727805,9,4,0.2804001542,0.6258077755,0.2989772463,0.2197668221,23.09802629,6.2956763,9.751654449,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.035599600426275704, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.12179026134753516}"
joint_0274_post_stall_Cn_p_1,,post_stall_Cn_p,train,10.10458685,6.255904722,3.848682123,9,4,0.2805616129,0.6253013935,0.2990458641,0.2198477192,23.03526863,6.301732858,9.71131953,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.047466133901700944, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.12179026134753516}"
joint_0275_post_stall_Cn_p_1.25,,post_stall_Cn_p,train,10.09865113,6.258371143,3.840279987,9,4,0.2807235363,0.6248034427,0.2991124642,0.2199267356,22.97377885,6.307547974,9.672233771,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.05933266737712618, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.12179026134753516}"
