summary_section,fan_branch,W_layer,primitive_family,failure_label,evidence_role,accepted,row_count,minimum_margin_min_m,minimum_margin_mean_m,energy_residual_min_m,energy_residual_mean_m,energy_residual_max_m,archive_prepared_status,mission_evidence_ready_status,archive_chunk_index,archive_chunk_count
accepted_partial_feedback_margin_energy_summary,single_fan_branch,W0,recovery,,,,31,0.00273362695,0.0786420434054839,-0.5629948557853441,-0.3262987211142809,-0.1604153472831915,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
accepted_partial_feedback_margin_energy_summary,single_fan_branch,W1,energy_retaining_bank,,,,7,0.0559836342599999,0.0998702465485714,-0.306527471528216,-0.182512741518386,-0.1178799095390314,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
accepted_partial_feedback_margin_energy_summary,single_fan_branch,W1,lift_dwell_arc,,,,7,0.0559836342599999,0.0998702465485714,-0.306527471528216,-0.182512741518386,-0.1178799095390314,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
accepted_partial_feedback_margin_energy_summary,single_fan_branch,W1,mild_coordinated_turn_left,,,,7,0.0559836342599999,0.099334575484778,-0.3156709073297326,-0.1875784462508827,-0.1276328601932927,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
accepted_partial_feedback_margin_energy_summary,single_fan_branch,W1,mild_coordinated_turn_right,,,,7,0.0559836342599999,0.0998702465485714,-0.306527471528216,-0.182512741518386,-0.1178799095390314,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
accepted_partial_feedback_margin_energy_summary,single_fan_branch,W1,recovery,,,,32,0.00273362695,0.0765271059090625,-0.4725919605773629,-0.2003890589885079,-0.0430738746651346,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
weak_partial_feedback_margin_energy_summary,single_fan_branch,W0,energy_retaining_bank,primitive_entry_check_failed,,,129,0.00273362695,0.1074956361037984,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
weak_partial_feedback_margin_energy_summary,single_fan_branch,W0,glide,primitive_entry_check_failed,,,135,0.00273362695,0.1072773187912592,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
weak_partial_feedback_margin_energy_summary,single_fan_branch,W0,lift_dwell_arc,primitive_entry_check_failed,,,128,0.00273362695,0.1076823930545312,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
weak_partial_feedback_margin_energy_summary,single_fan_branch,W0,lift_entry,primitive_entry_check_failed,,,135,0.00273362695,0.1072773187912592,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
weak_partial_feedback_margin_energy_summary,single_fan_branch,W0,mild_coordinated_turn_left,primitive_entry_check_failed,,,128,0.00273362695,0.1076823930545312,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
weak_partial_feedback_margin_energy_summary,single_fan_branch,W0,mild_coordinated_turn_right,primitive_entry_check_failed,,,128,0.00273362695,0.1076823930545312,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
weak_partial_feedback_margin_energy_summary,single_fan_branch,W0,recovery,primitive_entry_check_failed,,,102,0.0048414781700001,0.1168208641919608,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
weak_partial_feedback_margin_energy_summary,single_fan_branch,W0,recovery,true_safety_violation,,,2,-0.0120701355816836,-0.0063025210883731,-0.4210645849511931,-0.4131325793494258,-0.4052005737476585,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
weak_partial_feedback_margin_energy_summary,single_fan_branch,W1,energy_retaining_bank,primitive_entry_check_failed,,,129,0.00273362695,0.1074956361037984,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
weak_partial_feedback_margin_energy_summary,single_fan_branch,W1,glide,primitive_entry_check_failed,,,135,0.00273362695,0.1072773187912592,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
weak_partial_feedback_margin_energy_summary,single_fan_branch,W1,lift_dwell_arc,primitive_entry_check_failed,,,128,0.00273362695,0.1076823930545312,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
weak_partial_feedback_margin_energy_summary,single_fan_branch,W1,lift_entry,primitive_entry_check_failed,,,135,0.00273362695,0.1072773187912592,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
weak_partial_feedback_margin_energy_summary,single_fan_branch,W1,mild_coordinated_turn_left,primitive_entry_check_failed,,,128,0.00273362695,0.1076823930545312,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
weak_partial_feedback_margin_energy_summary,single_fan_branch,W1,mild_coordinated_turn_right,primitive_entry_check_failed,,,128,0.00273362695,0.1076823930545312,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
weak_partial_feedback_margin_energy_summary,single_fan_branch,W1,recovery,primitive_entry_check_failed,,,102,0.0048414781700001,0.1168208641919608,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
weak_partial_feedback_margin_energy_summary,single_fan_branch,W1,recovery,true_safety_violation,,,1,-0.002307436153053,-0.002307436153053,-0.4055882554700059,-0.4055882554700059,-0.4055882554700059,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
readiness_status,all,"W0,W1",all,,,,5000,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,1,96
row_count_by_branch_layer,single_fan_branch,W0,,,,,2500,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
row_count_by_branch_layer,single_fan_branch,W1,,,,,2500,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
non_dry_w1_measured_updraft_by_branch,single_fan_branch,W1,,,,,2500,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
accepted_partial_feedback_by_branch_layer_primitive,single_fan_branch,W0,energy_retaining_bank,,,,3,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
accepted_partial_feedback_by_branch_layer_primitive,single_fan_branch,W0,lift_dwell_arc,,,,3,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
accepted_partial_feedback_by_branch_layer_primitive,single_fan_branch,W0,mild_coordinated_turn_left,,,,3,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
accepted_partial_feedback_by_branch_layer_primitive,single_fan_branch,W0,mild_coordinated_turn_right,,,,3,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
accepted_partial_feedback_by_branch_layer_primitive,single_fan_branch,W0,recovery,,,,28,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
accepted_partial_feedback_by_branch_layer_primitive,single_fan_branch,W1,energy_retaining_bank,,,,3,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
accepted_partial_feedback_by_branch_layer_primitive,single_fan_branch,W1,lift_dwell_arc,,,,3,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
accepted_partial_feedback_by_branch_layer_primitive,single_fan_branch,W1,mild_coordinated_turn_left,,,,3,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
accepted_partial_feedback_by_branch_layer_primitive,single_fan_branch,W1,mild_coordinated_turn_right,,,,3,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
accepted_partial_feedback_by_branch_layer_primitive,single_fan_branch,W1,recovery,,,,29,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,energy_retaining_bank,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,100,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,energy_retaining_bank,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,223,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,energy_retaining_bank,primitive_entry_check_failed,partial_feedback,,250,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,energy_retaining_bank,true_safety_violation,ablation_diagnostic,,133,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,glide,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,100,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,glide,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,223,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,glide,primitive_entry_check_failed,partial_feedback,,258,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,glide,true_safety_violation,ablation_diagnostic,,135,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,lift_dwell_arc,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,100,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,lift_dwell_arc,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,223,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,lift_dwell_arc,primitive_entry_check_failed,partial_feedback,,252,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,lift_dwell_arc,true_safety_violation,ablation_diagnostic,,135,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,lift_entry,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,100,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,lift_entry,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,223,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,lift_entry,primitive_entry_check_failed,partial_feedback,,258,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,lift_entry,true_safety_violation,ablation_diagnostic,,135,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,mild_coordinated_turn_left,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,100,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,mild_coordinated_turn_left,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,223,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,mild_coordinated_turn_left,primitive_entry_check_failed,partial_feedback,,252,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,mild_coordinated_turn_left,true_safety_violation,ablation_diagnostic,,135,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,mild_coordinated_turn_right,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,100,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,mild_coordinated_turn_right,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,223,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,mild_coordinated_turn_right,primitive_entry_check_failed,partial_feedback,,250,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,mild_coordinated_turn_right,true_safety_violation,ablation_diagnostic,,133,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,recovery,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,100,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,recovery,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,220,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,recovery,primitive_entry_check_failed,partial_feedback,,198,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,recovery,true_safety_violation,ablation_diagnostic,,136,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
rejection_failure_counts_by_branch_primitive,single_fan_branch,,recovery,true_safety_violation,partial_feedback,,1,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
accepted_partial_feedback_margin_energy_summary,single_fan_branch,W0,energy_retaining_bank,,,,3,0.1001724778199999,0.1263946825266667,-0.3948991639633248,-0.3204481455031309,-0.2599805371914292,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,2,96
