environment_block_id,library_size_case_id,policy_id,history_length,launch_speed_bin_id,source_validation_run_count,source_validation_run_labels,launch_count,launch_speed_bin_min_m_s,launch_speed_bin_max_m_s,launch_speed_bin_label,start_energy_feasibility_threshold_m_s,start_energy_group_basis,mission_success_count,mission_success_rate,safe_success_count,safe_success_rate,full_safe_success_count,full_safe_success_rate,front_wall_terminal_success_count,front_wall_terminal_success_rate,wrong_wall_exit_count,wrong_wall_exit_rate,expected_low_energy_dry_air_sink_count,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_count,claim_bearing_episode_rate,no_viable_primitive_count,no_viable_primitive_rate,hard_failure_count,hard_failure_rate,floor_or_ceiling_violation_count,floor_or_ceiling_violation_rate,physical_hard_failure_count,physical_hard_failure_rate,physical_floor_or_ceiling_violation_count,physical_floor_or_ceiling_violation_rate,terminal_useful_count,terminal_useful_rate,lift_capture_count,lift_capture_rate,memory_changed_selection_count,memory_changed_selection_rate,exploration_changed_selection_count,exploration_changed_selection_rate,mean_initial_launch_speed_m_s,min_initial_launch_speed_m_s,max_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_episode_flight_time_s,mean_lift_dwell_time_s,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_net_specific_energy_delta_m,mean_gross_specific_energy_loss_m
r11_l4_local_fan_position_uncertainty,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,8,0.25806451612903225,9,0.2903225806451613,0,0.0,8,0.25806451612903225,3,0.0967741935483871,14,0.45161290322580644,17,0.5483870967741935,6,0.1935483870967742,2,0.06451612903225806,0,0.0,16,0.5161290322580645,14,0.45161290322580644,9,0.2903225806451613,31,1.0,2,0.06451612903225806,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,22.107217810545883,0.0,1.2561290322580645,1.065806451612903,1.4489341601014987,1.0489341601014983,3.051655483640152,0.007518357171132841,0.8421089360080605,-1.2081654775615365,1.2156838347326693
r11_l4_local_fan_position_uncertainty,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,22,0.55,30,0.75,0,0.0,22,0.55,10,0.25,0,0.0,40,1.0,2,0.05,8,0.2,6,0.15,8,0.2,6,0.15,30,0.75,40,1.0,1,0.025,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,44.39717178859267,123.42281983632171,1.296,1.137,1.8527985291759925,1.4527985291759926,8.390793634074274,0.0008671855505309325,0.9484291042486707,-1.251904974712272,1.2527721602628028
r11_l5_active_fan_count_uncertainty,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,26,0.7027027027027027,31,0.8378378378378378,0,0.0,26,0.7027027027027027,5,0.13513513513513514,0,0.0,37,1.0,2,0.05405405405405406,4,0.10810810810810811,4,0.10810810810810811,4,0.10810810810810811,4,0.10810810810810811,31,0.8378378378378378,27,0.7297297297297297,0,0.0,0,0.0,6.506391804796202,6.028526570094748,6.979864483039106,71.48800847182127,122.5167952511256,1.0059459459459459,0.5086486486486487,2.3921147197383235,1.9921147197383238,13.311233470794985,0.0023683570761628948,0.37459732495716797,-1.3284032200632334,1.3307715771393962
r11_l5_active_fan_count_uncertainty,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,3,0.0967741935483871,4,0.12903225806451613,0,0.0,3,0.0967741935483871,1,0.03225806451612903,23,0.7419354838709677,8,0.25806451612903225,4,0.12903225806451613,0,0.0,0,0.0,23,0.7419354838709677,23,0.7419354838709677,4,0.12903225806451613,21,0.6774193548387096,1,0.03225806451612903,0,0.0,4.545967336221253,4.1060983395932,4.9393583014014855,7.057119561551384,0.0,1.1238709677419354,0.5470967741935484,1.5257892919860883,1.1257892919860886,1.0564941801232635,0.0013652117668449613,0.3911340501804111,-1.1313103456769462,1.1326755574437912
r11_l5_active_fan_count_uncertainty,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,41,0.7884615384615384,46,0.8846153846153846,0,0.0,41,0.7884615384615384,5,0.09615384615384616,0,0.0,52,1.0,2,0.038461538461538464,4,0.07692307692307693,4,0.07692307692307693,4,0.07692307692307693,4,0.07692307692307693,46,0.8846153846153846,39,0.75,4,0.07692307692307693,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,87.38575766261194,123.78492140043684,0.8600000000000001,0.39384615384615385,3.05901416824503,2.6590141682450295,15.748089134342973,0.0005138426772862482,0.32290240153195077,-1.4387171798619083,1.4392310225391944
r11_l5_active_fan_count_uncertainty,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,16,0.4,21,0.525,0,0.0,16,0.4,7,0.175,0,0.0,40,1.0,2,0.05,17,0.425,15,0.375,17,0.425,15,0.375,21,0.525,30,0.75,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,0.5263384515531776,-50.0,1.1965,0.5800000000000001,1.8044144145142738,1.4044144145142736,5.66901436558579,0.0015384520960210549,0.4597314802180422,-1.3002890893739907,1.3018275414700118
r11_l6_environment_only_full_uncertainty,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,26,0.7027027027027027,31,0.8378378378378378,0,0.0,26,0.7027027027027027,5,0.13513513513513514,0,0.0,37,1.0,2,0.05405405405405406,4,0.10810810810810811,4,0.10810810810810811,4,0.10810810810810811,4,0.10810810810810811,31,0.8378378378378378,29,0.7837837837837838,0,0.0,0,0.0,6.506391804796202,6.028526570094748,6.979864483039106,71.8218384218379,123.04576957520086,1.0043243243243243,0.49405405405405406,2.4210240346582057,2.0210240346582053,13.442271185795866,0.0007201139544503433,0.37761336953533975,-1.2994939051433516,1.300214019097802
r11_l6_environment_only_full_uncertainty,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,3,0.0967741935483871,4,0.12903225806451613,0,0.0,3,0.0967741935483871,1,0.03225806451612903,22,0.7096774193548387,9,0.2903225806451613,5,0.16129032258064516,0,0.0,0,0.0,22,0.7096774193548387,22,0.7096774193548387,4,0.12903225806451613,22,0.7096774193548387,0,0.0,0,0.0,4.545967336221253,4.1060983395932,4.9393583014014855,5.384792402015979,0.0,1.1290322580645165,0.5258064516129033,1.513608717668087,1.1136087176680873,0.9876181485554507,0.0055413384481034,0.40812476065570075,-1.1434909199949477,1.149032258443051
r11_l6_environment_only_full_uncertainty,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,41,0.7884615384615384,45,0.8653846153846154,0,0.0,41,0.7884615384615384,4,0.07692307692307693,0,0.0,52,1.0,2,0.038461538461538464,5,0.09615384615384616,5,0.09615384615384616,5,0.09615384615384616,5,0.09615384615384616,45,0.8653846153846154,38,0.7307692307692307,3,0.057692307692307696,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,86.16827551442974,123.42347020190795,0.866153846153846,0.38769230769230767,3.0722470808885993,2.6722470808886,15.76923076923077,0.00022219491567735192,0.2902994923939975,-1.4254842672183374,1.4257064621340148
r11_l6_environment_only_full_uncertainty,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,15,0.375,21,0.525,0,0.0,15,0.375,8,0.2,0,0.0,40,1.0,2,0.05,17,0.425,15,0.375,17,0.425,15,0.375,21,0.525,31,0.775,2,0.05,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,-4.325224788445548,-50.0,1.1925000000000001,0.587,1.7804222659049198,1.38042226590492,5.1001865045887005,0.00420273258175575,0.4485183123147781,-1.3242812379833446,1.3284839705651001
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,23,0.6216216216216216,28,0.7567567567567568,0,0.0,23,0.6216216216216216,5,0.13513513513513514,0,0.0,37,1.0,2,0.05405405405405406,7,0.1891891891891892,6,0.16216216216216217,7,0.1891891891891892,6,0.16216216216216217,28,0.7567567567567568,26,0.7027027027027027,0,0.0,0,0.0,6.506391804796202,6.028526570094748,6.979864483039106,52.4073019568599,120.07173085054336,1.0659459459459462,0.4302702702702703,2.312694132259772,1.912694132259772,11.699213513051044,0.00365308949275064,0.37992216418871266,-1.407823807541785,1.411476897034536
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03225806451612903,25,0.8064516129032258,6,0.1935483870967742,4,0.12903225806451613,2,0.06451612903225806,0,0.0,27,0.8709677419354839,25,0.8064516129032258,0,0.0,18,0.5806451612903226,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,-11.612903225806452,0.0,1.1419354838709677,0.44580645161290317,1.436745190735904,1.0367451907359038,0.0,0.0013990074410211225,0.4706037714975396,-1.2203544469271312,1.2217534543681523
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,37,0.7115384615384616,41,0.7884615384615384,0,0.0,37,0.7115384615384616,5,0.09615384615384616,0,0.0,52,1.0,4,0.07692307692307693,7,0.1346153846153846,6,0.11538461538461539,7,0.1346153846153846,6,0.11538461538461539,41,0.7884615384615384,32,0.6153846153846154,3,0.057692307692307696,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,68.56013701451434,120.00532720367846,0.8546153846153844,0.2426923076923077,3.0020650745570716,2.6020650745570717,14.109049935769248,0.006696237724738253,0.21041681664561465,-1.4956662735498658,1.5023625112746044
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,10,0.25,14,0.35,0,0.0,10,0.25,4,0.1,0,0.0,40,1.0,9,0.225,17,0.425,16,0.4,17,0.425,16,0.4,14,0.35,28,0.7,1,0.025,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,-24.039953732390927,-50.0,1.172,0.4050000000000001,1.7236957720793569,1.3236957720793572,3.710501374421681,0.000633600279773065,0.3173371609653798,-1.3810077318089076,1.3816413320886807
r11_l0_dry_air_fixed,balanced_cluster,open_loop_zero_command_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,23,0.6216216216216216,29,0.7837837837837838,0,0.0,23,0.6216216216216216,6,0.16216216216216217,0,0.0,0,0.0,3,0.08108108108108109,5,0.13513513513513514,5,0.13513513513513514,5,0.13513513513513514,5,0.13513513513513514,29,0.7837837837837838,0,0.0,0,0.0,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,48.74479493462222,117.51040393374149,1.018918918918919,0.0,2.329116203267465,1.9291162032674656,11.447497637324915,0.0,0.0,-1.3914017365340918,1.3914017365340918
r11_l0_dry_air_fixed,balanced_cluster,open_loop_zero_command_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,37,0.7115384615384616,43,0.8269230769230769,0,0.0,37,0.7115384615384616,6,0.11538461538461539,0,0.0,0,0.0,4,0.07692307692307693,5,0.09615384615384616,5,0.09615384615384616,5,0.09615384615384616,5,0.09615384615384616,43,0.8269230769230769,0,0.0,0,0.0,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,66.84106406178569,120.0,0.871153846153846,0.0,3.031362561626091,2.6313625616260916,14.148756369477997,0.0,0.0,-1.466368786480846,1.466368786480846
r11_l0_dry_air_fixed,balanced_cluster,open_loop_zero_command_baseline,0,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.7741935483870968,0,0.0,7,0.22580645161290322,0,0.0,0,0.0,24,0.7741935483870968,24,0.7741935483870968,0,0.0,0,0.0,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,-9.03225806451613,0.0,1.043225806451613,0.0,1.433755296315747,1.0337552963157475,0.0,0.0,0.0,-1.2233443413472878,1.2233443413472878
r11_l0_dry_air_fixed,balanced_cluster,open_loop_zero_command_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,5,0.125,10,0.25,0,0.0,5,0.125,5,0.125,0,0.0,0,0.0,5,0.125,25,0.625,25,0.625,25,0.625,25,0.625,10,0.25,0,0.0,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,-59.56636822202431,-100.0,1.1329999999999998,0.0,1.6994121864420433,1.2994121864420434,1.6836317779756942,0.0,0.0,-1.4052913174462212,1.4052913174462212
r11_l1_single_fan_fixed_nominal,balanced_cluster,open_loop_zero_command_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,27,0.7297297297297297,35,0.9459459459459459,0,0.0,27,0.7297297297297297,8,0.21621621621621623,0,0.0,0,0.0,0,0.0,2,0.05405405405405406,2,0.05405405405405406,2,0.05405405405405406,2,0.05405405405405406,35,0.9459459459459459,36,0.972972972972973,0,0.0,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,79.89378827835291,131.22031981231785,1.0843243243243241,0.43459459459459454,2.4950909832124974,2.0950909832124975,14.113081808099693,9.848286295929729e-06,0.3855080042264101,-1.2254269565890599,1.2254368048753557
r11_l1_single_fan_fixed_nominal,balanced_cluster,open_loop_zero_command_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,41,0.7884615384615384,49,0.9423076923076923,0,0.0,41,0.7884615384615384,8,0.15384615384615385,0,0.0,0,0.0,0,0.0,3,0.057692307692307696,3,0.057692307692307696,3,0.057692307692307696,3,0.057692307692307696,49,0.9423076923076923,52,1.0,0,0.0,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,88.27454105258244,127.45328389750811,0.927307692307692,0.3819230769230769,3.1610846766742733,2.7610846766742734,15.76923076923077,0.0,0.3074215179352648,-1.3366466714326632,1.3366466714326632
r11_l1_single_fan_fixed_nominal,balanced_cluster,open_loop_zero_command_baseline,0,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,0.9032258064516129,0,0.0,3,0.0967741935483871,0,0.0,0,0.0,28,0.9032258064516129,28,0.9032258064516129,0,0.0,30,0.967741935483871,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,-3.870967741935484,0.0,1.3896774193548393,0.8135483870967741,1.1260538657694246,0.7260538657694249,0.0,0.0016081339441257,0.8949852181942977,-1.5310457718936104,1.532653905837736
r11_l1_single_fan_fixed_nominal,balanced_cluster,open_loop_zero_command_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,15,0.375,21,0.525,0,0.0,15,0.375,6,0.15,0,0.0,0,0.0,4,0.1,15,0.375,15,0.375,15,0.375,15,0.375,21,0.525,39,0.975,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,-0.42549146089357637,-50.0,1.3165,0.662,1.6017884210430835,1.2017884210430834,5.651660585648785,0.00049194624126002,0.60577888544526,-1.5029150828451807,1.503407029086441
r11_l2_four_fan_fixed_nominal,balanced_cluster,open_loop_zero_command_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,29,0.7837837837837838,36,0.972972972972973,0,0.0,29,0.7837837837837838,8,0.21621621621621623,0,0.0,0,0.0,0,0.0,1,0.02702702702702703,0,0.0,1,0.02702702702702703,0,0.0,36,0.972972972972973,37,1.0,0,0.0,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,98.61354509055722,138.81027337303487,1.1713513513513512,1.1416216216216217,2.6088701313473153,2.2088701313473154,15.419999137663433,0.0,0.7962473597778217,-1.111647808454242,1.111647808454242
r11_l2_four_fan_fixed_nominal,balanced_cluster,open_loop_zero_command_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,37,0.7115384615384616,47,0.9038461538461539,0,0.0,37,0.7115384615384616,13,0.25,0,0.0,0,0.0,1,0.019230769230769232,4,0.07692307692307693,1,0.019230769230769232,4,0.07692307692307693,1,0.019230769230769232,47,0.9038461538461539,52,1.0,0,0.0,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,81.0522811355153,135.42099968773022,1.044230769230769,1.0223076923076924,3.2880602563927095,2.8880602563927105,14.23076923076923,0.0,0.7294494820559538,-1.2096710917142273,1.2096710917142273
r11_l2_four_fan_fixed_nominal,balanced_cluster,open_loop_zero_command_baseline,0,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,11,0.3548387096774194,13,0.41935483870967744,0,0.0,11,0.3548387096774194,2,0.06451612903225806,12,0.3870967741935484,0,0.0,6,0.1935483870967742,0,0.0,0,0.0,12,0.3870967741935484,12,0.3870967741935484,13,0.41935483870967744,31,1.0,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,41.53860456487892,0.0,1.3735483870967744,1.3193548387096774,1.4681438567302094,1.0681438567302095,4.826932444837751,0.002514340543784213,1.1560539083618606,-1.1889557809328257,1.1914701214766101
r11_l2_four_fan_fixed_nominal,balanced_cluster,open_loop_zero_command_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,24,0.6,32,0.8,0,0.0,24,0.6,10,0.25,0,0.0,0,0.0,0,0.0,8,0.2,6,0.15,8,0.2,6,0.15,32,0.8,40,1.0,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,57.29860672994005,138.51940287618038,1.328,1.294,2.0122917826389894,1.6122917826389895,10.02698480765023,0.00023585790074022,1.1112758194548444,-1.092411721249275,1.0926475791500152
r11_l3_fan_parameter_uncertainty,balanced_cluster,open_loop_zero_command_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,37,0.7115384615384616,44,0.8461538461538461,0,0.0,37,0.7115384615384616,12,0.23076923076923078,0,0.0,0,0.0,1,0.019230769230769232,7,0.1346153846153846,2,0.038461538461538464,7,0.1346153846153846,2,0.038461538461538464,44,0.8461538461538461,52,1.0,0,0.0,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,76.87782058989096,132.77304222392652,1.0607692307692307,0.9469230769230769,3.221404965121351,2.821404965121351,14.136067546998886,0.00011091382807491345,0.8102841468414064,-1.2763263829855858,1.2764372968136608
r11_l3_fan_parameter_uncertainty,balanced_cluster,open_loop_zero_command_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,25,0.6756756756756757,30,0.8108108108108109,0,0.0,25,0.6756756756756757,10,0.2702702702702703,0,0.0,0,0.0,0,0.0,7,0.1891891891891892,2,0.05405405405405406,7,0.1891891891891892,2,0.05405405405405406,30,0.8108108108108109,37,1.0,0,0.0,0,0.0,6.506391804796202,6.028526570094748,6.979864483039106,67.50423778499209,130.62849283584652,1.2129729729729732,1.0929729729729727,2.45281564967286,2.052815649672861,12.45322815667155,0.004263446030096814,0.8935725028820575,-1.267702290128697,1.2719657361587937
r11_l3_fan_parameter_uncertainty,balanced_cluster,open_loop_zero_command_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,13,0.325,23,0.575,0,0.0,13,0.325,16,0.4,0,0.0,0,0.0,3,0.075,14,0.35,8,0.2,14,0.35,8,0.2,23,0.575,40,1.0,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,-5.363478945562364,-50.0,1.4535,1.2845,1.7332838264672923,1.3332838264672924,4.665091665877503,0.003126900181733217,1.296157418356063,-1.3714196774209721,1.3745465776027053
r11_l3_fan_parameter_uncertainty,balanced_cluster,open_loop_zero_command_baseline,0,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,4,0.12903225806451613,6,0.1935483870967742,0,0.0,4,0.12903225806451613,2,0.06451612903225806,14,0.45161290322580644,0,0.0,11,0.3548387096774194,0,0.0,0,0.0,14,0.45161290322580644,14,0.45161290322580644,6,0.1935483870967742,31,1.0,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,2.3822724526560837,0.0,1.3393548387096774,1.1483870967741934,1.2345100878036472,0.8345100878036474,1.9109800014494784,0.0028802651278809067,0.9564798145315316,-1.4225895498593877,1.4254698149872684
r11_l4_local_fan_position_uncertainty,balanced_cluster,open_loop_zero_command_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,24,0.6486486486486487,30,0.8108108108108109,0,0.0,24,0.6486486486486487,10,0.2702702702702703,0,0.0,0,0.0,1,0.02702702702702703,6,0.16216216216216217,2,0.05405405405405406,6,0.16216216216216217,2,0.05405405405405406,30,0.8108108108108109,37,1.0,0,0.0,0,0.0,6.506391804796202,6.028526570094748,6.979864483039106,62.686380877618625,127.83526236462552,1.2335135135135138,1.0702702702702704,2.3675837060705427,1.967583706070542,12.105468786996237,0.0009690254032976487,0.8296172137040315,-1.3529342337310153,1.353903259134313
r11_l4_local_fan_position_uncertainty,balanced_cluster,open_loop_zero_command_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,40,0.7692307692307693,47,0.9038461538461539,0,0.0,40,0.7692307692307693,9,0.17307692307692307,0,0.0,0,0.0,1,0.019230769230769232,4,0.07692307692307693,1,0.019230769230769232,4,0.07692307692307693,1,0.019230769230769232,47,0.9038461538461539,52,1.0,0,0.0,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,91.30816156599998,132.84975562741533,1.056153846153846,0.9342307692307693,3.2235933331233784,2.8235933331233776,15.284229940069158,0.00042966932366082306,0.8170344229007495,-1.2741380149835588,1.2745676843072196
r11_l4_local_fan_position_uncertainty,balanced_cluster,open_loop_zero_command_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,11,0.275,20,0.5,0,0.0,11,0.275,14,0.35,0,0.0,0,0.0,3,0.075,17,0.425,11,0.275,17,0.425,11,0.275,20,0.5,40,1.0,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,-18.415309760029206,-50.0,1.4380000000000002,1.2765,1.675734010003487,1.275734010003487,4.111123074198312,0.0007026435987230351,1.2281278779926441,-1.4289694938847775,1.4296721374835004
