environment_block_id,library_size_case_id,policy_id,history_length,launch_speed_bin_id,source_validation_run_count,source_validation_run_labels,launch_count,launch_speed_bin_min_m_s,launch_speed_bin_max_m_s,launch_speed_bin_label,start_energy_feasibility_threshold_m_s,start_energy_group_basis,mission_success_count,mission_success_rate,safe_success_count,safe_success_rate,full_safe_success_count,full_safe_success_rate,front_wall_terminal_success_count,front_wall_terminal_success_rate,wrong_wall_exit_count,wrong_wall_exit_rate,expected_low_energy_dry_air_sink_count,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_count,claim_bearing_episode_rate,no_viable_primitive_count,no_viable_primitive_rate,hard_failure_count,hard_failure_rate,floor_or_ceiling_violation_count,floor_or_ceiling_violation_rate,physical_hard_failure_count,physical_hard_failure_rate,physical_floor_or_ceiling_violation_count,physical_floor_or_ceiling_violation_rate,terminal_useful_count,terminal_useful_rate,lift_capture_count,lift_capture_rate,memory_changed_selection_count,memory_changed_selection_rate,exploration_changed_selection_count,exploration_changed_selection_rate,mean_initial_launch_speed_m_s,min_initial_launch_speed_m_s,max_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_episode_flight_time_s,mean_lift_dwell_time_s,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_net_specific_energy_delta_m,mean_gross_specific_energy_loss_m
r11_l0_dry_air_fixed,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,12,0.7058823529411765,13,0.7647058823529411,0,0.0,12,0.7058823529411765,1,0.058823529411764705,0,0.0,17,1.0,2,0.11764705882352941,2,0.11764705882352941,2,0.11764705882352941,2,0.11764705882352941,2,0.11764705882352941,13,0.7647058823529411,0,0.0,0,0.0,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,64.8056323953441,119.25457413325654,0.9376470588235294,0.0,2.447375611673471,2.047375611673471,13.629161807108803,0.0,0.0,-1.3377531262825808,1.3377531262825808
r11_l0_dry_air_fixed,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.6470588235294118,6,0.35294117647058826,6,0.35294117647058826,0,0.0,0,0.0,11,0.6470588235294118,11,0.6470588235294118,0,0.0,0,0.0,1,0.058823529411764705,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,-14.117647058823529,0.0,1.016470588235294,0.0,1.5791998856139733,1.1791998856139736,0.0,0.0,0.0,-1.1192706338260956,1.1192706338260956
r11_l0_dry_air_fixed,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,6,0.3157894736842105,7,0.3684210526315789,0,0.0,6,0.3157894736842105,1,0.05263157894736842,0,0.0,19,1.0,2,0.10526315789473684,10,0.5263157894736842,10,0.5263157894736842,10,0.5263157894736842,10,0.5263157894736842,7,0.3684210526315789,0,0.0,2,0.10526315789473684,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,-23.634956470147063,-100.0,1.0873684210526318,0.0,1.7463570594402262,1.346357059440226,4.2597803719581995,0.0,0.0,-1.3557114708440243,1.3557114708440243
r11_l1_single_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,23,0.8518518518518519,24,0.8888888888888888,0,0.0,23,0.8518518518518519,1,0.037037037037037035,0,0.0,27,1.0,1,0.037037037037037035,2,0.07407407407407407,2,0.07407407407407407,2,0.07407407407407407,2,0.07407407407407407,24,0.8888888888888888,27,1.0,4,0.14814814814814814,0,0.0,7.616733485403876,7.025729538848876,8.034078728789705,98.45883962718095,128.5155829326355,0.8488888888888887,0.33925925925925926,3.229367745155133,2.8293677451551327,17.037037037037038,0.00036484956293095553,0.2837416673651851,-1.326843271730345,1.327208121293276
r11_l1_single_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,16,0.9411764705882353,16,0.9411764705882353,0,0.0,16,0.9411764705882353,0,0.0,0,0.0,17,1.0,1,0.058823529411764705,0,0.0,0,0.0,0,0.0,0,0.0,16,0.9411764705882353,17,1.0,1,0.058823529411764705,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,120.62021774106498,131.8400539173765,1.0223529411764705,0.4294117647058823,2.5834938957488567,2.1834938957488568,18.411840172665976,0.0,0.4209454234176496,-1.2016348422071954,1.2016348422071954
r11_l1_single_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,2,0.11764705882352941,2,0.11764705882352941,0,0.0,2,0.11764705882352941,0,0.0,11,0.6470588235294118,6,0.35294117647058826,4,0.23529411764705882,0,0.0,0,0.0,11,0.6470588235294118,11,0.6470588235294118,2,0.11764705882352941,17,1.0,2,0.11764705882352941,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,6.89265196273645,0.0,1.203529411764706,0.5964705882352942,1.5752348855713978,1.1752348855713977,1.5881913401538312,0.0034336812135743293,0.5680733208224376,-1.1232356338686709,1.126669315082245
r11_l1_single_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,11,0.5789473684210527,12,0.631578947368421,0,0.0,11,0.5789473684210527,1,0.05263157894736842,0,0.0,19,1.0,1,0.05263157894736842,6,0.3157894736842105,6,0.3157894736842105,6,0.3157894736842105,6,0.3157894736842105,12,0.631578947368421,18,0.9473684210526315,1,0.05263157894736842,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,36.16438697038918,116.18793626129543,1.225263157894737,0.5421052631578946,1.6974902969953733,1.2974902969953732,8.008451897915643,0.003407018295735468,0.43883453492294733,-1.404578233288877,1.4079852515846125
r11_l2_four_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,25,0.9259259259259259,27,1.0,0,0.0,25,0.9259259259259259,2,0.07407407407407407,0,0.0,27,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,1.0,27,1.0,4,0.14814814814814814,0,0.0,7.616733485403875,7.025729538848876,8.034078728789705,123.27166714582653,137.11804488953416,0.8777777777777777,0.8555555555555556,3.456441419348118,3.0564414193481175,18.51851851851852,0.0,0.6395337910492246,-1.0997695975373598,1.0997695975373598
r11_l2_four_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,16,0.9411764705882353,17,1.0,0,0.0,16,0.9411764705882353,1,0.058823529411764705,0,0.0,17,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,1.0,17,1.0,1,0.058823529411764705,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,128.90549679365867,139.87993499616425,1.0941176470588236,1.0647058823529412,2.7837217663753284,2.383721766375328,18.743212443474988,0.0,0.7660431835784757,-1.0014069715807234,1.0014069715807234
r11_l2_four_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,8,0.47058823529411764,8,0.47058823529411764,0,0.0,8,0.47058823529411764,0,0.0,9,0.5294117647058824,8,0.47058823529411764,0,0.0,0,0.0,0,0.0,9,0.5294117647058824,9,0.5294117647058824,8,0.47058823529411764,17,1.0,2,0.11764705882352941,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,68.58925817990223,0.0,1.2317647058823529,1.1752941176470588,1.7214202214688898,1.32142022146889,7.1614573213339785,0.002180568373834482,0.953175843910727,-0.9770502979711786,0.9792308663450131
r11_l2_four_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,13,0.6842105263157895,17,0.8947368421052632,0,0.0,13,0.6842105263157895,4,0.21052631578947367,0,0.0,19,1.0,0,0.0,2,0.10526315789473684,2,0.10526315789473684,2,0.10526315789473684,2,0.10526315789473684,17,0.8947368421052632,19,1.0,1,0.05263157894736842,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,78.33885856295598,141.00446525868188,1.2210526315789474,1.193684210526316,2.136206259616916,1.7362062596169157,12.18725320683484,0.0004323414328608895,1.0318049589249414,-0.9658622706673343,0.9662946121001953
r11_l3_fan_parameter_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,25,0.9259259259259259,27,1.0,0,0.0,25,0.9259259259259259,2,0.07407407407407407,0,0.0,27,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,1.0,27,1.0,5,0.18518518518518517,0,0.0,7.616733485403874,7.025729538848876,8.034078728789705,122.31657040664298,133.03910689921227,0.8866666666666665,0.7548148148148148,3.37120002763615,2.971200027636149,18.51851851851852,0.005629352769551656,0.6164480613365102,-1.1850109892493288,1.1906403420188805
r11_l3_fan_parameter_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,15,0.8823529411764706,15,0.8823529411764706,0,0.0,15,0.8823529411764706,1,0.058823529411764705,0,0.0,17,1.0,1,0.058823529411764705,1,0.058823529411764705,0,0.0,1,0.058823529411764705,0,0.0,15,0.8823529411764706,17,1.0,4,0.23529411764705882,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,113.73253169622933,134.84420262392192,1.0447058823529412,0.9282352941176472,2.670894558711505,2.2708945587115053,17.311256093803088,0.004016274796145423,0.7029811738656867,-1.1142341792445474,1.1182504540406928
r11_l3_fan_parameter_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,4,0.23529411764705882,4,0.23529411764705882,0,0.0,4,0.23529411764705882,0,0.0,13,0.7647058823529411,4,0.23529411764705882,0,0.0,0,0.0,0,0.0,13,0.7647058823529411,13,0.7647058823529411,4,0.23529411764705882,17,1.0,4,0.23529411764705882,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,35.885095675485694,0.0,1.188235294117647,0.9964705882352942,1.6398880256872153,1.2398880256872156,3.4543131020494062,0.006178085281924576,0.7556181245368404,-1.0585824937528532,1.0647605790347778
r11_l3_fan_parameter_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,11,0.5789473684210527,15,0.7894736842105263,0,0.0,11,0.5789473684210527,5,0.2631578947368421,0,0.0,19,1.0,0,0.0,4,0.21052631578947367,3,0.15789473684210525,4,0.21052631578947367,3,0.15789473684210525,15,0.7894736842105263,19,1.0,4,0.21052631578947367,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,52.29114429602755,122.37383049219876,1.2515789473684211,1.0947368421052632,1.9248188079220538,1.5248188079220542,8.787064334263462,0.01144819305954161,1.0207685423475386,-1.1772497223621963,1.1886979154217379
r11_l4_local_fan_position_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,15,0.8823529411764706,15,0.8823529411764706,0,0.0,15,0.8823529411764706,1,0.058823529411764705,0,0.0,17,1.0,0,0.0,2,0.11764705882352941,1,0.058823529411764705,2,0.11764705882352941,1,0.058823529411764705,15,0.8823529411764706,17,1.0,3,0.17647058823529413,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,108.973609794412,133.23712759343232,1.0552941176470585,0.9117647058823529,2.593699856725379,2.193699856725379,17.369696777616713,0.0070331585309995285,0.6242106508875471,-1.191428881230673,1.1984620397616725
r11_l4_local_fan_position_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,25,0.9259259259259259,26,0.9629629629629629,0,0.0,25,0.9259259259259259,1,0.037037037037037035,0,0.0,27,1.0,0,0.0,1,0.037037037037037035,1,0.037037037037037035,1,0.037037037037037035,1,0.037037037037037035,26,0.9629629629629629,27,1.0,6,0.2222222222222222,0,0.0,7.616733485403876,7.025729538848876,8.034078728789705,121.14049311171068,138.0885378046376,0.8859259259259259,0.7570370370370371,3.3939825122372054,2.993982512237206,18.51851851851852,0.0029971699472128963,0.6411934095764544,-1.162228504648272,1.165225674595485
r11_l4_local_fan_position_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,6,0.35294117647058826,6,0.35294117647058826,0,0.0,6,0.35294117647058826,1,0.058823529411764705,9,0.5294117647058824,8,0.47058823529411764,1,0.058823529411764705,1,0.058823529411764705,0,0.0,10,0.5882352941176471,9,0.5294117647058824,6,0.35294117647058826,17,1.0,1,0.058823529411764705,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,42.80644422411454,0.0,1.2317647058823529,1.0388235294117647,1.570208110855049,1.170208110855049,4.41920156160853,0.006539555386468436,0.8116714199631536,-1.1282624085850192,1.1348019639714877
r11_l4_local_fan_position_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,11,0.5789473684210527,15,0.7894736842105263,0,0.0,11,0.5789473684210527,5,0.2631578947368421,0,0.0,19,1.0,3,0.15789473684210525,1,0.05263157894736842,0,0.0,1,0.05263157894736842,0,0.0,15,0.7894736842105263,19,1.0,5,0.2631578947368421,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,60.20951848254373,124.0999208089508,1.2494736842105263,1.1231578947368424,1.9135344142981854,1.5135344142981857,9.082753313889654,0.0007622136654878737,0.9601409726030139,-1.1885341159860645,1.1892963296515524
r11_l5_active_fan_count_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,14,0.8235294117647058,15,0.8823529411764706,0,0.0,14,0.8235294117647058,1,0.058823529411764705,0,0.0,17,1.0,1,0.058823529411764705,1,0.058823529411764705,1,0.058823529411764705,1,0.058823529411764705,1,0.058823529411764705,15,0.8823529411764706,10,0.5882352941176471,2,0.11764705882352941,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,93.75330144902958,123.59209929840657,0.9823529411764705,0.4047058823529412,2.519182531878167,2.119182531878167,15.955423389975712,0.0,0.24715726105952368,-1.265946206077885,1.265946206077885
r11_l5_active_fan_count_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,23,0.8518518518518519,24,0.8888888888888888,0,0.0,23,0.8518518518518519,1,0.037037037037037035,0,0.0,27,1.0,1,0.037037037037037035,2,0.07407407407407407,2,0.07407407407407407,2,0.07407407407407407,2,0.07407407407407407,24,0.8888888888888888,22,0.8148148148148148,3,0.1111111111111111,0,0.0,7.616733485403874,7.025729538848876,8.034078728789705,99.83768875967971,128.3040935633054,0.8414814814814813,0.42148148148148146,3.2418409292797077,2.8418409292797073,17.037037037037038,0.00010754252882343333,0.36272014068394004,-1.3143700876057705,1.314477630134594
r11_l5_active_fan_count_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,3,0.17647058823529413,3,0.17647058823529413,0,0.0,3,0.17647058823529413,0,0.0,11,0.6470588235294118,6,0.35294117647058826,3,0.17647058823529413,0,0.0,0,0.0,11,0.6470588235294118,11,0.6470588235294118,3,0.17647058823529413,12,0.7058823529411765,0,0.0,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,17.10324768048533,0.0,1.1094117647058823,0.5588235294117647,1.6080552748431822,1.2080552748431823,2.161481018665202,0.0019312643387540823,0.3632694091723905,-1.0904152445968864,1.0923465089356406
r11_l5_active_fan_count_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,10,0.5263157894736842,13,0.6842105263157895,0,0.0,10,0.5263157894736842,3,0.15789473684210525,0,0.0,19,1.0,2,0.10526315789473684,4,0.21052631578947367,4,0.21052631578947367,4,0.21052631578947367,4,0.21052631578947367,13,0.6842105263157895,16,0.8421052631578947,3,0.15789473684210525,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,35.314524868071864,112.01397742962762,1.1957894736842105,0.5863157894736842,1.7741110915140013,1.3741110915140011,7.375765071532118,0.0007300731715926895,0.48082251357227984,-1.327957438770249,1.3286875119418418
r11_l6_environment_only_full_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,14,0.8235294117647058,15,0.8823529411764706,0,0.0,14,0.8235294117647058,1,0.058823529411764705,0,0.0,17,1.0,1,0.058823529411764705,1,0.058823529411764705,1,0.058823529411764705,1,0.058823529411764705,1,0.058823529411764705,15,0.8823529411764706,12,0.7058823529411765,1,0.058823529411764705,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,92.31220081169828,123.59348441148906,0.9835294117647058,0.3435294117647059,2.4730603885153495,2.0730603885153496,15.898921455289914,0.0,0.19257696560648616,-1.3120683494407024,1.3120683494407024
r11_l6_environment_only_full_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,23,0.8518518518518519,24,0.8888888888888888,0,0.0,23,0.8518518518518519,1,0.037037037037037035,0,0.0,27,1.0,0,0.0,3,0.1111111111111111,3,0.1111111111111111,3,0.1111111111111111,3,0.1111111111111111,24,0.8888888888888888,20,0.7407407407407407,3,0.1111111111111111,0,0.0,7.616733485403875,7.025729538848876,8.034078728789705,96.94911971332743,125.41175257137007,0.8540740740740742,0.4207407407407408,3.237132935241121,2.83713293524112,17.037037037037038,0.0013016331373798926,0.322714372129169,-1.3190780816443572,1.320379714781737
r11_l6_environment_only_full_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,1,0.058823529411764705,1,0.058823529411764705,0,0.0,1,0.058823529411764705,0,0.0,14,0.8235294117647058,3,0.17647058823529413,2,0.11764705882352941,0,0.0,0,0.0,14,0.8235294117647058,14,0.8235294117647058,1,0.058823529411764705,13,0.7647058823529411,3,0.17647058823529413,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,3.8674200920051107,0.0,1.124705882352941,0.5352941176470587,1.580378687136092,1.1803786871360922,0.8651234199187898,0.012518114260679895,0.373645340157716,-1.1180918323039766,1.1306099465646566
r11_l6_environment_only_full_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,8,0.42105263157894735,11,0.5789473684210527,0,0.0,8,0.42105263157894735,4,0.21052631578947367,0,0.0,19,1.0,0,0.0,8,0.42105263157894735,7,0.3684210526315789,8,0.42105263157894735,7,0.3684210526315789,11,0.5789473684210527,16,0.8421052631578947,2,0.10526315789473684,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,4.202283775241737,-50.0,1.1789473684210527,0.6357894736842106,1.7769113246187733,1.3769113246187736,6.0001566410445815,0.0,0.44721249460394585,-1.3251572056654766,1.3251572056654766
r11_l7_full_domain_randomisation_arena_wide,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,13,0.7647058823529411,15,0.8823529411764706,0,0.0,13,0.7647058823529411,2,0.11764705882352941,0,0.0,17,1.0,0,0.0,2,0.11764705882352941,2,0.11764705882352941,2,0.11764705882352941,2,0.11764705882352941,15,0.8823529411764706,10,0.5882352941176471,0,0.0,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,78.86301365082497,122.33025711277686,1.0482352941176472,0.2964705882352941,2.409340965509226,2.0093409655092267,14.523567880301472,0.0,0.2379260722025337,-1.3757877724468257,1.3757877724468257
r11_l7_full_domain_randomisation_arena_wide,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,20,0.7407407407407407,21,0.7777777777777778,0,0.0,20,0.7407407407407407,2,0.07407407407407407,0,0.0,27,1.0,2,0.07407407407407407,4,0.14814814814814814,3,0.1111111111111111,4,0.14814814814814814,3,0.1111111111111111,21,0.7777777777777778,19,0.7037037037037037,3,0.1111111111111111,0,0.0,7.616733485403874,7.025729538848876,8.034078728789705,72.68766079992048,120.01187802347712,0.828148148148148,0.2592592592592593,3.0613379951783823,2.6613379951783824,14.591575543812715,0.0,0.19918407328188556,-1.4948730217070958,1.4948730217070958
r11_l7_full_domain_randomisation_arena_wide,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.7647058823529411,4,0.23529411764705882,4,0.23529411764705882,0,0.0,0,0.0,13,0.7647058823529411,13,0.7647058823529411,0,0.0,10,0.5882352941176471,2,0.11764705882352941,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,-9.411764705882353,0.0,1.1247058823529412,0.38470588235294123,1.534186810816912,1.134186810816912,0.0,0.0,0.2953799766435506,-1.1642837086231566,1.1642837086231566
r11_l7_full_domain_randomisation_arena_wide,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,7,0.3684210526315789,9,0.47368421052631576,0,0.0,7,0.3684210526315789,2,0.10526315789473684,0,0.0,19,1.0,2,0.10526315789473684,8,0.42105263157894735,8,0.42105263157894735,8,0.42105263157894735,8,0.42105263157894735,9,0.47368421052631576,13,0.6842105263157895,1,0.05263157894736842,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,-5.724272998533651,-50.0,1.1684210526315788,0.3684210526315789,1.7189144317727225,1.3189144317727226,5.230864621907479,0.0,0.26925995044940226,-1.3831540985115278,1.3831540985115278
r11_l0_dry_air_fixed,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,12,0.7058823529411765,13,0.7647058823529411,0,0.0,12,0.7058823529411765,1,0.058823529411764705,0,0.0,17,1.0,2,0.11764705882352941,2,0.11764705882352941,2,0.11764705882352941,2,0.11764705882352941,2,0.11764705882352941,13,0.7647058823529411,0,0.0,0,0.0,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,64.8056323953441,119.25457413325654,0.9376470588235293,0.0,2.4473756116734715,2.047375611673471,13.629161807108803,0.0,0.0,-1.3377531262825808,1.3377531262825808
r11_l0_dry_air_fixed,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,18,0.6666666666666666,19,0.7037037037037037,0,0.0,18,0.6666666666666666,1,0.037037037037037035,0,0.0,27,1.0,2,0.07407407407407407,6,0.2222222222222222,6,0.2222222222222222,6,0.2222222222222222,6,0.2222222222222222,19,0.7037037037037037,0,0.0,2,0.07407407407407407,0,0.0,7.616733485403876,7.025729538848876,8.034078728789705,52.96296296296296,120.0,0.7970370370370369,0.0,3.108913854287983,2.7089138542879834,13.333333333333334,0.0,0.0,-1.4472971625974946,1.4472971625974946
