split,session_label,calibration_profile_hash,case_id,case_name,throw_id,command_axis,command_value,pulse_start_s,pulse_duration_s,replay_status,replay_policy,replay_dt_s,replay_command_source,actual_termination_group,sim_first_exit_reason,sim_first_exit_time_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,phi0_deg,theta0_deg,psi0_deg,actual_x_end_m,actual_y_end_m,actual_z_end_m,sim_x_end_m,sim_y_end_m,sim_z_end_m,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_glide_ratio_x_over_altloss,sim_glide_ratio_x_over_altloss,glide_ratio_residual_actual_minus_sim,actual_final_phi_deg,sim_final_phi_deg,actual_final_theta_deg,sim_final_theta_deg,actual_final_psi_deg,sim_final_psi_deg,max_abs_sim_phi_deg,max_abs_sim_theta_deg,max_abs_sim_p_rad_s,max_abs_sim_q_rad_s,max_abs_sim_r_rad_s
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos1p0,aileron pulse +1.0,v002,delta_a,1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.715,1.0823677,1.290642349,2.108427114,1.420726837,4.710417808,1.292569008,0.1175970542,-0.3233775944,-0.1493676386,-0.05780575637,5.274364078,-9.250332022,-11.29424269,5.42881891,2.348973593,0.3933098855,6.326291016,3.033744649,-0.5235705056,4.138176561,5.035648667,-0.8974721064,0.2405464789,0.9253175351,-0.6847710562,1.027416952,1.944297343,-0.916880391,0.9492309791,1.796337181,-0.8471062016,4.027747989,2.589958108,1.437789881,0.6133384591,28.3401148,-4.048805156,-22.27524069,5.51384903,26.85828635,37.42268595,22.27524069,1.996100743,0.339293177,1.517494227
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos1p0,aileron pulse +1.0,v003,delta_a,1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.84,0.9818075,1.272739399,2.114917808,1.423615413,4.255640126,1.151906954,0.4092625696,-0.02664041542,0.2916436193,-0.1494250112,4.988581296,-3.69869605,-11.12677494,4.474139993,2.434484085,0.39889738,4.939397493,2.7667847,0.1337401382,3.201400594,3.666658095,-0.4652575007,0.3195662768,0.6518668923,-0.3323006155,1.024718033,1.289875275,-0.2651572418,1.043705648,1.313776147,-0.2700704994,3.124177082,2.84264546,0.2815316212,-18.78840597,20.8284516,-9.119510994,13.78478046,3.086858431,7.798700699,23.28295192,13.82922743,1.08488431,0.7095939022,0.6496032389
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p2,elevator pulse -0.2,v001,delta_e,-0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.915,1.0758268,1.283204271,2.061511191,1.334663445,4.815856667,1.243848703,0.4147788579,-0.2881914098,0.692069868,-0.3882244749,3.119124286,-7.944749086,-9.997764435,5.193714288,2.571823496,0.3991207051,5.805091516,2.456891642,0.1845596973,3.910510017,4.521887246,-0.6113772288,0.5103123048,0.3953804511,0.1149318537,0.9355427395,1.150103747,-0.2145610078,0.8696034896,1.069041734,-0.1994382439,4.179937326,3.931721166,0.2482161604,-3.711371631,10.56348773,-11.4002047,6.139686721,-11.17711828,16.03280677,10.56348773,8.250687378,0.5138713448,1.041296949,0.7912956323
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p2,elevator pulse -0.2,v002,delta_e,-0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.825,0.9967666,1.267463612,2.088574859,1.422043247,4.398220142,1.216011624,0.008405389119,-0.2600679965,0.1387394592,-0.5135604193,10.02235889,-5.15610033,-9.676485808,4.828495928,2.344719816,0.3937386504,5.419661005,2.703937259,0.128226306,3.561032316,4.152197393,-0.5911650773,0.2561449574,0.6153624008,-0.3592174434,1.028304597,1.293816941,-0.2655123445,1.031640302,1.298013939,-0.266373637,3.463013127,3.209261884,0.253751243,-21.57323367,8.56255645,-13.40341716,-1.32651173,-3.211349081,19.95682284,10.02235889,5.15610033,0.5124362883,0.7053102993,0.9916601194
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p2,elevator pulse -0.2,v003,delta_e,-0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_duration,,1.2184706,1.254737076,2.028113426,1.471693762,4.933257559,0.4682021014,0.5739770054,-0.5881221731,0.6676870415,-0.263958955,1.475574717,2.777077899,-3.148064162,5.230391863,2.309878406,0.386380953,5.489991148,2.180711155,0.4408085493,3.975654786,4.235254072,-0.2595992853,0.2817649794,0.1525977286,0.1291672507,1.085312809,1.030885213,0.05442759634,0.8907172722,0.8460484912,0.04466878097,3.663141864,4.108366304,-0.4452244405,-5.374721323,3.862619752,-24.72551238,17.28278516,-10.59301232,7.017712558,3.862619752,17.28278516,0.5881221731,0.9889043376,0.3003611891
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p4,elevator pulse -0.4,v001,delta_e,-0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.175,1.2070033,1.258313533,2.171033123,1.410196473,5.036438971,0.9791761963,0.6612200186,-0.1036682508,0.9606722205,-0.02141460113,2.060582142,2.045825755,-7.313373862,4.942546671,2.351780161,0.3958065916,5.511078437,2.896960069,0.3345436817,3.684233138,4.252764904,-0.568531766,0.1807470382,0.7259269458,-0.5451799076,1.014389882,1.075652792,-0.06126290993,0.8404201394,0.8911763469,-0.05075620748,3.631969527,3.953659524,-0.3216899977,-8.34280506,14.84209537,-23.59337407,5.963688029,-4.340198513,28.50589334,14.84209537,19.19777757,0.2941409117,1.270244477,0.6943210441
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p4,elevator pulse -0.4,v002,delta_e,-0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.915,1.036621,1.284462484,2.152899005,1.479043853,4.387099644,1.01530479,0.2269751954,-0.05944369837,0.1115837411,-0.03039413201,6.773804189,-1.78836857,-6.948703984,4.947324021,2.310428374,0.3811185244,5.333691776,3.121648355,0.1551578934,3.662861537,4.049229292,-0.386367755,0.1575293693,0.9687493504,-0.8112199811,1.097925329,1.32388596,-0.225960631,1.059138613,1.27711667,-0.2179780566,3.33616635,3.058593727,0.2775726232,-17.21667651,32.08128511,-22.4591944,-10.15889983,-6.004940046,30.76382708,32.08128511,10.8440069,1.165763767,0.7515739664,0.8271133903
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p4,elevator pulse -0.4,v003,delta_e,-0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.82,0.9926451001,1.301599333,2.107468569,1.421006539,4.288758755,1.59893706,0.1573907277,-0.584969034,0.08467571188,-1.354375883,5.698875936,-3.816454402,-15.82473956,4.487254543,2.862297187,0.3998307682,5.308757098,1.838296402,0.05993724121,3.18565521,4.007157765,-0.8215025548,0.7548286176,-0.2691721675,1.024000785,1.021175771,1.361069298,-0.339893527,1.028742066,1.371153998,-0.3424119325,3.119595373,2.944124719,0.1754706537,-25.87016937,-2.717457751,6.033449177,-9.601020424,-19.48928547,-7.402981931,16.30260148,10.00238732,1.299801531,0.8459436743,1.354375883
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p6,elevator pulse -0.6,v001,delta_e,-0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.92,1.0500486,1.291909542,2.117788752,1.49618384,4.414274096,1.524925633,0.1634080737,-0.610354413,-0.006809759951,-1.258935931,6.135036318,-1.458582734,-13.46743282,4.530775157,2.911483951,0.3956740664,5.612515746,2.000019183,0.1519192665,3.238865615,4.320606204,-1.081740589,0.7936951989,-0.1177695687,0.9114647675,1.100509773,1.344264573,-0.2437547999,1.048056036,1.28019272,-0.2321366839,2.943059384,3.214104046,-0.2710446625,-17.51568855,-3.932172995,-1.28578721,-13.48438739,-14.65818077,-2.740773013,14.89000481,15.02294353,1.232290278,1.25191692,1.258935931
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p6,elevator pulse -0.6,v002,delta_e,-0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.065,1.208116,1.298578114,2.084116643,1.466549041,4.873794063,0.946006866,0.1501616821,-0.5139613306,-0.04826711038,-0.9063394865,4.688846842,-3.847885731,-9.349205899,5.719947229,2.856747758,0.3909494629,6.538754288,2.294471005,0.1769439695,4.421369115,5.240176174,-0.8188070592,0.7726311151,0.2103543613,0.5622767538,1.075599578,1.289605071,-0.2140054934,0.890311508,1.067451363,-0.1771398553,4.110608824,4.063396067,0.04721275657,0.9048434752,19.16463812,-14.6820033,-2.304960315,-19.6058715,14.44341167,19.16463812,8.888360706,0.9746018741,0.8388798865,0.9063394865
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p6,elevator pulse -0.6,v003,delta_e,-0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.085,1.1980419,1.346096168,2.072324724,1.415998344,5.095306856,0.9129228613,0.4398924231,-0.3413586022,1.075514996,-0.2493716403,5.211889416,0.05535375977,-7.97271164,5.561092847,2.280424895,0.393244074,6.127534395,3.058392901,0.1268596153,4.214996679,4.781438227,-0.566441548,0.2081001714,0.986068177,-0.7779680056,1.02275427,1.289138729,-0.2663844587,0.8536882307,1.076038099,-0.2223498683,4.121221297,3.709017595,0.4122037019,9.013667156,28.14683304,-25.04856794,-21.15726479,-3.152172315,32.30965613,32.0575435,21.15726479,1.021123533,1.075514996,1.408461288
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p8,elevator pulse -0.8,v001,delta_e,-0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.78,0.9262745,1.255361964,2.142913578,1.36264245,5.035049288,0.5128370599,0.3886707001,-0.2339409622,0.1736769078,0.319487963,7.147997076,-6.561116871,-3.040424915,5.067908033,1.902276561,0.3888749607,5.545339109,2.640940904,-0.1046975188,3.812546069,4.289977145,-0.477431076,-0.2406370169,0.498027326,-0.7386643429,0.9737674892,1.467339969,-0.4935724795,1.051273126,1.584130804,-0.5328576783,3.915252985,2.923642262,0.9916107232,3.529309473,7.1578156,-25.43258703,-39.19684245,10.5674384,8.813607944,7.347320438,39.19684245,0.2339409622,2.826148118,0.5343361912
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p8,elevator pulse -0.8,v002,delta_e,-0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.89,1.0192806,1.280720958,2.089828746,1.465539996,4.406768506,1.483498221,0.2074599408,-0.3788604167,0.2651840659,-0.7448684321,4.398401597,-1.965452543,-11.30870455,4.86376342,2.715784682,0.3948555892,5.509435424,2.336513688,0.07475527921,3.583042461,4.228714466,-0.6456720046,0.6259559362,0.246684943,0.3792709932,1.070684406,1.390784716,-0.32010031,1.050431458,1.364476785,-0.3140453276,3.346497287,3.040524113,0.3059731743,-15.74524538,-1.71481361,-27.5396741,-23.10980749,-15.17325349,6.249320827,9.550529307,23.50763555,0.8423827237,1.524878144,0.7831225927
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p8,elevator pulse -0.8,v003,delta_e,-0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.82,0.9734895,1.270287695,2.105802823,1.42766913,4.315324495,1.16355464,0.2945629045,-0.1529464314,0.2767167009,-0.6503797206,10.70961309,-1.275824477,-9.614433582,4.542061804,2.265686791,0.3921730125,5.217810502,2.600051259,0.01091509234,3.271774109,3.947522807,-0.6757486979,0.1598839673,0.4942484356,-0.3343644683,1.035496118,1.416754038,-0.3812579202,1.06369521,1.455335716,-0.3916405058,3.15961987,2.786314844,0.3733050253,-24.18524443,-0.1318500332,-23.1361189,-25.48427568,-0.431587488,15.21979295,10.70961309,25.67499467,0.7486847557,1.565533293,0.8768012565
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg1p0,elevator pulse -1.0,v001,delta_e,-1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.83,0.9905348,1.260222456,2.109456951,1.361200226,4.458924631,1.148706123,0.6029728916,-0.3546935061,0.660531523,-0.1548549812,0.9068360385,-2.358692128,-9.271652763,4.702507674,2.658431657,0.3973274292,5.159928883,2.36194209,-0.04563421036,3.442285218,3.899706426,-0.4574212084,0.5489747055,0.2524851384,0.2964895671,0.963872797,1.406834437,-0.4429616395,0.9730832243,1.420277648,-0.4471944242,3.571306534,2.77197254,0.7993339941,7.297465139,5.237502601,-27.62931122,-31.69772697,-7.476867734,7.166521842,5.237502601,31.7604001,0.7249082248,1.887790941,0.6696882633
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg1p0,elevator pulse -1.0,v002,delta_e,-1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.9,0.9606345,1.291660599,2.127159891,1.428937272,4.666534081,1.244659035,0.3301757974,-0.4093723556,0.03687467719,-0.05078149444,-0.08775699285,-4.611634261,-10.89714232,5.083796672,2.577256442,0.389329774,5.434165984,2.282473891,0.2202131903,3.792136073,4.142505385,-0.3503693123,0.4500965512,0.1553140001,0.2947825511,1.039607498,1.208724082,-0.1691165837,1.082209205,1.258255957,-0.1760467522,3.647661333,3.427172046,0.220489287,1.887475287,7.519634403,-31.21730658,-31.14801725,-6.078131093,4.482786464,7.519634403,31.14801725,0.8751486906,2.032606282,0.7640725134
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg1p0,elevator pulse -1.0,v003,delta_e,-1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.8,0.9002428,1.285017943,2.106265707,1.425857264,4.807391878,0.7382388946,0.192767945,-0.4022845596,0.02853755658,-0.2247543866,3.530014577,-6.707934364,-5.65291765,5.071201199,2.293282338,0.3945912545,5.269016391,2.28896582,0.004762917784,3.786183256,3.983998448,-0.1978151915,0.1870166315,0.1827001134,0.004316518168,1.03126601,1.421094346,-0.3898283367,1.14554208,1.578567856,-0.4330257756,3.671393434,2.803472168,0.867921266,-9.168108746,3.753985165,-31.95146851,-49.11365332,-6.536048614,4.456720336,3.753985165,49.11365332,0.4022845596,3.514866732,0.5525995375
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p2,elevator pulse +0.2,v001,delta_e,0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.125,1.1582275,1.285790321,2.158732486,1.51976779,4.32832947,1.633065638,0.3849788424,-0.2929272313,0.4326030028,0.01264093103,1.457342404,1.344111707,-12.55830458,4.962879949,2.655551998,0.3999101442,4.994750095,2.792055,0.3247938462,3.677089628,3.708959774,-0.03187014618,0.496819512,0.6333225137,-0.1365030016,1.119857646,1.194973944,-0.07511629792,0.9668719192,1.031726447,-0.06485452808,3.283533083,3.103799705,0.1797333777,0.7452163246,18.95814927,-18.48816972,26.80359196,-8.623548477,35.37002337,18.95814927,26.81655661,0.4767610917,0.6954851802,0.9526007423
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p2,elevator pulse +0.2,v002,delta_e,0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.15,1.2235262,1.282793782,2.159627869,1.476834456,4.705662391,1.408103958,0.3834665667,-0.1764698239,0.7849250568,-0.06239093233,5.668022829,0.8957215197,-11.18779271,4.804133797,2.401385167,0.3955419192,5.174186151,3.091352392,0.2328658797,3.521340015,3.891392369,-0.3700523544,0.241757298,0.9317245235,-0.6899672255,1.081292537,1.243968577,-0.1626760395,0.883751028,1.016707755,-0.1329567274,3.256602532,3.128207932,0.1283946,10.94571917,28.49751306,-6.109056955,21.9194936,0.02494533931,51.53757644,28.49751306,25.26930691,0.4344597378,0.911208127,0.9953425238
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p2,elevator pulse +0.2,v003,delta_e,0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.865,1.0417531,1.252379435,2.153923145,1.444431172,4.274863766,1.425909351,-0.1121676182,-0.1356236237,-0.4330498889,-0.4526823944,4.130788867,-8.720585437,-10.99917211,4.949360529,2.710705804,0.3953545879,5.432705173,2.630653724,0.2155670478,3.696981094,4.180325738,-0.4833446439,0.556782659,0.4767305795,0.08005207946,1.049076584,1.228864124,-0.1797875401,1.007029961,1.17961168,-0.1725817183,3.524033565,3.401780275,0.1222532897,-11.91715158,12.65441628,1.085197092,20.44883642,-10.68597872,20.85700671,12.65441628,20.44883642,0.6288653398,1.050704466,0.8886262946
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p4,elevator pulse +0.4,v001,delta_e,0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.235,1.3457425,1.270497224,2.029425194,1.517316341,5.016441143,1.098798745,0.4068490146,-0.2525640793,0.7616775944,-0.5207140821,6.614946802,4.674087859,-8.670639544,5.056225149,2.427017979,0.3832884239,5.117162763,2.709489914,0.1003817237,3.785727925,3.846665539,-0.0609376145,0.3975927846,0.6800647195,-0.2824719349,1.134027917,1.416934617,-0.2829067002,0.8426782366,1.052901738,-0.2102235013,3.338302231,2.714779844,0.6235223865,26.37636473,22.17035976,-15.1247743,35.64903435,-2.675419074,39.4514962,23.80714137,37.67206918,0.4603577678,0.9612932791,0.8384857457
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p4,elevator pulse +0.4,v002,delta_e,0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.12,1.2525404,1.259804964,2.140643801,1.428860962,4.778705997,1.394748451,0.2356659154,-0.597544897,-0.03764286067,-0.4375784358,2.431535485,-7.520661274,-10.70978934,5.225861972,2.669173421,0.3975531739,5.952571574,2.477822928,0.1825722689,3.966057008,4.69276661,-0.7267096019,0.5285296198,0.3371791268,0.191350493,1.031307788,1.246288693,-0.214980905,0.8233728733,0.9950087783,-0.1716359049,3.845657964,3.765392911,0.08026505254,9.585109962,15.44521512,4.483729141,33.59920363,-12.96307191,21.13118354,15.44521512,33.59920363,0.9390384217,1.281547754,0.8469985621
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p4,elevator pulse +0.4,v003,delta_e,0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.22,1.2869792,1.282328631,2.106964818,1.500876167,4.995127467,0.9586699574,0.5367020697,-0.3576816705,0.7112576082,-0.3277487039,0.1167780845,3.384245424,-8.146614791,4.787493742,2.539703874,0.3735315124,5.056215226,2.313793008,0.2321124899,3.505165111,3.773886595,-0.2687214841,0.4327390559,0.2068281901,0.2259108658,1.127344654,1.268763677,-0.1414190225,0.8759618292,0.9858462955,-0.1098844662,3.109222275,2.974459834,0.1347624415,6.132665455,12.96654684,-15.0397971,40.86930522,-20.13864529,19.63493317,13.78646821,41.75208075,0.3672449171,0.9944232754,0.5799219526
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p6,elevator pulse +0.6,v001,delta_e,0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.115,1.2035389,1.298410627,2.110058664,1.468736773,4.844796409,1.200561159,0.3508928273,-0.4961511479,0.5931603067,-0.9600136514,3.514610966,-1.185133438,-10.07689278,4.997077276,3.035736349,0.3822348473,5.134975059,1.955406577,0.1948397786,3.698666649,3.836564431,-0.1378977823,0.925677685,-0.1546520863,1.080329771,1.086501926,1.273896994,-0.1873950687,0.9027559688,1.058459344,-0.155703375,3.404197049,3.01167555,0.3925214989,14.08858528,4.821262488,-10.5267777,46.43222333,-22.78903016,4.252593439,12.17229752,46.82690562,0.95091604,1.338402795,0.9600136514
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p6,elevator pulse +0.6,v002,delta_e,0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.12,1.2531861,1.28320173,2.161255546,1.454716028,4.821647724,1.04542923,0.3509928715,-0.3542090698,0.7201464019,-0.08762675808,6.599247043,2.068861633,-6.709943971,5.074926031,2.449136218,0.398625651,4.86219847,3.18626176,0.02341596255,3.791724301,3.578996739,0.2127275616,0.2878806719,1.025006214,-0.7371255423,1.056090377,1.431300066,-0.3752096884,0.8427242988,1.142128903,-0.2994046043,3.590340734,2.500521606,1.089819128,8.496958631,32.03382763,-3.571619014,33.03646025,0.2603639661,57.41713087,33.63831369,37.27705785,0.5450934298,1.379406304,0.8954153308
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p6,elevator pulse +0.6,v003,delta_e,0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.8,1.16506,1.277641839,2.154560867,1.398024519,4.058948448,0.842070895,0.3489135404,-0.4949033237,0.2330298163,-0.4176725485,-1.171849184,-6.80678744,-8.033870027,5.032754619,2.771694098,0.3926506325,4.847195653,1.831525627,-0.2420836123,3.755112781,3.569553815,0.1855589661,0.6171332319,-0.3230352399,0.9401684717,1.005373887,1.640108132,-0.6347342448,0.8629374339,1.407745637,-0.5448082028,3.735041093,2.176413705,1.558627388,-3.073648674,-3.49299313,16.26205046,38.44537168,-11.431759,-8.006341357,9.109299693,38.44537168,0.5426746973,1.335098245,0.4176725485
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p8,elevator pulse +0.8,v001,delta_e,0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.135,1.1564897,1.2575496,2.060540449,1.473572107,4.678801803,0.0677882929,0.1486365893,0.0236022355,0.3362744312,0.3836519017,2.202999178,0.09528940922,1.579932389,4.618222502,1.819379892,0.3909863151,5.062271614,2.576331647,0.3488426879,3.360672902,3.804722014,-0.4440491118,-0.2411605571,0.5157911977,-0.7569517548,1.082585792,1.12472942,-0.04214362725,0.9360963547,0.9725373426,-0.03644098797,3.104301688,3.382788738,-0.2784870504,-17.67836336,11.43466206,12.04846705,41.86217997,12.62851672,20.8363792,11.48147668,41.86217997,0.3645123898,1.595953657,0.3836519017
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p8,elevator pulse +0.8,v002,delta_e,0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.965,1.0951013,1.38150003,2.08102211,1.403865874,4.428800131,1.125918404,0.4503888454,-0.2613933114,0.4859019119,-0.1366742832,1.03580358,-3.114898044,-9.427178361,4.68456622,2.566996525,0.3884812893,4.843869721,2.318756819,0.1260900463,3.30306619,3.462369691,-0.1593035003,0.4859744154,0.2377347089,0.2482397065,1.015384584,1.277775827,-0.2623912431,0.9272060806,1.16681062,-0.2396045398,3.253019833,2.709684764,0.543335069,14.5016633,15.64858432,5.322449946,46.45033101,-13.88967495,23.9670009,15.64858432,46.52455312,0.3697135842,1.645914219,0.6994892518
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p8,elevator pulse +0.8,v003,delta_e,0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.96,1.0579267,1.284442407,2.077071481,1.440616408,4.298304547,1.542335991,0.2399421519,-0.01508588357,0.06163299283,-0.7573395609,6.68105389,-2.22425391,-14.15250367,4.209498226,2.735067728,0.3982715929,4.827466372,2.304925713,0.2029744096,2.925055819,3.543023965,-0.6179681464,0.6579962469,0.2278542319,0.4301420151,1.042344815,1.237641998,-0.1952971833,0.9852713001,1.169875,-0.1846037002,2.806226669,2.862721182,-0.05649451309,5.961781464,14.45320327,13.95450276,45.89903228,-15.29695447,20.86148966,14.45320327,45.89903228,0.8440088422,1.686313043,0.8954067092
