session_label,source_session_root,calibration_profile_id,calibration_profile_hash,vicon_calibration_source,case_id,case_name,throw_id,command_axis,command_value,pulse_start_s,pulse_duration_s,termination_reason,termination_group,launch_speed_m_s,duration_s,x0_m,y0_m,z0_m,launch_x_offset_m,launch_y_offset_m,launch_z_offset_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,phi0_deg,theta0_deg,psi0_deg,speed0_m_s,horizontal_speed0_m_s,flight_path_angle_proxy0_deg,sideslip_proxy0_deg,vicon_offset_x_m,vicon_offset_y_m,vicon_offset_z_m,x_end_m,y_end_m,z_end_m,dx_m,dy_m,dz_m,altitude_loss_m,horizontal_distance_m,glide_ratio_x_over_altloss,glide_ratio_horizontal_over_altloss,sink_rate_m_s,mean_speed_m_s,mean_forward_speed_m_s,max_abs_phi_deg,max_abs_theta_deg,max_abs_psi_deg,max_abs_p_rad_s,max_abs_q_rad_s,max_abs_r_rad_s,mean_rate_confidence,min_rate_confidence,spike_downweighted_fraction,body_rate_limited_fraction,sample_count
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_pos1p0,aileron pulse +1.0,v002,delta_a,1,0.25,0.4,exit_gate_floor,floor,4.877518431,1.0823677,1.290642349,2.108427114,1.420726837,-0.009357651107,0.1084271139,-0.129273163,4.710417808,1.292569008,0.1175970542,-0.3233775944,-0.1493676386,-0.05780575637,5.274364078,-9.250332022,-11.29424269,4.885959439,4.884544049,-1.379148899,15.34462933,4.152039683,2.461843554,0.03420135379,5.42881891,2.348973593,0.3933098855,4.138176561,0.2405464789,-1.027416952,1.027416952,4.145161982,4.027747989,4.034547002,0.9492309791,4.043447146,3.790254031,17.2027965,14.41255663,11.29424269,1.858207824,1.417697921,0.7045183413,0.95,0.95,0,0,175
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_aileron_pos1p0,aileron pulse +1.0,v003,delta_a,1,0.25,0.4,exit_gate_floor,floor,4.426724913,0.9818075,1.272739399,2.114917808,1.423615413,-0.02726060131,0.1149178082,-0.1263845869,4.255640126,1.151906954,0.4092625696,-0.02664041542,0.2916436193,-0.1494250112,4.988581296,-3.69869605,-11.12677494,4.427737387,4.40878243,-5.303507123,15.14576089,4.152039683,2.461843554,0.03420135379,4.474139993,2.434484085,0.39889738,3.201400594,0.3195662768,-1.024718033,1.024718033,3.217310735,3.124177082,3.139703442,1.043705648,3.469639528,3.056300079,32.68584238,17.60224874,11.30423947,2.097970183,1.326846681,0.8211877484,0.95,0.95,0,0,136
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_neg0p2,elevator pulse -0.2,v001,delta_e,-0.2,0.25,0.4,exit_gate_floor,floor,4.986057642,1.0758268,1.283204271,2.061511191,1.334663445,-0.01679572931,0.06151119083,-0.2153365554,4.815856667,1.243848703,0.4147788579,-0.2881914098,0.692069868,-0.3882244749,3.119124286,-7.944749086,-9.997764435,4.991159838,4.973895358,-4.766931527,14.48197201,4.152039683,2.461843554,0.03420135379,5.193714288,2.571823496,0.3991207051,3.910510017,0.5103123048,-0.9355427395,0.9355427395,3.943666725,4.179937326,4.215378474,0.8696034896,3.895772516,3.497856189,10.91019817,18.57343161,11.17711828,0.7361998819,1.600997438,0.5038650157,0.95,0.95,0,0,173
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_neg0p2,elevator pulse -0.2,v002,delta_e,-0.2,0.25,0.4,exit_gate_floor,floor,4.565505516,0.9967666,1.267463612,2.088574859,1.422043247,-0.03253638805,0.08857485853,-0.1279567531,4.398220142,1.216011624,0.008405389119,-0.2600679965,0.1387394592,-0.5135604193,10.02235889,-5.15610033,-9.676485808,4.563232992,4.563225251,-0.1055378051,15.45495696,4.152039683,2.461843554,0.03420135379,4.828495928,2.344719816,0.3937386504,3.561032316,0.2561449574,-1.028304597,1.028304597,3.570232681,3.463013127,3.471960247,1.031640302,3.83341033,3.49896136,24.56233157,15.26106518,11.89665589,1.418895646,1.283803444,0.8925245188,0.95,0.95,0,0,163
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_neg0p2,elevator pulse -0.2,v003,delta_e,-0.2,0.25,0.4,exit_gate_floor,floor,4.990276747,1.2184706,1.254737076,2.028113426,1.471693762,-0.04526292364,0.02811342627,-0.07830623798,4.933257559,0.4682021014,0.5739770054,-0.5881221731,0.6676870415,-0.263958955,1.475574717,2.777077899,-3.148064162,4.988556199,4.955425647,-6.607013263,5.421548022,4.152039683,2.461843554,0.03420135379,5.230391863,2.309878406,0.386380953,3.975654786,0.2817649794,-1.085312809,1.085312809,3.985626987,3.663141864,3.672330184,0.8907172722,3.557098559,3.229805631,5.374721323,24.72551238,10.59301232,0.5881221731,1.481182918,0.3016684462,0.95,0.95,0,0,186
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_neg0p4,elevator pulse -0.4,v001,delta_e,-0.4,0.25,0.4,exit_gate_floor,floor,5.182547619,1.2070033,1.258313533,2.171033123,1.410196473,-0.04168646698,0.1710331227,-0.1398035268,5.036438971,0.9791761963,0.6612200186,-0.1036682508,0.9606722205,-0.02141460113,2.060582142,2.045825755,-7.313373862,5.173172667,5.130741031,-7.343470032,11.00210067,4.152039683,2.461843554,0.03420135379,4.942546671,2.351780161,0.3958065916,3.684233138,0.1807470382,-1.014389882,1.014389882,3.688664163,3.631969527,3.636337694,0.8404201394,3.419749282,3.00851968,9.92009226,27.52166517,7.319281859,0.578308508,1.686022101,0.5011492849,0.9476315789,0.5,0.005263157895,0,190
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_neg0p4,elevator pulse -0.4,v002,delta_e,-0.4,0.25,0.4,exit_gate_floor,floor,4.514166161,1.036621,1.284462484,2.152899005,1.479043853,-0.015537516,0.1528990048,-0.07095614697,4.387099644,1.01530479,0.2269751954,-0.05944369837,0.1115837411,-0.03039413201,6.773804189,-1.78836857,-6.948703984,4.50876977,4.503053087,-2.885536508,13.03053581,4.152039683,2.461843554,0.03420135379,4.947324021,2.310428374,0.3811185244,3.662861537,0.1575293693,-1.097925329,1.097925329,3.666247419,3.33616635,3.339250242,1.059138613,3.800715111,3.574860242,17.34559572,22.4591944,7.013570382,0.7851679537,1.339328858,0.6533247333,0.95,0.95,0,0,166
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_neg0p4,elevator pulse -0.4,v003,delta_e,-0.4,0.25,0.4,exit_gate_floor,floor,4.577341124,0.9926451001,1.301599333,2.107468569,1.421006539,0.001599333204,0.1074685693,-0.1289934609,4.288758755,1.59893706,0.1573907277,-0.584969034,0.08467571188,-1.354375883,5.698875936,-3.816454402,-15.82473956,4.57982786,4.577122609,-1.969419093,20.44648494,4.152039683,2.461843554,0.03420135379,4.487254543,2.862297187,0.3998307682,3.18565521,0.7548286176,-1.021175771,1.021175771,3.273860925,3.119595373,3.205971997,1.028742066,3.653962128,2.451278062,35.81377388,23.42733042,24.20524794,1.926916438,1.355962203,1.409942846,0.95,0.95,0,0,77
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_neg0p6,elevator pulse -0.6,v001,delta_e,-0.6,0.25,0.4,exit_gate_floor,floor,4.676263676,1.0500486,1.291909542,2.117788752,1.49618384,-0.008090458039,0.1177887519,-0.05381616029,4.414274096,1.524925633,0.1634080737,-0.610354413,-0.006809759951,-1.258935931,6.135036318,-1.458582734,-13.46743282,4.673105624,4.670247743,-2.003914051,19.05764167,4.152039683,2.461843554,0.03420135379,4.530775157,2.911483951,0.3956740664,3.238865615,0.7936951989,-1.100509773,1.100509773,3.334696769,2.943059384,3.03013826,1.048056036,3.581316343,2.533925688,40.42691675,25.7231407,21.38963107,2.474988164,1.494322736,1.404898999,0.95,0.95,0,0,165
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_neg0p6,elevator pulse -0.6,v002,delta_e,-0.6,0.25,0.4,exit_gate_floor,floor,4.962447794,1.208116,1.298578114,2.084116643,1.466549041,-0.001421886135,0.08411664327,-0.08345095928,4.873794063,0.946006866,0.1501616821,-0.5139613306,-0.04826711038,-0.9063394865,4.688846842,-3.847885731,-9.349205899,4.96702588,4.964755539,-1.732413307,10.98456234,4.152039683,2.461843554,0.03420135379,5.719947229,2.856747758,0.3909494629,4.421369115,0.7726311151,-1.075599578,1.075599578,4.488369826,4.110608824,4.172900323,0.890311508,3.951892794,3.537575113,20.40232756,17.9652796,19.6058715,1.316970398,1.438291222,0.9063394865,0.95,0.95,0,0,193
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_neg0p6,elevator pulse -0.6,v003,delta_e,-0.6,0.25,0.4,exit_gate_floor,floor,5.195845858,1.1980419,1.346096168,2.072324724,1.415998344,0.04609616841,0.07232472378,-0.1340016561,5.095306856,0.9129228613,0.4398924231,-0.3413586022,1.075514996,-0.2493716403,5.211889416,0.05535375977,-7.97271164,5.195102064,5.176444737,-4.857304884,10.1578684,4.152039683,2.461843554,0.03420135379,5.561092847,2.280424895,0.393244074,4.214996679,0.2081001714,-1.02275427,1.02275427,4.220130647,4.121221297,4.126241045,0.8536882307,3.728776053,3.491642208,9.013667156,25.04856794,7.992439505,1.103972223,1.511198788,0.4106297423,0.95,0.95,0,0,183
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_neg0p8,elevator pulse -0.8,v001,delta_e,-0.8,0.25,0.4,exit_gate_floor,floor,5.072138477,0.9262745,1.255361964,2.142913578,1.36264245,-0.0446380362,0.1429135778,-0.1873575501,5.035049288,0.5128370599,0.3886707001,-0.2339409622,0.1736769078,0.319487963,7.147997076,-6.561116871,-3.040424915,5.076001191,5.061099009,-4.391450718,5.815716245,4.152039683,2.461843554,0.03420135379,5.067908033,1.902276561,0.3888749607,3.812546069,-0.2406370169,-0.9737674892,0.9737674892,3.820132681,3.915252985,3.923043974,1.051273126,4.334926814,4.127148171,7.737715164,25.43258703,10.5674384,0.403027884,2.203956493,0.4517192182,0.95,0.95,0,0,150
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_neg0p8,elevator pulse -0.8,v002,delta_e,-0.8,0.25,0.4,exit_gate_floor,floor,4.652768728,1.0192806,1.280720958,2.089828746,1.465539996,-0.01927904155,0.08982874552,-0.08446000439,4.406768506,1.483498221,0.2074599408,-0.3788604167,0.2651840659,-0.7448684321,4.398401597,-1.965452543,-11.30870455,4.654397411,4.649771568,-2.554684833,18.60533446,4.152039683,2.461843554,0.03420135379,4.86376342,2.715784682,0.3948555892,3.583042461,0.6259559362,-1.070684406,1.070684406,3.637308636,3.346497287,3.397180919,1.050431458,3.873405932,3.417901638,18.46186185,27.5396741,15.32611233,0.8529378863,2.00812166,0.7698729637,0.95,0.95,0,0,163
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_neg0p8,elevator pulse -0.8,v003,delta_e,-0.8,0.25,0.4,exit_gate_floor,floor,4.479437862,0.9734895,1.270287695,2.105802823,1.42766913,-0.02971230487,0.1058028233,-0.1223308696,4.315324495,1.16355464,0.2945629045,-0.1529464314,0.2767167009,-0.6503797206,10.70961309,-1.275824477,-9.614433582,4.479135207,4.469438992,-3.770683252,15.08998381,4.152039683,2.461843554,0.03420135379,4.542061804,2.265686791,0.3921730125,3.271774109,0.1598839673,-1.035496118,1.035496118,3.275678358,3.15961987,3.163390283,1.06369521,3.650079636,3.350791053,27.9559407,23.1361189,11.93142866,1.729619843,1.677555221,0.9481611529,0.95,0.95,0,0,154
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_neg1p0,elevator pulse -1.0,v001,delta_e,-1,0.25,0.4,exit_gate_floor,floor,4.648500787,0.9905348,1.260222456,2.109456951,1.361200226,-0.03977754361,0.1094569514,-0.1887997738,4.458924631,1.148706123,0.6029728916,-0.3546935061,0.660531523,-0.1548549812,0.9068360385,-2.358692128,-9.271652763,4.643825032,4.604512419,-7.460578692,14.44638831,4.152039683,2.461843554,0.03420135379,4.702507674,2.658431657,0.3973274292,3.442285218,0.5489747055,-0.963872797,0.963872797,3.485785528,3.571306534,3.616437292,0.9730832243,3.75971691,3.455318787,7.297465139,27.62931122,9.311674372,0.8226867327,1.689920261,0.3066261268,0.95,0.95,0,0,156
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_neg1p0,elevator pulse -1.0,v002,delta_e,-1,0.25,0.4,exit_gate_floor,floor,4.839586115,0.9606345,1.291660599,2.127159891,1.428937272,-0.008339401223,0.1271598908,-0.1210627278,4.666534081,1.244659035,0.3301757974,-0.4093723556,0.03687467719,-0.05078149444,-0.08775699285,-4.611634261,-10.89714232,4.840943348,4.829670428,-3.910886022,14.93428225,4.152039683,2.461843554,0.03420135379,5.083796672,2.577256442,0.389329774,3.792136073,0.4500965512,-1.039607498,1.039607498,3.818754103,3.647661333,3.673265256,1.082209205,4.221051157,4.0123581,4.416966503,31.30678847,10.89714232,0.4250956003,2.260489426,0.3699048541,0.95,0.95,0,0,157
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_neg1p0,elevator pulse -1.0,v003,delta_e,-1,0.25,0.4,exit_gate_floor,floor,4.861803632,0.9002428,1.285017943,2.106265707,1.425857264,-0.01498205685,0.1062657069,-0.1241427359,4.807391878,0.7382388946,0.192767945,-0.4022845596,0.02853755658,-0.2247543866,3.530014577,-6.707934364,-5.65291765,4.867563335,4.863744785,-2.2696528,8.730329196,4.152039683,2.461843554,0.03420135379,5.071201199,2.293282338,0.3945912545,3.786183256,0.1870166315,-1.03126601,1.03126601,3.790799239,3.671393434,3.675869469,1.14554208,4.459612011,4.347892719,10.47374323,31.99066414,6.685353352,0.4882357473,2.039687849,0.5283479614,0.95,0.95,0,0,145
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_pos0p2,elevator pulse +0.2,v001,delta_e,0.2,0.25,0.4,exit_gate_floor,floor,4.646818253,1.1582275,1.285790321,2.158732486,1.51976779,-0.01420967874,0.1587324864,-0.03023221011,4.32832947,1.633065638,0.3849788424,-0.2929272313,0.4326030028,0.01264093103,1.457342404,1.344111707,-12.55830458,4.64214908,4.626158166,-4.757069397,20.67133971,4.152039683,2.461843554,0.03420135379,4.962879949,2.655551998,0.3999101442,3.677089628,0.496819512,-1.119857646,1.119857646,3.710501012,3.283533083,3.313368468,0.9668719192,3.526731597,3.048416217,2.007418398,18.48816972,12.55830458,0.2929272313,1.462563797,0.1641971738,0.95,0.95,0,0,169
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_pos0p2,elevator pulse +0.2,v002,delta_e,0.2,0.25,0.4,exit_gate_floor,floor,4.927753107,1.2235262,1.282793782,2.159627869,1.476834456,-0.01720621777,0.1596278687,-0.07316554366,4.705662391,1.408103958,0.3834665667,-0.1764698239,0.7849250568,-0.06239093233,5.668022829,0.8957215197,-11.18779271,4.926769926,4.911824029,-4.464032285,16.65908029,4.152039683,2.461843554,0.03420135379,4.804133797,2.401385167,0.3955419192,3.521340015,0.241757298,-1.081292537,1.081292537,3.529629172,3.256602532,3.264268503,0.883751028,3.29630976,2.678066677,13.8744312,25.16043817,11.20237258,1.41708638,1.466147147,0.5036007313,0.95,0.95,0,0,195
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_pos0p2,elevator pulse +0.2,v003,delta_e,0.2,0.25,0.4,exit_gate_floor,floor,4.500017202,1.0417531,1.252379435,2.153923145,1.444431172,-0.04762056523,0.1539231449,-0.105568828,4.274863766,1.425909351,-0.1121676182,-0.1356236237,-0.4330498889,-0.4526823944,4.130788867,-8.720585437,-10.99917211,4.507799826,4.506404076,1.425838492,18.44646501,4.152039683,2.461843554,0.03420135379,4.949360529,2.710705804,0.3953545879,3.696981094,0.556782659,-1.049076584,1.049076584,3.738673045,3.524033565,3.563775135,1.007029961,3.809289097,3.265172502,15.13758483,16.58438861,13.61558613,0.8207460138,1.396365753,0.58680763,0.95,0.95,0,0,175
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_pos0p4,elevator pulse +0.4,v001,delta_e,0.4,0.25,0.4,exit_gate_floor,floor,5.155587136,1.3457425,1.270497224,2.029425194,1.517316341,-0.02950277601,0.02942519442,-0.03268365928,5.016441143,1.098798745,0.4068490146,-0.2525640793,0.7616775944,-0.5207140821,6.614946802,4.674087859,-8.670639544,5.151462564,5.135371498,-4.529787916,12.35491582,4.152039683,2.461843554,0.03420135379,5.056225149,2.427017979,0.3832884239,3.785727925,0.3975927846,-1.134027917,1.134027917,3.806549086,3.338302231,3.356662591,0.8426782366,3.264936707,2.658881418,26.37636473,27.00087706,10.01432012,1.964247223,1.425606356,0.6590070807,0.95,0.95,0,0,214
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_pos0p4,elevator pulse +0.4,v002,delta_e,0.4,0.25,0.4,exit_gate_floor,floor,4.978291793,1.2525404,1.259804964,2.140643801,1.428860962,-0.04019503589,0.1406438012,-0.1211390379,4.778705997,1.394748451,0.2356659154,-0.597544897,-0.03764286067,-0.4375784358,2.431535485,-7.520661274,-10.70978934,4.983662576,4.978087408,-2.710396114,16.27080314,4.152039683,2.461843554,0.03420135379,5.225861972,2.669173421,0.3975531739,3.966057008,0.5285296198,-1.031307788,1.031307788,4.001118813,3.845657964,3.879655384,0.8233728733,3.463595291,2.813491869,10.02745911,28.66565535,13.0941148,0.613161745,1.354990419,0.4375784358,0.95,0.95,0,0,201
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_pos0p4,elevator pulse +0.4,v003,delta_e,0.4,0.25,0.4,exit_gate_floor,floor,5.117782554,1.2869792,1.282328631,2.106964818,1.500876167,-0.01767136869,0.1069648182,-0.04912383345,4.995127467,0.9586699574,0.5367020697,-0.3576816705,0.7112576082,-0.3277487039,0.1167780845,3.384245424,-8.146614791,5.114527897,5.086290053,-6.023523985,10.86416093,4.152039683,2.461843554,0.03420135379,4.787493742,2.539703874,0.3735315124,3.505165111,0.4327390559,-1.127344654,1.127344654,3.531776542,3.109222275,3.132827684,0.8759618292,3.179764687,2.350059403,8.816100307,29.28993817,20.13864529,0.9753012785,1.772688986,0.4627613785,0.95,0.95,0,0,196
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_pos0p6,elevator pulse +0.6,v001,delta_e,0.6,0.25,0.4,exit_gate_floor,floor,5.003460545,1.2035389,1.298410627,2.110058664,1.468736773,-0.001589372782,0.1100586636,-0.08126322702,4.844796409,1.200561159,0.3508928273,-0.4961511479,0.5931603067,-0.9600136514,3.514610966,-1.185133438,-10.07689278,5.003651179,4.991332422,-4.021302153,13.91777586,4.152039683,2.461843554,0.03420135379,4.997077276,3.035736349,0.3822348473,3.698666649,0.925677685,-1.086501926,1.086501926,3.812743652,3.404197049,3.509191804,0.9027559688,3.491979856,2.450610907,20.39043935,27.88898272,22.78903016,1.735583723,1.920882852,1.012668731,0.95,0.95,0,0,185
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_pos0p6,elevator pulse +0.6,v002,delta_e,0.6,0.25,0.4,exit_gate_floor,floor,4.951231065,1.2531861,1.28320173,2.161255546,1.454716028,-0.01679826968,0.1612555456,-0.09528397162,4.821647724,1.04542923,0.3509928715,-0.3542090698,0.7201464019,-0.08762675808,6.599247043,2.068861633,-6.709943971,4.946150528,4.933681085,-4.069291228,12.23350896,4.152039683,2.461843554,0.03420135379,5.074926031,2.449136218,0.398625651,3.791724301,0.2878806719,-1.056090377,1.056090377,3.80263704,3.590340734,3.600673883,0.8427242988,3.397551359,2.828913116,8.496958631,20.79663233,6.725884964,0.6665395231,1.259672478,0.2664056975,0.95,0.95,0,0,197
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_pos0p6,elevator pulse +0.6,v003,delta_e,0.6,0.25,0.4,exit_gate_floor,floor,3.907692254,1.16506,1.277641839,2.154560867,1.398024519,-0.0223581612,0.1545608666,-0.1519754807,4.058948448,0.842070895,0.3489135404,-0.4949033237,0.2330298163,-0.4176725485,-1.171849184,-6.80678744,-8.033870027,4.160034442,4.145376448,-4.811206886,11.72034335,4.152039683,2.461843554,0.03420135379,5.032754619,2.771694098,0.3926506325,3.755112781,0.6171332319,-1.005373887,1.005373887,3.805486227,3.735041093,3.785145284,0.8629374339,3.53815224,2.692323351,5.713218937,31.59487077,11.431759,0.5575465985,1.398552849,0.4176725485,0.95,0.95,0,0,190
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_pos0p8,elevator pulse +0.8,v001,delta_e,0.8,0.25,0.4,exit_gate_floor,floor,4.676770973,1.1564897,1.2575496,2.060540449,1.473572107,-0.04245040044,0.06054044886,-0.0764278925,4.678801803,0.0677882929,0.1486365893,0.0236022355,0.3362744312,0.3836519017,2.202999178,0.09528940922,1.579932389,4.681652956,4.679292849,-1.819374628,0.8300653703,4.152039683,2.461843554,0.03420135379,4.618222502,1.819379892,0.3909863151,3.360672902,-0.2411605571,-1.082585792,1.082585792,3.369314585,3.104301688,3.112284133,0.9360963547,3.307278839,2.308362982,17.67836336,36.83812562,12.62851672,1.607969256,1.913632237,0.5174612515,0.95,0.95,0,0,186
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_pos0p8,elevator pulse +0.8,v002,delta_e,0.8,0.25,0.4,exit_gate_floor,floor,4.592011525,1.0951013,1.38150003,2.08102211,1.403865874,0.08150003001,0.0810221098,-0.1461341264,4.428800131,1.125918404,0.4503888454,-0.2613933114,0.4859019119,-0.1366742832,1.03580358,-3.114898044,-9.427178361,4.591820223,4.569678638,-5.62890889,14.26393228,4.152039683,2.461843554,0.03420135379,4.68456622,2.566996525,0.3884812893,3.30306619,0.4859744154,-1.015384584,1.015384584,3.338625075,3.253019833,3.288039947,0.9272060806,3.34569794,2.593654508,14.5016633,27.55047163,13.88967495,1.230458947,1.358256543,0.4288712276,0.95,0.95,0,0,181
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_pos0p8,elevator pulse +0.8,v003,delta_e,0.8,0.25,0.4,exit_gate_floor,floor,4.571538485,1.0579267,1.284442407,2.077071481,1.440616408,-0.01555759316,0.07707148062,-0.1093835919,4.298304547,1.542335991,0.2399421519,-0.01508588357,0.06163299283,-0.7573395609,6.68105389,-2.22425391,-14.15250367,4.572941561,4.566642343,-3.007689557,19.73921843,4.152039683,2.461843554,0.03420135379,4.209498226,2.735067728,0.3982715929,2.925055819,0.6579962469,-1.042344815,1.042344815,2.998151198,2.806226669,2.876352579,0.9852713001,3.254758403,1.999593208,30.46878576,35.56524893,16.89564063,3.295447674,2.255224459,1.583289604,0.95,0.95,0,0,164
