split,session_label,calibration_profile_hash,case_id,case_name,throw_id,command_axis,command_value,pulse_start_s,pulse_duration_s,replay_status,replay_policy,replay_dt_s,alignment_window_s,alignment_elapsed_s,alignment_sample_count,alignment_method,replay_command_source,actual_termination_group,sim_first_exit_reason,sim_first_exit_time_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,phi0_deg,theta0_deg,psi0_deg,actual_x_end_m,actual_y_end_m,actual_z_end_m,sim_x_end_m,sim_y_end_m,sim_z_end_m,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_glide_ratio_x_over_altloss,sim_glide_ratio_x_over_altloss,glide_ratio_residual_actual_minus_sim,actual_final_phi_deg,sim_final_phi_deg,actual_final_theta_deg,sim_final_theta_deg,actual_final_psi_deg,sim_final_psi_deg,max_abs_sim_phi_deg,max_abs_sim_theta_deg,max_abs_sim_p_rad_s,max_abs_sim_q_rad_s,max_abs_sim_r_rad_s
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p6,rudder pulse +0.6,v001,delta_r,0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2034639,23,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.005,1.0600215,2.152562643,2.128277204,1.502911664,4.173134101,0.648339319,1.366458683,-0.248020115,1.24368875,0.3372102298,1.001002886,19.40989475,-4.359272996,4.515372905,2.050005033,0.3962254002,4.560211408,2.592315659,0.2420524225,2.362810262,2.407648765,-0.04483850338,-0.07827217082,0.4640384556,-0.5423106264,1.106686264,1.260859242,-0.1541729777,1.044022469,1.189465725,-0.1454432554,2.135031706,1.909530172,0.2255015333,-2.320027507,24.84403764,-12.05091633,27.12253237,4.917370487,45.19236804,25.87533044,30.62314895,0.3588039154,1.24368875,0.9043609368
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p6,rudder pulse +0.6,v002,delta_r,0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2008796,30,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.1,1.1254774,2.297662942,2.142453385,1.386280365,4.963350932,0.2310683062,1.456755956,-0.06044572276,1.097200248,0.4497330726,3.768219234,13.03296598,2.163970948,5.150109616,1.603525243,0.3971658163,5.559377541,2.951066937,0.3305846085,2.852446674,3.261714598,-0.4092679242,-0.5389281417,0.8086135522,-1.347541694,0.9891145487,1.055695757,-0.06658120786,0.8788399915,0.9379981833,-0.05915819177,2.883838558,3.089635037,-0.2057964791,-31.0319971,32.05040022,-11.3542808,16.93311229,25.66103549,56.40523064,32.10540308,22.75838834,0.3880095616,1.097200248,0.9404175771
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p6,rudder pulse +0.6,v003,delta_r,0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.202816,32,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,0.9976637,2.163689344,1.932499334,1.486530492,4.242402777,-0.7885163649,1.42459117,0.1178378868,1.079508991,0.3666158121,9.018212876,16.62837084,10.05642129,4.774879467,0.7892004539,0.3793897845,4.723147497,2.280297531,0.4355199314,2.611190123,2.559458153,0.05173196982,-1.14329888,0.3477981975,-1.491097077,1.107140707,1.051010561,0.05613014685,1.109733377,1.053471787,0.0562615908,2.358498884,2.435235429,-0.07673654472,-20.64013816,22.14169588,-25.28016081,27.48972844,34.94446203,34.52325088,22.63260833,27.69869536,0.340880786,1.079508991,0.4952233759
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p8,rudder pulse +0.8,v001,delta_r,0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2050399,33,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,0.9977657,2.19037496,2.193418417,1.436176704,4.312898469,1.039509223,1.073508755,-0.1691826665,0.9075264366,-0.114747533,7.305722909,11.9777071,-8.005597718,4.85564252,2.396529709,0.3984727488,5.097489267,2.862585617,0.4018353377,2.66526756,2.907114308,-0.2418467474,0.2031112911,0.6691671995,-0.4660559084,1.037703955,1.034341366,0.003362588929,1.040027689,1.03665757,0.003370118785,2.568427678,2.810594647,-0.2421669693,1.832891928,25.41855061,-10.02215293,19.37646997,8.891890286,44.33074769,25.41855061,23.11926012,0.3105327321,0.9252139758,1.179192376
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p8,rudder pulse +0.8,v002,delta_r,0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2047731,33,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,0.925475,2.206112172,2.084319494,1.349005846,4.571622069,0.4456972029,0.9195934335,-0.1930759786,0.5228892382,-0.05389521796,4.682832809,4.13046434,-3.480031787,5.27812289,2.02165875,0.3902006575,5.352453407,2.357426762,0.4942470816,3.072010718,3.146341236,-0.07433051784,-0.06266074419,0.2731072679,-0.3357680121,0.9588051882,0.8547587641,0.1040464241,1.036014142,0.9235892532,0.1124248889,3.203998847,3.680969845,-0.4769709979,1.8951716,21.58350722,-14.75635035,19.33478098,7.509616171,32.96051444,21.58350722,19.40228033,0.3757114073,0.9386745912,0.9297393911
heldout,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p8,rudder pulse +0.8,v003,delta_r,0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2049542,35,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.815,0.9243546,2.172701301,2.153425209,1.290560525,4.287808268,1.362547822,0.8725997627,-0.3311973388,0.3909100261,-0.1112951225,1.542477166,-0.7612793933,-11.92984881,5.262541501,2.574388505,0.3935263899,5.528759404,2.416676389,0.2468502562,3.0898402,3.356058103,-0.2662179034,0.4209632964,0.2632511801,0.1577121163,0.897034135,1.043710269,-0.1466761336,0.9704437399,1.129123248,-0.1586795085,3.444506824,3.21550741,0.228999414,13.92058427,16.93363057,-9.091990988,16.10018236,-3.367552361,30.40031775,16.93363057,16.10018236,0.5145078655,0.6965300839,1.21597219
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos1p0,rudder pulse +1.0,v001,delta_r,1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.204711,28,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.845,0.9449478,2.226281497,2.162268753,1.317372992,4.52992158,0.7396749972,0.7056148668,0.3102436769,0.6880128205,0.01082453347,16.2567659,3.194236093,-2.961674526,5.418650449,1.499738564,0.3944646066,5.314174204,3.448546393,0.2076845803,3.192368952,3.087892708,0.1044762445,-0.6625301894,1.28627764,-1.948807829,0.9229083851,1.109688411,-0.1867800264,0.9766765795,1.17433832,-0.19766174,3.459031258,2.782666446,0.6763648122,-3.608294217,34.32772442,-21.68909839,-0.7105578036,28.31497947,63.7928918,34.32772442,13.81939926,0.3102436769,1.070964243,1.621740398
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos1p0,rudder pulse +1.0,v002,delta_r,1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.203751,16,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.97,0.9930912,2.373852236,2.124524716,1.342824164,4.520677341,0.4104080994,1.200975478,-0.1867026339,0.8842742706,0.05098318876,4.622132594,8.013394289,-3.464704029,5.538384306,2.005427747,0.3895735821,5.530045201,2.469947721,0.3456230359,3.16453207,3.156192965,0.008339105033,-0.1190969691,0.345423005,-0.4645199741,0.953250582,0.9972011283,-0.04395054628,0.9598822163,1.004138521,-0.04425630423,3.319727393,3.165051538,0.1546758553,2.87897213,25.947238,-15.86681029,17.8677627,13.72945071,40.61564667,25.947238,19.34641071,0.3726758232,0.8843052247,0.9691614834
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos1p0,rudder pulse +1.0,v003,delta_r,1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2028346,34,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.725,0.8578329,2.119510282,2.155016351,1.246791493,4.278759907,1.136483617,0.6800753888,-0.2925134217,0.3050269933,-0.2137040367,5.466326605,-3.358741674,-10.26161423,5.06128713,2.233277433,0.387391448,5.340403093,2.429502402,0.2277344437,2.941776848,3.220892811,-0.2791159635,0.07826108244,0.2744860518,-0.1962249693,0.8594000454,1.01905705,-0.1596570043,1.001826866,1.187943537,-0.1861166718,3.423058753,3.160659957,0.2623987956,3.345559978,16.01268322,-6.795156135,12.95878145,8.312820898,30.10835287,16.01268322,12.95878145,0.5292495612,0.759224654,1.281006377
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v001,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2019425,33,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.005,1.0056588,2.350169291,2.136093603,1.313726065,4.575298704,0.8004727812,1.433596082,-0.4195605156,1.139459354,0.2247790257,-4.638100528,10.52833318,-7.847305138,5.418051213,2.587226419,0.3955774771,5.459912345,2.108945095,0.3942808883,3.067881922,3.109743054,-0.04186113231,0.4511328155,-0.02714850854,0.478281324,0.9181485882,0.919445177,-0.001296588787,0.9129822045,0.9142714974,-0.001289292936,3.341378466,3.382195189,-0.04081672229,8.788561303,3.518268773,-16.43266592,29.92080994,-11.02003944,5.6667635,6.15345417,29.92080994,0.4195605156,1.139459354,0.5148895628
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v002,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2049424,16,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,0.9591697,2.284375073,2.174503925,1.403738825,4.216752053,0.606257852,1.374399211,-0.1148254849,1.168655768,0.150938658,3.707555617,16.79829977,-3.506623956,4.755441619,2.181884446,0.3967789263,4.821655123,2.634382076,0.4258254363,2.471066546,2.53728005,-0.06621350324,0.007380520661,0.4598781506,-0.4524976299,1.006959898,0.9779133885,0.02904650995,1.04982455,1.019541577,0.03028297281,2.453987046,2.594585655,-0.1405986092,-3.730538994,17.31498592,-12.60762069,29.12588022,4.694637125,30.21236042,17.31498592,29.1800055,0.221231779,1.168655768,0.6422488693
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v003,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.205089,32,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.175,1.2101159,2.37199522,2.091479673,1.430172186,5.092908952,1.259123446,1.019408631,-0.1794817325,0.7442429295,-0.2626137527,6.318983816,6.128546811,-10.22122485,5.80665498,2.061556133,0.3943394041,6.161023354,2.885753546,0.3123042089,3.43465976,3.789028134,-0.3543683743,-0.02992353918,0.7942738732,-0.8241974124,1.035832782,1.117867977,-0.08203519525,0.8559781601,0.9237693487,-0.06779118863,3.315843851,3.389513084,-0.07366923308,19.85069455,26.1999008,-18.8110398,20.92404287,15.82261269,47.16286683,26.1999008,24.53122031,0.3510563654,1.265555847,1.00141881
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v004,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.3102039,14,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.655,0.8071222,2.463491604,2.059931286,1.346480612,3.73681196,-0.3265233624,0.8182719467,0.1169890767,-0.0358942423,0.7516079749,9.261195622,-1.092889733,7.107922012,5.000592633,1.325872807,0.2575932588,5.16151551,2.729189428,0.1262384805,2.537101029,2.698023906,-0.1609228762,-0.7340584796,0.6692581413,-1.403316621,1.088887353,1.220242131,-0.1313547784,1.349098504,1.511843103,-0.1627445985,2.329994028,2.21105618,0.1189378478,-2.116584681,17.45442464,-11.22647014,3.568725017,27.00124216,30.48585018,17.45442464,3.570788874,0.674294954,0.2731361435,0.784798789
heldout,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v005,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2025554,27,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,0.9958106,2.141011845,2.114997845,1.485996844,4.146075921,0.6486107836,1.248185951,-0.2080488359,0.9284874679,0.09644301445,1.239727001,12.75618808,-6.377891227,4.711944854,2.343937542,0.3816468848,4.900321103,2.359013698,0.4024580039,2.570933008,2.759309257,-0.188376249,0.2289396966,0.244015853,-0.01507615637,1.104349959,1.08353884,0.02081111906,1.108995987,1.088097315,0.02089867196,2.328005708,2.546571618,-0.2185659103,18.18094812,11.89946334,-15.2322279,27.52755892,-0.5407684805,20.51934804,11.89946334,27.52755892,0.2105669524,0.9284874679,0.4670335659
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v006,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2024663,32,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.885,0.9289631,2.135856947,2.255951172,1.354988263,4.134121254,1.222619899,1.006669783,-0.2752082625,0.6982219813,0.2631148342,0.4084340386,3.219776262,-10.59646383,5.058544095,2.645493486,0.3966054267,5.264839263,2.655484093,0.3248221329,2.922687148,3.128982316,-0.2062951683,0.3895423133,0.3995329206,-0.009990607302,0.9583828358,1.03016613,-0.07178329382,1.031669434,1.108941926,-0.07727249211,3.049602976,3.037357011,0.01224596478,19.74459341,12.51143657,-9.84703177,18.69394231,-4.393112529,23.29187801,12.51143657,18.69394231,0.2752082625,0.7416021782,0.8259506219
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v007,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2930614,33,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.945,1.0315664,2.238306846,2.099542738,1.357799814,4.303667774,0.4500506901,0.9817764602,0.08217354081,0.6103516601,-0.05154952129,7.018185193,8.480411071,-2.853013478,5.720867606,1.789064812,0.3982820567,5.336551627,2.748558509,0.2217316959,3.48256076,3.098244781,0.384315979,-0.3104779258,0.6490157708,-0.9594936966,0.9595177573,1.136068118,-0.1765503607,0.9301560785,1.101303918,-0.1711478396,3.629490683,2.727164623,0.9023260597,-2.716802666,19.77737428,-22.06858339,19.02369969,11.49371068,35.02007053,19.77737428,19.8101403,0.1332462454,0.7503389512,0.8766911515
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v008,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.205329,33,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.095,1.1029001,2.297894591,2.083953527,1.367568963,4.785193245,1.345437511,1.163694769,-0.2493075337,0.8733233008,-0.139659438,3.206705251,7.953857677,-11.80414659,5.512233346,2.36315632,0.3905208611,5.910642491,2.574924649,0.3806169237,3.214338755,3.6127479,-0.398409145,0.2792027931,0.490971122,-0.2117683289,0.9770481023,0.9869520397,-0.009903937389,0.885889939,0.8948698433,-0.008979904335,3.289846986,3.66051009,-0.3706631039,23.01767743,19.67223834,-16.19497967,23.63999044,-0.7884152406,32.89668137,19.67223834,23.91634657,0.3472098055,0.9435832466,0.8515019753
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v009,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2005951,17,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.205,1.2265382,2.398739008,2.185491858,1.406232584,5.063280698,1.517960329,1.439757263,-0.3270620097,1.173036521,0.06867524643,-0.5733146863,12.59109416,-11.85973466,6.074630687,2.551300527,0.2928651492,6.020380488,2.740731783,0.3347136122,3.675891679,3.621641479,0.0542501997,0.3658086692,0.5552399252,-0.189431256,1.113367435,1.071518972,0.04184846302,0.907731561,0.8736123929,0.0341191681,3.301597985,3.379913538,-0.07831555359,7.697197981,21.04036334,-25.8257473,28.33018548,-7.434264279,37.72736419,21.20148079,28.72973896,0.3676308365,1.173036521,0.9031965673
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v010,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2173164,33,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,1.1668555,2.44985905,2.081083323,1.533226757,4.934104308,0.678353422,1.419619671,-0.2485480896,1.14088012,0.1606950621,5.786640173,16.23571029,-5.358643886,5.50190284,1.895976656,0.3955144062,5.676282026,2.760059911,0.4378745938,3.05204379,3.226422976,-0.1743791854,-0.1851066677,0.6789765873,-0.864083255,1.137712351,1.095352163,0.04236018758,0.9750242002,0.9387213439,0.03630285634,2.682614624,2.945557679,-0.2629430551,8.196380486,23.16656543,-21.38439216,25.56568988,15.19368855,42.00607089,23.46219285,27.91380228,0.3940070122,1.14088012,0.7725567881
heldout,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v001,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2038922,32,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.08,1.1386887,2.244954431,2.276535906,1.421554021,4.797336511,1.075588788,0.8610143589,0.0962959667,0.7502709981,0.004236227674,8.366748074,8.146645039,-5.650144508,5.633064751,2.344006047,0.3818902666,5.563854514,3.630577278,0.2581783859,3.388110321,3.318900084,0.069210237,0.06747014018,1.354041372,-1.286571232,1.039663755,1.163375635,-0.1237118807,0.9130359812,1.021680144,-0.108644163,3.258852014,2.852818972,0.4060330424,11.44534031,33.36383405,-15.98843802,9.739304989,6.13831419,63.94255426,33.36383405,22.09818259,0.1704093581,1.192026937,1.45527836
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v002,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2058227,33,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.97,0.9784611,2.13568854,2.133186968,1.484183809,4.071095682,0.8626696584,0.9120465229,-0.07265830613,0.6413967967,0.133664509,5.153753804,8.620714153,-6.572056366,4.825925751,2.287086778,0.393901664,5.023704061,2.794340802,0.3805991237,2.690237211,2.888015521,-0.1977783097,0.1538998098,0.6611538333,-0.5072540235,1.090282145,1.103584685,-0.01330254035,1.114282566,1.127877935,-0.01359536966,2.467468832,2.616940557,-0.1494717245,6.451703506,20.89237856,-3.317872061,17.82229057,5.027602319,37.68109142,20.89237856,18.92383506,0.14896038,0.7545630256,0.937317994
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v003,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2017201,33,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.905,0.982482,2.094644138,2.186932407,1.419570513,4.041773945,1.259325401,0.8932628382,-0.05934231102,0.7604305333,0.1304258979,6.805523642,6.273528778,-10.20436273,4.869203102,2.438908918,0.3999439282,5.131589995,3.03616003,0.2560756364,2.774558963,3.036945857,-0.2623868937,0.2519765111,0.8492276232,-0.597251112,1.019626585,1.163494877,-0.1438682919,1.037806886,1.1842404,-0.1464335142,2.721152041,2.61019272,0.1109593217,7.76154386,21.91022855,-8.255311928,14.88747965,8.211140289,41.60468732,21.91022855,16.95709852,0.2205768794,0.8565970865,1.176104406
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v004,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2045297,33,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.025,1.0327734,2.21370152,2.15331623,1.443113798,4.449203143,0.5491372419,1.135711314,-0.05266715227,0.9045141776,0.08470083152,8.01262089,11.24184293,-3.771038629,5.071834195,1.847259734,0.3815279885,5.267581069,2.845464622,0.3737233705,2.858132675,3.053879548,-0.1957468732,-0.3060564958,0.6921483917,-0.9982048876,1.06158581,1.069390428,-0.007804618079,1.027898094,1.035455045,-0.007556951099,2.692323738,2.855719921,-0.1633961836,-15.73716694,22.78213089,-18.72207467,19.83554301,15.04123882,39.22733155,22.78213089,21.74485006,0.1483659236,0.9151322902,0.9299657828
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v005,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2055535,10,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,1.0799117,2.29821817,2.117536448,1.458443839,4.793472506,0.1220540829,1.233474747,-0.1122869973,0.885518897,0.3045103343,4.215141503,11.77992879,0.5710651301,5.37394995,1.594768488,0.3584409429,5.569488795,2.591577174,0.5046163304,3.07573178,3.271270625,-0.195538845,-0.5227679608,0.4740407256,-0.9968086865,1.100002897,0.953827509,0.1461753875,1.018604481,0.883245833,0.1353586478,2.796112437,3.429624952,-0.6335125149,-10.41357157,13.28455631,-21.54148884,28.1010396,14.14062635,23.47110692,13.28455631,28.1010396,0.1938812251,0.9012725891,0.4264854976
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v006,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2057907,33,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.195,1.2039626,2.328672064,2.179333406,1.484547931,4.880280309,1.583452051,0.9560473986,-0.3062796231,0.7129881495,-0.1211527634,2.508373807,7.803581045,-13.02334507,5.564411985,2.452181777,0.396287508,5.964671077,2.846410035,0.3721282572,3.23573992,3.635999013,-0.4002590926,0.2728483709,0.6670766286,-0.3942282578,1.088260423,1.112419674,-0.0241592508,0.903898861,0.9239653073,-0.02006644625,2.973313972,3.26854972,-0.2952357482,10.97371449,23.8706003,-14.35111451,23.95687511,6.056547562,43.80459871,23.8706003,26.20645543,0.3946630137,1.13518668,0.9413850769
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v007,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.2,0.2019438,30,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.075,1.1404819,2.26744341,2.200190396,1.317314648,4.852339744,1.916833662,0.7342715363,-0.4110074802,0.5834607544,-0.4452018096,8.007567502,0.5017753387,-16.30780534,5.867141606,2.190709517,0.3994262503,6.453758315,2.790594522,0.2948007293,3.599698196,4.186314905,-0.5866167091,-0.009480878818,0.5904041263,-0.5998850051,0.9178883976,1.022513919,-0.104625521,0.804825046,0.8965630393,-0.09173799335,3.921716633,4.094139775,-0.1724231427,14.27461247,19.39016563,-5.463121899,21.46439245,22.62796743,32.78582366,19.39016563,21.4673362,0.7863609143,0.9984269947,1.122686374
