primitive_variant_id,primitive_id,primitive_family,entry_role,controller_id,controller_family,reference_state_vector,reference_command_vector,finite_horizon_s,linearisation_id,linearisation_source,Q_weight_json,R_weight_json,K_gain_matrix_json,K_gain_checksum,closed_loop_eigenvalue_summary,sampled_data_check_status,lqr_synthesis_status,lqr_blocked_reason,timing_aware_synthesis_level,timing_effects_in_synthesis,timing_effects_in_rollout,sampled_data_timing_audit_status,delayed_state_lqr_augmentation_status,exit_checks,metrics,failure_labels,claim_status,variant_registry_version,exit_check_version
primvar_energy_retaining_bank_inflight_only_343677597c0b,energy_retaining_bank,energy_retaining_bank,inflight_only,lqr_energy_retaining_bank_03fd3b0dd5ed,lqr,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.7,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.5999999999999996,""q_rates"":1.35,""q_surfaces"":0.15,""q_velocity"":2.0999999999999996,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.75,""r_elevator"":0.675,""r_rudder"":0.8999999999999999}","[[0.0,0.0,0.0,4.06223790698298,-4.834689578779521e-15,2.0104707619966824,1.95182570787992e-15,0.3942464902190219,-4.1654737762739784e-16,0.7578706373524486,1.7460168139262185e-16,0.006192885530563867,5.038617187102251,3.538877457495618e-16,-0.22615073654604895],[0.0,0.0,0.0,-3.0159847956942227e-14,7.646278102648653,-3.4643267215205594e-14,-1.526007163687078,-8.279804843493361e-15,0.25445812902288767,-5.491948455530472e-17,1.0264465480946332,-1.0795094365515399e-15,3.93208606388402e-16,5.078874255623454,-8.760260670060807e-17],[0.0,0.0,0.0,-1.342457495645089,-5.27921470891563e-15,0.7947784361885557,1.1244375706868117e-15,-0.8671480738291492,1.3515334810884333e-15,-0.06490203319946482,-5.876638554371633e-16,1.331314760349138,-0.1884589471217075,-6.570195502545605e-17,1.6133885869269073]]",98053673e2f9ac4e912d2dc9b2545edd0a2e8f70db6609f114c5e908d4fe6500,"{""count"":12,""max_abs_imag"":61.85141730154883,""max_real"":-1.559573341055898,""min_real"":-69.69607029842979}",sampled_stable,solved,,trim_local_reduced_order_lqr_no_delay_augmentation,sampled_data_stability_and_nominal_latency_actuator_smoke_only,feedback_delay_command_timing_actuator_lag_applied_in_w01_rollout,sampled_stable_with_nominal_timing_smoke,not_implemented_state_delay_simulated_in_rollout,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_energy_retaining_bank_inflight_only_6903dd738bd9,energy_retaining_bank,energy_retaining_bank,inflight_only,lqr_energy_retaining_bank_9a2724fb5caa,lqr,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.7,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.5999999999999996,""q_rates"":1.35,""q_surfaces"":0.15,""q_velocity"":2.0999999999999996,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.0,""r_elevator"":0.9,""r_rudder"":1.2}","[[0.0,0.0,0.0,3.5357825411377415,-2.199606459698317e-15,1.7364751969229753,8.644173766474496e-16,0.3375623625852963,-7.513564163467557e-16,0.6311664287950307,-3.5532935908997323e-16,-0.004205769417819779,4.523737181987422,7.726370948167107e-17,-0.2153278010815313],[0.0,0.0,0.0,1.919182766664017e-14,6.641461321613836,1.1150024069604552e-14,-1.3222762686731058,3.224830907027095e-15,0.21853541254575376,8.998253508117551e-18,0.8703967924866935,1.5248258129792765e-15,8.584856609074564e-17,4.609907877100419,1.28891191073336e-15],[0.0,0.0,0.0,-1.1660072837190758,-2.4835019864575824e-16,0.6980054264779452,-1.0364125054368587e-15,-0.7112773655274821,-5.648977279916577e-17,-0.05746840267953875,7.652897898296327e-17,1.1597810647129112,-0.1794398342346094,9.6668393305002e-16,1.4570256480754469]]",731441908011733fa592d042a9a8741902e9533d47e13b76dc2d6b87a8b99604,"{""count"":12,""max_abs_imag"":57.01891571474271,""max_real"":-1.5574054148888952,""min_real"":-65.39250411442602}",sampled_stable,solved,,trim_local_reduced_order_lqr_no_delay_augmentation,sampled_data_stability_and_nominal_latency_actuator_smoke_only,feedback_delay_command_timing_actuator_lag_applied_in_w01_rollout,sampled_stable_with_nominal_timing_smoke,not_implemented_state_delay_simulated_in_rollout,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_energy_retaining_bank_inflight_only_a7e56311a281,energy_retaining_bank,energy_retaining_bank,inflight_only,lqr_energy_retaining_bank_4b6c65cd89a6,lqr,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.7,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.5999999999999996,""q_rates"":1.35,""q_surfaces"":0.15,""q_velocity"":2.0999999999999996,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.5,""r_elevator"":1.35,""r_rudder"":1.7999999999999998}","[[0.0,0.0,0.0,2.9106681892608464,1.9884364137846366e-15,1.4123415507563544,7.522799131455366e-16,0.2709325007917699,1.7554038664153678e-16,0.4858099901924052,2.6335801450655426e-16,-0.015907976075012167,3.867181909740519,-1.4256778191571904e-15,-0.20102475581407825],[0.0,0.0,0.0,6.522639528189975e-16,5.448169086308256,-7.439917990298633e-16,-1.0805068986002568,2.135449565577151e-15,0.17584115198455763,-2.3056412889128375e-16,0.6884347119767852,1.5235973980190977e-15,-1.5840864657302116e-15,4.0086611582282226,3.04467366488923e-15],[0.0,0.0,0.0,-0.9530638647494583,1.191290772102451e-16,0.5811564218630267,-3.386918068966129e-16,-0.5309816555151814,-7.689069244159715e-17,-0.04833465934790159,6.054016269612721e-16,0.9528862802630778,-0.16752062984506522,2.283505248666923e-15,1.256754805876152]]",6dff8995fc24ab890cf96c51d18a285f3560101fc92418b4686c05b839185e4b,"{""count"":12,""max_abs_imag"":50.69607829491267,""max_real"":-1.5531369660987442,""min_real"":-59.90171448850414}",sampled_stable,solved,,trim_local_reduced_order_lqr_no_delay_augmentation,sampled_data_stability_and_nominal_latency_actuator_smoke_only,feedback_delay_command_timing_actuator_lag_applied_in_w01_rollout,sampled_stable_with_nominal_timing_smoke,not_implemented_state_delay_simulated_in_rollout,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_energy_retaining_bank_inflight_only_ab3de70d88c7,energy_retaining_bank,energy_retaining_bank,inflight_only,lqr_energy_retaining_bank_b04a0c8c05ff,lqr,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.7,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.5999999999999996,""q_rates"":1.35,""q_surfaces"":0.15,""q_velocity"":2.0999999999999996,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.0,""r_elevator"":1.8,""r_rudder"":2.4}","[[0.0,0.0,0.0,2.5376240246411723,1.5677416822734583e-15,1.2197908174858583,-4.954128671437644e-16,0.23155703511953363,-4.939174969477315e-16,0.40233384715912984,2.381652598752372e-16,-0.022385043626248505,3.4469521749472904,2.766990854642564e-16,-0.19141237022450178],[0.0,0.0,0.0,3.9723472456191955e-15,4.735973674330682,6.2958043100069e-15,-0.9363121609595082,1.3205695971684563e-15,0.15035344330938574,2.0518164998194124e-17,0.5820084114508323,1.1055943054354486e-15,3.0744342829361823e-16,3.6212759143307074,1.0160488372542476e-15],[0.0,0.0,0.0,-0.8237716095603588,3.3687763250262077e-15,0.5099921254107197,-1.241040864288404e-15,-0.4267602146536609,4.4635822391689943e-17,-0.04267428726489157,3.4602375870046423e-16,0.8272496320431044,-0.15951030852041814,7.620366279406857e-16,1.1275938862580033]]",8199bcef7ee1c5a63e41b8b383bb83c8172dd0c8aac62be949f9d7250155f469,"{""count"":12,""max_abs_imag"":46.525068419387715,""max_real"":-1.548954827619211,""min_real"":-56.38507424459327}",sampled_stable,solved,,trim_local_reduced_order_lqr_no_delay_augmentation,sampled_data_stability_and_nominal_latency_actuator_smoke_only,feedback_delay_command_timing_actuator_lag_applied_in_w01_rollout,sampled_stable_with_nominal_timing_smoke,not_implemented_state_delay_simulated_in_rollout,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_energy_retaining_bank_inflight_only_d0ea3fc9db37,energy_retaining_bank,energy_retaining_bank,inflight_only,lqr_energy_retaining_bank_91f3df76bd81,lqr,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.7,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.5999999999999996,""q_rates"":1.35,""q_surfaces"":0.15,""q_velocity"":2.0999999999999996,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":3.0,""r_elevator"":2.7,""r_rudder"":3.5999999999999996}","[[0.0,0.0,0.0,2.0946284445984995,3.2168358518094816e-15,0.9924041134670283,-1.5289553444382418e-15,0.1852095143583065,-2.2505881857559983e-16,0.3072235311582682,1.0606965974875034e-16,-0.029280946305772746,2.9140253975488855,1.033829008648248e-15,-0.17838981610356613],[0.0,0.0,0.0,5.981047393179103e-15,3.8902110851630374,2.209455034917377e-15,-0.765177624425617,2.2473112029758313e-16,0.12010397887595138,1.268790633385045e-16,0.4583283007946637,1.0023775730038042e-16,1.1486988984980533e-15,3.1260229200923257,-1.255696816636967e-15],[0.0,0.0,0.0,-0.6675528564301121,-1.5121435282689482e-15,0.42341279658439257,2.870383373491746e-16,-0.3076655869288697,-1.281384589975282e-16,-0.035676990834040925,-2.4809753837945554e-16,0.6752603643903319,-0.14865818008630513,-9.417726124777254e-16,0.9619705135183675]]",fcf4bd70ba56f632891bd5316bb35d7657784debaa8c0558d748732858995b34,"{""count"":12,""max_abs_imag"":41.04403024193998,""max_real"":-1.5408337302145534,""min_real"":-51.92225554607204}",sampled_stable,solved,,trim_local_reduced_order_lqr_no_delay_augmentation,sampled_data_stability_and_nominal_latency_actuator_smoke_only,feedback_delay_command_timing_actuator_lag_applied_in_w01_rollout,sampled_stable_with_nominal_timing_smoke,not_implemented_state_delay_simulated_in_rollout,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_energy_retaining_bank_inflight_only_6ee759f0cdbf,energy_retaining_bank,energy_retaining_bank,inflight_only,lqr_energy_retaining_bank_113551d608fa,lqr,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.7,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":1.8,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.5,""r_elevator"":0.45,""r_rudder"":0.6}","[[0.0,0.0,0.0,5.6859403096983465,5.597405115790427e-15,2.8602825996425656,6.831141671320777e-16,0.5713873863107655,-3.6899907839485955e-16,1.1673056631192842,4.470690061809843e-16,0.04106317237444129,6.459275385605713,2.245928394877865e-15,-0.2554479804156485],[0.0,0.0,0.0,3.783441384016467e-14,10.747126003190218,5.2421475690896654e-14,-2.1555190007263585,1.8711522880685202e-14,0.365181807464505,3.4993467839143357e-16,1.5201167613641566,-5.035786596080586e-15,2.495475994308739e-15,6.363644682301207,1.383786486349998e-14],[0.0,0.0,0.0,-1.8757873676575496,1.3570353210779064e-14,1.0873451806202425,-2.981169991754454e-15,-1.3656881513592376,9.704530702471742e-17,-0.08683336378465951,-3.769677038349123e-17,1.8501021747366957,-0.2128733170130404,1.0378398647624986e-14,2.0327428143627344]]",bdd9e21a17062ee1fb1a97ec9c56d6b9feea0bfe8ef6b2b55b1c1bb1eb3c7ba2,"{""count"":12,""max_abs_imag"":74.87867872445061,""max_real"":-1.5365811502438704,""min_real"":-81.56354676480623}",sampled_stable,solved,,trim_local_reduced_order_lqr_no_delay_augmentation,sampled_data_stability_and_nominal_latency_actuator_smoke_only,feedback_delay_command_timing_actuator_lag_applied_in_w01_rollout,sampled_stable_with_nominal_timing_smoke,not_implemented_state_delay_simulated_in_rollout,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_energy_retaining_bank_inflight_only_2bdfd9255b15,energy_retaining_bank,energy_retaining_bank,inflight_only,lqr_energy_retaining_bank_4d42bf89e73b,lqr,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.7,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":1.8,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.75,""r_elevator"":0.675,""r_rudder"":0.8999999999999999}","[[0.0,0.0,0.0,4.668443807595821,-9.81313530493979e-15,2.327552793981012,2.9027466959252513e-15,0.45981390949972406,-6.933504483251121e-16,0.9081425520414578,-1.3811957580026625e-16,0.019307738695280578,5.592905892278845,-1.9253155067099616e-15,-0.23786525796002944],[0.0,0.0,0.0,-1.4179014096038427e-14,8.8049520921626,-3.4154419105521157e-14,-1.7611699288422753,-8.996766966182928e-16,0.2958996338060138,-1.6729324417631114e-16,1.2092102853548217,-3.9933892542049735e-15,-2.1392394518999574e-15,5.580755323126559,-6.622664923466096e-15],[0.0,0.0,0.0,-1.5437915500373012,-1.173279796149372e-14,0.9048471285393712,1.4785994507699124e-15,-1.0518675859159954,-5.445740323003514e-16,-0.07324485271384068,-1.123812242185921e-15,1.5268091940422808,-0.19822104830002454,-4.966998692599573e-15,1.7729266556054513]]",453020646ecbe4a3575240892120db78ad4b3400a4949c3c578ed5173f62ae9a,"{""count"":12,""max_abs_imag"":67.02753644634247,""max_real"":-1.5615248472851495,""min_real"":-74.32775871307865}",sampled_stable,solved,,trim_local_reduced_order_lqr_no_delay_augmentation,sampled_data_stability_and_nominal_latency_actuator_smoke_only,feedback_delay_command_timing_actuator_lag_applied_in_w01_rollout,sampled_stable_with_nominal_timing_smoke,not_implemented_state_delay_simulated_in_rollout,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_energy_retaining_bank_inflight_only_99ab44f269b0,energy_retaining_bank,energy_retaining_bank,inflight_only,lqr_energy_retaining_bank_8b127b91cff1,lqr,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.7,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":1.8,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.0,""r_elevator"":0.9,""r_rudder"":1.2}","[[0.0,0.0,0.0,4.061276749285485,-2.9629747265887497e-15,2.01055179971607,2.4317122610044876e-15,0.3939417419544127,-3.757269258631645e-16,0.7579965375174289,2.7169684014300735e-16,0.006744883497391797,5.034981976945048,-2.2224479261858986e-15,-0.226335220150378],[0.0,0.0,0.0,-2.2426706276175838e-14,7.645878298126082,-1.0264431574125805e-14,-1.526002689337622,7.723473282480334e-16,0.2544931465404813,-5.264492786880468e-16,1.0265861299882209,3.276326357342451e-15,-2.4693865846509984e-15,5.0747028789637785,2.3294975220403605e-15],[0.0,0.0,0.0,-1.3427883705046268,-2.2922658288993162e-15,0.7946075869353763,4.1845737115321538e-16,-0.8682762386546232,4.980124510708615e-16,-0.06489586704360287,5.1405125105197636e-17,1.3313286457856175,-0.18861268345864834,1.7471231415302706e-15,1.6055043637339608]]",64f81b6fa547eae5df334945d576479d79b3176a80d690ee8cebfcad7c7c1a9b,"{""count"":12,""max_abs_imag"":61.87389357430345,""max_real"":-1.5598813448834583,""min_real"":-69.66618114674766}",sampled_stable,solved,,trim_local_reduced_order_lqr_no_delay_augmentation,sampled_data_stability_and_nominal_latency_actuator_smoke_only,feedback_delay_command_timing_actuator_lag_applied_in_w01_rollout,sampled_stable_with_nominal_timing_smoke,not_implemented_state_delay_simulated_in_rollout,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_energy_retaining_bank_inflight_only_4c3a8d768ffc,energy_retaining_bank,energy_retaining_bank,inflight_only,lqr_energy_retaining_bank_4fa5d869c1c3,lqr,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.7,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":1.8,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.5,""r_elevator"":1.35,""r_rudder"":1.7999999999999998}","[[0.0,0.0,0.0,3.340324774343663,2.6037585177757426e-16,1.635368610505185,2.83447360667681e-16,0.31652312748033995,-6.598610874953275e-16,0.5853154888516906,7.654134498762103e-17,-0.0075532867428499545,4.322182272065366,-1.6104953149096282e-15,-0.21121242220555997],[0.0,0.0,0.0,-1.4855205569900284e-14,6.269420453698429,-1.068098820387719e-15,-1.2469370121481351,1.1277315439703496e-15,0.20526581765368462,-3.038579681580868e-16,0.8133776681691144,1.8182614295205386e-17,-1.789439238788476e-15,4.425178349976091,-1.405582550707524e-15],[0.0,0.0,0.0,-1.1004047505006507,-2.3066838526654024e-15,0.6617964867026312,9.47660611006412e-16,-0.6552215718788365,-2.78412255429483e-16,-0.05466206756508264,-4.2599485437247935e-16,1.0958243488834376,-0.17601035183796668,-1.0541869130306431e-15,1.3908493266858957]]",2eaf164b41e6d25f01ee3f310795506dff05842a6a22b9c48e22e4b3f34be8af,"{""count"":12,""max_abs_imag"":55.14148094683733,""max_real"":-1.5566334101402506,""min_real"":-63.70769567514987}",sampled_stable,solved,,trim_local_reduced_order_lqr_no_delay_augmentation,sampled_data_stability_and_nominal_latency_actuator_smoke_only,feedback_delay_command_timing_actuator_lag_applied_in_w01_rollout,sampled_stable_with_nominal_timing_smoke,not_implemented_state_delay_simulated_in_rollout,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_3472c9ddcc75,safe_exit_or_recovery_handoff,safe_exit,terminal_or_recovery,lqr_safe_exit_or_recovery_handoff_17563ab7a310,lqr,"[0.0,0.0,0.0,0.0,0.012837134971784608,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.45,lqr_lin_5b67ffd9e749,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.0,""q_rates"":1.2,""q_surfaces"":0.2,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.55,""r_elevator"":0.4,""r_rudder"":0.6}","[[0.0,0.0,0.0,4.2902801570121,7.161050793807121e-15,2.07793681354073,-1.581558431610748e-15,0.3379715116740727,-2.5973110865666225e-16,0.8530903845897921,8.474069084593097e-16,0.03233013955268637,5.407171318534146,5.2890785080084534e-15,-0.20788319752229134],[0.0,0.0,0.0,1.263795948020614e-14,7.845519411788411,9.976510811296382e-15,-1.3428940548718116,8.667474986900668e-17,0.2084880217475652,2.4708087193134676e-16,1.2639797390786125,6.4645565416583135e-15,7.272482948511624e-15,5.728678515082072,1.4116505398729931e-14],[0.0,0.0,0.0,-1.2755460069260487,1.652236937178311e-15,1.0207825669657364,-1.907843899137877e-16,-0.6018950404439223,2.0198265597878163e-16,-0.07085027018242483,2.4174936638369535e-15,1.4334418115230443,-0.19055959772876707,9.411003599153287e-15,1.6978934864104342]]",324eed25f8baeb927252a81731e27997e66ec0d5191e0417d71e5e796030999a,"{""count"":12,""max_abs_imag"":65.20477432884306,""max_real"":-1.5333360715316582,""min_real"":-72.84458291656253}",sampled_stable,solved,,trim_local_reduced_order_lqr_no_delay_augmentation,sampled_data_stability_and_nominal_latency_actuator_smoke_only,feedback_delay_command_timing_actuator_lag_applied_in_w01_rollout,sampled_stable_with_nominal_timing_smoke,not_implemented_state_delay_simulated_in_rollout,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
