candidate_id,selection_class,joint_pareto_profile,accepted,acceptance_reason,pareto_member,alignment_window_s,reference_candidate_id,global_reference_candidate_id,longitudinal_source_id,lateral_source_id,split,score,longitudinal_score,reference_longitudinal_score,delta_longitudinal_score,lateral_score,reference_lateral_score,delta_lateral_score,global_reference_longitudinal_score,global_delta_longitudinal_score,global_reference_lateral_score,global_delta_lateral_score,parameter_count,lateral_parameter_count,dx_mae_m,reference_dx_mae_m,delta_dx_mae_m,global_reference_dx_mae_m,global_delta_dx_mae_m,dy_mae_m,reference_dy_mae_m,delta_dy_mae_m,global_reference_dy_mae_m,global_delta_dy_mae_m,altitude_loss_mae_m,reference_altitude_loss_mae_m,delta_altitude_loss_mae_m,global_reference_altitude_loss_mae_m,global_delta_altitude_loss_mae_m,sink_mae_m_s,reference_sink_mae_m_s,delta_sink_mae_m_s,global_reference_sink_mae_m_s,global_delta_sink_mae_m_s,roll_mae_deg,reference_roll_mae_deg,delta_roll_mae_deg,global_reference_roll_mae_deg,global_delta_roll_mae_deg,pitch_mae_deg,reference_pitch_mae_deg,delta_pitch_mae_deg,global_reference_pitch_mae_deg,global_delta_pitch_mae_deg,yaw_mae_deg,reference_yaw_mae_deg,delta_yaw_mae_deg,global_reference_yaw_mae_deg,global_delta_yaw_mae_deg,parameter_updates_json
jp040h_L03_proposal_stage_4_stage4__X009_ablation_post_stall,,heavy,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040h_L03_proposal_stage_4_stage4_post_stall_cmq_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_4_stage4_post_stall_cmq,ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s0p5,heldout,9.671044636,7.116047683,7.093781962,0.02226572019,2.554996953,2.850502937,-0.295505984,6.898168128,0.2178795545,2.889249518,-0.3342525649,2,1,0.2458197267,0.2464288784,-0.0006091517395,0.2855181765,-0.03969844987,0.6100969899,0.5932034508,0.01689353914,0.6124369379,-0.002339947999,0.3448593064,0.3424710582,0.002388248157,0.3265137476,0.01834555876,0.2971740833,0.295193873,0.001980210286,0.2818881716,0.01528591171,10.68952145,15.74630093,-5.05677948,15.53625683,-4.84673538,4.510802076,4.664881524,-0.1540794485,4.066112604,0.4446894723,5.551783388,3.961463445,1.590319943,4.204628567,1.347154821,"{""post_stall_pitch_damping_coeff"": 4.50725359769582, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3833615276010727}"
jp040h_L03_proposal_stage_4_stage4__X025_ablation_attached_Cn_ablation_post_stall,,heavy,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040h_L03_proposal_stage_4_stage4_post_stall_cmq_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_4_stage4_post_stall_cmq,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s1p5+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s1p25,heldout,9.671841775,7.182299746,7.093781962,0.08851778324,2.48954203,2.850502937,-0.3609609077,6.898168128,0.2841316175,2.889249518,-0.3997074886,3,2,0.2882874414,0.2464288784,0.04185856298,0.2855181765,0.002769264853,0.6071003394,0.5932034508,0.01389688864,0.6124369379,-0.005336598495,0.3403456059,0.3424710582,-0.002125452319,0.3265137476,0.01383185828,0.2932089975,0.295193873,-0.001984875516,0.2818881716,0.01132082591,7.733235629,15.74630093,-8.013065302,15.53625683,-7.803021202,4.530382502,4.664881524,-0.134499022,4.066112604,0.4642698987,8.927889515,3.961463445,4.96642607,4.204628567,4.723260948,"{""post_stall_pitch_damping_coeff"": 4.50725359769582, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.9584038190026818, ""yaw_moment_beta_coeff"": -0.05615179538332507}"
jp040h_L00_proposal_stage_5_stage5__X015_ablation_attached_Cn_ablation_post_stall,,heavy,False,rejected_longitudinal_metrics_degraded:dx_mae_m,False,0.04,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_5_stage5_transition_blend,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s2p0+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s1p0,heldout,9.674230015,7.115307103,6.898168128,0.2171389745,2.558922913,2.889249518,-0.3303266055,6.898168128,0.2171389745,2.889249518,-0.3303266055,4,2,0.3588895176,0.2855181765,0.07337134101,0.2855181765,0.07337134101,0.6244531248,0.6124369379,0.01201618685,0.6124369379,0.01201618685,0.3266674322,0.3265137476,0.0001536846135,0.3265137476,0.0001536846135,0.2819424306,0.2818881716,5.425896518e-05,0.2818881716,5.425896518e-05,8.110263523,15.53625683,-7.425993307,15.53625683,-7.425993307,3.773558034,4.066112604,-0.2925545695,4.066112604,-0.2925545695,8.917092156,4.204628567,4.712463589,4.204628567,4.712463589,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.7667230552021455, ""yaw_moment_beta_coeff"": -0.07070239384443343}"
jp040h_L04_proposal_stage_3_stage3__X009_ablation_post_stall,,heavy,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040h_L04_proposal_stage_3_stage3_post_stall_cm_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_3_stage3_post_stall_cm,ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s0p5,heldout,9.674739341,7.121166243,7.095787015,0.02537922819,2.553573098,2.853861129,-0.3002880306,6.898168128,0.2229981147,2.889249518,-0.33567642,2,1,0.237096863,0.237500165,-0.0004033020378,0.2855181765,-0.04842131354,0.6088359865,0.5921030286,0.01673295786,0.6124369379,-0.003600951474,0.3466718238,0.3443485951,0.002323228657,0.3265137476,0.02015807616,0.2988158984,0.2968944363,0.001921462101,0.2818881716,0.01692772681,10.68912339,15.79607053,-5.106947142,15.53625683,-4.847133444,4.537525174,4.65603809,-0.118512915,4.066112604,0.4714125709,5.577191232,3.991273384,1.585917848,4.204628567,1.372562665,"{""post_stall_pitch_moment_coeff"": 0.07034641636108838, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3833615276010727}"
jp040h_L03_proposal_stage_4_stage4__X016_ablation_attached_Cn_ablation_post_stall,,heavy,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040h_L03_proposal_stage_4_stage4_post_stall_cmq_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_4_stage4_post_stall_cmq,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s2p0+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s0p75,heldout,9.684700621,7.258467175,7.093781962,0.1646852127,2.426233446,2.850502937,-0.4242694914,6.898168128,0.360299047,2.889249518,-0.4630160723,3,2,0.2920506281,0.2464288784,0.04562174972,0.2855181765,0.006532451598,0.6228032942,0.5932034508,0.02959984336,0.6124369379,0.01036635622,0.3434598092,0.3424710582,0.0009887509598,0.3265137476,0.01694606156,0.2957632798,0.295193873,0.0005694068082,0.2818881716,0.01387510823,8.080253369,15.74630093,-7.666047563,15.53625683,-7.456003462,4.651672066,4.664881524,-0.01320945814,4.066112604,0.5855594626,6.63969021,3.961463445,2.678226765,4.204628567,2.435061643,"{""post_stall_pitch_damping_coeff"": 4.50725359769582, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.5750422914016091, ""yaw_moment_beta_coeff"": -0.07070239384443343}"
jp040h_L04_proposal_stage_3_stage3__X011_ablation_attached_Cn_ablation_post_stall,,heavy,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040h_L04_proposal_stage_3_stage3_post_stall_cm_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_3_stage3_post_stall_cm,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s1p75+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s1p0,heldout,9.689070656,7.215473663,7.095787015,0.1196866487,2.473596993,2.853861129,-0.3802641358,6.898168128,0.3173055353,2.889249518,-0.4156525252,3,2,0.2797541761,0.237500165,0.04225401108,0.2855181765,-0.005764000422,0.6190817251,0.5921030286,0.02697869651,0.6124369379,0.006644787176,0.3441172588,0.3443485951,-0.00023133633,0.3265137476,0.01760351117,0.296476265,0.2968944363,-0.000418171273,0.2818881716,0.01458809344,8.311428275,15.79607053,-7.484642254,15.53625683,-7.224828556,4.505532696,4.65603809,-0.1505053938,4.066112604,0.4394200921,7.29433446,3.991273384,3.303061076,4.204628567,3.089705893,"{""post_stall_pitch_moment_coeff"": 0.07034641636108838, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.7667230552021455, ""yaw_moment_beta_coeff"": -0.06342709461387924}"
jp040h_L04_proposal_stage_3_stage3__X016_ablation_attached_Cn_ablation_post_stall,,heavy,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040h_L04_proposal_stage_3_stage3_post_stall_cm_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_3_stage3_post_stall_cm,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s2p0+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s0p75,heldout,9.712627682,7.252351614,7.095787015,0.1565645993,2.460276068,2.853861129,-0.3935850611,6.898168128,0.3541834859,2.889249518,-0.4289734505,3,2,0.2810644294,0.237500165,0.04356426438,0.2855181765,-0.00445374712,0.6254965221,0.5921030286,0.03339349352,0.6124369379,0.01305958418,0.3451997164,0.3443485951,0.0008511213272,0.3265137476,0.01868596883,0.2973610145,0.2968944363,0.0004665782356,0.2818881716,0.01547284295,8.309813099,15.79607053,-7.48625743,15.53625683,-7.226443732,4.651957336,4.65603809,-0.004080753777,4.066112604,0.5858447322,6.800388688,3.991273384,2.809115305,4.204628567,2.595760121,"{""post_stall_pitch_moment_coeff"": 0.07034641636108838, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.5750422914016091, ""yaw_moment_beta_coeff"": -0.07070239384443343}"
jp040h_L04_proposal_stage_3_stage3__X025_ablation_attached_Cn_ablation_post_stall,,heavy,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040h_L04_proposal_stage_3_stage3_post_stall_cm_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_3_stage3_post_stall_cm,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s1p5+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s1p25,heldout,9.738431302,7.205471683,7.095787015,0.1096846687,2.532959618,2.853861129,-0.3209015108,6.898168128,0.3073035553,2.889249518,-0.3562899002,3,2,0.278181418,0.237500165,0.04068125292,0.2855181765,-0.007336758576,0.6091606629,0.5921030286,0.01705763434,0.6124369379,-0.003276274991,0.3418499917,0.3443485951,-0.002498603414,0.3265137476,0.01533624408,0.2945987857,0.2968944363,-0.002295650554,0.2818881716,0.01271061416,7.961677922,15.79607053,-7.834392607,15.53625683,-7.574578909,4.834625019,4.65603809,0.1785869298,4.066112604,0.7685124157,9.284329726,3.991273384,5.293056343,4.204628567,5.07970116,"{""post_stall_pitch_moment_coeff"": 0.07034641636108838, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.9584038190026818, ""yaw_moment_beta_coeff"": -0.05615179538332507}"
jp040h_L00_proposal_stage_5_stage5__X018_ablation_attached_Cn_ablation_post_stall,,heavy,False,rejected_longitudinal_metrics_degraded:dx_mae_m,False,0.04,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_5_stage5_transition_blend,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s2p0+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s1p25,heldout,9.784192134,7.207576857,6.898168128,0.3094087289,2.576615277,2.889249518,-0.312634241,6.898168128,0.3094087289,2.889249518,-0.312634241,4,2,0.3719760438,0.2855181765,0.08645786727,0.2855181765,0.08645786727,0.6228305987,0.6124369379,0.01039366078,0.6124369379,0.01039366078,0.3267029684,0.3265137476,0.0001892208075,0.3265137476,0.0001892208075,0.281988654,0.2818881716,0.0001004824362,0.2818881716,0.0001004824362,7.538284134,15.53625683,-7.997972696,15.53625683,-7.997972696,4.252454339,4.066112604,0.1863417357,4.066112604,0.1863417357,10.15842484,4.204628567,5.953796276,4.204628567,5.953796276,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.9584038190026818, ""yaw_moment_beta_coeff"": -0.07070239384443343}"
jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,,heavy,False,reference_longitudinal_only,False,0.04,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_5_stage5_transition_blend,no_lateral_update,heldout,9.787417646,6.898168128,6.898168128,0,2.889249518,2.889249518,0,6.898168128,0,2.889249518,0,2,0,0.2855181765,0.2855181765,0,0.2855181765,0,0.6124369379,0.6124369379,0,0.6124369379,0,0.3265137476,0.3265137476,0,0.3265137476,0,0.2818881716,0.2818881716,0,0.2818881716,0,15.53625683,15.53625683,0,15.53625683,0,4.066112604,4.066112604,0,4.066112604,0,4.204628567,4.204628567,0,4.204628567,0,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0}"
jp040h_L01_active_baseline_X00_no_lateral,,heavy,False,reference_longitudinal_only,False,0.04,jp040h_L01_active_baseline_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,active_baseline,no_lateral_update,heldout,9.790614498,6.948793451,6.948793451,0,2.841821047,2.841821047,0,6.898168128,0.05062532271,2.889249518,-0.04742847118,0,0,0.2533052249,0.2533052249,0,0.2855181765,-0.0322129516,0.5929179065,0.5929179065,0,0.6124369379,-0.01951903143,0.3322518425,0.3322518425,0,0.3265137476,0.005738094942,0.2867404885,0.2867404885,0,0.2818881716,0.004852316958,15.60615516,15.60615516,0,15.53625683,0.06989832439,4.68272461,4.68272461,0,4.066112604,0.6166120062,4.026829856,4.026829856,0,4.204628567,-0.1777987108,{}
jp040h_L01_active_baseline_X015_ablation_attached_Cn_ablation_post_stall,,heavy,False,rejected_longitudinal_metrics_degraded:dx_mae_m,False,0.04,jp040h_L01_active_baseline_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,active_baseline,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s2p0+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s1p0,heldout,9.793574778,7.175642008,6.948793451,0.2268485575,2.61793277,2.841821047,-0.2238882773,6.898168128,0.2774738802,2.889249518,-0.2713167485,2,2,0.3145948147,0.2533052249,0.06128958973,0.2855181765,0.02907663813,0.6269287471,0.5929179065,0.03401084055,0.6124369379,0.01449180913,0.3342192849,0.3322518425,0.001967442369,0.3265137476,0.007705537311,0.288291724,0.2867404885,0.001551235496,0.2818881716,0.006403552454,8.849334156,15.60615516,-6.756820999,15.53625683,-6.686922675,4.58914678,4.68272461,-0.09357783025,4.066112604,0.523034176,8.77163874,4.026829856,4.744808884,4.204628567,4.567010173,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.7667230552021455, ""yaw_moment_beta_coeff"": -0.07070239384443343}"
jp040h_L02_proposal_stage_2_stage2_transition_cm_X00_no_lateral,,heavy,False,reference_longitudinal_only,False,0.04,jp040h_L02_proposal_stage_2_stage2_transition_cm_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_2_stage2_transition_cm,no_lateral_update,heldout,9.871233926,7.052014444,7.052014444,0,2.819219482,2.819219482,0,6.898168128,0.1538463161,2.889249518,-0.07003003636,1,0,0.239102301,0.239102301,0,0.2855181765,-0.04641587551,0.5886736072,0.5886736072,0,0.6124369379,-0.02376333076,0.346072897,0.346072897,0,0.3265137476,0.01955914942,0.2983076741,0.2983076741,0,0.2818881716,0.01641950255,15.58639098,15.58639098,0,15.53625683,0.05013414634,3.879892241,3.879892241,0,4.066112604,-0.1862203623,3.819419924,3.819419924,0,4.204628567,-0.3852086434,"{""transition_pitch_moment_bias_coeff"": 0.01764962820443214}"
jp040h_L01_active_baseline_X014_ablation_attached_Cn_ablation_post_stall,,heavy,False,rejected_longitudinal_metrics_degraded:dx_mae_m,False,0.04,jp040h_L01_active_baseline_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,active_baseline,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s1p75+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s1p25,heldout,9.887725847,7.194471555,6.948793451,0.2456781046,2.693254292,2.841821047,-0.1485667553,6.898168128,0.2963034274,2.889249518,-0.1959952265,2,2,0.3128699687,0.2533052249,0.05956474378,0.2855181765,0.02735179218,0.6177977381,0.5929179065,0.02487983162,0.6124369379,0.005360800192,0.3322192372,0.3322518425,-3.260535735e-05,0.3265137476,0.005705489584,0.2866322687,0.2867404885,-0.0001082198902,0.2818881716,0.004744097068,8.946132196,15.60615516,-6.660022959,15.53625683,-6.590124634,5.167553299,4.68272461,0.4848286893,4.066112604,1.101440696,10.34746943,4.026829856,6.320639577,4.204628567,6.142840867,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.9584038190026818, ""yaw_moment_beta_coeff"": -0.06342709461387924}"
jp040h_L03_proposal_stage_4_stage4__X015_ablation_attached_Cn_ablation_post_stall,,heavy,False,rejected_longitudinal_metrics_degraded:dx_mae_m,False,0.04,jp040h_L03_proposal_stage_4_stage4_post_stall_cmq_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_4_stage4_post_stall_cmq,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s2p0+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s1p0,heldout,9.903311649,7.266256824,7.093781962,0.1724748617,2.637054825,2.850502937,-0.2134481129,6.898168128,0.3680886959,2.889249518,-0.2521946938,3,2,0.3052320957,0.2464288784,0.05880321728,0.2855181765,0.01971391915,0.6279349729,0.5932034508,0.03473152208,0.6124369379,0.01549803495,0.3433089662,0.3424710582,0.0008379079766,0.3265137476,0.01679521858,0.2956424775,0.295193873,0.0004486044811,0.2818881716,0.01375430591,8.970093267,15.74630093,-6.776207664,15.53625683,-6.566163563,4.314836785,4.664881524,-0.3500447389,4.066112604,0.2487241818,8.894448026,3.961463445,4.932984581,4.204628567,4.689819459,"{""post_stall_pitch_damping_coeff"": 4.50725359769582, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.7667230552021455, ""yaw_moment_beta_coeff"": -0.07070239384443343}"
jp040h_L02_proposal_stage_2_stage2__X015_ablation_attached_Cn_ablation_post_stall,,heavy,False,rejected_longitudinal_metrics_degraded:dx_mae_m,False,0.04,jp040h_L02_proposal_stage_2_stage2_transition_cm_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_2_stage2_transition_cm,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s2p0+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s1p0,heldout,9.934829808,7.228848666,7.052014444,0.1768342222,2.705981141,2.819219482,-0.1132383406,6.898168128,0.3306805383,2.889249518,-0.183268377,3,2,0.2901933533,0.239102301,0.05109105226,0.2855181765,0.004675176758,0.6329551453,0.5886736072,0.04428153811,0.6124369379,0.02051820735,0.3451088914,0.346072897,-0.0009640055897,0.3265137476,0.01859514383,0.2972428636,0.2983076741,-0.00106481057,0.2818881716,0.01535469198,9.439213668,15.58639098,-6.147177309,15.53625683,-6.097043162,4.132014244,3.879892241,0.2521220029,4.066112604,0.06590164057,9.230634231,3.819419924,5.411214308,4.204628567,5.026005664,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.7667230552021455, ""transition_pitch_moment_bias_coeff"": 0.01764962820443214, ""yaw_moment_beta_coeff"": -0.07070239384443343}"
jp040h_L03_proposal_stage_4_stage4_post_stall_cmq_X00_no_lateral,,heavy,False,reference_longitudinal_only,False,0.04,jp040h_L03_proposal_stage_4_stage4_post_stall_cmq_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_4_stage4_post_stall_cmq,no_lateral_update,heldout,9.9442849,7.093781962,7.093781962,0,2.850502937,2.850502937,0,6.898168128,0.1956138343,2.889249518,-0.03874658095,1,0,0.2464288784,0.2464288784,0,0.2855181765,-0.03908929813,0.5932034508,0.5932034508,0,0.6124369379,-0.01923348714,0.3424710582,0.3424710582,0,0.3265137476,0.0159573106,0.295193873,0.295193873,0,0.2818881716,0.01330570143,15.74630093,15.74630093,0,15.53625683,0.2100441004,4.664881524,4.664881524,0,4.066112604,0.5987689207,3.961463445,3.961463445,0,4.204628567,-0.2431651222,"{""post_stall_pitch_damping_coeff"": 4.50725359769582}"
jp040h_L04_proposal_stage_3_stage3_post_stall_cm_X00_no_lateral,,heavy,False,reference_longitudinal_only,False,0.04,jp040h_L04_proposal_stage_3_stage3_post_stall_cm_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_3_stage3_post_stall_cm,no_lateral_update,heldout,9.949648144,7.095787015,7.095787015,0,2.853861129,2.853861129,0,6.898168128,0.1976188865,2.889249518,-0.03538838938,1,0,0.237500165,0.237500165,0,0.2855181765,-0.0480180115,0.5921030286,0.5921030286,0,0.6124369379,-0.02033390933,0.3443485951,0.3443485951,0,0.3265137476,0.0178348475,0.2968944363,0.2968944363,0,0.2818881716,0.01500626471,15.79607053,15.79607053,0,15.53625683,0.2598136983,4.65603809,4.65603809,0,4.066112604,0.589925486,3.991273384,3.991273384,0,4.204628567,-0.2133551831,"{""post_stall_pitch_moment_coeff"": 0.07034641636108838}"
jp040h_L03_proposal_stage_4_stage4__X014_ablation_attached_Cn_ablation_post_stall,,heavy,False,rejected_longitudinal_metrics_degraded:dx_mae_m,False,0.04,jp040h_L03_proposal_stage_4_stage4_post_stall_cmq_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_4_stage4_post_stall_cmq,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s1p75+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s1p25,heldout,9.968479425,7.281926551,7.093781962,0.1881445884,2.686552875,2.850502937,-0.1639500628,6.898168128,0.3837584227,2.889249518,-0.2026966438,3,2,0.3046372246,0.2464288784,0.05820834621,0.2855181765,0.01911904809,0.6187588697,0.5932034508,0.02555541891,0.6124369379,0.006321931768,0.3408545171,0.3424710582,-0.001616541148,0.3265137476,0.01434076946,0.2936064364,0.295193873,-0.001587436648,0.2818881716,0.01171826478,8.908108606,15.74630093,-6.838192325,15.53625683,-6.628148224,4.899504629,4.664881524,0.2346231044,4.066112604,0.8333920251,10.24543404,3.961463445,6.2839706,4.204628567,6.040805477,"{""post_stall_pitch_damping_coeff"": 4.50725359769582, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.9584038190026818, ""yaw_moment_beta_coeff"": -0.06342709461387924}"
jp040h_L04_proposal_stage_3_stage3__X015_ablation_attached_Cn_ablation_post_stall,,heavy,False,rejected_longitudinal_metrics_degraded:dx_mae_m,False,0.04,jp040h_L04_proposal_stage_3_stage3_post_stall_cm_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_3_stage3_post_stall_cm,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s2p0+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s1p0,heldout,10.00043563,7.307803809,7.095787015,0.2120167941,2.692631817,2.853861129,-0.161229312,6.898168128,0.4096356807,2.889249518,-0.1966177014,3,2,0.2958476571,0.237500165,0.05834749205,0.2855181765,0.01032948055,0.6308149869,0.5921030286,0.0387119583,0.6124369379,0.01837804897,0.344852303,0.3443485951,0.0005037079296,0.3265137476,0.01833855543,0.2970675176,0.2968944363,0.0001730813354,0.2818881716,0.01517934605,9.377519608,15.79607053,-6.418550921,15.53625683,-6.158737223,4.772005835,4.65603809,0.1159677452,4.066112604,0.7058932311,9.168493818,3.991273384,5.177220434,4.204628567,4.963865251,"{""post_stall_pitch_moment_coeff"": 0.07034641636108838, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.7667230552021455, ""yaw_moment_beta_coeff"": -0.07070239384443343}"
jp040h_L02_proposal_stage_2_stage2__X014_ablation_attached_Cn_ablation_post_stall,,heavy,False,"rejected_lateral_metrics_not_all_improved:dy_mae_m,final_psi_mae_deg",False,0.04,jp040h_L02_proposal_stage_2_stage2_transition_cm_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,proposal_stage_2_stage2_transition_cm,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s1p75+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s1p25,heldout,10.03254966,7.23932356,7.052014444,0.1873091154,2.7932261,2.819219482,-0.02599338246,6.898168128,0.3411554315,2.889249518,-0.09602341882,3,2,0.2885411563,0.239102301,0.04943885528,0.2855181765,0.003022979769,0.6234807019,0.5886736072,0.03480709473,0.6124369379,0.01104376397,0.3417219174,0.346072897,-0.004350979666,0.3265137476,0.01520816975,0.2944203345,0.2983076741,-0.003887339672,0.2818881716,0.01253216288,9.51139431,15.58639098,-6.074996667,15.53625683,-6.024862521,4.856337159,3.879892241,0.9764449173,4.066112604,0.790224555,11.07175025,3.819419924,7.252330327,4.204628567,6.867121684,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.9584038190026818, ""transition_pitch_moment_bias_coeff"": 0.01764962820443214, ""yaw_moment_beta_coeff"": -0.06342709461387924}"
jp040h_L01_active_baseline_X018_ablation_attached_Cn_ablation_post_stall,,heavy,False,rejected_longitudinal_metrics_degraded:dx_mae_m,False,0.04,jp040h_L01_active_baseline_X00_no_lateral,jp040h_L00_proposal_stage_5_stage5_transition_blend_X00_no_lateral,active_baseline,ablation_attached_Cn_beta__yaw_moment_beta_coeff__s2p0+ablation_post_stall_Cl_r__post_stall_roll_moment_r_hat_r__s1p25,heldout,10.03757127,7.283921529,6.948793451,0.3351280779,2.753649744,2.841821047,-0.08817130268,6.898168128,0.3857534006,2.889249518,-0.1355997739,2,2,0.3308175036,0.2533052249,0.07751227865,0.2855181765,0.04529932705,0.6264430499,0.5929179065,0.03352514341,0.6124369379,0.01400611198,0.3336068951,0.3322518425,0.00135505255,0.3265137476,0.007093147491,0.2877872513,0.2867404885,0.001046762772,0.2818881716,0.005899079731,8.949647402,15.60615516,-6.656507753,15.53625683,-6.586609428,5.232665444,4.68272461,0.5499408346,4.066112604,1.166552841,11.0835023,4.026829856,7.056672444,4.204628567,6.878873734,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.9584038190026818, ""yaw_moment_beta_coeff"": -0.07070239384443343}"
