split,dataset_root,session_label,trial_id,throw_id,case_id,surface_axis,command_axis,command_value,command_abs,replay_status,replay_policy,replay_dt_s,replay_command_source,replay_command_onset_delay_s,duration_s,response_window_start_s,response_window_end_s,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_final_phi_deg,sim_final_phi_deg,final_phi_residual_actual_minus_sim_deg,actual_final_theta_deg,sim_final_theta_deg,final_theta_residual_actual_minus_sim_deg,actual_final_psi_deg,sim_final_psi_deg,final_psi_residual_actual_minus_sim_deg,actual_peak_p_rad_s,sim_peak_p_rad_s,peak_p_rad_s_residual_actual_minus_sim,actual_p_impulse_rad,sim_p_impulse_rad,p_impulse_rad_residual_actual_minus_sim,actual_phi_change_deg,sim_phi_change_deg,phi_change_deg_residual_actual_minus_sim,actual_peak_q_rad_s,sim_peak_q_rad_s,peak_q_rad_s_residual_actual_minus_sim,actual_q_impulse_rad,sim_q_impulse_rad,q_impulse_rad_residual_actual_minus_sim,actual_theta_change_deg,sim_theta_change_deg,theta_change_deg_residual_actual_minus_sim,actual_peak_r_rad_s,sim_peak_r_rad_s,peak_r_rad_s_residual_actual_minus_sim,actual_r_impulse_rad,sim_r_impulse_rad,r_impulse_rad_residual_actual_minus_sim,actual_psi_change_deg,sim_psi_change_deg,psi_change_deg_residual_actual_minus_sim,actual_roll_coupling_phi_change_deg,sim_roll_coupling_phi_change_deg,roll_coupling_phi_change_deg_residual_actual_minus_sim,actual_yaw_coupling_psi_change_deg,sim_yaw_coupling_psi_change_deg,yaw_coupling_psi_change_deg_residual_actual_minus_sim,actual_response_dy_m,sim_response_dy_m,response_dy_m_residual_actual_minus_sim,actual_response_dx_m,sim_response_dx_m,response_dx_m_residual_actual_minus_sim,actual_response_altitude_loss_m,sim_response_altitude_loss_m,response_altitude_loss_m_residual_actual_minus_sim,actual_max_abs_alpha_deg,sim_max_abs_alpha_deg,max_abs_alpha_deg_residual_actual_minus_sim,actual_alpha_gt_20_s,sim_alpha_gt_20_s,alpha_gt_20_s_residual_actual_minus_sim,actual_alpha_gt_30_s,sim_alpha_gt_30_s,alpha_gt_30_s_residual_actual_minus_sim,actual_speed_mean_m_s,sim_speed_mean_m_s,speed_mean_m_s_residual_actual_minus_sim,actual_response_delay_p_s,sim_response_delay_p_s,response_delay_p_s_residual_actual_minus_sim,actual_response_delay_q_s,sim_response_delay_q_s,response_delay_q_s_residual_actual_minus_sim,actual_response_delay_r_s,sim_response_delay_r_s,response_delay_r_s_residual_actual_minus_sim
heldout,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p04/v003,v003,C1_aileron_pos0p4,aileron,delta_a,0.4,0.4,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1105307,0.15,0.8,5.33879947,6.084698674,-0.7458992041,0.3607553795,-0.2836804951,0.6444358746,0.7992359842,1.734842879,-0.9356068946,-11.97375892,-40.00352287,28.02976395,-2.490949161,-18.82499714,16.33404798,-5.73358284,-3.830819799,-1.902763041,-0.768337031,-0.7739742602,0.005637229269,-0.2650373979,-0.339425368,0.07438797012,-15.38986271,-26.49028636,11.10042365,-1.793144257,-0.04864538186,-1.744498875,-0.6399172502,-0.01751120735,-0.6224060428,-1.432797678,-7.573765508,6.14096783,0.4751530787,-0.6325892045,1.107742283,0.07178969035,-0.1431305643,0.2149202546,12.3231291,8.54627727,3.776851831,-15.38986271,-26.49028636,11.10042365,12.3231291,8.54627727,3.776851831,0.1125537275,-0.1800417194,0.2925954469,3.156182924,3.539261735,-0.383078811,0.2774015984,0.9193883252,-0.6419867268,12.80680482,5.176385298,7.630419518,0,0,0,0,0,0,4.973816247,5.639130931,-0.6653146841,0.0448404,0.145,-0.1001596,0.1514111,,,0.01986540001,0.29,-0.2701346
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p06/v001,v001,C1_aileron_pos0p6,aileron,delta_a,0.6,0.6,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0748191,0.15,0.8,3.968280985,4.049628869,-0.08134788439,0.01060972382,0.1661000538,-0.15549033,1.061193434,0.987640542,0.07355289187,-14.98894831,-2.552827248,-12.43612106,-25.08948998,-27.55947097,2.469980998,0.274448609,25.23437718,-24.95992857,0.7740591825,-0.3454491143,1.119508297,-0.1160438318,-0.1094370726,-0.006606759196,-27.96822794,-8.274657809,-19.69357013,-2.345109024,-2.23143271,-0.1136763144,-1.000223313,-0.9304426756,-0.06978063689,-29.96641563,-27.80259444,-2.163821196,-1.181702261,0.5217000689,-1.70340233,-0.1337256056,0.2247916483,-0.3585172539,14.17807278,19.71457264,-5.536499858,-27.96822794,-8.274657809,-19.69357013,14.17807278,19.71457264,-5.536499858,-0.08853610786,0.009146401358,-0.09768250921,2.343980144,2.403765766,-0.0597856215,0.3738831539,0.4128628538,-0.03897969988,17.55448363,24.5146652,-6.960181573,0,0.59,-0.59,0,0,0,3.767607653,3.807430853,-0.03982320042,0.5017287,0.155,0.3467287,0.09056549999,0.065,0.02556549999,0.3950165,0.12,0.2750165
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p06/v002,v002,C1_aileron_pos0p6,aileron,delta_a,0.6,0.6,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0999344,0.15,0.8,5.259534974,6.158664456,-0.8991294821,-0.2639511541,0.3721848084,-0.6361359625,0.8702293749,1.970638602,-1.100409227,-12.32785906,-57.14154995,44.81369089,-8.629971652,-21.9935837,13.36361205,8.699818224,3.009166009,5.690652215,-1.260368991,-1.403717648,0.1433486569,-0.4567010215,-0.6676923487,0.2109913272,-22.39953316,-43.92111959,21.52158642,-1.645069069,-0.06580525827,-1.579263811,-0.5131932056,-0.01797970561,-0.4952135,1.53876934,-7.945920706,9.484690046,0.9844483478,-0.4571760262,1.441624374,0.3737415676,-0.007336909497,0.3810784771,15.11085604,9.097394584,6.01346146,-22.39953316,-43.92111959,21.52158642,15.11085604,9.097394584,6.01346146,-0.2529949783,0.2245487047,-0.477543683,3.077642072,3.629572174,-0.5519301019,0.2957055003,1.06280388,-0.76709838,14.34695134,4.537989061,9.808962283,0,0,0,0,0,0,4.941342752,5.836849933,-0.8955071812,0.1268876,0.13,-0.003112399995,0.2009479,0.215,-0.01405209999,0.1268876,0.475,-0.3481124
heldout,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p06/v003,v003,C1_aileron_pos0p6,aileron,delta_a,0.6,0.6,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1455226,0.15,0.8,5.338733242,6.206907764,-0.8681745221,0.1695609521,0.1528477388,0.01671321325,0.9854571668,1.94658358,-0.9611264127,-21.08370707,-60.18819659,39.10448952,-5.851584011,-22.92119435,17.06961034,-7.57139644,-0.1148299123,-7.456566527,-1.47448281,-1.331897199,-0.1425856102,-0.5375037989,-0.6442240136,0.1067202147,-31.21621182,-42.16623094,10.95001913,-1.463447635,-0.07204861315,-1.391399022,-0.5237569835,-0.01988491209,-0.5038720714,0.07462587088,-8.144118323,8.218744194,0.69780188,-0.479990083,1.177791963,0.2007730268,-0.02140680011,0.222179827,10.5429283,8.944781109,1.598147194,-31.21621182,-42.16623094,10.95001913,10.5429283,8.944781109,1.598147194,-0.09899873899,0.09472722352,-0.1937259625,3.090719411,3.511219801,-0.4205003895,0.3507802305,0.973764429,-0.6229841985,12.91606358,4.983641674,7.932421906,0,0,0,0,0,0,4.870084666,5.616202522,-0.7461178565,0.117959,0.12,-0.002040999996,0.157005,0.2,-0.042995,0.068748,0.465,-0.396252
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p08/v001,v001,C1_aileron_pos0p8,aileron,delta_a,0.8,0.8,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.2542568,0.15,0.8,4.604614605,4.536789175,0.06782542945,0.01327834066,0.579046697,-0.5657683564,1.122897517,0.9838306577,0.1390668597,-12.90709668,0.626388378,-13.53348506,-35.11160728,-35.56502484,0.4534175612,3.045601385,52.89394955,-49.84834816,-2.122198671,0.3821920052,-2.504390677,-0.8741973128,-0.01117207077,-0.863025242,-34.28675352,0.02630805303,-34.31306157,-2.224723332,-1.605084649,-0.6196386832,-0.6429954231,-0.2679285707,-0.3750668524,-13.20556585,-4.548884593,-8.656681259,1.173785466,0.8431405069,0.3306449593,0.3854566286,0.2776797547,0.1077768739,22.04308717,28.27134347,-6.228256308,-34.28675352,0.02630805303,-34.31306157,22.04308717,28.27134347,-6.228256308,-0.1377609272,0.06914033309,-0.2069012603,2.432395571,2.525775209,-0.09337963795,0.02239046729,0.1216841991,-0.09929373185,19.81146346,31.0924525,-11.28098904,0,0.425,-0.425,0,0.13,-0.13,3.795264634,3.933651815,-0.1383871812,0.1197368,0.045,0.07473680001,0.2592183,0.33,-0.0707817,0.1197368,0.165,-0.04526319999
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p08/v002,v002,C1_aileron_pos0p8,aileron,delta_a,0.8,0.8,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0455506,0.15,0.8,4.119634102,4.039142256,0.08049184572,-0.2383361152,0.282704136,-0.5210402512,0.9901523267,0.8019381634,0.1882141633,-18.32411074,3.822068631,-22.14617937,-27.46580124,-21.31331826,-6.152482977,14.87031194,38.03307024,-23.16275831,-2.223723261,0.2575862128,-2.481309474,-0.8511153344,-0.02025192704,-0.8308634073,-41.25171484,-5.294330829,-35.95738401,-2.414087381,-1.984422361,-0.4296650202,-0.7779826393,-0.5192046999,-0.2587779394,-22.29766078,-10.26587699,-12.03178379,1.380367353,1.04634502,0.3340223336,0.4253173774,0.4042901497,0.02102722767,25.50020123,28.65698303,-3.1567818,-41.25171484,-5.294330829,-35.95738401,25.50020123,28.65698303,-3.1567818,-0.2565103774,0.05450177819,-0.3110121556,2.524456421,2.52681923,-0.002362808541,0.35447539,0.3366648333,0.01781055668,20.75258911,26.83219838,-6.079609263,0.1093117,0.465,-0.3556883,0,0,0,4.067191562,3.96215625,0.1050353122,0.1229783,0.045,0.0779783,0.2082894,0.235,-0.0267106,0.06843949999,0.105,-0.03656050001
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p08/v003,v003,C1_aileron_pos0p8,aileron,delta_a,0.8,0.8,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.2000627,0.15,0.8,5.337862198,6.335420346,-0.9975581488,-0.6031547295,-0.1042085215,-0.498946208,0.8502517377,1.768912677,-0.9186609397,-10.68346951,-77.92598364,67.24251413,-14.80432765,-24.98187152,10.17754387,13.46812828,-1.082766249,14.55089453,-1.826086926,-1.605994179,-0.2200927469,-0.6336898813,-0.7327987568,0.09910887558,-30.11442925,-52.12018905,22.0057598,-1.972640313,-0.2361846191,-1.736455694,-0.642645119,-0.08625547496,-0.5563896441,-5.562295515,-10.71728973,5.154994212,1.458627107,-0.4442887498,1.902915857,0.5318342203,0.05138118234,0.4804530379,33.15178984,14.47616279,18.67562705,-30.11442925,-52.12018905,22.0057598,33.15178984,14.47616279,18.67562705,-0.4643607912,-0.1075540727,-0.3568067185,2.968221115,3.452429996,-0.4842088808,0.1307161418,0.7492879655,-0.6185718236,17.13882528,5.425185906,11.71363937,0,0,0,0,0,0,4.748948632,5.455188935,-0.7062403031,0.1102024,0.14,-0.02979759999,0.2234794,0.125,0.0984794,0.070415,0.51,-0.439585
heldout,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p10/v001,v001,C1_aileron_pos1p0,aileron,delta_a,1,1,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1085558,0.15,0.8,4.626998869,5.313324281,-0.6863254127,0.6501333648,0.1012966256,0.5488367392,0.9699431347,1.422191213,-0.4522480782,-36.50233586,-85.11677697,48.6144411,-6.912297552,-22.80862756,15.89633001,-18.24726997,2.279182978,-20.52645295,-1.431688354,-1.901870582,0.470182228,-0.5741958367,-0.8237697792,0.2495739425,-35.67572128,-54.15556376,18.47984248,-1.772633561,-0.5901325261,-1.182501035,-0.6985323608,-0.2380275223,-0.4605048385,-7.589095547,-14.42822466,6.839129112,0.9584690756,0.4199330828,0.5385359928,0.3430579574,0.1447649233,0.1982930342,1.808413735,8.126997047,-6.318583311,-35.67572128,-54.15556376,18.47984248,1.808413735,8.126997047,-6.318583311,0.2192356657,0.02007342258,0.1991622431,2.751967697,3.114304176,-0.3623364786,0.2366822859,0.6376779589,-0.400995673,26.4963098,7.77362469,18.72268511,0.1762335,0,0.1762335,0,0,0,4.3654584,4.919884115,-0.5544257155,0.1090155,0.125,-0.01598449999,0.1090155,0.115,-0.005984499993,0.0735201,0.045,0.0285201
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p10/v002,v002,C1_aileron_pos1p0,aileron,delta_a,1,1,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1551111,0.15,0.8,4.903535854,4.408772157,0.4947636964,0.4233127894,0.2623806878,0.1609321016,0.9994074403,0.9512013709,0.04820606946,-24.57067571,-2.148662355,-22.42201336,-12.99670325,-23.75610152,10.75939827,-10.35292825,52.01702375,-62.369952,-1.450478604,0.1527399806,-1.603218585,-0.4759635533,0.02385951269,-0.499823066,-29.51055551,-3.268709437,-26.24184607,-1.834252531,-2.294510804,0.460258273,-0.7636931003,-0.7786668431,0.01497374282,-12.03833877,-3.200293143,-8.838045626,1.0741298,1.245436583,-0.1713067832,0.3799474065,0.4785295182,-0.09858211173,15.4434732,31.32388026,-15.88040706,-29.51055551,-3.268709437,-26.24184607,15.4434732,31.32388026,-15.88040706,0.09015641225,-0.08292994854,0.1730863608,2.766231205,2.614737097,0.1514941076,0.2292004886,0.2579710298,-0.02877054119,16.78472546,28.78356274,-11.99883727,0,0.47,-0.47,0,0,0,4.334978457,4.074145595,0.2608328612,0.1187981,0.095,0.02379810001,0.0939661,0.12,-0.0260339,0.0699811,0.1,-0.0300189
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p10/v003,v003,C1_aileron_pos1p0,aileron,delta_a,1,1,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1763439,0.15,0.8,5.321656654,6.33244303,-1.010786376,0.003255287546,0.4563795728,-0.4531242853,0.7268273158,2.296751144,-1.569923828,-23.0328751,-114.0767755,91.04390038,-7.575968317,-37.46596696,29.88999864,1.741235689,3.108830188,-1.3675945,-1.94523894,-2.483909061,0.5386701206,-0.7509931545,-1.150931533,0.399938379,-32.07188682,-69.96086413,37.88897731,-1.607663776,-0.2594792904,-1.348184486,-0.4197929339,-0.06067202861,-0.3591209053,5.426934267,-10.76990228,16.19683654,1.097150494,-0.6019361015,1.699086596,0.381481895,0.01522471528,0.3662571797,12.66271176,6.9772261,5.685485658,-32.07188682,-69.96086413,37.88897731,12.66271176,6.9772261,5.685485658,-0.1796427349,0.2649046884,-0.4445474233,3.027327607,3.545589961,-0.518262354,0.09305502341,1.00629857,-0.913243547,13.08084589,5.103739372,7.977106518,0,0,0,0,0,0,4.832916153,5.703148387,-0.8702322336,0.1101062,0.13,-0.0198938,0.1988222,0.165,0.0338222,0.1458051,0.5,-0.3541949
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n02/v001,v001,C1_elevator_neg0p2,elevator,delta_e,-0.2,0.2,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.986986,0.15,0.8,4.390029081,4.710695606,-0.3206665253,0.03022841116,0.396523598,-0.3662951868,1.006516267,1.473391392,-0.4668751251,-7.276889053,7.196400622,-14.47328967,-16.6624644,-37.11251535,20.45005095,0.2343716635,7.018415563,-6.7840439,-0.405010537,0.1301387047,-0.5351492417,-0.1564848309,0.06692433349,-0.2234091644,-14.11801649,-0.5010799142,-13.61693658,-1.705189459,-0.914029277,-0.7911601815,-0.7075368547,-0.3120849864,-0.3954518683,-17.30326282,-24.37555676,7.072293945,0.3849053806,-0.1308425965,0.5157479772,0.1528744311,-0.02217265688,0.175047088,3.444056425,6.958887396,-3.514830971,-14.11801649,-0.5010799142,-13.61693658,3.444056425,6.958887396,-3.514830971,-0.02255823933,0.241543918,-0.2641021573,2.799440142,3.069961842,-0.2705217002,0.5351642907,0.8181094359,-0.2829451452,12.97407252,6.914200653,6.059871869,0,0,0,0,0,0,4.499998225,4.928359344,-0.4283611194,0.06809859999,0.065,0.003098599988,0.122541,0.2,-0.077459,0.0918204,0.375,-0.2831796
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n02/v002,v002,C1_elevator_neg0p2,elevator,delta_e,-0.2,0.2,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9741623,0.15,0.8,3.735861509,3.82042894,-0.08456743112,0.312107388,0.08407575815,0.2280316298,1.045856587,1.140710302,-0.09485371499,-7.869112656,10.40384621,-18.27295887,-25.18831886,-18.61124274,-6.57707612,-7.745783071,4.583087647,-12.32887072,0.2058177919,0.5200495774,-0.3142317855,0.02653746687,0.1257316628,-0.09919419596,-7.840316704,7.012422709,-14.85273941,-1.835970469,-1.915444151,0.07947368254,-0.8550872087,-0.844583487,-0.0105037217,-30.20122335,-33.05240423,2.851180875,-0.4000548383,-0.2543322903,-0.145722548,-0.0761463331,-0.075422402,-0.0007239310983,0.5035547572,6.383468526,-5.879913768,-7.840316704,7.012422709,-14.85273941,0.5035547572,6.383468526,-5.879913768,0.1867307471,0.01456832973,0.1721624174,2.408374606,2.457179353,-0.04880474684,0.5867648283,0.7183349515,-0.1315701232,17.22808784,22.9428344,-5.714746558,0,0.315,-0.315,0,0,0,3.923928703,3.978972687,-0.05504398399,0.03194729999,0.135,-0.1030527,0.063475,0.075,-0.011525,0.3426786,0.23,0.1126786
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n02/v003,v003,C1_elevator_neg0p2,elevator,delta_e,-0.2,0.2,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9779981,0.15,0.8,4.109811715,4.033251255,0.07656046025,0.5116701819,-0.2311321342,0.7428023161,0.9856972788,1.041474338,-0.05577705932,-11.66571185,-0.7351893421,-10.93052251,-16.46635292,-13.35547807,-3.110874849,-13.83752353,-3.57907421,-10.25844932,0.4922391193,0.6580920649,-0.1658529456,0.08889776998,0.353339244,-0.264441474,-10.88237261,1.882304913,-12.76467752,-1.92116868,-2.105351162,0.1841824823,-0.8520766715,-0.9849341398,0.1328574684,-21.77945212,-24.99926278,3.219810654,-0.4695828801,-0.2865098592,-0.1830730209,-0.06469978106,-0.06174739929,-0.002952381769,-0.6850655302,5.103425471,-5.788491001,-10.88237261,1.882304913,-12.76467752,-0.6850655302,5.103425471,-5.788491001,0.3073369282,-0.1946652455,0.5020021737,2.62405673,2.600544926,0.02351180468,0.5341570533,0.6400152836,-0.1058582304,18.98041878,21.1830573,-2.202638526,0,0.19,-0.19,0,0,0,4.243706118,4.16272947,0.08097664833,0.3629144,0.035,0.3279144,0.0615035,0.06,0.001503500002,0.338315,0.29,0.048315
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n04/v001,v001,C1_elevator_neg0p4,elevator,delta_e,-0.4,0.4,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.8622983,0.15,0.8,3.55058042,3.444174661,0.1064057597,0.5772733239,-0.4086800835,0.9859534074,1.022878655,0.9505573012,0.07232135397,-19.35703227,-1.086875372,-18.27015689,-22.96756423,-20.09044655,-2.877117679,-13.2615749,-6.901564737,-6.360010158,0.9477195918,1.018033117,-0.0703135256,0.1394435926,0.4943839366,-0.354940344,-16.78932994,2.419642636,-19.20897258,-2.044993968,-2.285487897,0.2404939287,-0.920426841,-0.9264761763,0.00604933533,-31.0367361,-30.26284709,-0.7738890095,-0.9979526217,-0.2664338533,-0.7315187684,-0.2295415517,-0.02099784328,-0.2085437084,1.823299101,7.30804562,-5.484746519,-16.78932994,2.419642636,-19.20897258,1.823299101,7.30804562,-5.484746519,0.4523188309,-0.3651429985,0.8174618294,2.583885237,2.503199722,0.08068551454,0.7988429123,0.7570600394,0.04178287289,22.54887073,22.53464341,0.01422731327,0.5175024,0.235,0.2825024,0,0,0,4.325868956,4.093097487,0.2327714695,0.3628157,0.035,0.3278157,0.06769420001,0.075,-0.007305799992,0.2689807,0.35,-0.08101929999
heldout,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n04/v002,v002,C1_elevator_neg0p4,elevator,delta_e,-0.4,0.4,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9792488,0.15,0.8,4.350401699,4.546842719,-0.1964410202,-0.0624565363,-0.007542590869,-0.05491394543,0.9950714333,0.9143979906,0.08067344268,-2.79723251,14.05799074,-16.85522325,-20.31612624,-3.1417805,-17.17434574,3.498044665,3.276763811,0.2212808546,-0.4928355338,0.5821447011,-1.074980235,-0.1217793572,0.1445757304,-0.2663550876,-10.49873263,1.102328137,-11.60106077,-1.953486199,0.3522086552,-2.305694854,-0.6699699893,0.1237855516,-0.7937555409,-16.79973263,0.9676467451,-17.76737938,0.5122764739,0.1670210736,0.3452554003,0.184312207,0.06789962134,0.1164125857,8.519474545,7.865324213,0.6541503321,-10.49873263,1.102328137,-11.60106077,8.519474545,7.865324213,0.6541503321,-0.07031473806,-0.05488399262,-0.01543074543,2.833859061,3.026837392,-0.1929783313,0.5212365631,0.6109734722,-0.08973690907,14.05366982,12.38253244,1.671137373,0,0,0,0,0,0,4.515117742,4.753298289,-0.2381805469,0.2137449,0.125,0.08874489999,0.2137449,0.19,0.02374489999,0.04373319999,0.03,0.01373319999
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_n04/v003,v003,C1_elevator_neg0p4,elevator,delta_e,-0.4,0.4,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0519732,0.15,0.8,4.720634534,4.95354054,-0.2329060061,0.08465702153,0.1958219128,-0.1111648912,0.9648023737,2.431468586,-1.466666213,-8.372901821,5.952737931,-14.32563975,-20.72914709,-73.8124752,53.08332812,-5.614551535,-0.8301263896,-4.784425146,-0.3099499889,0.03011301053,-0.3400629994,-0.02745640758,0.007533101199,-0.03498950878,-7.42135565,0.8274875776,-8.248843228,-1.690460541,-1.850239355,0.1597788147,-0.7407633319,-0.6082160335,-0.1325472984,-12.50498822,-41.15025678,28.64526855,-0.2469274438,-0.1794568689,-0.06747057494,-0.03312560479,-0.0795660962,0.04644049141,-1.533346055,1.726097582,-3.259443637,-7.42135565,0.8274875776,-8.248843228,-1.533346055,1.726097582,-3.259443637,0.02733782654,0.1394438212,-0.1121059947,2.891801805,3.19337618,-0.3015743755,0.381469967,1.016552417,-0.6350824498,13.05082596,6.341490635,6.709335328,0,0,0,0,0,0,4.534849753,5.23031114,-0.6954613864,0.0145785,,,0.1191821,0.225,-0.1058179,0.2801384,0.115,0.1651384
