dataset_root,session_label,trial_id,throw_id,throw_dir,case_id,case_storage_id,surface_axis,command_axis,command_value,command_abs,command_lattice_percent,command_start_s,command_duration_s,effective_flight_duration_s,usable_window_start_s,usable_window_end_s,response_window_s,valid_throw,state_sample_count,command_schedule_status,command_schedule_notes,vicon_validity_flag,tracking_quality_flag,launch_quality_flag,termination_reason,termination_group,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,speed0_m_s,phi0_deg,theta0_deg,psi0_deg,p0_rad_s,q0_rad_s,r0_rad_s,mean_rate_confidence,min_rate_confidence,response_spike_fraction,response_body_rate_limited_fraction,max_abs_alpha_deg,deep_post_stall_flag,filter_status,filter_reasons,split,notes
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_p02/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_p02/v002,C1_elevator_pos0p2,c1_e_p02,elevator,delta_e,0.2,0.2,20,0.15,60,0.9864362,0.15,0.8,0.65,True,161,ok,"active rows 35, active start 0.164496",valid_state_samples,nominal,lateral_velocity_asymmetry,exit_gate_floor,floor,1.268028246,2.133398937,1.456646206,4.485774831,1.322450282,0.6411386684,4.720392926,5.864027344,8.244665645,-9.281386361,-0.233131854,0.5090990396,-0.3258962191,0.9472049689,0.5,0,0,24.1932818,False,kept,,heldout,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_p02/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_p02/v003,C1_elevator_pos0p2,c1_e_p02,elevator,delta_e,0.2,0.2,20,0.15,60,0.9384627,0.15,0.8,0.65,True,75,ok,"active rows 22, active start 0.187127",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.254989456,2.06455407,1.389021882,4.809012507,0.7326145196,0.7473602094,4.921572168,3.002344155,3.402085543,-5.119163572,-0.3094018451,0.4407067637,-0.2532392446,0.95,0.95,0,0,21.96511783,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_p04/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_p04/v001,C1_elevator_pos0p4,c1_e_p04,elevator,delta_e,0.4,0.4,40,0.15,60,1.0260465,0.15,0.8,0.65,True,167,ok,"active rows 36, active start 0.169103",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.413558104,2.145077069,1.395175792,4.84579696,0.9756268072,0.7964914102,5.006794824,2.218332717,4.776633024,-6.029769278,-0.03628275052,0.4763080398,-0.130380657,0.9473053892,0.5,0,0,23.73146928,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_p04/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_p04/v002,C1_elevator_pos0p4,c1_e_p04,elevator,delta_e,0.4,0.4,40,0.15,60,1.0815528,0.15,0.8,0.65,True,177,ok,"active rows 39, active start 0.168954",valid_state_samples,nominal,lateral_velocity_asymmetry,exit_gate_floor,floor,1.256276938,2.082555515,1.321508791,5.216648944,1.087291517,0.6381432407,5.366829217,4.102855143,-1.159768565,-8.714937859,-0.4764677878,0.5596631445,-0.1474257236,0.9474576271,0.5,0,0,22.98751082,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_p04/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_p04/v003,C1_elevator_pos0p4,c1_e_p04,elevator,delta_e,0.4,0.4,40,0.15,60,1.0294882,0.15,0.8,0.65,True,171,ok,"active rows 37, active start 0.161573",valid_state_samples,nominal,lateral_velocity_asymmetry,exit_gate_floor,floor,1.296121555,2.091693852,1.380345827,4.91906587,1.188162832,0.8558801148,5.132394249,0.3283298685,4.720736067,-11.70285402,-0.5934650974,0.6223160231,-0.2237891658,0.9447368421,0.5,0,0,29.68919041,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_p06/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_p06/v001,C1_elevator_pos0p6,c1_e_p06,elevator,delta_e,0.6,0.6,60,0.15,60,1.1134962,0.15,0.8,0.65,True,171,ok,"active rows 38, active start 0.167417",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.27483668,1.994676073,1.359556097,5.020220744,0.6286985295,0.6620424032,5.102565855,7.201227343,1.288328575,-7.031131371,-0.4280982072,0.3527224695,-0.2386475038,0.95,0.95,0,0,30.9281257,True,kept,,heldout,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_p06/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_p06/v002,C1_elevator_pos0p6,c1_e_p06,elevator,delta_e,0.6,0.6,60,0.15,60,1.1764622,0.15,0.8,0.65,True,188,ok,"active rows 43, active start 0.161965",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.262588349,2.086813297,1.372495004,5.336443152,0.7030027314,0.3293951628,5.392618986,8.070541333,-3.330868603,-2.638237818,-0.2671596301,0.160119417,-0.1439010141,0.947606383,0.5,0.009345794393,0.009345794393,34.3542305,True,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_p06/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_p06/v003,C1_elevator_pos0p6,c1_e_p06,elevator,delta_e,0.6,0.6,60,0.15,60,1.1466417,0.15,0.8,0.65,True,186,ok,"active rows 42, active start 0.159737",valid_state_samples,nominal,vertical_velocity_edge,exit_gate_floor,floor,1.259221162,2.063562067,1.467624974,4.740510957,0.9330579106,0.9090537826,4.916240431,4.718486052,11.62159214,-7.779327414,-0.3568675868,1.066234833,-0.1652455119,0.9475806452,0.5,0,0,36.01687737,True,filtered,outside_relaxed_replay_start_velocity_gate,excluded,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_p08/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_p08/v001,C1_elevator_pos0p8,c1_e_p08,elevator,delta_e,0.8,0.8,80,0.15,60,1.0961582,0.15,0.8,0.65,True,181,ok,"active rows 39, active start 0.166797",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.293594126,2.102400807,1.347209817,5.008710913,0.5450304853,0.6228006228,5.076625242,8.223404646,-1.231232246,-1.700345816,-0.1328681389,0.3262807671,0.09961506337,0.9475138122,0.5,0,0,39.95271439,True,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_p08/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_p08/v002,C1_elevator_pos0p8,c1_e_p08,elevator,delta_e,0.8,0.8,80,0.15,60,0.9755838,0.15,0.8,0.65,True,153,ok,"active rows 33, active start 0.16793",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.253059829,2.165955325,1.381793477,4.650145865,0.9252837167,0.8996668822,4.825909968,1.620158301,5.628388813,-5.028607115,-0.1857031984,0.5715500678,-0.2189106079,0.95,0.95,0,0,36.50097309,True,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_p08/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_p08/v003,C1_elevator_pos0p8,c1_e_p08,elevator,delta_e,0.8,0.8,80,0.15,60,0.9759878,0.15,0.8,0.65,True,162,ok,"active rows 34, active start 0.169994",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.272465634,2.075191733,1.315507755,4.971402947,0.7791656628,0.5010703003,5.056977144,4.482427661,-6.190756504,-6.109005374,-0.4689667991,0.1734824144,-0.4300184319,0.9472222222,0.5,0.009345794393,0.009345794393,34.30728879,True,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_p10/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_p10/v001,C1_elevator_pos1p0,c1_e_p10,elevator,delta_e,1,1,100,0.15,60,1.0227288,0.15,0.8,0.65,True,169,ok,"active rows 36, active start 0.168082",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.253044676,2.000901736,1.403843061,4.694497674,0.5185198255,0.6468749575,4.767139439,7.075906316,3.019851843,-4.834800397,-0.2948127545,0.3206277215,-0.3479617269,0.9420118343,0.5,0.009174311927,0.009174311927,47.25541708,True,kept,,heldout,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_p10/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_p10/v002,C1_elevator_pos1p0,c1_e_p10,elevator,delta_e,1,1,100,0.15,60,0.9767284,0.15,0.8,0.65,True,165,ok,"active rows 35, active start 0.166243",valid_state_samples,nominal,lateral_velocity_asymmetry,exit_gate_floor,floor,1.260301071,2.151368019,1.324093378,4.916646154,1.291516579,0.3141409798,5.093143335,7.78723833,-7.519605325,-10.79838062,-0.5071782131,0.04441793458,-0.2596887742,0.9472727273,0.5,0.009174311927,0,43.83037662,True,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_223844,20260604_223844/c1_e_p10/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_223844/c1_e_p10/v003,C1_elevator_pos1p0,c1_e_p10,elevator,delta_e,1,1,100,0.15,60,1.1284354,0.15,0.8,0.65,True,126,ok,"active rows 34, active start 0.150373",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.255777626,2.042333091,1.442401544,5.016203577,0.8111561231,0.8804812222,5.157084425,10.10150846,8.770396157,-7.785648779,0.04258645148,0.7343665832,-0.843810334,0.9464285714,0.5,0,0,48.80109936,True,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n02/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_n02/v001,C1_elevator_neg0p2,c1_e_n02,elevator,delta_e,-0.2,0.2,-20,0.15,60,1.0430787,0.15,0.8,0.65,True,162,ok,"active rows 35, active start 0.163101",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.266577955,2.058722488,1.333466043,5.33231907,0.6047948546,0.6911471085,5.410830602,5.731210782,1.82551184,-3.672434588,-0.1236713736,0.6227927151,-0.2303742302,0.9472222222,0.5,0.0101010101,0.0101010101,16.7026295,False,kept,,heldout,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n02/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_n02/v002,C1_elevator_neg0p2,c1_e_n02,elevator,delta_e,-0.2,0.2,-20,0.15,60,1.1327908,0.15,0.8,0.65,True,186,ok,"active rows 41, active start 0.166919",valid_state_samples,nominal,clean,exit_gate_front_wall,front_wall,1.289104736,2.043706713,1.313985949,5.606304579,-0.02498419799,0.5382514151,5.63213901,5.642896506,-3.689797754,2.093836691,0.1739715583,0.2448457298,0.04449424594,0.9451612903,0.5,0,0,17.10794227,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n02/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_n02/v003,C1_elevator_neg0p2,c1_e_n02,elevator,delta_e,-0.2,0.2,-20,0.15,60,0.9885509,0.15,0.8,0.65,True,158,ok,"active rows 34, active start 0.166435",valid_state_samples,nominal,lateral_velocity_asymmetry,exit_gate_floor,floor,1.280385532,2.026904528,1.431128369,5.105109708,1.008176861,0.6669175184,5.246269598,3.62269905,-0.1939161572,-7.725473346,-0.2817678667,0.2950934162,-0.3396630005,0.9443037975,0.5,0.01960784314,0.009803921569,16.98996463,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n04/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_n04/v001,C1_elevator_neg0p4,c1_e_n04,elevator,delta_e,-0.4,0.4,-40,0.15,60,0.909995,0.15,0.8,0.65,True,140,ok,"active rows 31, active start 0.161131",valid_state_samples,nominal,vertical_velocity_edge,exit_gate_floor,floor,1.379447297,2.03442166,1.400679257,4.846845504,0.8979706368,0.9276938571,5.015862687,0.2044173218,5.036742377,-8.291984495,-0.3949237675,0.6525959423,-0.2326110986,0.95,0.95,0,0,18.51830891,False,filtered,outside_relaxed_replay_start_velocity_gate,excluded,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n04/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_n04/v002,C1_elevator_neg0p4,c1_e_n04,elevator,delta_e,-0.4,0.4,-40,0.15,60,0.7775508,0.15,0.7775508,0.6275508,True,55,ok,"active rows 16, active start 0.159892",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.456814592,2.098947864,1.365978373,4.842794643,0.6900482283,0.8288158793,4.961427443,3.925057023,1.361930377,-5.158079996,-0.2032425053,0.4186811882,-0.2300595942,0.95,0.95,0,0,16.25249113,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n04/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_n04/v003,C1_elevator_neg0p4,c1_e_n04,elevator,delta_e,-0.4,0.4,-40,0.15,60,0.914451,0.15,0.8,0.65,True,140,ok,"active rows 31, active start 0.159067",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.28172991,2.027595635,1.409876698,4.987291731,0.5965591239,0.6541374645,5.065259857,3.910774467,1.389000171,-5.594548017,-0.2646920298,0.3037181582,-0.2811092008,0.9275,0.5,0.03,0.01,16.41312154,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n06/bad/i001,i001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_n06/bad/i001,C1_elevator_neg0p6,c1_e_n06,elevator,delta_e,-0.6,0.6,-60,0.15,60,0,0.15,0,-0.15,False,0,missing_command_schedule,metrics/command_schedule.csv missing or empty,missing_state_samples,nominal,clean,,unknown,,,,,,,0,,,,,,,,,,,,False,filtered,invalid_or_cancelled_throw;missing_or_short_state_samples;missing_command_schedule;response_window_too_short;nonfinite_launch_velocity,excluded,cancelled:rejected_launch_attempt:z_w_outside_launch_gate;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n06/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_n06/v001,C1_elevator_neg0p6,c1_e_n06,elevator,delta_e,-0.6,0.6,-60,0.15,60,0.8996819,0.15,0.8,0.65,True,138,ok,"active rows 31, active start 0.167059",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.346255928,2.027352971,1.396544428,5.202348679,0.2147544915,0.7619377487,5.262233405,9.017210217,2.303312244,-0.9294501087,-0.1660423835,0.6446975942,-0.140583613,0.9206521739,0.5,0.06862745098,0.01960784314,15.64757927,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n06/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_n06/v002,C1_elevator_neg0p6,c1_e_n06,elevator,delta_e,-0.6,0.6,-60,0.15,60,0.8228199,0.15,0.8,0.65,True,130,ok,"active rows 28, active start 0.167543",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.258681932,2.072273586,1.367385292,5.073139169,0.9695613722,0.6304295093,5.203290464,4.772780103,-2.265568669,-8.001479554,-0.2781859056,0.2487549127,-0.653104883,0.9465384615,0.5,0.009900990099,0,15.09393618,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n06/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_n06/v003,C1_elevator_neg0p6,c1_e_n06,elevator,delta_e,-0.6,0.6,-60,0.15,60,0.7894153,0.15,0.7894153,0.6394153,True,112,ok,"active rows 25, active start 0.163163",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.320598937,2.015283466,1.344773164,5.172788571,0.1188381329,0.724439604,5.224622173,4.925168955,-2.200043889,-0.8541063262,-0.1091945801,0.4438387857,-0.2306459674,0.9379464286,0.5,0.03191489362,0.01063829787,12.8628943,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n08/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_n08/v001,C1_elevator_neg0p8,c1_e_n08,elevator,delta_e,-0.8,0.8,-80,0.15,60,0.9887916,0.15,0.8,0.65,True,153,ok,"active rows 33, active start 0.172476",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.271506623,2.040009186,1.51478476,5.069241108,0.5681556589,0.8915450548,5.178306562,5.442993039,9.552194648,-5.525624654,-0.4874365999,0.9755236697,-0.3217012296,0.9352941176,0.5,0.03,0.01,16.93376924,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n08/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_n08/v002,C1_elevator_neg0p8,c1_e_n08,elevator,delta_e,-0.8,0.8,-80,0.15,60,0.9550913,0.15,0.8,0.65,True,153,ok,"active rows 33, active start 0.151231",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.338026651,2.076672598,1.460424222,5.15263426,0.3632057871,0.8369953903,5.23279271,10.08609375,8.473187599,-2.334944683,-0.0262171196,0.6678902018,-0.3219202296,0.9235294118,0.5,0.0380952381,0.009523809524,15.77513672,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n08/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_n08/v003,C1_elevator_neg0p8,c1_e_n08,elevator,delta_e,-0.8,0.8,-80,0.15,60,0.8803467,0.15,0.8,0.65,True,107,ok,"active rows 27, active start 0.151329",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.283544249,2.066635992,1.476808201,4.97890477,0.9741843702,0.5871797882,5.107182002,5.873304568,4.031507956,-8.165964799,-0.1733653565,0.2670599792,-0.5660471626,0.9331775701,0.5,0.03846153846,0,15.49405736,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n10/bad/i001,i001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_n10/bad/i001,C1_elevator_neg1p0,c1_e_n10,elevator,delta_e,-1,1,-100,0.15,60,0,0.15,0,-0.15,False,0,missing_command_schedule,metrics/command_schedule.csv missing or empty,missing_state_samples,nominal,clean,,unknown,,,,,,,0,,,,,,,,,,,,False,filtered,invalid_or_cancelled_throw;missing_or_short_state_samples;missing_command_schedule;response_window_too_short;nonfinite_launch_velocity,excluded,cancelled:rejected_launch_attempt:y_w_outside_launch_gate;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n10/bad/i002,i002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_n10/bad/i002,C1_elevator_neg1p0,c1_e_n10,elevator,delta_e,-1,1,-100,0.15,60,0,0.15,0,-0.15,False,0,missing_command_schedule,metrics/command_schedule.csv missing or empty,missing_state_samples,nominal,clean,,unknown,,,,,,,0,,,,,,,,,,,,False,filtered,invalid_or_cancelled_throw;missing_or_short_state_samples;missing_command_schedule;response_window_too_short;nonfinite_launch_velocity,excluded,cancelled:rejected_launch_attempt:vertical_body_velocity_outside_launch_gate;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n10/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_n10/v001,C1_elevator_neg1p0,c1_e_n10,elevator,delta_e,-1,1,-100,0.15,60,0.7680967,0.15,0.7680967,0.6180967,True,67,ok,"active rows 18, active start 0.16389",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.255976696,2.046405132,1.40840952,4.435806015,0.7980634894,0.891454977,4.594341336,3.757995542,4.289605686,-7.70180795,-0.2869916683,0.3830585437,-0.05839846802,0.95,0.95,0,0,20.24111436,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
