split,surface_axis,command_abs,metric,positive_count,negative_count,actual_positive_mean,actual_negative_mean,actual_antisymmetric_response,actual_symmetric_response,sim_positive_mean,sim_negative_mean,sim_antisymmetric_response,sim_symmetric_response,antisymmetric_residual_actual_minus_sim,symmetric_residual_actual_minus_sim
high_confidence_all,aileron,1,p_impulse_rad,3,4,-0.6841380867,0.2495522452,,-0.2172929207,-0.8795524067,0.7645015479,,-0.05752542944,,-0.1597674913
high_confidence_all,aileron,1,phi_change_deg,3,4,-34.84641192,13.95043151,,-10.44799021,-54.82538998,24.36721519,,-15.2290874,,4.78109719
high_confidence_all,aileron,1,yaw_coupling_psi_change_deg,3,4,8.103974074,6.302606467,,7.20329027,20.14043588,-28.73821715,,-4.298890634,,11.5021809
high_confidence_all,aileron,1,response_dy_m,3,4,-0.01406996399,-0.1214639793,,-0.06776697164,0.1654722178,-0.1459949915,,0.009738613161,,-0.0775055848
high_confidence_all,elevator,0.2,peak_q_rad_s,5,6,-1.808069199,-1.764036528,,-1.786052863,-0.4838542354,-1.819934348,,-1.151894292,,-0.6341585716
high_confidence_all,elevator,0.2,q_impulse_rad,5,6,-0.5736248502,-0.7408746342,,-0.6572497422,-0.2537786799,-0.7517903306,,-0.5027845053,,-0.1544652369
high_confidence_all,elevator,0.2,theta_change_deg,5,6,-8.406008772,-17.65108042,,-13.0285446,-0.4457471167,-23.29551632,,-11.87063172,,-1.157912877
high_confidence_all,elevator,0.2,response_altitude_loss_m,5,6,0.4919706973,0.4902301958,,0.4911004465,0.6590763824,0.6983271008,,0.6787017416,,-0.1876012951
high_confidence_all,elevator,0.2,max_abs_alpha_deg,5,6,21.16815985,15.55456907,,18.36136446,22.23486977,16.85953786,,19.54720381,,-1.185839354
high_confidence_all,elevator,0.4,peak_q_rad_s,5,4,-1.661984236,-1.888072868,,-1.775028552,-0.4431774788,-1.248072253,,-0.845624866,,-0.929403686
high_confidence_all,elevator,0.4,q_impulse_rad,5,4,-0.5339564798,-0.7312126378,,-0.6325845588,-0.2055509124,-0.5006895979,,-0.3531202551,,-0.2794643037
high_confidence_all,elevator,0.4,theta_change_deg,5,4,-5.571260944,-19.84802273,,-12.70964184,8.414942657,-16.87390703,,-4.229482188,,-8.480159648
high_confidence_all,elevator,0.4,response_altitude_loss_m,5,4,0.4041599617,0.5915430781,,0.4978515199,0.485777554,0.7498889775,,0.6178332657,,-0.1199817459
