fan_branch,W_layer,primitive_family,latency_case,entry_source,outcome_class,evidence_role,feedback_mode,row_count,cluster_count,cluster_strategy
single_fan_branch,W1,energy_retaining_bank,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4162,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,energy_retaining_bank,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,12,1,rank_cases_no_clustering
single_fan_branch,W1,energy_retaining_bank,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,482,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,energy_retaining_bank,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,911,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,energy_retaining_bank,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,804,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,energy_retaining_bank,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,4,1,rank_cases_no_clustering
single_fan_branch,W1,energy_retaining_bank,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1217,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,glide,nominal,diagnostic_broad_only,accepted,partial_feedback,instant_state_feedback,4,1,rank_cases_no_clustering
single_fan_branch,W1,glide,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,244,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,glide,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,660,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,glide,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,197,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,glide,nominal,diagnostic_broad_only,failed,partial_feedback,instant_state_feedback,17,1,rank_cases_no_clustering
single_fan_branch,W1,glide,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,592,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,glide,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1695,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,glide,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,2142,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,glide,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,3858,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,glide,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4305,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,glide,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,24,1,rank_cases_no_clustering
single_fan_branch,W1,glide,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,482,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,glide,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,918,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,glide,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,797,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,glide,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,7,1,rank_cases_no_clustering
single_fan_branch,W1,glide,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1202,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_dwell_arc,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,244,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_dwell_arc,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,660,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_dwell_arc,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,197,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_dwell_arc,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,613,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_dwell_arc,nominal,launch_gate_main,accepted,partial_feedback,instant_state_feedback,142,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_dwell_arc,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1695,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_dwell_arc,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,2142,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_dwell_arc,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,3858,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_dwell_arc,nominal,launch_gate_main,failed,partial_feedback,instant_state_feedback,1,1,rank_cases_no_clustering
single_fan_branch,W1,lift_dwell_arc,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4162,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_dwell_arc,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,12,1,rank_cases_no_clustering
single_fan_branch,W1,lift_dwell_arc,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,482,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_dwell_arc,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,918,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_dwell_arc,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,797,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_dwell_arc,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,4,1,rank_cases_no_clustering
single_fan_branch,W1,lift_dwell_arc,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1217,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_entry,nominal,diagnostic_broad_only,accepted,partial_feedback,instant_state_feedback,4,1,rank_cases_no_clustering
single_fan_branch,W1,lift_entry,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,244,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_entry,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,659,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_entry,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,197,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_entry,nominal,diagnostic_broad_only,failed,partial_feedback,instant_state_feedback,17,1,rank_cases_no_clustering
single_fan_branch,W1,lift_entry,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,591,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_entry,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1695,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_entry,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,2142,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_entry,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,3858,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_entry,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4305,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_entry,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,24,1,rank_cases_no_clustering
single_fan_branch,W1,lift_entry,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,482,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_entry,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,918,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_entry,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,797,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,lift_entry,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,7,1,rank_cases_no_clustering
single_fan_branch,W1,lift_entry,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1202,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_left,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,244,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_left,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,659,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_left,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,197,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_left,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,612,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_left,nominal,launch_gate_main,accepted,partial_feedback,instant_state_feedback,142,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_left,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1695,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_left,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,2130,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_left,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,3870,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_left,nominal,launch_gate_main,failed,partial_feedback,instant_state_feedback,1,1,rank_cases_no_clustering
single_fan_branch,W1,mild_coordinated_turn_left,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4162,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_left,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,11,1,rank_cases_no_clustering
single_fan_branch,W1,mild_coordinated_turn_left,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,482,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_left,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,911,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_left,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,804,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_left,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,5,1,rank_cases_no_clustering
single_fan_branch,W1,mild_coordinated_turn_left,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1217,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_right,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,244,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_right,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,659,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_right,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,197,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_right,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,612,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_right,nominal,launch_gate_main,accepted,partial_feedback,instant_state_feedback,142,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_right,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1695,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_right,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,2131,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_right,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,3869,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_right,nominal,launch_gate_main,failed,partial_feedback,instant_state_feedback,1,1,rank_cases_no_clustering
single_fan_branch,W1,mild_coordinated_turn_right,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4162,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_right,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,12,1,rank_cases_no_clustering
single_fan_branch,W1,mild_coordinated_turn_right,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,482,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_right,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,918,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_right,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,797,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,mild_coordinated_turn_right,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,4,1,rank_cases_no_clustering
single_fan_branch,W1,mild_coordinated_turn_right,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1217,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,recovery,nominal,diagnostic_broad_only,accepted,partial_feedback,instant_state_feedback,1,1,rank_cases_no_clustering
single_fan_branch,W1,recovery,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,244,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,recovery,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,664,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,recovery,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,192,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,recovery,nominal,diagnostic_broad_only,failed,partial_feedback,instant_state_feedback,4,1,rank_cases_no_clustering
single_fan_branch,W1,recovery,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,607,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,recovery,nominal,launch_gate_main,accepted,partial_feedback,instant_state_feedback,978,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,recovery,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1695,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,recovery,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,2245,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,recovery,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,3755,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,recovery,nominal,launch_gate_main,failed,partial_feedback,instant_state_feedback,32,1,rank_cases_no_clustering
single_fan_branch,W1,recovery,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,3295,5,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,recovery,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,87,1,rank_cases_no_clustering
single_fan_branch,W1,recovery,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,482,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,recovery,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,936,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,recovery,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,779,3,deterministic_robust_scaled_medoid_fallback
single_fan_branch,W1,recovery,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,33,1,rank_cases_no_clustering
single_fan_branch,W1,recovery,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1113,5,deterministic_robust_scaled_medoid_fallback
