split,session_label,calibration_profile_hash,case_id,case_name,throw_id,command_axis,command_value,pulse_start_s,pulse_duration_s,replay_status,replay_policy,replay_dt_s,alignment_window_s,alignment_elapsed_s,alignment_sample_count,alignment_method,replay_command_source,actual_termination_group,sim_first_exit_reason,sim_first_exit_time_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,phi0_deg,theta0_deg,psi0_deg,actual_x_end_m,actual_y_end_m,actual_z_end_m,sim_x_end_m,sim_y_end_m,sim_z_end_m,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_glide_ratio_x_over_altloss,sim_glide_ratio_x_over_altloss,glide_ratio_residual_actual_minus_sim,actual_final_phi_deg,sim_final_phi_deg,actual_final_theta_deg,sim_final_theta_deg,actual_final_psi_deg,sim_final_psi_deg,max_abs_sim_phi_deg,max_abs_sim_theta_deg,max_abs_sim_p_rad_s,max_abs_sim_q_rad_s,max_abs_sim_r_rad_s
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p4,elevator pulse -0.4,v002,delta_e,-0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1517767,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.82,0.8848443,1.941885691,2.205681702,1.380387977,4.264586403,0.9669733917,0.8130946765,-0.07762332322,0.5752690688,-0.05378769128,6.099559267,3.235139837,-6.852704727,4.947324021,2.310428374,0.3811185244,5.066272856,2.789350147,0.2775564655,3.00543833,3.124387166,-0.1189488356,0.1047466721,0.5836684453,-0.4789217732,0.9992694527,1.102831512,-0.1035620589,1.129316709,1.246356575,-0.1170398667,3.00763555,2.833059387,0.1745761636,-17.21667651,9.347606705,-22.4591944,-4.086786718,-6.004940046,22.93867979,9.347606705,10.22957606,0.1937929662,0.8392297483,0.7960852763
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p4,elevator pulse -0.4,v003,delta_e,-0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1841085,11,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.725,0.8085366,2.055579763,2.159691988,1.285631673,3.625294362,1.902204281,1.024648711,-0.4794082997,0.7404998655,-0.7359992834,0.5876411358,4.417286216,-23.13996146,4.487254543,2.862297187,0.3998307682,4.674860118,2.154263873,0.2503558458,2.43167478,2.619280356,-0.1876055755,0.7026051991,-0.005428115143,0.7080333143,0.8858009048,1.035275827,-0.1494749225,1.095560677,1.280431618,-0.1848709415,2.745170802,2.530031405,0.2151393971,-25.87016937,-10.68783316,6.033449177,6.021446153,-19.48928547,-10.29769011,13.50461656,8.963900624,0.7324577299,0.7404998655,0.7359992834
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p6,elevator pulse -0.6,v001,delta_e,-0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1523041,24,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.865,0.8977445,1.970368261,2.173155856,1.40406691,4.07595223,1.952627075,0.9280722577,-0.3594583378,0.7209937295,-0.801073413,2.769815935,5.363203658,-19.94750928,4.530775157,2.911483951,0.3956740664,5.12548495,2.303732466,0.3341974667,2.560406896,3.155116689,-0.5947097928,0.7383280951,0.1305766101,0.607751485,1.008392844,1.069869444,-0.06147659972,1.123251486,1.191730435,-0.06847894887,2.539096654,2.949067017,-0.4099703629,-17.51568855,-7.242634752,-1.28578721,-0.2784395363,-14.65818077,0.6361436441,11.25817352,11.4658268,0.7643014989,0.8482590209,0.801073413
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p6,elevator pulse -0.6,v002,delta_e,-0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.153409,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.83,1.054707,2.0279705,2.099048596,1.347975638,4.6322279,1.230635649,0.9174289084,-0.4181047667,0.6059469728,-0.4942769277,1.086108386,1.691671009,-13.41836777,5.719947229,2.856747758,0.3909494629,6.206876507,1.895322423,-0.05580483616,3.69197673,4.178906007,-0.4869292778,0.7576991622,-0.203726173,0.9614253352,0.9570261748,1.403780474,-0.4467542991,0.9073858188,1.330967249,-0.4235814298,3.857759408,2.97689424,0.8808651677,0.9048434752,12.00817069,-14.6820033,-13.41166412,-19.6058715,-0.2973615496,12.00817069,16.25975792,0.9497810586,1.220134113,0.5014224675
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p6,elevator pulse -0.6,v003,delta_e,-0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1508477,17,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.91,1.0471942,2.076814337,2.085177674,1.357128743,4.458655054,0.6690619872,1.028399481,-0.3835042135,0.994815408,0.0591880481,1.970596952,8.603598952,-6.921708339,5.561092847,2.280424895,0.393244074,5.599909237,2.262721316,0.1238045309,3.48427851,3.523094901,-0.03881639055,0.1952472208,0.1775436421,0.01770357873,0.9638846689,1.233324212,-0.269439543,0.9204450033,1.177741637,-0.2572966342,3.614829266,2.85658456,0.7582447064,9.013667156,4.451235093,-25.04856794,-1.944947273,-3.152172315,9.212117404,4.451235093,16.00121407,0.424187385,1.042063082,0.4226519403
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p8,elevator pulse -0.8,v001,delta_e,-0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1519052,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.67,0.7743693,1.996290396,2.157787193,1.190969874,4.906264087,0.166808418,1.140751002,-0.08785815636,0.7907168488,0.3356785994,6.16785326,-0.06201640759,0.6635482987,5.067908033,1.902276561,0.3888749607,5.226060233,2.608485371,0.1488767365,3.071617637,3.229769837,-0.1581522006,-0.2555106324,0.4506981775,-0.70620881,0.8020949129,1.042093137,-0.2399982241,1.035804122,1.345731471,-0.3099273488,3.829493976,3.09931015,0.730183825,3.529309473,11.11022683,-25.43258703,-25.6718142,10.5674384,12.86108371,13.44309578,25.6718142,0.5755693351,1.404614191,0.4646183294
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p8,elevator pulse -0.8,v002,delta_e,-0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.153983,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.8,0.8652976,1.957145614,2.169010202,1.374957995,4.1280064,1.683995675,0.8732301533,-0.3034159126,0.678992408,-0.4486513163,1.646112896,4.2268875,-14.94422675,4.86376342,2.715784682,0.3948555892,5.126224494,2.468089578,0.2494079169,2.906617806,3.16907888,-0.262461074,0.5467744792,0.2990793751,0.2476951042,0.9801024061,1.125550078,-0.1454476723,1.132676672,1.30076644,-0.1680897674,2.96562664,2.815582301,0.1500443393,-15.74524538,2.748467336,-27.5396741,-20.20885067,-15.17325349,10.20758592,7.937860262,20.20885067,1.202866359,1.43604835,0.7341632539
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg0p8,elevator pulse -0.8,v003,delta_e,-0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1525209,24,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.73,0.8209686,1.89893863,2.137969215,1.327374626,4.108768181,1.237630314,0.8559926116,-0.2643420748,0.6151226965,-0.359713643,8.334135555,4.545885529,-11.825164,4.542061804,2.265686791,0.3921730125,4.88926332,2.495225724,0.1944721081,2.643123174,2.99032469,-0.3472015155,0.1277175753,0.3572565083,-0.229538933,0.9352016131,1.132902518,-0.1977009044,1.139144193,1.379958402,-0.2408142095,2.826260281,2.639525152,0.1867351295,-24.18524443,4.623622226,-23.1361189,-22.26809765,-0.431587488,11.7702568,8.334135555,22.26809765,0.9038033268,1.47037895,0.8451467792
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg1p0,elevator pulse -1.0,v001,delta_e,-1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1501331,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.74,0.8404017,1.907711288,2.168142322,1.264013038,4.194638038,1.029608614,1.20347172,-0.2337912034,1.076686689,0.08327209601,-1.080723437,6.903674859,-8.569650152,4.702507674,2.658431657,0.3973274292,4.85407786,2.434427206,0.159995683,2.794796386,2.946366571,-0.1515701855,0.4902893345,0.2662848836,0.2240044509,0.8666856084,1.104017355,-0.2373317462,1.031275411,1.313678155,-0.282402744,3.224694582,2.668768348,0.5559262343,7.297465139,5.874920667,-27.62931122,-26.05791758,-7.476867734,11.05903547,5.874920667,26.06126,0.6921659731,1.760792987,0.5954428992
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg1p0,elevator pulse -1.0,v002,delta_e,-1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1511944,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.705,0.8094401,1.999384334,2.179989869,1.29513105,4.561847836,1.066843136,1.009523085,-0.2411025226,0.6189892174,0.1936989032,-2.230535484,0.7834321064,-9.327775895,5.083796672,2.577256442,0.389329774,5.233141295,2.415673365,0.07803872406,3.084412338,3.233756961,-0.1493446231,0.3972665734,0.235683496,0.1615830774,0.9058012758,1.217092326,-0.3112910499,1.119046704,1.503622474,-0.3845757703,3.405175528,2.656952881,0.7482226476,1.887475287,6.255943329,-31.21730658,-35.78872666,-6.078131093,9.014117738,6.255943329,35.78872666,0.8199117527,2.06220767,0.738396254
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_neg1p0,elevator pulse -1.0,v003,delta_e,-1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1505533,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.705,0.7496895,1.97777994,2.138112912,1.271683264,4.775342572,0.7634529163,0.8286505243,-0.1831945756,0.4593482917,-0.08474087316,1.993570926,-2.71504228,-6.193829093,5.071201199,2.293282338,0.3945912545,5.125753137,2.342973467,0.2585145469,3.093421259,3.147973196,-0.05455193756,0.1551694259,0.2048605548,-0.04969112881,0.8770920092,1.013168717,-0.1360767075,1.169940368,1.351451123,-0.1815107555,3.526906215,3.107057239,0.4198489758,-9.168108746,5.967536456,-31.95146851,-36.26732485,-6.536048614,7.553355555,6.519417922,36.26732485,0.7563718649,2.35637721,0.6359626909
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p2,elevator pulse +0.2,v001,delta_e,0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1543389,24,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.97,1.0038886,1.954172288,2.249046728,1.461522066,4.218277826,1.513963504,0.9351813841,0.007122981109,0.7170552396,0.1189504297,1.616625511,7.654753815,-11.33357414,4.962879949,2.655551998,0.3999101442,4.779221357,3.061378306,0.3201949046,3.008707661,2.825049069,0.1836585925,0.4065052704,0.8123315782,-0.4058263078,1.061611922,1.141327162,-0.07971523955,1.057499729,1.136906188,-0.07940645959,2.834093701,2.47523161,0.3588620901,0.7452163246,23.22875665,-18.48816972,24.21535329,-8.623548477,44.86565918,23.22875665,26.52438354,0.2106474201,0.826096737,1.073849303
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p2,elevator pulse +0.2,v002,delta_e,0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1556070001,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.97,1.0679192,2.01436012,2.205465892,1.428738193,4.467276847,1.198574972,1.048908325,0.005756413074,1.107458059,0.05936067392,5.873683059,10.66672695,-9.662519219,4.804133797,2.401385167,0.3955419192,4.813706148,3.07433278,0.1497833523,2.789773677,2.799346028,-0.009572351224,0.195919275,0.8688668881,-0.672947613,1.033196274,1.278954841,-0.245758567,0.9674854371,1.197613865,-0.2301284282,2.700139119,2.188776287,0.5113628318,10.94571917,25.83499065,-6.109056955,23.66371672,0.02494533931,49.88519741,25.862898,28.56225534,0.4267033227,1.131804258,1.089154316
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p2,elevator pulse +0.2,v003,delta_e,0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1530224,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.745,0.8887307,1.913194636,2.239060077,1.278920203,4.266961622,1.617188974,0.640403784,-0.1320790956,0.363557247,-0.2882098709,3.258798388,-5.376463045,-13.33267249,4.949360529,2.710705804,0.3953545879,5.138176288,2.582803278,0.2128299286,3.036165893,3.224981651,-0.1888157588,0.4716457272,0.3437432008,0.1279025264,0.8835656148,1.066090274,-0.1825246593,0.9941882449,1.199565036,-0.2053767911,3.436265334,3.025054941,0.411210393,-11.91715158,6.361302697,1.085197092,23.12198406,-10.68597872,15.0985152,6.361302697,23.12198406,0.5075989401,0.7315598188,0.8604245036
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p4,elevator pulse +0.4,v001,delta_e,0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1560384,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.08,1.1897041,2.026206469,2.050263843,1.533274909,4.7024354,1.050364366,1.051389093,-0.1892040493,1.105417544,-0.2174258872,4.755541147,14.70072858,-9.638461857,5.056225149,2.427017979,0.3832884239,4.832395028,2.707438912,0.107830221,3.03001868,2.806188559,0.2238301209,0.3767541364,0.6571750689,-0.2804209326,1.149986485,1.425444688,-0.2754582029,0.966615552,1.198150606,-0.2315350539,2.634829816,1.968640791,0.6661890251,26.37636473,14.01189474,-15.1247743,39.03361817,-2.675419074,26.13380006,17.37919416,41.95515959,0.3668740344,1.183547902,0.7240282676
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p4,elevator pulse +0.4,v002,delta_e,0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1506405,24,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.835,1.1018999,1.962926812,2.207753516,1.268381587,4.546191531,1.422294795,0.9346647737,-0.3452515922,0.6239637274,-0.1766402236,-0.4301548133,-2.10971168,-12.14446675,5.225861972,2.669173421,0.3975531739,5.222246398,2.35953688,-0.1391493527,3.262935161,3.259319586,0.003615574465,0.461419905,0.1517833636,0.3096365414,0.8708284129,1.40753094,-0.5367025267,0.7902972066,1.277367336,-0.4870701292,3.74693236,2.315629088,1.431303272,9.585109962,10.443804,4.483729141,36.75863999,-12.96307191,17.57525359,10.443804,36.77373179,0.4509734092,1.032123295,0.7089757383
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p4,elevator pulse +0.4,v003,delta_e,0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1538089,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.03,1.1331703,1.994071726,2.14184242,1.474903085,4.607793596,0.9189341511,1.234241195,-0.1658581311,1.025446008,-0.02620362504,-1.394020771,12.41773695,-8.481068107,4.787493742,2.539703874,0.3735315124,4.819454779,2.384088137,0.1438509327,2.793422016,2.825383053,-0.03196103701,0.3978614544,0.2422457172,0.1556157373,1.101371572,1.331052152,-0.2296805797,0.9719382624,1.174626755,-0.2026884923,2.536312073,2.122668934,0.4136431389,6.132665455,10.66743239,-15.0397971,39.87108521,-20.13864529,17.99867973,11.58924506,41.30508662,0.2295730428,1.025446008,0.5401456021
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p6,elevator pulse +0.6,v001,delta_e,0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1539895,20,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.015,1.0495494,2.025800144,2.151651177,1.396522125,4.855479066,1.560330149,1.125816212,-0.4265243264,0.8928838816,-0.5046828896,-0.4652237817,6.81064481,-14.3194049,4.997077276,3.035736349,0.3822348473,5.044032945,2.208805636,0.3196246976,2.971277132,3.018232801,-0.04695566903,0.8840851718,0.05715445921,0.8269307126,1.014287278,1.076897428,-0.06261014972,0.9664026085,1.026056923,-0.05965431424,2.929423643,2.802711497,0.1267121458,14.08858528,4.042992049,-10.5267777,47.92024877,-22.78903016,4.815184578,10.58230536,48.86327556,0.7371968125,1.265327564,0.5929975127
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p6,elevator pulse +0.6,v002,delta_e,0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1503246,24,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.99,1.1028615,1.969220839,2.207146133,1.441280849,4.529300645,0.7777129514,0.9374114792,-0.3490183848,1.060780351,0.1094786015,3.790729381,11.08210822,-4.933956304,5.074926031,2.449136218,0.398625651,4.625665586,2.759707916,0.1068326504,3.105705192,2.656444747,0.4492604452,0.2419900842,0.5525617822,-0.310571698,1.042655198,1.334448199,-0.2917930006,0.9454090095,1.20998711,-0.2645781003,2.978650274,1.990669064,0.98798121,8.496958631,16.29746205,-3.571619014,42.1486969,0.2603639661,29.16806277,18.7777829,44.3836808,0.3490183848,1.187405986,0.5803675825
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p6,elevator pulse +0.6,v003,delta_e,0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1559627,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.835,1.0090973,2.035020986,2.210657327,1.228742212,4.791864235,1.173607405,1.088548204,-0.2218774382,0.6507844492,-0.2211077365,-3.005840589,-1.066841495,-10.22449004,5.032754619,2.771694098,0.3926506325,5.142541533,2.200165934,0.04705008564,2.997733633,3.107520546,-0.1097869134,0.5610367715,-0.01049139287,0.5715281643,0.8360915796,1.181692127,-0.3456005469,0.8285539756,1.171038835,-0.3424848594,3.585413017,2.629720954,0.9556920629,-3.073648674,7.380598952,16.26205046,44.91028306,-11.431759,10.25676331,7.380598952,44.99892426,0.3292320917,1.435498226,0.5954222223
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p8,elevator pulse +0.8,v001,delta_e,0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1519584,21,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.97,1.0045313,1.946394091,2.08256748,1.413804761,4.581310364,-0.06865325638,0.7255110878,0.1273735026,0.4419337787,0.1681356371,3.369542289,3.867512088,3.229790073,4.618222502,1.819379892,0.3909863151,4.765612081,2.482690216,0.316329359,2.671828411,2.81921799,-0.1473895793,-0.2631875885,0.4001227361,-0.6633103247,1.022818446,1.097475402,-0.07465695613,1.018204655,1.092524844,-0.07432018906,2.612221575,2.56882112,0.04340045541,-17.67836336,11.38491613,12.04846705,47.40577716,12.62851672,19.20576695,12.35316282,47.93664148,0.2454508747,1.608378908,0.206349284
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p8,elevator pulse +0.8,v002,delta_e,0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1551748,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.805,0.9399265,2.070758656,2.138105669,1.285755541,4.275187491,1.041358987,1.057622155,-0.1521168429,0.7685418767,0.0584196199,-0.3153141511,3.714596308,-8.86516422,4.68456622,2.566996525,0.3884812893,4.704057063,2.4157822,0.1040461025,2.613807565,2.633298408,-0.01949084297,0.4288908558,0.2776765306,0.1512143252,0.897274252,1.181709439,-0.2844351869,0.9546217199,1.257236006,-0.3026142862,2.913053126,2.228380616,0.6846725098,14.5016633,14.52015108,5.322449946,44.4815466,-13.88967495,23.3260484,14.52015108,44.66857307,0.1948841301,1.503181198,0.6519064614
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos0p8,elevator pulse +0.8,v003,delta_e,0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1562577,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.81,0.901669,1.946004862,2.127499793,1.341741134,3.995499803,1.680543939,1.002550566,-0.2131256286,0.9445628326,-0.3994280757,4.665932096,6.545674434,-16.8741687,4.209498226,2.735067728,0.3982715929,4.46494507,2.600104386,0.1900520769,2.263493363,2.518940208,-0.2554468448,0.6075679347,0.4726045928,0.1349633419,0.9434695411,1.151689057,-0.2082195161,1.046359075,1.277285852,-0.230926777,2.399116521,2.187170393,0.2119461279,5.961781464,6.86948839,13.95450276,44.73184486,-15.29695447,10.92195342,6.86948839,44.8087028,0.5319260417,1.298082765,0.7381714103
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos1p0,elevator pulse +1.0,v001,delta_e,1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1500768,20,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,0.9708817,1.989342369,2.026716557,1.614656445,4.112441897,0.9915381588,1.147522123,0.07599644786,1.260987517,-0.275422814,12.25195753,23.81296444,-11.82054687,3.667543493,2.137948526,0.3872211432,4.287106277,2.719521965,0.4374222829,1.678201124,2.297763909,-0.6195627846,0.1112319688,0.6928054078,-0.581573439,1.227435302,1.177234162,0.05020113967,1.264248056,1.212541304,0.0517067524,1.367242022,1.951832509,-0.5845904869,-10.87561339,14.00559286,15.92502411,49.50845505,15.03100266,16.33925486,17.95571882,53.04062918,0.4433730177,1.260987517,0.546618653
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos1p0,elevator pulse +1.0,v002,delta_e,1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1525779,14,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.77,0.9135929,2.043973905,2.138223287,1.340084721,3.950020229,0.4753057935,0.8966592424,-0.1186697656,0.8905972637,0.07536548313,8.606930457,5.596253824,-1.85318339,4.556070262,2.202455371,0.3942725132,4.340310412,2.678574067,0.05966065917,2.512096357,2.296336507,0.2157598507,0.06423208423,0.54035078,-0.4761186958,0.9458122077,1.280424062,-0.334611854,1.035266592,1.401525846,-0.366259254,2.65602023,1.793418739,0.8626014905,-4.092497566,20.46012187,15.34963585,43.66249126,5.742311828,33.74994968,20.91738414,44.07341887,0.2676536198,1.559862793,0.6191660413
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos1p0,elevator pulse +1.0,v003,delta_e,1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1508681,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.74,0.8721036,1.892520546,2.133367313,1.257437121,4.198020788,1.109742735,0.9287127887,-0.2460483046,0.5967527339,-0.03269348239,-1.047910736,-0.6252350746,-9.253848286,4.329976478,2.535232269,0.3950948406,4.478839777,2.3296977,0.1301771591,2.437455931,2.58631923,-0.1488632991,0.4018649553,0.1963303868,0.2055345685,0.8623422803,1.127259962,-0.2649176815,0.9888071558,1.292575746,-0.3037685907,2.826552735,2.294341428,0.5322113077,11.8194877,10.06843151,29.75786597,49.49196336,-16.83089551,16.45374831,10.06843151,49.49913005,0.25795455,1.883976611,0.6174268761
