compact_library_id,library_size_case_id,library_size_human_label,primitive_variant_id,transition_object_id,primitive_id,entry_role,transition_entry_class,controller_id,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,primitive_timing_contract_status,transition_success_probability,transition_chain_compatible_rate,transition_exit_classes_seen,transition_pairs_seen,continuation_probability,terminal_useful_probability,hard_failure_risk,expected_energy_residual_m,expected_updraft_gain_proxy_m,expected_lift_dwell_time_s,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,saturation_fraction_mean,known_failure_boundaries,environment_coverage,runtime_context_conditioning_required,runtime_context_conditioning_version,runtime_context_conditioning_policy,context_conditioning_keys,sample_count,margin_class,prediction_source,claim_status
v53lib_no_cluster_no_merge_5aabddaf5d68,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_04a9373b5fff,primvar_safe_exit_or_recovery_handoff_transition_object_04a9373b5fff__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_cea4dd3e2b11,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.475,0.475,0.075,-0.0322202916672854,0.0,0.0255,-0.0720849467106745,0.5033216919075195,0.7971669948028199,0.4449999999999999,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_2c2b3c14edae,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_0d91d93a82a6,primvar_safe_exit_or_recovery_handoff_transition_object_0d91d93a82a6__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_d5ade2af9d42,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.0325725310593728,0.0,0.0255,-0.0722694587717027,0.5053190145514372,0.7971669948028199,0.39,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_42e532c9a30f,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_1ce46a207f9c,primvar_safe_exit_or_recovery_handoff_transition_object_1ce46a207f9c__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_54b9c03c29e6,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.475,0.475,0.075,-0.0322071480526395,0.0,0.0255,-0.0720883173464059,0.5052393612520218,0.7971669948028199,0.645,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_7ac54b83ce91,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_2e9a835740a5,primvar_safe_exit_or_recovery_handoff_transition_object_2e9a835740a5__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_c1a17088585c,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.475,0.475,0.075,-0.0321320874113743,0.0,0.0269999999999999,-0.072082160629062,0.5054811290414982,0.7971669948028199,0.395,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_2fbfbdbe3e42,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_379d719179fb,primvar_safe_exit_or_recovery_handoff_transition_object_379d719179fb__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_4b9842c554b6,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.5,0.5,0.05,-0.0315331515156682,0.0,0.027,-0.072015062245037,0.5064999311980045,0.7971669948028199,0.695,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_9a76f12f4583,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_40edf19117d2,primvar_safe_exit_or_recovery_handoff_transition_object_40edf19117d2__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_4636b169a9a2,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.031575473261588,0.0,0.0209999999999999,-0.0720755051794297,0.5059177445898269,0.7971669948028199,0.4449999999999999,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_d20805646cbf,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_85b61c3510a1,primvar_safe_exit_or_recovery_handoff_transition_object_85b61c3510a1__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_e41ff89508d7,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.475,0.475,0.075,-0.0317449621213646,0.0,0.024,-0.0721114888755041,0.5054171563115186,0.7971669948028199,0.57,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_8983f7f0a4ca,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_bbbe8a964ee5,primvar_safe_exit_or_recovery_handoff_transition_object_bbbe8a964ee5__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_16fea52e6e55,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.0315000585723431,0.0,0.0295,-0.0723257936292487,0.5062510920868984,0.7971669948028199,0.465,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_9db812ec1e13,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_ed88461820ad,primvar_safe_exit_or_recovery_handoff_transition_object_ed88461820ad__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_b0c5eddfc5d2,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.0322338307634675,0.0,0.0209999999999999,-0.0720608157061013,0.5049525849986939,0.7971669948028199,0.75,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_f38ccb149763,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_fee49f4a367d,primvar_safe_exit_or_recovery_handoff_transition_object_fee49f4a367d__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_4c2f44631703,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.0311494568147174,0.0,0.025,-0.0720048069368513,0.5047685836916872,0.7971669948028199,0.625,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_f94e2d02aab7,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_05e32d2a696f,primvar_safe_exit_or_recovery_handoff_transition_object_05e32d2a696f__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_7bceea620863,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.0327537220936921,0.0,0.0265,-0.0721536739673904,0.5049063027960535,0.7971669948028199,0.35,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_8b42a9dc449d,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_7dc9ade60a92,primvar_safe_exit_or_recovery_handoff_transition_object_7dc9ade60a92__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_094c7e52d30d,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.475,0.475,0.075,-0.0314860289197478,0.0,0.03,-0.0720703110913252,0.5052602416156874,0.7971669948028199,0.5650000000000001,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_b17cfb9ad075,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_8817a2a7f9c4,primvar_safe_exit_or_recovery_handoff_transition_object_8817a2a7f9c4__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_4d5502bdf79e,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.0318562519397278,0.0,0.025,-0.0721278641881282,0.5041391082468528,0.7971669948028199,0.355,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_c634dca536c1,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_a6b0dde6b05e,primvar_safe_exit_or_recovery_handoff_transition_object_a6b0dde6b05e__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_b799915c0081,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.475,0.475,0.075,-0.032662378253951,0.0,0.025,-0.0720712941604375,0.5046943483991885,0.7971669948028199,0.375,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_e843960f08ac,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_bfa85f8b0056,primvar_safe_exit_or_recovery_handoff_transition_object_bfa85f8b0056__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_e5ac2c39a460,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.475,0.475,0.075,-0.0323202474071231,0.0,0.025,-0.0722835573829518,0.5049016432948391,0.7971669948028199,0.58,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_550d8ec83ea0,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_ebe6a48e71a9,primvar_safe_exit_or_recovery_handoff_transition_object_ebe6a48e71a9__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_6a36e807441f,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.475,0.475,0.075,-0.0322750505988289,0.0,0.02,-0.0721235380512226,0.5049332492782781,0.7971669948028199,0.505,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_25ac18e2c51e,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_f53c8231807b,primvar_safe_exit_or_recovery_handoff_transition_object_f53c8231807b__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_67c0e3c2aab0,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.475,0.475,0.075,-0.0323537583997364,0.0,0.0225,-0.0723303702640176,0.5045799034927448,0.7971669948028199,0.325,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_999fe531ca4f,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_f5e42cac5e2f,primvar_safe_exit_or_recovery_handoff_transition_object_f5e42cac5e2f__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_85795d7b447b,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.0320578640521976,0.0,0.0265,-0.0721222792420022,0.5063052531811979,0.7971669948028199,0.6399999999999999,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_df54604d4b01,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_0720d898c45b,primvar_safe_exit_or_recovery_handoff_transition_object_0720d898c45b__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_f5d6f862a81d,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.475,0.475,0.075,-0.0323610317880148,0.0,0.023,-0.0721390418364995,0.503564896550321,0.7971669948028199,0.7850000000000001,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_99d8a9e47479,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_2a679c6d8cc4,primvar_safe_exit_or_recovery_handoff_transition_object_2a679c6d8cc4__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_5581827a123a,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.0325770270065937,0.0,0.024,-0.0721012032226777,0.5048663185326341,0.7971669948028199,0.8550000000000001,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_8d85ac88ff47,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_2ceaccc17c16,primvar_safe_exit_or_recovery_handoff_transition_object_2ceaccc17c16__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_8c8e0b1a6e9d,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.0325741973028902,0.0,0.0215,-0.0721186067962174,0.5056341749733111,0.7971669948028199,0.8200000000000001,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_2a469e23be58,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_62e1753f75eb,primvar_safe_exit_or_recovery_handoff_transition_object_62e1753f75eb__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_cb7fb2ead50a,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.475,0.475,0.075,-0.0326910365551776,0.0,0.024,-0.0721008981784105,0.5053039722635758,0.7971669948028199,0.86,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_2336392b77ed,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_70e3664fbc24,primvar_safe_exit_or_recovery_handoff_transition_object_70e3664fbc24__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_cdaf4cb7644c,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.475,0.475,0.075,-0.03199530396933,0.0,0.026,-0.072140718269491,0.5054354517453556,0.7971669948028199,0.7050000000000001,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_e39def1e3542,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_81ca287b7103,primvar_safe_exit_or_recovery_handoff_transition_object_81ca287b7103__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_af5456d52326,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.0324082407983761,0.0,0.02,-0.0721504968241815,0.504621879797008,0.7971669948028199,0.6699999999999999,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_b94c26024f0a,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_948f829acf36,primvar_safe_exit_or_recovery_handoff_transition_object_948f829acf36__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_27da027541a3,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.0322148875358075,0.0,0.0225,-0.0721117675807674,0.5049767126730172,0.7971669948028199,0.7150000000000001,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_e1d1aa151431,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_98c5c5e05309,primvar_safe_exit_or_recovery_handoff_transition_object_98c5c5e05309__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_deb874126e26,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.475,0.475,0.075,-0.032940258283459,0.0,0.024,-0.0720429631984975,0.505544430488738,0.7971669948028199,0.665,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
